LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka,LP08_21-27ka,LP08_21-27ka,LP16_21-27ka,LP16_21-27ka
SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti,SH20M1H_mean_age,Ln_Ca_Ti
cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA,cal a BP,NA
,,26897.95,3.949436695,,,26897.95,NaN,,,26897.95,0.06062534,,,26897.95,1.241753444,,,26897.95,-0.109030245
,,26898.24,4.020910431,,,26898.24,NaN,,,26898.24,-0.217064402,,,26898.24,1.238858515,,,26898.24,-0.245308404
,,26898.53,3.949777827,,,26898.53,-0.728389465,,,26898.53,-0.143545246,,,26898.53,1.191539251,,,26898.53,-0.198032172
,,26898.82,3.971891291,,,26898.82,NaN,,,26898.82,-0.459666407,,,26898.82,1.200925839,,,26898.82,-0.24712406
,,26899.11,3.977379882,,,26899.11,NaN,,,26899.11,-0.5897419,,,26899.11,1.1281414,,,26899.11,-0.179585577
,,26899.4,3.947732819,,,26899.4,NaN,,,26899.4,-0.502690467,,,26899.4,1.155059735,,,26899.4,-0.130206514
,,26899.69,3.987117544,,,26899.69,NaN,,,26899.69,-0.416435797,,,26899.69,1.184367144,,,26899.69,-0.11746643
,,26899.98,3.987337572,,,26899.98,-1.015870294,,,26899.98,-0.501858784,,,26899.98,1.164340448,,,26899.98,-0.221149227
,,26900.27,4.069782431,,,26900.27,NaN,,,26900.27,-0.767423193,,,26900.27,1.117073488,,,26900.27,-0.253766913
,,26900.56,4.00677502,,,26900.56,NaN,,,26900.56,-0.628750091,,,26900.56,1.109329342,,,26900.56,-0.225325257
,,26900.85,4.045743101,,,26900.85,NaN,,,26900.85,-0.688053351,,,26900.85,1.169437726,,,26900.85,-0.151744192
,,26901.13,3.937778862,,,26901.13,-0.370269198,,,26901.13,-0.623855332,,,26901.13,1.157312723,,,26901.13,-0.258307464
,,26901.42,3.969952823,,,26901.42,NaN,,,26901.42,-0.459758139,,,26901.42,1.151108835,,,26901.42,-0.206583551
,,26901.71,4.070261028,,,26901.71,NaN,,,26901.71,-0.472796242,,,26901.71,1.19323323,,,26901.71,-0.119576173
,,26902,3.972091822,,,26902,-1.250160333,,,26902,-0.246261367,,,26902,1.212011773,,,26902,-0.23660624
,,26902.29,4.07415546,,,26902.29,NaN,,,26902.29,-0.334854958,,,26902.29,1.19870908,,,26902.29,-0.165254909
,,26902.58,4.064656774,,,26902.58,NaN,,,26902.58,-0.486052567,,,26902.58,1.216724453,,,26902.58,-0.261316725
,,26902.87,4.074417822,,,26902.87,-0.595319005,,,26902.87,-0.202191225,,,26902.87,1.252826942,,,26902.87,-0.106008604
,,26903.16,4.064747491,,,26903.16,NaN,,,26903.16,-0.239301153,,,26903.16,1.239437592,,,26903.16,-0.102519605
,,26903.45,4.005801054,,,26903.45,NaN,,,26903.45,-0.092708037,,,26903.45,1.201550696,,,26903.45,-0.086090869
,,26903.74,3.945987663,,,26903.74,-0.77734264,,,26903.74,-0.010445708,,,26903.74,1.260802142,,,26903.74,-0.142545597
,,26904.03,3.893155317,,,26904.03,NaN,,,26904.03,0.009011466,,,26904.03,1.217061236,,,26904.03,-0.080221168
,,26904.32,3.85896509,,,26904.32,-0.281559573,,,26904.32,-0.169673418,,,26904.32,1.214340599,,,26904.32,-0.197455259
,,26904.61,3.943180701,,,26904.61,-1.512968354,,,26904.61,-0.385044882,,,26904.61,1.160709434,,,26904.61,-0.089529817
,,26904.9,3.984554191,,,26904.9,NaN,,,26904.9,-0.534200686,,,26904.9,1.179260005,,,26904.9,-0.112267302
,,26905.19,3.909729629,,,26905.19,NaN,,,26905.19,-0.325185449,,,26905.19,1.219024829,,,26905.19,-0.13110388
,,26905.48,3.847688039,,,26905.48,NaN,,,26905.48,0.040143559,,,26905.48,1.194252346,,,26905.48,-0.118522954
,,26905.77,3.89890024,,,26905.77,-0.686005521,,,26905.77,0.333808383,,,26905.77,1.303313405,,,26905.77,-0.181720234
,,26906.06,3.904461863,,,26906.06,NaN,,,26906.06,0.358142361,,,26906.06,1.314632879,,,26906.06,-0.248579346
,,26906.34,3.934860497,,,26906.34,NaN,,,26906.34,0.208929753,,,26906.34,1.273924088,,,26906.34,-0.271276037
,,26906.63,3.958595874,,,26906.63,NaN,,,26906.63,-0.219794363,,,26906.63,1.21391406,,,26906.63,-0.238766272
,,26906.92,3.894345684,,,26906.92,NaN,,,26906.92,-0.383104114,,,26906.92,1.216623037,,,26906.92,-0.201416686
,,26907.21,3.899051409,,,26907.21,NaN,,,26907.21,-0.61667343,,,26907.21,1.147052766,,,26907.21,-0.241587453
,,26907.5,3.890541813,,,26907.5,NaN,,,26907.5,-0.695783763,,,26907.5,1.13813814,,,26907.5,-0.14613282
,,26907.79,3.883245716,,,26907.79,NaN,,,26907.79,-0.85458864,,,26907.79,1.142922678,,,26907.79,-0.154245977
,,26908.08,3.902097807,,,26908.08,-0.908875509,,,26908.08,-1.044919562,,,26908.08,1.118900624,,,26908.08,-0.205807644
,,26908.37,3.903032944,,,26908.37,-0.004286028,,,26908.37,-0.999883001,,,26908.37,1.157384597,,,26908.37,-0.133374935
,,26908.66,3.869546203,,,26908.66,NaN,,,26908.66,-0.80931967,,,26908.66,1.136955863,,,26908.66,-0.01435282
,,26908.95,3.798705647,,,26908.95,NaN,,,26908.95,-0.680195913,,,26908.95,1.155098862,,,26908.95,0.014361783
,,26909.24,3.888660799,,,26909.24,NaN,,,26909.24,-0.923572636,,,26909.24,1.145355369,,,26909.24,-0.026238834
,,26909.53,3.81658512,,,26909.53,-0.130435608,,,26909.53,-0.850656585,,,26909.53,1.14238167,,,26909.53,-0.100636658
,,26909.82,3.907554201,,,26909.82,-1.169562577,,,26909.82,-0.902771262,,,26909.82,1.178969689,,,26909.82,-0.136205191
,,26910.11,3.906268641,,,26910.11,NaN,,,26910.11,-0.586616694,,,26910.11,1.1992522,,,26910.11,-0.171542423
,,26910.4,3.902086328,,,26910.4,NaN,,,26910.4,-0.155098868,,,26910.4,1.233091573,,,26910.4,-0.114090074
,,26910.69,3.940152627,,,26910.69,NaN,,,26910.69,-0.106684936,,,26910.69,1.280838385,,,26910.69,-0.115485065
,,26910.98,3.89195086,,,26910.98,-0.248587275,,,26910.98,0.179288659,,,26910.98,1.235837187,,,26910.98,-0.121198769
,,26911.26,3.882754099,,,26911.26,NaN,,,26911.26,0.30805635,,,26911.26,1.346607853,,,26911.26,-0.204658737
,,26911.55,3.938954921,,,26911.55,NaN,,,26911.55,0.027408193,,,26911.55,1.239387174,,,26911.55,-0.179749759
,,26911.84,3.953668903,,,26911.84,NaN,,,26911.84,-0.208647147,,,26911.84,1.23272038,,,26911.84,-0.332133835
,,26912.13,3.922117445,,,26912.13,NaN,,,26912.13,-0.341592668,,,26912.13,1.243806887,,,26912.13,-0.274762791
,,26912.42,3.837428393,,,26912.42,NaN,,,26912.42,-0.286904265,,,26912.42,1.177456099,,,26912.42,-0.204907843
,,26912.71,3.813149106,,,26912.71,NaN,,,26912.71,-0.500114382,,,26912.71,1.143903584,,,26912.71,-0.145254856
,,26913,3.858827439,,,26913,-0.486840222,,,26913,-0.61992898,,,26913,1.130418696,,,26913,-0.154755824
,,26913.29,3.867184471,,,26913.29,NaN,,,26913.29,-0.781512044,,,26913.29,1.179286854,,,26913.29,-0.229555698
,,26913.58,3.873130834,,,26913.58,NaN,,,26913.58,-0.685092589,,,26913.58,1.140233269,,,26913.58,-0.060125668
,,26913.87,3.905601708,,,26913.87,NaN,,,26913.87,-0.931807104,,,26913.87,1.13721155,,,26913.87,-0.190017385
,,26914.16,3.815622692,,,26914.16,-0.382409506,,,26914.16,-0.606624839,,,26914.16,1.119738856,,,26914.16,-0.074441028
,,26914.45,3.883909066,,,26914.45,NaN,,,26914.45,-0.761071476,,,26914.45,1.099859172,,,26914.45,-0.099924078
,,26914.74,3.933616639,,,26914.74,NaN,,,26914.74,-0.850154279,,,26914.74,1.122382508,,,26914.74,-0.113279727
,,26915.03,3.877007328,,,26915.03,NaN,,,26915.03,-0.744169335,,,26915.03,1.187843422,,,26915.03,-0.139255213
,,26915.32,3.950087102,,,26915.32,NaN,,,26915.32,-0.828907373,,,26915.32,1.164048657,,,26915.32,-0.171850257
,,26915.61,3.986821491,,,26915.61,-0.376516375,,,26915.61,-0.785409149,,,26915.61,1.183870378,,,26915.61,-0.355564165
,,26915.9,3.886830639,,,26915.9,NaN,,,26915.9,-0.249628441,,,26915.9,1.211719351,,,26915.9,-0.157467432
,,26916.18,3.964659971,,,26916.18,NaN,,,26916.18,-0.256039682,,,26916.18,1.246452253,,,26916.18,-0.245920572
,,26916.47,3.94435095,,,26916.47,NaN,,,26916.47,-0.012894235,,,26916.47,1.272388172,,,26916.47,-0.172152443
,,26916.76,3.949863616,,,26916.76,-0.238789926,,,26916.76,0.03326168,,,26916.76,1.310536173,,,26916.76,-0.182739181
,,26917.05,3.896208287,,,26917.05,-0.307697368,,,26917.05,0.19215851,,,26917.05,1.252699671,,,26917.05,-0.230091833
,,26917.34,3.897411568,,,26917.34,NaN,,,26917.34,0.25208406,,,26917.34,1.260662964,,,26917.34,-0.132989181
,,26917.63,3.910838713,,,26917.63,-0.259777851,,,26917.63,0.01389177,,,26917.63,1.311705504,,,26917.63,-0.257951073
,,26917.92,3.941461444,,,26917.92,NaN,,,26917.92,-0.103653591,,,26917.92,1.247869497,,,26917.92,-0.190600413
,,26918.21,3.911921624,,,26918.21,-0.361331729,,,26918.21,-0.305031936,,,26918.21,1.216539032,,,26918.21,-0.262050243
,,26918.5,3.970858736,,,26918.5,NaN,,,26918.5,-0.555955692,,,26918.5,1.174084306,,,26918.5,-0.16050798
,,26918.79,3.925364271,,,26918.79,NaN,,,26918.79,-0.483781307,,,26918.79,1.161489532,,,26918.79,-0.030531764
,,26919.08,3.8621931,,,26919.08,NaN,,,26919.08,-0.453641929,,,26919.08,1.155390194,,,26919.08,-0.144238986
,,26919.37,3.857667459,,,26919.37,NaN,,,26919.37,-0.43275913,,,26919.37,1.131190717,,,26919.37,-0.1203922
,,26919.66,3.822440696,,,26919.66,-1.126700829,,,26919.66,-0.291857291,,,26919.66,1.12093153,,,26919.66,-0.047988175
,,26919.95,3.797280892,,,26919.95,NaN,,,26919.95,-0.210033589,,,26919.95,1.141614033,,,26919.95,-0.083269558
,,26920.24,3.767372311,,,26920.24,-1.06873453,,,26920.24,-0.511950045,,,26920.24,1.177448157,,,26920.24,-0.365611158
,,26920.53,3.804418058,,,26920.53,NaN,,,26920.53,-0.151908216,,,26920.53,1.167680455,,,26920.53,-0.277683053
,,26920.82,3.852476983,,,26920.82,NaN,,,26920.82,-0.046783317,,,26920.82,1.23550972,,,26920.82,-0.126675145
,,26921.11,3.842401005,,,26921.11,NaN,,,26921.11,-0.04922962,,,26921.11,1.199759543,,,26921.11,-0.205931422
,,26921.39,3.840261327,,,26921.39,NaN,,,26921.39,-0.200181145,,,26921.39,1.20990728,,,26921.39,-0.184295891
,,26921.68,3.872780654,,,26921.68,NaN,,,26921.68,-0.25107845,,,26921.68,1.210621678,,,26921.68,-0.14170884
,,26921.97,3.923948564,,,26921.97,-0.456245119,,,26921.97,-0.271816803,,,26921.97,1.175468589,,,26921.97,-0.119214073
,,26922.26,3.838003648,,,26922.26,NaN,,,26922.26,-0.02096988,,,26922.26,1.229003961,,,26922.26,-0.160930367
,,26922.55,3.858395852,,,26922.55,-1.278721125,,,26922.55,-0.033542324,,,26922.55,1.219266376,,,26922.55,-0.130091417
,,26922.84,3.89135812,,,26922.84,NaN,,,26922.84,-0.282167318,,,26922.84,1.189282562,,,26922.84,-0.161466975
,,26923.13,3.911387106,,,26923.13,NaN,,,26923.13,-0.548723347,,,26923.13,1.194409798,,,26923.13,-0.196332294
,,26923.42,3.830758378,,,26923.42,NaN,,,26923.42,-0.59104219,,,26923.42,1.143449878,,,26923.42,-0.242814377
,,26923.71,3.853383646,,,26923.71,NaN,,,26923.71,-0.674131615,,,26923.71,1.161351596,,,26923.71,-0.124556531
,,26924,3.873206377,,,26924,NaN,,,26924,-0.572738017,,,26924,1.124887259,,,26924,-0.141494337
,,26924.29,3.899767635,,,26924.29,NaN,,,26924.29,-0.54327073,,,26924.29,1.1770973,,,26924.29,-0.165280091
,,26924.58,3.905328475,,,26924.58,NaN,,,26924.58,-0.545159874,,,26924.58,1.19160134,,,26924.58,-0.156675934
,,26924.87,3.84995518,,,26924.87,NaN,,,26924.87,-0.261785604,,,26924.87,1.175216995,,,26924.87,-0.151367488
,,26925.16,3.851816747,,,26925.16,-0.780939881,,,26925.16,-0.030700628,,,26925.16,1.241242354,,,26925.16,-0.14216454
,,26925.45,3.889646554,,,26925.45,NaN,,,26925.45,-0.025613141,,,26925.45,1.222927435,,,26925.45,-0.233872702
,,26925.74,3.916133413,,,26925.74,NaN,,,26925.74,-0.028302705,,,26925.74,1.253326472,,,26925.74,-0.189849823
,,26926.03,3.921751129,,,26926.03,-0.495382904,,,26926.03,-0.120058852,,,26926.03,1.235864385,,,26926.03,-0.219793464
,,26926.31,3.872359398,,,26926.31,NaN,,,26926.31,-0.23720422,,,26926.31,1.218796597,,,26926.31,-0.155113298
,,26926.6,3.914531933,,,26926.6,-0.277926815,,,26926.6,-0.425003708,,,26926.6,1.184559668,,,26926.6,-0.1480531
,,26926.89,3.915727138,,,26926.89,NaN,,,26926.89,-0.585815361,,,26926.89,1.198278123,,,26926.89,-0.161436873
,,26927.18,3.947898465,,,26927.18,NaN,,,26927.18,-0.5695573,,,26927.18,1.196734193,,,26927.18,-0.194554889
,,26927.47,4.006412354,,,26927.47,-0.484261442,,,26927.47,-0.390960114,,,26927.47,1.232970311,,,26927.47,-0.135301479
,,26927.76,3.925070748,,,26927.76,NaN,,,26927.76,-0.218565198,,,26927.76,1.181536487,,,26927.76,-0.150390029
,,26928.05,3.940694995,,,26928.05,NaN,,,26928.05,-0.320778399,,,26928.05,1.240106626,,,26928.05,-0.304940012
,,26928.34,4.029643065,,,26928.34,-0.660607261,,,26928.34,-0.66733846,,,26928.34,1.205354338,,,26928.34,-0.280354582
,,26928.63,3.965197282,,,26928.63,-0.227373361,,,26928.63,-0.614121619,,,26928.63,1.144602952,,,26928.63,-0.136484019
,,26928.92,3.966361837,,,26928.92,NaN,,,26928.92,-0.812880446,,,26928.92,1.173871339,,,26928.92,-0.13175256
,,26929.21,3.964125927,,,26929.21,NaN,,,26929.21,-0.811309967,,,26929.21,1.116405989,,,26929.21,-0.13877263
,,26929.5,3.939454165,,,26929.5,NaN,,,26929.5,-0.747062287,,,26929.5,1.138367273,,,26929.5,-0.222393082
,,26929.79,3.97294513,,,26929.79,-0.272998388,,,26929.79,-0.704162698,,,26929.79,1.175732959,,,26929.79,-0.128777807
,,26930.08,3.960895982,,,26930.08,NaN,,,26930.08,-0.819010874,,,26930.08,1.169028957,,,26930.08,-0.180715499
,,26930.37,3.995391258,,,26930.37,NaN,,,26930.37,-0.76043627,,,26930.37,1.192399116,,,26930.37,-0.20007243
,,26930.66,4.024267336,,,26930.66,NaN,,,26930.66,-1.02606853,,,26930.66,1.15706064,,,26930.66,-0.279068439
,,26930.95,4.037456631,,,26930.95,NaN,,,26930.95,-1.040018208,,,26930.95,1.131527673,,,26930.95,-0.169877764
,,26931.23,3.983944916,,,26931.23,NaN,,,26931.23,-0.956433729,,,26931.23,1.137737579,,,26931.23,-0.158641559
,,26931.52,4.01127172,,,26931.52,NaN,,,26931.52,-1.048916544,,,26931.52,1.161655669,,,26931.52,-0.161803902
,,26931.81,3.97971753,,,26931.81,NaN,,,26931.81,-0.900220551,,,26931.81,1.155287931,,,26931.81,-0.167385119
,,26932.1,4.110173044,,,26932.1,NaN,,,26932.1,-1.156170144,,,26932.1,1.144916857,,,26932.1,-0.251398664
,,26932.39,3.961823748,,,26932.39,-0.759199639,,,26932.39,-0.719330955,,,26932.39,1.198167732,,,26932.39,-0.207181049
,,26932.68,4.021211254,,,26932.68,NaN,,,26932.68,-0.477491654,,,26932.68,1.223545676,,,26932.68,-0.218717366
,,26932.97,3.946464356,,,26932.97,NaN,,,26932.97,-0.128516503,,,26932.97,1.22962893,,,26932.97,-0.308009772
,,26933.26,3.993612917,,,26933.26,-0.744626173,,,26933.26,-0.192956049,,,26933.26,1.25049494,,,26933.26,-0.274332492
,,26933.55,4.007799277,,,26933.55,NaN,,,26933.55,-0.382703978,,,26933.55,1.196402574,,,26933.55,-0.260232201
,,26933.84,4.045398669,,,26933.84,NaN,,,26933.84,-0.658273157,,,26933.84,1.182275921,,,26933.84,-0.240158656
,,26934.13,4.06141098,,,26934.13,NaN,,,26934.13,-0.97478262,,,26934.13,1.136460433,,,26934.13,-0.222164736
,,26934.42,4.118293242,,,26934.42,NaN,,,26934.42,-1.155056667,,,26934.42,1.157175358,,,26934.42,-0.197648404
,,26934.71,4.046582825,,,26934.71,NaN,,,26934.71,-1.016673534,,,26934.71,1.078560616,,,26934.71,-0.054955412
,,26935,3.980154864,,,26935,-1.656193917,,,26935,-0.982709466,,,26935,1.084227513,,,26935,0.042935145
,,26935.29,3.994021841,,,26935.29,NaN,,,26935.29,-0.972005931,,,26935.29,1.120373235,,,26935.29,-0.084420359
,,26935.58,4.011169971,,,26935.58,NaN,,,26935.58,-0.994545143,,,26935.58,1.128771643,,,26935.58,-0.167991731
,,26935.87,3.970219758,,,26935.87,NaN,,,26935.87,-0.945934546,,,26935.87,1.163948479,,,26935.87,-0.013662226
,,26936.16,3.97474971,,,26936.16,-0.703527608,,,26936.16,-1.147175324,,,26936.16,1.113245349,,,26936.16,-0.130822098
,,26936.44,3.861780825,,,26936.44,NaN,,,26936.44,-0.747483934,,,26936.44,1.060516262,,,26936.44,0.009383866
,,26936.73,3.907101166,,,26936.73,NaN,,,26936.73,-0.935983004,,,26936.73,1.12573469,,,26936.73,-0.131453885
,,26937.02,3.982400744,,,26937.02,NaN,,,26937.02,-0.827258054,,,26937.02,1.127770805,,,26937.02,-0.196335336
,,26937.31,4.018274004,,,26937.31,NaN,,,26937.31,-0.596797656,,,26937.31,1.133297847,,,26937.31,-0.159002114
,,26937.6,4.013712455,,,26937.6,NaN,,,26937.6,-0.465869792,,,26937.6,1.235036107,,,26937.6,-0.147059545
,,26937.89,4.020168394,,,26937.89,NaN,,,26937.89,-0.416930267,,,26937.89,1.167968609,,,26937.89,-0.218495983
,,26938.18,4.04000809,,,26938.18,NaN,,,26938.18,-0.452681073,,,26938.18,1.208848374,,,26938.18,-0.179183807
,,26938.47,3.998709028,,,26938.47,NaN,,,26938.47,-0.525983925,,,26938.47,1.177648279,,,26938.47,-0.208688433
,,26938.76,4.062751358,,,26938.76,-0.859917462,,,26938.76,-0.83563141,,,26938.76,1.143316836,,,26938.76,-0.196384198
,,26939.05,4.015429395,,,26939.05,NaN,,,26939.05,-0.749550966,,,26939.05,1.142362799,,,26939.05,-0.172434881
,,26939.34,4.07738583,,,26939.34,NaN,,,26939.34,-0.958697299,,,26939.34,1.100503244,,,26939.34,-0.15570525
,,26939.63,4.176743056,,,26939.63,-0.553820639,,,26939.63,-1.113707495,,,26939.63,1.159469214,,,26939.63,-0.18186917
,,26939.92,4.065069741,,,26939.92,NaN,,,26939.92,-1.124721402,,,26939.92,1.153932664,,,26939.92,-0.129918366
,,26940.21,3.937514478,,,26940.21,-0.398388215,,,26940.21,-0.828981945,,,26940.21,1.090443977,,,26940.21,-0.016597891
,,26940.5,3.997624961,,,26940.5,NaN,,,26940.5,-1.060796395,,,26940.5,1.112502841,,,26940.5,-0.018942071
,,26940.79,4.016347691,,,26940.79,NaN,,,26940.79,-1.111650361,,,26940.79,1.119941391,,,26940.79,-0.047655075
,,26941.08,3.963623071,,,26941.08,-0.389570623,,,26941.08,-1.090679725,,,26941.08,1.170752966,,,26941.08,-0.034125491
,,26941.36,3.923056531,,,26941.36,NaN,,,26941.36,-0.981311377,,,26941.36,1.144206242,,,26941.36,-0.052476726
,,26941.65,4.008413273,,,26941.65,-0.353557577,,,26941.65,-1.148926225,,,26941.65,1.085203114,,,26941.65,-0.091907541
,,26941.94,4.016229337,,,26941.94,NaN,,,26941.94,-1.044836389,,,26941.94,1.110505666,,,26941.94,0.031943748
,,26942.23,4.043261466,,,26942.23,NaN,,,26942.23,-1.102940975,,,26942.23,1.115210468,,,26942.23,-0.018727139
,,26942.52,4.071576043,,,26942.52,NaN,,,26942.52,-1.074099759,,,26942.52,1.139460341,,,26942.52,-0.097592326
,,26942.81,4.045544307,,,26942.81,-0.223144957,,,26942.81,-1.043147465,,,26942.81,1.133319346,,,26942.81,-0.101360379
,,26943.1,4.018131969,,,26943.1,-0.562528142,,,26943.1,-1.014486958,,,26943.1,1.114563802,,,26943.1,-0.191565116
,,26943.39,4.037967373,,,26943.39,NaN,,,26943.39,-0.914130731,,,26943.39,1.153657742,,,26943.39,-0.136901619
,,26943.68,4.019409663,,,26943.68,NaN,,,26943.68,-0.880212458,,,26943.68,1.120609441,,,26943.68,-0.136883207
,,26943.97,3.960583258,,,26943.97,NaN,,,26943.97,-0.671860918,,,26943.97,1.118641377,,,26943.97,-0.131336002
,,26944.26,3.890466729,,,26944.26,NaN,,,26944.26,-0.809368941,,,26944.26,1.154114906,,,26944.26,-0.175636967
,,26944.55,3.866690725,,,26944.55,NaN,,,26944.55,-0.487869309,,,26944.55,1.139343874,,,26944.55,-0.101629801
,,26944.84,3.853197507,,,26944.84,-0.734132093,,,26944.84,-0.255852006,,,26944.84,1.185103705,,,26944.84,-0.152053803
,,26945.13,3.795885674,,,26945.13,NaN,,,26945.13,-0.089595432,,,26945.13,1.15769499,,,26945.13,-0.161061557
,,26945.42,3.760422219,,,26945.42,NaN,,,26945.42,0.003807297,,,26945.42,1.16129511,,,26945.42,-0.136791674
,,26945.71,3.770995274,,,26945.71,NaN,,,26945.71,0.095809641,,,26945.71,1.224339404,,,26945.71,-0.164716816
,,26946,3.790061044,,,26946,NaN,,,26946,0.230933679,,,26946,1.190656564,,,26946,-0.093073355
,,26946.28,3.808821273,,,26946.28,NaN,,,26946.28,-0.297563837,,,26946.28,1.199739434,,,26946.28,-0.189120317
,,26946.57,3.797903124,,,26946.57,NaN,,,26946.57,-0.340152818,,,26946.57,1.186812279,,,26946.57,-0.078174634
,,26946.86,3.704770783,,,26946.86,NaN,,,26946.86,-0.361806199,,,26946.86,1.183956882,,,26946.86,-0.164262375
,,26947.15,3.754162275,,,26947.15,-1.120234092,,,26947.15,-0.493994861,,,26947.15,1.172802605,,,26947.15,-0.189265251
,,26947.44,3.809222684,,,26947.44,NaN,,,26947.44,-0.357152536,,,26947.44,1.097988393,,,26947.44,-0.12673495
,,26947.73,3.84809783,,,26947.73,NaN,,,26947.73,-0.501601473,,,26947.73,1.142573838,,,26947.73,-0.191055237
,,26948.02,3.735492647,,,26948.02,NaN,,,26948.02,-0.350006551,,,26948.02,1.137124093,,,26948.02,-0.166079251
,,26948.31,3.766145117,,,26948.31,-0.486952281,,,26948.31,-0.424267787,,,26948.31,1.117756814,,,26948.31,-0.098460156
,,26948.6,3.706656446,,,26948.6,NaN,,,26948.6,-0.557318537,,,26948.6,1.161509079,,,26948.6,-0.138790492
,,26948.89,3.662710205,,,26948.89,NaN,,,26948.89,-0.477502604,,,26948.89,1.125708066,,,26948.89,-0.126766813
,,26949.18,3.711932435,,,26949.18,-0.33535866,,,26949.18,-0.589851032,,,26949.18,1.14991306,,,26949.18,-0.076578447
,,26949.47,3.812488479,,,26949.47,NaN,,,26949.47,-0.774297505,,,26949.47,1.12333313,,,26949.47,-0.02085823
,,26949.76,3.793675901,,,26949.76,NaN,,,26949.76,-0.749015135,,,26949.76,1.171113711,,,26949.76,-0.050480201
,,26950.05,3.794545267,,,26950.05,NaN,,,26950.05,-0.694946851,,,26950.05,1.111278299,,,26950.05,-0.002994911
,,26950.34,3.727635997,,,26950.34,-1.122006887,,,26950.34,-0.656112391,,,26950.34,1.100430598,,,26950.34,-0.09865094
,,26950.63,3.81337824,,,26950.63,NaN,,,26950.63,-0.724144186,,,26950.63,1.113792715,,,26950.63,-0.147546926
,,26950.92,3.803106187,,,26950.92,-0.65353931,,,26950.92,-0.57260035,,,26950.92,1.148281051,,,26950.92,-0.053870815
,,26951.2,3.864016975,,,26951.2,NaN,,,26951.2,-0.701390536,,,26951.2,1.111262679,,,26951.2,-0.183233134
,,26951.49,3.784892116,,,26951.49,NaN,,,26951.49,-0.462509826,,,26951.49,1.099300331,,,26951.49,-0.137148033
,,26951.78,3.909927789,,,26951.78,NaN,,,26951.78,-0.81174315,,,26951.78,1.074360765,,,26951.78,-0.092468932
,,26952.07,3.917496453,,,26952.07,NaN,,,26952.07,-0.96069213,,,26952.07,1.098680495,,,26952.07,-0.187883488
,,26952.36,3.948518847,,,26952.36,-0.62297881,,,26952.36,-1.091955982,,,26952.36,1.100157884,,,26952.36,-0.189287192
,,26952.65,3.90653868,,,26952.65,NaN,,,26952.65,-0.927533629,,,26952.65,1.113226549,,,26952.65,-0.155463878
,,26952.94,3.931986927,,,26952.94,NaN,,,26952.94,-0.884664676,,,26952.94,1.086184679,,,26952.94,-0.058805182
,,26953.23,3.838574338,,,26953.23,NaN,,,26953.23,-0.741183114,,,26953.23,1.110234399,,,26953.23,-0.166899402
,,26953.52,3.959700996,,,26953.52,NaN,,,26953.52,-0.949713922,,,26953.52,1.108258777,,,26953.52,-0.100961541
,,26953.81,3.902100986,,,26953.81,NaN,,,26953.81,-1.005330817,,,26953.81,1.091273687,,,26953.81,-0.231589317
,,26954.1,3.94842368,,,26954.1,NaN,,,26954.1,-1.051418914,,,26954.1,1.11628837,,,26954.1,-0.155369335
,,26954.39,3.941470207,,,26954.39,-0.318212923,,,26954.39,-1.061612042,,,26954.39,1.146271018,,,26954.39,-0.126015832
,,26954.68,3.903722973,,,26954.68,NaN,,,26954.68,-1.032237389,,,26954.68,1.117997759,,,26954.68,-0.148006822
,,26954.97,3.908296907,,,26954.97,NaN,,,26954.97,-1.128560282,,,26954.97,1.159445891,,,26954.97,-0.118912792
,,26955.26,3.898263361,,,26955.26,NaN,,,26955.26,-1.026943491,,,26955.26,1.120604833,,,26955.26,-0.05246357
,,26955.55,3.835907177,,,26955.55,NaN,,,26955.55,-0.919253806,,,26955.55,1.09476877,,,26955.55,-0.067902028
,,26955.84,3.850014614,,,26955.84,-1.347516594,,,26955.84,-1.031173448,,,26955.84,1.117597589,,,26955.84,-0.133305735
,,26956.13,3.876904413,,,26956.13,NaN,,,26956.13,-0.783365289,,,26956.13,1.106528798,,,26956.13,-0.033585246
,,26956.41,3.924109516,,,26956.41,-0.567183567,,,26956.41,-0.907865743,,,26956.41,1.123218099,,,26956.41,0.033581948
,,26956.7,3.817306609,,,26956.7,NaN,,,26956.7,-0.745005224,,,26956.7,1.082554136,,,26956.7,-0.083456747
,,26956.99,3.809886313,,,26956.99,NaN,,,26956.99,-0.724789262,,,26956.99,1.128744645,,,26956.99,-0.086959872
