LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka
1361.98,3.155666121,680.84,3.469164086,1362,1.045367774,680.84,0.786794463,1362,1.405552178,680.84,1.638895183,1362,1.52822904,680.84,0.64720953,1362,1.740466175,680.84,1.948729435
1365.36,3.246635095,684.21,3.467359584,1365.4,0.965080896,684.21,0.85042436,1365.4,0.975233268,684.21,1.657944415,1365.4,1.537036444,684.21,1.465437782,1365.4,1.49810723,684.21,2.109539573
1368.74,3.351003593,687.59,3.467299974,1368.7,1.203001459,687.59,1.067295803,1368.7,1.079003817,687.59,1.710149095,1368.7,1.528885848,687.59,1.499792492,1368.7,1.709151446,687.59,2.093012999
1372.12,3.344571722,690.97,3.585402283,1372.1,0.555329455,690.97,1.040077558,1372.1,0.541488403,690.97,1.690656309,1372.1,1.526169735,690.97,1.355589027,1372.1,0.98232514,690.97,2.145711043
1375.5,3.430200858,694.34,3.522014388,1375.5,0.548565952,694.34,0.861578412,1375.5,0.608929101,694.34,1.68956958,1375.5,1.484928698,694.34,1.093911864,1375.5,0.937600518,694.34,2.053681549
1378.87,3.22129283,697.72,3.646909202,1378.9,1.206909664,697.72,1.034907535,1378.9,1.013381856,697.72,1.630646741,1378.9,1.584294566,697.72,0.753815741,1378.9,0.988155293,697.72,1.853774648
1382.25,3.161638775,701.1,3.712927183,1382.3,1.057047864,701.1,0.693934194,1382.3,1.08838202,701.1,1.654271546,1382.3,1.568325536,701.1,0.812657225,1382.3,0.908627859,701.1,1.912230162
1385.63,3.161269741,704.47,3.963552518,1385.6,1.056721347,704.47,0.960582275,1385.6,1.040548488,704.47,1.673810298,1385.6,1.575351182,704.47,-0.371417483,1385.6,0.919362931,704.47,1.658615148
1389.01,3.168025287,707.85,3.876098365,1389,1.340027606,707.85,0.629549866,1389,1.190046495,707.85,1.692905575,1389,1.581973567,707.85,0.402555038,1389,0.928975891,707.85,1.993297242
1392.39,3.180923273,711.23,3.822144854,1392.4,1.460402333,711.23,0.801279006,1392.4,1.313172096,711.23,1.697008887,1392.4,1.619170136,711.23,0.300004913,1392.4,0.976009967,711.23,1.945910149
1395.77,3.21809376,714.6,3.537197868,1395.8,1.091259314,714.6,0.693225161,1395.8,1.215988241,714.6,1.640754183,1395.8,1.57294849,714.6,0.704839814,1395.8,0.812150473,714.6,1.936420161
1399.15,3.299339497,717.98,4.007069646,1399.2,1.495266767,717.98,0.768435043,1399.2,1.32175584,717.98,1.613694434,1399.2,1.575672532,717.98,-0.589075704,1399.2,1.145730212,717.98,1.551006829
1402.53,3.309082093,721.36,3.800911216,1402.5,2.136304404,721.36,0.973836027,1402.5,1.314638372,721.36,1.610759684,1402.5,1.622249516,721.36,0.124495189,1402.5,0.755022584,721.36,1.722347983
1405.91,3.297824938,724.73,3.833336086,1405.9,1.911826132,724.73,0.964932452,1405.9,1.419681377,724.73,1.619730272,1405.9,1.588934077,724.73,0.162144458,1405.9,1.065136359,724.73,1.764266329
1409.29,3.388605928,728.11,3.588738786,1409.3,0.611407297,728.11,0.780749614,1409.3,0.660648013,728.11,1.684927517,1409.3,1.561348722,728.11,0.739382291,1409.3,0.424659555,728.11,1.812825551
1412.67,3.281228861,731.49,3.489382251,1412.7,1.653357146,731.49,0.974302169,1412.7,1.287150311,731.49,1.649063068,1412.7,1.590050515,731.49,1.03639005,1412.7,0.785670549,731.49,1.929289268
1416.05,3.344131599,734.86,3.237039795,1416.1,1.294298994,734.86,1.072397048,1416.1,1.090769111,734.86,1.704610013,1416.1,1.62785756,734.86,1.341416425,1416.1,0.831549503,734.86,1.920157653
1419.42,3.253409856,738.24,3.473299934,1419.4,2.034321106,738.24,0.975252806,1419.4,1.609437912,738.24,1.631936186,1419.4,1.611344832,738.24,0.577639975,1419.4,1.168040795,738.24,1.71564913
1422.8,3.399152281,741.62,3.812934613,1422.8,1.844127455,741.62,0.850466909,1422.8,1.609437912,741.62,1.667572361,1422.8,1.625481438,741.62,0.037748541,1422.8,1.224723748,741.62,1.674368206
1426.18,3.264138107,744.99,3.866290661,1426.2,1.893381663,744.99,0.647043221,1426.2,1.535100293,744.99,1.595105312,1426.2,1.603662401,744.99,0.299007096,1426.2,1.250628496,744.99,1.834714419
1429.56,3.446453973,748.37,3.76912457,1429.6,1.623043564,748.37,0.66714453,1429.6,1.164861674,748.37,1.59914926,1429.6,1.620188392,748.37,0.41376067,1429.6,0.759396566,748.37,1.715333402
1432.94,3.388830726,751.75,4.242055419,1432.9,1.586007661,751.75,0.650253636,1432.9,1.326656095,751.75,1.599747161,1432.9,1.619150104,751.75,-0.792244008,1432.9,1.037110089,751.75,1.76232357
1436.32,3.368591335,755.12,3.985178143,1436.3,2.072955032,755.12,0.821624983,1436.3,1.523053298,755.12,1.668625793,1436.3,1.61793623,755.12,-0.096806621,1436.3,1.149043142,755.12,1.670281728
1439.7,3.518463488,758.5,4.025175453,1439.7,1.470420374,758.5,0.568956506,1439.7,1.009664803,758.5,1.63423716,1439.7,1.600835455,758.5,-0.264603655,1439.7,0.8593826,758.5,1.633632641
1443.08,3.345196241,761.87,3.951700131,1443.1,1.16970821,761.87,0.140521746,1443.1,0.983457375,761.87,1.635702347,1443.1,1.635284219,761.87,0.422053459,1443.1,0.713981267,761.87,1.977337502
1446.46,3.405607532,765.25,3.982324258,1446.5,1.318045261,765.25,0.963466789,1446.5,0.921830912,765.25,1.57364635,1446.5,1.599427066,765.25,0.3170891,1446.5,0.817084082,765.25,2.040038994
1449.84,3.268764287,768.63,4.021319427,1449.8,2.701971155,768.63,1.062440927,1449.8,2.246495626,768.63,1.575981201,1449.8,1.615282649,768.63,0.304656853,1449.8,2.020945335,768.63,1.945910149
1453.22,3.06538369,772,3.866565846,1453.2,1.847848936,772,0.703886898,1453.2,1.58214577,772,1.601020105,1453.2,1.548337392,772,0.456786917,1453.2,1.190419838,772,1.715031637
1456.6,3.108981942,775.38,3.873492391,1456.6,1.523915739,775.38,0.546756312,1456.6,1.309661135,775.38,1.561158256,1456.6,1.600854455,775.38,0.13519826,1456.6,0.879558723,775.38,1.599039205
1459.98,3.366115115,778.76,3.999249282,1460,1.819158443,778.76,0.757648562,1460,1.47780947,778.76,1.576520295,1460,1.63866198,778.76,0.095367675,1460,1.290150501,778.76,1.717249729
1463.35,3.444066865,782.13,4.066092628,1463.4,1.600951299,782.13,0.607928554,1463.4,1.226257849,782.13,1.610396585,1463.4,1.599723382,782.13,0.418483845,1463.4,1.144491894,782.13,1.898775241
1466.73,3.224952562,785.51,4.14538737,1466.7,2.496741107,785.51,0.714435601,1466.7,2.014903021,785.51,1.634663279,1466.7,1.610267903,785.51,-0.51214059,1466.7,1.585340361,785.51,1.511832106
1469.57,3.299921005,788.89,4.148014485,1469.6,1.805365121,788.89,-0.138777288,1469.6,1.601184771,788.89,1.623302594,1469.6,1.612951958,788.89,-1.838522641,1469.6,1.36553237,788.89,0.754055934
1473.84,3.347498926,792.26,4.051429477,1473.8,1.572396641,792.26,0.480747572,1473.8,1.007460119,792.26,1.640575418,1473.8,1.584455107,792.26,-0.908510898,1473.8,0.664326742,792.26,1.195013406
1476.68,3.254565534,795.64,3.995414937,1476.7,1.552130567,795.64,0.954687782,1476.7,1.54675421,795.64,1.642425932,1476.7,1.588796538,795.64,0.300866127,1476.7,1.303875415,795.64,2.060439752
1479.52,3.28122445,799.02,3.768816782,1479.5,1.745239454,799.02,1.05828039,1479.5,1.408767217,799.02,1.670452644,1479.5,1.592558544,799.02,0.783287205,1479.5,1.040116082,799.02,2.105063858
1482.36,3.382570533,802.39,3.833028437,1482.4,2.517696473,802.39,1.044721796,1482.4,2.265229306,802.39,1.684357863,1482.4,1.598463163,802.39,0.784766293,1482.4,1.882006347,802.39,2.196257927
1486.62,3.301824908,805.77,3.382181924,1486.6,1.662547738,805.77,1.210730001,1486.6,1.436166191,805.77,1.700149876,1486.6,1.660026952,805.77,1.701121558,1486.6,1.195986453,805.77,2.128034097
1489.46,3.306613888,809.15,3.718842705,1489.5,1.555771011,809.15,1.038407487,1489.5,1.220058942,809.15,1.707776333,1489.5,1.628632705,809.15,0.880922357,1489.5,1.055660901,809.15,2.255806479
1492.3,3.523630834,812.52,3.572424761,1492.3,0.762140052,812.52,0.465400724,1492.3,0.89219318,812.52,1.732905947,1492.3,1.573432068,812.52,0.128745468,1492.3,0.906721281,812.52,1.536039747
1496.56,3.237122963,815.9,3.264314175,1496.6,1.218157439,815.9,1.195983817,1496.6,1.139053258,815.9,1.670115033,1496.6,1.592964264,815.9,2.148342676,1496.6,0.843207875,815.9,2.396586372
1499.4,3.332619706,819.28,3.945169947,1499.4,1.507901493,819.28,0.973052099,1499.4,1.087051466,819.28,1.702733248,1499.4,1.594797408,819.28,0.572543162,1499.4,0.727048732,819.28,2.089557665
1502.25,3.284511717,822.65,3.772661559,1502.3,2.182783893,822.65,0.978597552,1502.3,1.563225069,822.65,1.650883566,1502.3,1.585353447,822.65,0.462884841,1502.3,2.083465692,822.65,2.035246069
1505.09,3.191664487,826.03,4.04036008,1505.1,2.092378333,826.03,1.029878694,1505.1,1.544899391,826.03,1.721915022,1505.1,1.623819837,826.03,-0.21316849,1505.1,1.375823061,826.03,2.105267941
1509.35,3.038229511,829.41,3.51005561,1509.4,1.93546619,829.41,1.063902685,1509.4,1.803807808,829.41,1.678076111,1509.4,1.572912398,829.41,1.132480735,1509.4,1.443705268,829.41,2.240709689
1512.19,3.160880633,832.78,3.96465891,1512.2,2.00834562,832.78,1.132568698,1512.2,1.775284632,832.78,1.673813811,1512.2,1.632673225,832.78,0.265912792,1512.2,1.429466533,832.78,2.131855284
1515.03,3.126352456,836.16,3.77929874,1515,1.884780009,836.16,0.897342545,1515,1.582667671,836.16,1.712273754,1515,1.603152377,836.16,1.027363198,1515,1.459053715,836.16,2.359318111
1517.87,3.307614488,839.54,4.121675967,1517.9,1.704748092,839.54,0.898589655,1517.9,1.680206983,839.54,1.693964139,1517.9,1.603480203,839.54,0.134908551,1517.9,1.330605455,839.54,2.259191301
1522.13,3.201158826,842.91,3.988703424,1522.1,2.031432322,842.91,1.119996616,1522.1,2.039595633,842.91,1.689264683,1522.1,1.626440559,842.91,0.964831154,1522.1,1.681758574,842.91,2.521850165
1524.97,3.254020194,846.29,3.925790611,1525,1.932426799,846.29,1.124004038,1525,1.178654996,846.29,1.682661525,1525,1.561250514,846.29,1.273946137,1525,0.90371195,846.29,2.576587062
1527.81,3.316434557,849.67,3.627890182,1527.8,1.352392809,849.67,1.074517476,1527.8,0.84729786,849.67,1.679905494,1527.8,1.583340912,849.67,1.078274849,1527.8,0.828066498,849.67,2.285863143
1532.08,3.108956526,853.04,3.419744848,1532.1,2.035522308,853.04,1.026432699,1532.1,1.675927654,853.04,1.687960602,1532.1,1.604720923,853.04,1.293944745,1532.1,1.354545663,853.04,2.153476326
1534.92,3.342987996,856.42,3.912904969,1534.9,1.704748092,856.42,1.247433549,1534.9,0.559615788,856.42,1.685565462,1534.9,1.606864092,856.42,0.396437828,1534.9,-0.693147181,856.42,2.281058759
1537.76,3.094823176,859.79,3.328309048,1537.8,2.424802726,859.79,0.950837043,1537.8,1.791759469,859.79,1.693534443,1537.8,1.554013937,859.79,1.187832336,1537.8,1.410986974,859.79,2.185833079
1540.6,NaN,863.17,3.849670434,1540.6,1.913649287,863.17,0.93455785,1540.6,NaN,863.17,1.718222898,1540.6,1.56455718,863.17,-0.229810905,1540.6,NaN,863.17,2.152138745
1544.86,3.494391159,866.55,4.051286835,1544.9,2.177711763,866.55,1.157283949,1544.9,0.6257059,866.55,1.693815461,1544.9,1.571244509,866.55,0.430836176,1544.9,0.361013346,866.55,2.503563907
1547.7,3.143941996,869.92,3.77191292,1547.7,1.366876275,869.92,1.28529578,1547.7,1.148622709,869.92,1.684417914,1547.7,1.61498822,869.92,1.04237854,1547.7,0.802346473,869.92,2.489260161
1550.54,3.510811135,873.3,3.617364513,1550.5,2.109000344,873.3,1.351181721,1550.5,0.891998039,873.3,1.718898864,1550.5,1.56909109,873.3,1.937758293,1550.5,0.970778917,873.3,2.75031001
1554.8,3.372550201,876.68,3.287487671,1554.8,2.142416341,876.68,1.337126104,1554.8,1.750937475,876.68,1.706922684,1554.8,1.61166987,876.68,1.909395776,1554.8,1.444563269,876.68,2.447120314
1557.64,3.27108619,880.05,2.919983612,1557.6,1.378803689,880.05,1.241286527,1557.6,1.509040186,880.05,1.716180736,1557.6,1.596308024,880.05,2.243653452,1557.6,1.211407783,880.05,2.313541798
1560.48,3.332690301,883.43,3.382415785,1560.5,1.496472797,883.43,1.215343923,1560.5,1.206242953,883.43,1.726136141,1560.5,1.58628627,883.43,2.138795375,1560.5,0.9822487,883.43,2.667513554
1563.33,3.179620001,886.81,3.7309551,1563.3,1.242506468,886.81,1.37742904,1563.3,1.046692231,886.81,1.767952746,1563.3,1.635869987,886.81,1.662224511,1563.3,0.798954025,886.81,2.699743288
1567.59,3.209360735,890.18,3.557314058,1567.6,1.707418321,890.18,1.228211907,1567.6,1.425939192,890.18,1.707147584,1567.6,1.634741573,890.18,1.913903791,1567.6,1.083797203,890.18,2.603488727
1570.43,3.176629421,893.56,3.183958169,1570.4,1.300772188,893.56,1.380447,1570.4,1.663677681,893.56,1.767750453,1570.4,1.633901205,893.56,2.733129476,1570.4,1.491244957,893.56,2.730191327
1573.27,3.050397802,896.94,3.450694192,1573.3,1.895394359,896.94,1.15044999,1573.3,1.640000563,896.94,1.749126119,1573.3,1.628204641,896.94,1.95923227,1573.3,1.360091989,896.94,2.505645276
1577.53,3.132003231,900.31,3.162246401,1577.5,2.105267941,900.31,1.298565293,1577.5,1.807144388,900.31,1.728012554,1577.5,1.621602223,900.31,2.280295907,1577.5,1.604775899,900.31,2.490809051
1580.37,3.028236586,903.69,3.519803124,1580.4,1.781418115,903.69,1.300119898,1580.4,1.431550953,903.69,1.724482781,1580.4,1.618496162,903.69,1.617983519,1580.4,0.798507696,903.69,2.493972895
1583.21,3.127225606,907.07,3.328094612,1583.2,1.635080343,907.07,1.212333757,1583.2,1.637608789,907.07,1.725088997,1583.2,1.632309288,907.07,1.920470053,1583.2,0.99852883,907.07,2.436678827
1586.05,2.92084503,910.44,3.228198091,1586.1,2.10852828,910.44,1.114724622,1586.1,1.702219646,910.44,1.701014545,1586.1,1.623529662,910.44,2.076736999,1586.1,1.148283898,910.44,2.329227024
1590.31,3.255151722,913.82,3.779317866,1590.3,1.76392467,913.82,1.267225879,1590.3,1.347308914,913.82,1.762327052,1590.3,1.63625995,913.82,1.493262292,1590.3,1.114176805,913.82,2.681701371
1593.16,3.203993851,917.2,3.613766309,1593.2,2.527018135,917.2,1.255138266,1593.2,2.050809729,917.2,1.718212208,1593.2,1.601228891,917.2,1.460478372,1593.2,1.589893316,917.2,2.572567588
1596,3.170376758,920.57,2.611839092,1596,2.038433518,920.57,1.205788618,1596,1.730390523,920.57,1.723338076,1596,1.585648311,920.57,3.145621029,1596,1.122142786,920.57,2.480636181
1600.26,3.22460717,923.95,1.815084142,1600.3,1.764302623,923.95,1.071096445,1600.3,1.449855843,923.95,1.735818261,1600.3,1.620985113,923.95,4.474712158,1600.3,1.016136067,923.95,2.33868243
1603.1,3.301279178,927.33,2.818726235,1603.1,1.27033448,927.33,1.050469447,1603.1,1.105885048,927.33,1.692798012,1603.1,1.603409844,927.33,2.986522039,1603.1,0.609448162,927.33,2.723456034
1605.94,3.153881916,930.7,3.786081782,1605.9,1.378197151,930.7,1.40481629,1605.9,0.972732043,930.7,1.769736954,1605.9,1.565713685,930.7,0.725694267,1605.9,0.814508038,930.7,2.344406588
1608.78,3.229996555,934.08,3.806834075,1608.8,1.722766598,934.08,1.36737802,1608.8,1.313723668,934.08,1.775604029,1608.8,1.564815159,934.08,0.711216541,1608.8,0.891998039,934.08,2.228034936
1613.68,3.368423135,937.46,3.509752788,1613.7,1.232670968,937.46,1.349744588,1613.7,0.996528163,937.46,1.737877728,1613.7,1.562780061,937.46,1.507733833,1613.7,0.686797953,937.46,2.270249712
1616.95,3.198171152,940.83,3.812529873,1617,1.297566246,940.83,1.172892597,1617,1.526876312,940.83,1.731496833,1617,1.565970753,940.83,0.07053375,1617,1.307822746,940.83,2.12541629
1620.22,3.145662974,944.21,3.140036097,1620.2,1.83336547,944.21,1.378872975,1620.2,1.659161348,944.21,1.775707974,1620.2,1.619758208,944.21,2.030263155,1620.2,1.266671399,944.21,2.547540313
1623.48,3.288961932,947.59,3.533224479,1623.5,1.368056774,947.59,1.33424922,1623.5,1.502737812,947.59,1.737027207,1623.5,1.59516966,947.59,0.851932738,1623.5,1.261332001,947.59,2.215666005
1739.47,3.092556458,950.96,3.712104488,1739.5,1.559957855,950.96,1.039489364,1739.5,1.420195913,950.96,1.742199568,1739.5,1.584576795,950.96,1.315400768,1739.5,0.693147181,950.96,2.529358412
1742.73,3.211593559,954.34,3.747888007,1742.7,1.337504197,954.34,1.169740221,1742.7,1.63296841,954.34,1.739698971,1742.7,1.594306824,954.34,0.73494291,1742.7,1.203972804,954.34,2.330276928
1747.63,3.093398167,957.71,3.720154483,1747.6,2.016320455,957.71,0.95907861,1747.6,1.506438673,957.71,1.709198109,1747.6,1.590401437,957.71,0.548945591,1747.6,1.212447431,957.71,2.165445759
1750.9,3.144264961,961.09,3.722533867,1750.9,1.943603343,961.09,0.944612158,1750.9,1.596450717,961.09,1.735487278,1750.9,1.565505946,961.09,0.955927284,1750.9,1.943603343,961.09,2.328971848
1754.17,3.164429825,964.47,3.728509249,1754.2,0.993251773,964.47,1.063059827,1754.2,1.239983242,964.47,1.725507497,1754.2,1.576898885,964.47,1.005835888,1754.2,0.752463758,964.47,2.404049138
1759.07,3.15239522,967.84,3.452069712,1759.1,0.606135804,967.84,1.144019464,1759.1,1.024979038,967.84,1.752996569,1759.1,1.611530401,967.84,1.405155703,1759.1,0.606135804,967.84,2.302041467
1762.33,3.096177818,971.22,3.622171456,1762.3,1.252762968,971.22,1.254888167,1762.3,1.32662203,971.22,1.718048175,1762.3,1.640649332,971.22,1.103375592,1762.3,0.935615005,971.22,2.456735773
1765.6,3.216099698,974.6,3.627668723,1765.6,1.79759039,974.6,1.499234383,1765.6,1.670681538,974.6,1.764231006,1765.6,1.594911924,974.6,1.267139276,1765.6,2.627715053,974.6,2.515937275
1768.87,3.244757498,977.97,3.477175564,1768.9,1.514333897,977.97,1.100679872,1768.9,1.21830263,977.97,1.744372115,1768.9,1.587450484,977.97,1.52037497,1768.9,2.468448937,977.97,2.389460591
1773.47,3.203432513,981.35,3.325723799,1773.5,2.012750167,981.35,1.018498347,1773.5,1.602965398,981.35,1.779116036,1773.5,1.580966238,981.35,1.802074091,1773.5,0.935460648,981.35,2.3636646
1776.13,3.306195577,984.73,3.690768425,1776.1,1.540445041,984.73,1.480491951,1776.1,1.595303401,984.73,1.762786984,1776.1,1.588925496,984.73,1.80682778,1776.1,1.155445763,984.73,2.701060657
1778.79,3.275224118,988.1,3.861916185,1778.8,1.444563269,988.1,1.389231274,1778.8,1.5518088,988.1,1.739064218,1778.8,1.579422958,988.1,1.003478849,1778.8,1.269760545,988.1,2.489796635
1782.79,3.203559121,991.48,4.001992964,1782.8,1.620095207,991.48,1.28116217,1782.8,1.272965676,991.48,1.754027053,1782.8,1.58453889,991.48,0.614950852,1782.8,0.702036128,991.48,2.429846873
1785.45,3.206500395,994.86,3.512599092,1785.5,1.5070759,994.86,0.900216642,1785.5,1.584812865,994.86,1.753596265,1785.5,1.589480796,994.86,1.03692833,1785.5,1.524880524,994.86,2.255438315
1788.11,3.267984364,998.23,3.568384411,1788.1,1.962717267,998.23,1.474609685,1788.1,1.718520307,998.23,1.74171389,1788.1,1.603887035,998.23,1.831964648,1788.1,1.602635165,998.23,2.557227311
1790.78,3.182139042,1001.61,3.63882088,1790.8,2.030866872,1001.61,1.114904153,1790.8,1.59204617,1001.61,1.780861367,1790.8,1.605005102,1001.61,1.258323826,1790.8,1.556328087,1001.61,2.181525668
1794.77,3.282413846,1004.99,3.272547826,1794.8,1.637943405,1004.99,1.09466853,1794.8,1.364984575,1004.99,1.737196025,1794.8,1.620792276,1004.99,2.089083413,1794.8,0.961056746,1004.99,2.441932871
1797.43,2.861792634,1008.36,3.495869399,1797.4,1.70713758,1008.36,1.440580306,1797.4,1.709521371,1008.36,1.713741857,1797.4,1.635813189,1008.36,2.552000182,1797.4,1.311173731,1008.36,3.016351561
1800.1,3.140736067,1011.74,3.531720378,1800.1,1.644267304,1011.74,1.259616684,1800.1,1.240023943,1011.74,1.763771461,1800.1,1.633352401,1011.74,2.05544206,1800.1,0.87757622,1011.74,2.539771001
1804.09,3.022337227,1015.12,3.916228708,1804.1,1.613595923,1015.12,1.399147736,1804.1,1.414537573,1015.12,1.788013367,1804.1,1.641167388,1015.12,1.640818697,1804.1,0.787509942,1015.12,2.783047853
1806.76,2.950422887,1018.49,3.287856897,1806.8,1.768412105,1018.49,1.247270385,1806.8,1.660423467,1018.49,1.677707008,1806.8,1.656891024,1018.49,1.68503584,1806.8,1.083108102,1018.49,2.274003713
1809.42,3.127281505,1021.87,3.319647515,1809.4,1.310370518,1021.87,1.273933519,1809.4,1.337975784,1021.87,1.740523872,1809.4,1.598032075,1021.87,1.598531123,1809.4,0.982007804,1021.87,2.398939659
1812.08,3.192263438,1025.25,3.515999589,1812.1,2.107551501,1025.25,1.322487197,1812.1,1.753006483,1025.25,1.746875111,1812.1,1.612316981,1025.25,1.402685113,1812.1,1.341443795,1025.25,2.429274954
1816.08,3.27138577,1028.62,3.651612713,1816.1,1.793866952,1028.62,1.399662229,1816.1,1.405103693,1028.62,1.692168851,1816.1,1.6468819,1028.62,1.199186225,1816.1,0.938819845,1028.62,2.414519697
1818.74,3.351880118,1032,3.77468302,1818.7,1.611844652,1032,1.225908542,1818.7,1.592426567,1032,1.763338044,1818.7,1.59284318,1032,0.791451001,1818.7,1.343210775,1032,2.342446626
1821.4,3.34700047,1035.38,3.696690199,1821.4,0.59700332,1035.38,1.39478145,1821.4,1.090244039,1035.38,1.774870127,1821.4,1.58614235,1035.38,1.192254007,1821.4,0.761584342,1035.38,2.369779658
