SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti
21598.22,4.006462565,21598.22,-0.108460498,21598.22,NaN,21598.22,1.273052233,21598.22,-0.145953913
21602.57,3.992035984,21602.57,-0.278872589,21602.57,-0.38148458,21602.57,1.241035772,21602.57,-0.249696959
21606.92,3.927802032,21606.92,-0.252957311,21606.92,-0.463969484,21606.92,1.249372914,21606.92,-0.195781831
21611.27,3.93344275,21611.27,0.045011087,21611.27,NaN,21611.27,1.220043469,21611.27,-0.134716648
21615.61,3.897612892,21615.61,-0.060878517,21615.61,NaN,21615.61,1.26131627,21615.61,-0.228071918
21619.96,3.955885291,21619.96,-0.203416681,21619.96,NaN,21619.96,1.245821265,21619.96,-0.22929519
21624.31,3.987836223,21624.31,-0.141976432,21624.31,NaN,21624.31,1.253465874,21624.31,-0.176857062
21628.66,4.024927553,21628.66,-0.296800806,21628.66,-0.813840794,21628.66,1.239982582,21628.66,-0.154661666
21633.01,4.014037325,21633.01,0.125759999,21633.01,-0.190326925,21633.01,1.317437055,21633.01,-0.039184117
21637.36,4.035529441,21637.36,-0.123694567,21637.36,-0.076265075,21637.36,1.280909738,21637.36,-0.198450939
21641.7,3.985671166,21641.7,0.115193807,21641.7,NaN,21641.7,1.269165134,21641.7,-0.115652202
21646.05,4.00736184,21646.05,-0.052202805,21646.05,-0.091406283,21646.05,1.239944209,21646.05,-0.179354891
21650.4,4.003917394,21650.4,-0.115359622,21650.4,NaN,21650.4,1.266696063,21650.4,-0.222959203
21654.75,3.941776107,21654.75,-0.076094701,21654.75,NaN,21654.75,1.238465897,21654.75,-0.180145277
21659.1,3.946250851,21659.1,-0.306101471,21659.1,NaN,21659.1,1.212314233,21659.1,-0.202113801
21663.45,3.993315877,21663.45,-0.327115023,21663.45,NaN,21663.45,1.226476032,21663.45,-0.220862248
21667.8,4.008532435,21667.8,-0.207210982,21667.8,NaN,21667.8,1.267200222,21667.8,-0.119024264
21672.14,3.948660467,21672.14,-0.133605655,21672.14,-1.066564578,21672.14,1.252917397,21672.14,-0.184521778
21676.49,4.05989034,21676.49,0.385643316,21676.49,0.285159371,21676.49,1.288900956,21676.49,-0.033475929
21680.84,3.974912955,21680.84,-0.223500217,21680.84,NaN,21680.84,1.291356169,21680.84,-0.234117598
21685.19,3.953934672,21685.19,-0.164873392,21685.19,NaN,21685.19,1.219230755,21685.19,-0.16931213
21689.54,3.889856047,21689.54,-0.000882929,21689.54,-0.186277756,21689.54,1.323856348,21689.54,-0.224369793
21693.89,3.883347688,21693.89,-0.017340348,21693.89,NaN,21693.89,1.263244691,21693.89,-0.223814467
21698.23,3.953757743,21698.23,0.178463532,21698.23,-0.463028356,21698.23,1.230577758,21698.23,-0.126901037
21702.58,3.908117416,21702.58,-0.011400883,21702.58,NaN,21702.58,1.217915616,21702.58,-0.211114074
21706.93,3.893585092,21706.93,0.006946527,21706.93,NaN,21706.93,1.214296688,21706.93,-0.135578476
21711.28,3.903704383,21711.28,-0.141164635,21711.28,NaN,21711.28,1.207186698,21711.28,-0.180812123
21715.63,3.915408164,21715.63,-0.186485974,21715.63,NaN,21715.63,1.239019801,21715.63,-0.107053996
21719.98,3.96727146,21719.98,-0.324165447,21719.98,-0.445093351,21719.98,1.192833697,21719.98,-0.199919719
21724.33,3.912690484,21724.33,0.064654789,21724.33,NaN,21724.33,1.259409103,21724.33,0.016260521
21728.67,3.889198568,21728.67,-0.233446222,21728.67,NaN,21728.67,1.23507866,21728.67,-0.080203286
21733.02,3.88693003,21733.02,-0.046723928,21733.02,NaN,21733.02,1.240580369,21733.02,-0.106847272
21737.37,3.938582709,21737.37,-0.186919029,21737.37,-0.157810174,21737.37,1.250285746,21737.37,-0.111032473
21741.72,3.866420849,21741.72,0.018756502,21741.72,NaN,21741.72,1.243607204,21741.72,-0.133719628
21746.07,3.970909522,21746.07,-0.200082587,21746.07,NaN,21746.07,1.212949344,21746.07,-0.139112802
21750.42,3.878818352,21750.42,-0.207036502,21750.42,NaN,21750.42,1.250540571,21750.42,-0.177991207
21754.76,3.88261178,21754.76,-0.207006183,21754.76,NaN,21754.76,1.201753332,21754.76,-0.277333274
21759.11,3.987896832,21759.11,-0.31193671,21759.11,NaN,21759.11,1.247673899,21759.11,-0.198450939
21763.46,3.995131568,21763.46,-0.183430632,21763.46,0.023562768,21763.46,1.268497079,21763.46,-0.11443935
21767.81,3.990869187,21767.81,-0.567810951,21767.81,-0.339069913,21767.81,1.248917632,21767.81,-0.304604498
21772.16,3.99647638,21772.16,-0.628700221,21772.16,NaN,21772.16,1.191915059,21772.16,-0.212223661
21776.51,3.970707055,21776.51,-0.521257113,21776.51,-0.66838625,21776.51,1.217237615,21776.51,-0.235300194
21780.86,3.900238848,21780.86,-0.201583085,21780.86,-0.469928312,21780.86,1.24573279,21780.86,-0.186430214
21785.2,3.918915862,21785.2,-0.260502111,21785.2,NaN,21785.2,1.215068909,21785.2,-0.220187156
21789.55,3.853706012,21789.55,0.255762884,21789.55,NaN,21789.55,1.279446429,21789.55,-0.098652017
21793.9,3.822350143,21793.9,0.447988586,21793.9,NaN,21793.9,1.234135024,21793.9,-0.153685239
21798.25,3.87301714,21798.25,0.37613274,21798.25,NaN,21798.25,1.272773518,21798.25,-0.118255737
21802.6,3.940221962,21802.6,0.119693407,21802.6,-0.900025359,21802.6,1.257985869,21802.6,-0.171058094
21806.95,3.894056111,21806.95,0.111308015,21806.95,NaN,21806.95,1.290204857,21806.95,-0.102004375
21811.3,3.857422011,21811.3,0.098275641,21811.3,-0.286384006,21811.3,1.263313896,21811.3,-0.167904063
21815.64,3.93275967,21815.64,-0.145608503,21815.64,NaN,21815.64,1.220037858,21815.64,-0.160376381
21819.99,3.920359868,21819.99,-0.196156291,21819.99,-1.091919321,21819.99,1.201835766,21819.99,-0.193724189
21824.34,3.91738074,21824.34,-0.281691405,21824.34,NaN,21824.34,1.258822211,21824.34,-0.194263351
21828.69,3.923059748,21828.69,-0.318150513,21828.69,-1.31132465,21828.69,1.215138233,21828.69,-0.16372718
21833.04,3.876974892,21833.04,-0.17762828,21833.04,-0.169205992,21833.04,1.237505339,21833.04,-0.221013625
21837.39,3.91302166,21837.39,0.05734867,21837.39,NaN,21837.39,1.280396224,21837.39,-0.065310561
21841.73,3.884767927,21841.73,0.006478174,21841.73,NaN,21841.73,1.292294779,21841.73,-0.161917454
21846.08,3.870652235,21846.08,0.169147599,21846.08,NaN,21846.08,1.265682771,21846.08,-0.172623951
21850.43,3.877561045,21850.43,0.102985598,21850.43,-1.080785567,21850.43,1.244729308,21850.43,-0.185891049
21854.78,3.883596055,21854.78,0.248512637,21854.78,NaN,21854.78,1.248085095,21854.78,-0.096001265
21859.13,3.886202881,21859.13,0.278205467,21859.13,NaN,21859.13,1.230819913,21859.13,-0.109784677
21863.48,4.01046986,21863.48,-0.252463524,21863.48,-0.350654096,21863.48,1.215649334,21863.48,-0.261471141
21865.31,3.960977103,21865.31,-0.25156632,21865.31,NaN,21865.31,1.22684686,21865.31,-0.231558748
21867.13,4.000061539,21867.13,-0.21077408,21867.13,NaN,21867.13,1.23220643,21867.13,-0.172424255
21868.96,3.969625943,21868.96,0.030179439,21868.96,-0.140806755,21868.96,1.243399835,21868.96,-0.15041701
21870.79,4.071075935,21870.79,0.133877548,21870.79,-0.452120093,21870.79,1.24510987,21870.79,0.071836579
21872.62,4.000586172,21872.62,0.172758608,21872.62,-0.002336522,21872.62,1.279184829,21872.62,0.027544114
21874.45,4.002311483,21874.45,-0.171978757,21874.45,-0.211556747,21874.45,1.281934346,21874.45,-0.124297717
21876.28,4.061397841,21876.28,-0.277149356,21876.28,NaN,21876.28,1.291894698,21876.28,-0.158224005
21878.1,4.003185395,21878.1,-0.226022886,21878.1,NaN,21878.1,1.298744425,21878.1,-0.124959757
21879.93,3.985583464,21879.93,-0.189631122,21879.93,NaN,21879.93,1.249979777,21879.93,-0.180647407
21881.76,3.975787712,21881.76,-0.205200643,21881.76,NaN,21881.76,1.289632216,21881.76,-0.159194827
21883.59,4.044020245,21883.59,-0.17642853,21883.59,NaN,21883.59,1.238425351,21883.59,-0.078319579
21885.42,4.009691877,21885.42,-0.263009934,21885.42,NaN,21885.42,1.240367464,21885.42,-0.153523367
21887.25,4.038087943,21887.25,-0.157247008,21887.25,-1.053570333,21887.25,1.29013627,21887.25,-0.045424125
21889.08,4.016015717,21889.08,-0.019387604,21889.08,-0.753170968,21889.08,1.267711114,21889.08,0.007850019
21890.9,4.009799471,21890.9,-0.088821066,21890.9,NaN,21890.9,1.287862092,21890.9,-0.105547589
21892.73,4.037988629,21892.73,-0.131553978,21892.73,NaN,21892.73,1.214659302,21892.73,-0.149049629
21894.56,4.081885498,21894.56,-0.43821339,21894.56,NaN,21894.56,1.269116869,21894.56,-0.161824244
21896.39,4.015355214,21896.39,-0.337894033,21896.39,-0.540245853,21896.39,1.294817717,21896.39,-0.244345759
21898.22,4.055705965,21898.22,-0.178709987,21898.22,NaN,21898.22,1.21969143,21898.22,-0.110905496
21900.05,4.043251097,21900.05,-0.296008534,21900.05,NaN,21900.05,1.280066543,21900.05,-0.167118561
21901.87,4.0517709,21901.87,-0.342697481,21901.87,-0.088442523,21901.87,1.259808352,21901.87,-0.147760882
21903.7,4.051408019,21903.7,-0.372755589,21903.7,-0.165297412,21903.7,1.232776601,21903.7,-0.221633611
21905.53,4.031620516,21905.53,-0.412290716,21905.53,-1.441305688,21905.53,1.23635584,21905.53,-0.241629565
21907.36,4.032155322,21907.36,-0.245404722,21907.36,NaN,21907.36,1.231016189,21907.36,-0.135731614
21909.19,4.041974378,21909.19,-0.293073388,21909.19,NaN,21909.19,1.240979017,21909.19,-0.105615585
21911.02,4.03204281,21911.02,-0.188447834,21911.02,NaN,21911.02,1.231055423,21911.02,-0.180592133
21912.85,4.018948442,21912.85,-0.139758941,21912.85,NaN,21912.85,1.230549594,21912.85,-0.034841212
21914.67,3.941429758,21914.67,-0.023342009,21914.67,-0.406154172,21914.67,1.297306088,21914.67,-0.13406819
21916.5,4.045934984,21916.5,-0.069681725,21916.5,NaN,21916.5,1.230765101,21916.5,-0.218904974
21918.33,4.022407201,21918.33,-0.026766156,21918.33,NaN,21918.33,1.271698775,21918.33,-0.19473596
21920.16,3.958733215,21920.16,0.093122367,21920.16,-1.212007881,21920.16,1.281293645,21920.16,-0.218565062
21921.99,3.945172725,21921.99,0.147751118,21921.99,-1.347875632,21921.99,1.285183977,21921.99,-0.160617215
21923.82,3.940274139,21923.82,0.105827432,21923.82,-1.364784346,21923.82,1.233456147,21923.82,-0.245249209
21925.64,3.915618118,21925.64,0.11373573,21925.64,NaN,21925.64,1.297846324,21925.64,-0.146791596
21927.47,3.927600449,21927.47,-0.056933363,21927.47,-0.153087591,21927.47,1.274010072,21927.47,-0.173231918
21929.3,3.909966512,21929.3,0.13514224,21929.3,-0.380624993,21929.3,1.242346044,21929.3,-0.139224008
21931.13,3.964557953,21931.13,0.003349537,21931.13,NaN,21931.13,1.247156125,21931.13,-0.212998809
21932.96,3.979612218,21932.96,0.245718137,21932.96,-0.060650989,21932.96,1.235916156,21932.96,-0.096001265
21934.79,3.971704189,21934.79,-0.066274546,21934.79,NaN,21934.79,1.250186214,21934.79,-0.201516004
21936.61,3.924320962,21936.61,0.068834332,21936.61,-0.82623278,21936.61,1.21939216,21936.61,-0.117292575
21938.44,3.966598599,21938.44,-0.060452469,21938.44,NaN,21938.44,1.267969667,21938.44,-0.127039269
21940.27,3.864686711,21940.27,0.131722265,21940.27,NaN,21940.27,1.253609403,21940.27,-0.077878893
21942.1,3.951376234,21942.1,-0.064613518,21942.1,NaN,21942.1,1.183877264,21942.1,-0.112513923
21943.93,3.901254611,21943.93,-0.157604153,21943.93,-0.227289093,21943.93,1.255567414,21943.93,-0.145482742
21945.76,3.859943417,21945.76,-0.139673083,21945.76,NaN,21945.76,1.245802782,21945.76,-0.224300863
21947.59,3.927650797,21947.59,-0.262290385,21947.59,NaN,21947.59,1.249192146,21947.59,-0.203391396
21949.41,3.897746688,21949.41,-0.237452804,21949.41,NaN,21949.41,1.249673194,21949.41,-0.203987682
21951.24,3.892648113,21951.24,-0.236546243,21951.24,-0.844018609,21951.24,1.207057811,21951.24,-0.113798157
21953.07,3.893238203,21953.07,-0.136403037,21953.07,NaN,21953.07,1.252512749,21953.07,-0.101081186
21954.9,3.950589811,21954.9,-0.365638774,21954.9,NaN,21954.9,1.222866352,21954.9,-0.182321557
21956.73,3.919531652,21956.73,-0.276092826,21956.73,NaN,21956.73,1.279159873,21956.73,-0.19596659
21958.56,3.89809425,21958.56,-0.220301024,21958.56,-0.466157904,21958.56,1.22058407,21958.56,-0.198919448
21960.38,3.924519088,21960.38,-0.198555461,21960.38,NaN,21960.38,1.278766837,21960.38,-0.11506933
21962.21,3.979993373,21962.21,-0.210296995,21962.21,NaN,21962.21,1.265853516,21962.21,-0.176816567
21964.04,3.920363036,21964.04,0.039519815,21964.04,-0.453403948,21964.04,1.236364559,21964.04,-0.110623686
21965.87,3.865845193,21965.87,-0.079725664,21965.87,NaN,21965.87,1.233350294,21965.87,-0.225751115
21967.7,3.884401706,21967.7,0.020361495,21967.7,-0.535244809,21967.7,1.249410127,21967.7,-0.160941877
21969.53,3.912728808,21969.53,-0.068361489,21969.53,NaN,21969.53,1.203930971,21969.53,-0.201931432
21971.36,3.871070067,21971.36,0.095992335,21971.36,NaN,21971.36,1.260058237,21971.36,-0.198341243
21973.18,3.888365868,21973.18,-0.041335726,21973.18,NaN,21973.18,1.242750524,21973.18,-0.204825826
21975.01,3.874917927,21975.01,-0.158166476,21975.01,-1.1228907,21975.01,1.204144463,21975.01,-0.211080679
21976.84,3.922736877,21976.84,-0.228729179,21976.84,NaN,21976.84,1.230469891,21976.84,-0.20667892
21978.67,3.922725675,21978.67,-0.253699049,21978.67,NaN,21978.67,1.192773032,21978.67,-0.237222459
21980.5,3.882085651,21980.5,-0.130391474,21980.5,NaN,21980.5,1.178958867,21980.5,-0.20671301
21982.33,3.953856039,21982.33,-0.282480999,21982.33,NaN,21982.33,1.210765936,21982.33,-0.175275061
21984.15,3.916384342,21984.15,-0.329335605,21984.15,NaN,21984.15,1.247272563,21984.15,-0.218115257
21985.98,3.91908546,21985.98,-0.258631339,21985.98,-0.28201483,21985.98,1.188705973,21985.98,-0.152349283
21987.81,3.900002211,21987.81,-0.336637873,21987.81,NaN,21987.81,1.186778262,21987.81,-0.261081391
21989.64,3.906030865,21989.64,-0.184231989,21989.64,NaN,21989.64,1.257978466,21989.64,-0.149486492
21991.47,3.864504626,21991.47,-0.023549792,21991.47,NaN,21991.47,1.232351344,21991.47,-0.150702401
21993.3,3.905049844,21993.3,-0.153307923,21993.3,NaN,21993.3,1.247344228,21993.3,-0.204108306
21995.13,3.825857282,21995.13,-0.033584677,21995.13,NaN,21995.13,1.217336962,21995.13,-0.22621575
21996.95,3.91752929,21996.95,-0.024394658,21996.95,NaN,21996.95,1.248164252,21996.95,-0.085398077
21998.78,3.898770646,21998.78,-0.112805706,21998.78,NaN,21998.78,1.229328697,21998.78,-0.17082473
22000.61,3.877642137,22000.61,-0.085349756,22000.61,NaN,22000.61,1.211022265,22000.61,-0.221050771
22002.44,3.957859357,22002.44,-0.267494191,22002.44,NaN,22002.44,1.253955874,22002.44,-0.212910178
22004.27,3.858759809,22004.27,-0.044236474,22004.27,-0.573616145,22004.27,1.273972972,22004.27,-0.214158765
22006.1,3.913755523,22006.1,0.045981415,22006.1,NaN,22006.1,1.212440549,22006.1,-0.232402877
22007.92,4.00540585,22007.92,-0.148216498,22007.92,0.020664184,22007.92,1.230164017,22007.92,-0.158224005
22009.75,3.905791174,22009.75,-0.026366568,22009.75,NaN,22009.75,1.272704792,22009.75,-0.140609759
22011.58,3.895632181,22011.58,-0.093695719,22011.58,-0.902070779,22011.58,1.225011313,22011.58,-0.132530091
22013.41,3.948658675,22013.41,-0.292154895,22013.41,-0.776001123,22013.41,1.215950555,22013.41,-0.222144717
22015.24,3.951725538,22015.24,-0.290459297,22015.24,NaN,22015.24,1.235947414,22015.24,-0.158163432
22017.07,3.894253003,22017.07,-0.337296841,22017.07,-0.9492784,22017.07,1.206512488,22017.07,-0.262301055
22018.9,3.949160171,22018.9,-0.49152445,22018.9,-0.973894186,22018.9,1.236842042,22018.9,-0.302562701
22020.72,3.938192049,22020.72,-0.405712192,22020.72,-0.317204213,22020.72,1.210095888,22020.72,-0.221892769
22022.55,3.898844544,22022.55,-0.316574385,22022.55,NaN,22022.55,1.208632796,22022.55,-0.120794718
22024.38,3.864828389,22024.38,-0.340720112,22024.38,NaN,22024.38,1.239891121,22024.38,-0.218388576
22026.21,3.933200399,22026.21,-0.437877942,22026.21,-1.159207568,22026.21,1.192212489,22026.21,-0.185717146
22028.04,3.947840603,22028.04,-0.565865578,22028.04,NaN,22028.04,1.150646752,22028.04,-0.273503184
22029.87,3.971902993,22029.87,-0.484125602,22029.87,NaN,22029.87,1.182998418,22029.87,-0.189214996
22031.69,3.92713697,22031.69,-0.508375928,22031.69,-1.375861976,22031.69,1.183935332,22031.69,-0.247776528
22033.52,3.975490424,22033.52,-0.5076158,22033.52,-0.658160323,22033.52,1.181626617,22033.52,-0.201470376
22035.35,3.952461286,22035.35,-0.366182885,22035.35,NaN,22035.35,1.208441372,22035.35,-0.192473928
22037.18,3.890186922,22037.18,-0.229810905,22037.18,NaN,22037.18,1.201709263,22037.18,-0.171049296
22039.01,3.906779219,22039.01,-0.300976833,22039.01,NaN,22039.01,1.188269351,22039.01,-0.161734923
22040.84,3.910584568,22040.84,-0.274879872,22040.84,NaN,22040.84,1.230229371,22040.84,-0.201579373
22042.67,3.950652993,22042.67,-0.330517444,22042.67,NaN,22042.67,1.221080284,22042.67,-0.150227568
22044.49,3.981283997,22044.49,-0.414564651,22044.49,NaN,22044.49,1.232125518,22044.49,-0.25196781
22046.32,3.983791935,22046.32,-0.379821919,22046.32,-0.676971943,22046.32,1.181822384,22046.32,-0.244751414
22048.15,3.96389822,22048.15,-0.260258054,22048.15,NaN,22048.15,1.247767479,22048.15,-0.115256572
22049.98,3.893495867,22049.98,-0.106567273,22049.98,NaN,22049.98,1.236138564,22049.98,-0.225976414
22051.81,3.920512941,22051.81,-0.122266877,22051.81,NaN,22051.81,1.250192273,22051.81,-0.109060351
22053.64,3.860935512,22053.64,0.054135271,22053.64,NaN,22053.64,1.259801833,22053.64,-0.141523023
22055.46,3.910895408,22055.46,0.056144091,22055.46,-0.704532392,22055.46,1.201189478,22055.46,-0.095085318
22057.29,3.902847516,22057.29,0.01269031,22057.29,NaN,22057.29,1.236315425,22057.29,-0.18802708
22059.12,3.889822156,22059.12,0.179267404,22059.12,-0.975331151,22059.12,1.264290646,22059.12,-0.122302057
22060.95,3.861448117,22060.95,0.189926774,22060.95,-0.777073936,22060.95,1.246050209,22060.95,-0.199077471
22062.78,3.915648962,22062.78,0.05730401,22062.78,NaN,22062.78,1.303641723,22062.78,-0.11557309
22064.61,3.897611639,22064.61,0.162502206,22064.61,-0.116466851,22064.61,1.268573699,22064.61,-0.116205748
22066.44,3.920867195,22066.44,0.088782713,22066.44,-0.538254078,22066.44,1.299120415,22066.44,-0.161641352
22068.26,3.894922829,22068.26,0.221366706,22068.26,0.268431404,22068.26,1.270095708,22068.26,-0.065813219
22070.09,3.887369816,22070.09,0.214093018,22070.09,NaN,22070.09,1.289577704,22070.09,-0.100174679
22071.92,3.928623581,22071.92,0.089501289,22071.92,NaN,22071.92,1.238890931,22071.92,-0.075898483
22073.75,3.994862308,22073.75,-0.165005244,22073.75,-0.363753118,22073.75,1.21341303,22073.75,-0.049047929
22075.58,3.925059956,22075.58,-0.166919647,22075.58,-0.632531245,22075.58,1.234023748,22075.58,-0.16224243
22077.41,3.946943902,22077.41,-0.357409458,22077.41,NaN,22077.41,1.251098305,22077.41,-0.204014381
22079.23,3.986434326,22079.23,-0.402257556,22079.23,NaN,22079.23,1.234949414,22079.23,-0.188508055
22081.06,3.950579372,22081.06,-0.336014715,22081.06,NaN,22081.06,1.209809098,22081.06,-0.184502023
22082.89,3.900191889,22082.89,-0.34389994,22082.89,NaN,22082.89,1.24577068,22082.89,-0.276416018
22084.72,3.886161571,22084.72,-0.186109496,22084.72,NaN,22084.72,1.202794911,22084.72,-0.225815039
22086.55,4.00498663,22086.55,-0.3330851,22086.55,-0.208502539,22086.55,1.218262281,22086.55,-0.193597407
22088.38,3.964498983,22088.38,-0.200606223,22088.38,NaN,22088.38,1.194993276,22088.38,-0.242723142
22090.21,3.923732775,22090.21,-0.155856352,22090.21,-1.489927886,22090.21,1.236504421,22090.21,-0.195295164
22092.03,3.935908567,22092.03,-0.176180481,22092.03,NaN,22092.03,1.284362879,22092.03,-0.15415068
22093.86,3.976281348,22093.86,-0.182923932,22093.86,-0.393490661,22093.86,1.239260182,22093.86,-0.143596179
22095.69,3.920904313,22095.69,-0.132478451,22095.69,NaN,22095.69,1.222133825,22095.69,-0.203334218
22097.52,3.910559947,22097.52,0.112874454,22097.52,NaN,22097.52,1.298394806,22097.52,-0.107738638
22099.35,3.954399551,22099.35,-0.018543128,22099.35,NaN,22099.35,1.308730112,22099.35,-0.150408016
