C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF     11/05/2016  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001314.spe	633.00	7.50	1	0.018358	-0.019330	0.007019	0.108113	19610.00000	1.40	0	29	269	0	8	0	146	1160	1210	1374	102	121	1133	56314	116	106	92	201	0	36	0	678	1251	0	641	0	0	16	62	265	727	80	117	25	77	32	122	47	62	362	0	1703827323560668	15864	4837	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001315.spe	633.20	7.50	1	0.018359	-0.019330	0.007034	0.108113	19965.00000	1.52	31	90	270	20	35	16	161	1244	1316	1474	79	159	1151	58948	0	82	91	171	0	96	6	632	1330	0	748	0	0	0	66	313	671	78	129	93	40	154	69	103	66	463	18	686676132951995	15696	4702	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001316.spe	633.40	7.50	1	0.018357	-0.019330	0.007003	0.108113	19953.00000	1.47	20	41	340	0	4	0	128	1269	1357	1543	81	111	1225	58647	153	119	215	304	91	0	0	563	1206	0	620	0	0	0	70	279	734	119	171	75	120	57	0	11	127	318	0	30371308723380	15737	4614	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001317.spe	633.60	7.50	1	0.018356	-0.019330	0.006966	0.108113	19823.00000	1.46	24	56	319	0	0	0	137	1344	1625	1369	90	116	1111	57502	128	148	117	321	57	24	0	614	1187	0	799	0	0	0	129	284	753	139	212	40	122	42	0	103	147	361	0	0	15689	4850	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001318.spe	633.80	7.50	1	0.018355	-0.019330	0.006952	0.108113	20421.00000	1.51	0	28	316	0	0	0	161	1379	1474	1499	43	156	1256	62412	97	131	125	407	0	5	0	555	1334	0	752	0	21	0	129	239	670	55	129	27	48	120	29	26	105	437	0	0	15853	4588	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001319.spe	634.00	7.50	1	0.018359	-0.019330	0.006976	0.108113	20502.00000	1.35	20	59	319	0	0	0	131	1342	1372	1492	105	130	1232	62548	0	148	97	337	0	0	62	709	1243	0	627	0	0	0	94	318	630	91	215	85	17	110	67	0	133	428	0	81859556002569	15999	4731	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001320.spe	634.20	7.50	1	0.018357	-0.019330	0.006963	0.108113	20893.00000	1.49	13	49	342	5	0	0	130	1400	1375	1577	83	160	1258	64596	145	132	77	310	0	26	0	749	1405	0	709	0	0	0	117	224	670	73	192	121	142	187	162	87	0	350	0	0	15806	4635	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001321.spe	634.40	7.50	1	0.018357	-0.019330	0.006885	0.108113	21463.00000	1.48	5	49	337	0	0	0	170	1473	1474	1662	54	190	1337	69016	38	157	68	287	122	119	61	671	1312	0	547	0	0	0	151	247	688	187	136	110	18	11	118	70	183	463	0	634574243674268	15564	4856	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001322.spe	634.60	7.49	1	0.018355	-0.019330	0.006847	0.108113	21178.00000	1.37	26	73	281	0	0	7	145	1316	1403	1599	39	158	1304	66881	251	187	117	311	137	0	10	569	1445	0	783	0	0	0	110	273	704	21	152	100	81	50	153	73	164	364	0	2321263983819598	15661	4502	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001323.spe	634.80	7.49	1	0.018357	-0.019330	0.006864	0.108113	20526.00000	1.52	49	46	258	0	12	0	136	1148	1336	1423	58	155	1077	62023	255	123	118	345	76	8	0	615	1292	32	754	0	0	0	108	274	681	104	172	86	98	82	95	67	133	278	0	0	15951	4689	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001324.spe	635.00	7.49	1	0.018359	-0.019330	0.006831	0.108113	19979.00000	1.48	37	47	230	14	25	0	141	1160	1241	1364	107	175	1102	58468	71	165	39	345	30	53	28	620	1254	0	818	0	0	0	128	344	794	119	132	24	0	30	25	39	268	395	0	1781599819324296	15723	4748	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001325.spe	635.20	7.48	1	0.018360	-0.019330	0.006898	0.108113	20224.00000	1.43	0	0	286	0	0	0	141	1283	1275	1425	83	156	1152	60594	120	136	102	252	0	0	0	618	1350	0	655	0	0	0	82	234	707	137	154	83	117	46	43	47	155	369	0	789539073989732	15535	4882	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001326.spe	635.40	7.48	1	0.018362	-0.019330	0.006915	0.108113	20717.00000	1.63	13	69	314	0	0	0	156	1389	1301	1569	28	150	1252	63634	91	186	113	313	117	19	0	608	1256	25	803	0	0	0	128	224	697	68	229	77	84	59	141	179	115	407	0	1482975588182283	15818	4987	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001327.spe	635.60	7.48	1	0.018362	-0.019330	0.006892	0.108113	20788.00000	1.64	0	23	259	0	0	0	129	1329	1239	1415	88	106	1285	63178	185	122	59	307	0	0	56	665	1278	0	602	0	0	0	95	304	698	19	158	145	19	143	153	52	20	300	0	1885372280100745	15779	4643	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001328.spe	635.80	7.49	1	0.018356	-0.019330	0.006892	0.108113	20991.00000	1.39	36	51	317	11	18	0	129	1410	1176	1467	42	141	1357	65310	0	127	98	377	0	0	58	802	1353	110	767	0	0	0	85	359	721	49	142	36	89	153	62	73	121	551	0	248415463978873	16619	4929	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001329.spe	636.00	7.50	1	0.018357	-0.019330	0.006927	0.108113	21374.00000	1.44	19	46	280	8	0	0	160	1423	1230	1333	100	117	1359	67412	143	157	137	323	0	23	0	849	1162	0	601	0	6	0	124	237	611	152	249	138	161	104	38	0	193	353	29	3309763103633237	16449	4673	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001330.spe	636.20	7.50	1	0.018356	-0.019330	0.006895	0.108113	21608.00000	1.51	0	55	275	0	0	0	150	1563	1249	1301	57	124	1419	69341	154	135	178	287	0	34	18	622	1051	20	750	0	0	0	139	236	684	74	128	19	25	123	69	54	51	336	0	1685604936769004	16465	4721	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001331.spe	636.40	7.51	1	0.018354	-0.019330	0.006864	0.108113	21267.00000	1.39	43	71	275	9	0	0	129	1538	1185	1385	95	155	1413	68364	164	175	93	401	5	68	0	790	1082	0	704	0	0	0	95	255	695	99	146	169	142	65	44	19	101	443	7	0	16233	4660	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001332.spe	636.60	7.51	1	0.018353	-0.019330	0.006885	0.108113	21153.00000	1.50	24	76	305	0	0	0	122	1520	1186	1327	86	174	1379	67156	116	135	92	429	0	12	0	723	1003	0	638	0	0	0	99	284	659	97	172	49	92	216	103	0	78	474	4	2017387731185864	16574	4482	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001333.spe	636.80	7.51	1	0.018352	-0.019330	0.006909	0.108113	20997.00000	1.70	27	85	279	18	13	0	145	1429	1125	1177	43	198	1286	65888	391	144	163	314	0	41	0	693	1189	0	574	0	0	0	152	249	672	105	158	38	27	248	92	40	86	259	0	0	16335	4728	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001334.spe	637.00	7.51	1	0.018357	-0.019330	0.006973	0.108113	21250.00000	1.51	77	84	289	14	0	0	128	1567	1157	1393	113	108	1254	67251	44	157	114	349	17	57	0	631	1154	0	686	0	0	0	52	240	751	176	164	73	35	22	127	0	205	470	0	0	16787	4558	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001335.spe	637.20	7.50	1	0.018356	-0.019330	0.007002	0.108113	21397.00000	1.61	51	74	296	14	6	9	136	1614	1212	1416	142	143	1325	67787	0	181	147	301	0	48	26	563	1062	0	726	0	0	0	70	226	587	119	198	139	100	63	32	113	77	518	10	1960586516146794	16609	4628	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001336.spe	637.40	7.50	1	0.018355	-0.019330	0.006964	0.108113	21302.00000	1.58	23	59	304	0	0	0	138	1467	1107	1358	108	125	1293	66721	31	121	86	349	0	116	0	612	1256	0	796	0	0	0	133	303	666	131	192	0	91	176	23	63	147	398	0	0	16628	4721	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001337.spe	637.60	7.50	1	0.018355	-0.019330	0.006828	0.108113	21665.00000	1.57	4	39	268	20	23	0	144	1485	1188	1334	102	131	1325	68300	296	100	96	388	132	26	46	660	1011	0	609	0	8	0	173	321	750	110	181	25	8	0	97	0	120	361	0	1193740423841410	16479	4722	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001338.spe	637.80	7.49	1	0.018358	-0.019330	0.006820	0.108113	21798.00000	1.43	0	41	266	0	0	0	104	1361	1284	1436	68	131	1363	69074	139	159	110	333	0	0	0	667	1015	0	670	0	0	0	118	308	675	67	159	85	42	91	28	0	116	367	0	0	16928	4725	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001339.spe	638.00	7.49	1	0.018358	-0.019330	0.006820	0.108113	21872.00000	1.43	7	47	292	0	5	0	130	1420	1240	1455	83	119	1382	69251	149	161	71	336	42	0	23	672	1164	0	685	0	0	0	84	319	699	141	207	66	81	85	76	64	0	369	10	0	16880	4820	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001340.spe	638.20	7.48	1	0.018357	-0.019330	0.006837	0.108113	21524.00000	1.52	10	57	218	5	12	9	114	1449	1181	1332	94	163	1344	67784	257	206	85	291	0	34	0	695	1152	0	695	0	0	0	151	293	669	98	183	115	152	113	38	0	167	314	0	0	16560	4610	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001341.spe	638.40	7.48	1	0.018356	-0.019330	0.006873	0.108113	21365.00000	1.49	13	56	248	0	0	0	140	1396	1200	1421	121	144	1423	66848	300	144	138	311	16	0	0	711	1181	0	507	0	0	0	73	282	702	107	160	89	81	108	68	0	102	367	0	2550176460429465	16388	4743	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001342.spe	638.60	7.47	1	0.018355	-0.019330	0.006890	0.108113	21521.00000	1.62	68	98	329	21	0	0	114	1502	1351	1273	90	131	1351	67210	287	152	83	363	0	0	0	594	1230	27	769	0	0	0	130	328	674	109	164	111	119	96	38	41	137	337	0	0	16887	4629	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001343.spe	638.80	7.47	1	0.018359	-0.019330	0.006932	0.108113	21839.00000	1.50	47	68	320	16	9	0	158	1499	1280	1454	93	143	1372	69727	45	162	115	417	0	0	0	787	1173	0	631	0	0	0	144	294	746	121	214	0	109	104	124	44	50	486	16	0	16771	4841	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001344.spe	639.00	7.47	1	0.018358	-0.019330	0.006965	0.108113	21589.00000	1.63	10	52	338	7	22	0	114	1529	1462	1505	114	157	1420	68955	218	110	144	289	0	0	0	789	1225	0	720	0	0	0	134	249	727	121	155	71	34	103	40	40	135	357	0	0	16425	4658	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001345.spe	639.20	7.48	1	0.018355	-0.019330	0.007000	0.108113	21039.00000	1.50	4	16	283	8	0	0	113	1401	1230	1415	102	179	1214	64990	203	102	39	294	102	36	0	753	1184	0	606	0	0	9	100	312	731	56	71	0	51	0	62	56	134	409	0	0	16644	4842	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001346.spe	639.40	7.48	1	0.018354	-0.019330	0.006986	0.108113	21178.00000	1.61	20	30	275	0	0	0	135	1358	1342	1364	19	181	1201	65908	147	156	169	363	0	0	73	805	1080	0	756	0	0	0	112	246	698	111	153	36	0	188	54	0	49	383	0	0	16325	4722	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001347.spe	639.60	7.49	1	0.018357	-0.019330	0.006901	0.108113	21426.00000	1.55	27	55	286	0	0	0	142	1401	1342	1530	77	163	1291	68113	97	147	124	379	0	119	27	846	1164	0	668	0	0	0	84	251	757	197	153	96	148	108	150	40	74	420	0	0	16121	4670	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001348.spe	639.80	7.49	1	0.018359	-0.019330	0.006928	0.108113	21324.00000	1.48	0	21	286	13	7	0	157	1436	1367	1484	84	197	1350	67766	273	148	60	403	98	83	0	813	1107	0	721	0	0	0	156	255	721	127	211	18	124	0	49	0	169	305	0	0	16057	4695	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001349.spe	640.00	7.49	1	0.018358	-0.019330	0.006953	0.108113	20673.00000	1.51	39	67	279	13	0	0	100	1411	1239	1385	48	168	1277	64096	179	140	128	308	33	93	0	649	1117	0	686	0	0	0	135	303	715	74	170	22	82	55	42	125	141	281	0	552005487140094	16010	4541	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001350.spe	640.20	7.49	1	0.018356	-0.019330	0.006998	0.108113	20635.00000	1.41	0	38	267	0	0	0	141	1341	1402	1383	79	162	1306	64367	255	163	32	385	16	0	0	631	1181	0	742	0	0	0	130	331	712	126	141	0	51	13	96	58	132	356	0	0	16119	4539	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001351.spe	640.40	7.50	1	0.018356	-0.019330	0.007012	0.108113	20407.00000	1.50	0	38	276	13	4	7	136	1458	1259	1332	116	143	1236	63760	92	114	71	333	23	27	0	705	1146	0	629	0	0	0	109	315	694	90	128	132	120	138	118	6	74	479	6	0	15626	4618	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001352.spe	640.60	7.50	1	0.018355	-0.019330	0.006993	0.108113	20882.00000	1.57	37	64	314	0	7	0	157	1338	1327	1425	79	167	1322	66759	97	151	111	378	0	37	0	645	1194	0	516	0	0	0	127	295	709	103	85	96	109	133	83	0	0	414	0	2396623451615553	15652	4593	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001353.spe	640.80	7.50	1	0.018355	-0.019330	0.006946	0.108113	20425.00000	1.55	25	72	327	0	0	5	143	1364	1387	1421	69	131	1266	62792	304	133	94	317	0	0	0	667	1258	0	748	0	0	0	107	303	800	128	141	48	36	159	194	77	0	263	0	0	15744	4737	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001354.spe	641.00	7.49	1	0.018356	-0.019330	0.006915	0.108113	20422.00000	1.51	48	60	320	0	0	0	175	1351	1326	1303	77	172	1201	63445	162	134	75	290	0	0	0	594	1226	0	796	0	0	0	170	292	700	85	175	39	80	26	34	37	140	369	0	0	15751	4837	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001355.spe	641.20	7.49	1	0.018355	-0.019330	0.006894	0.108113	20286.00000	1.55	5	47	329	15	10	0	134	1391	1299	1511	50	161	1305	63282	132	132	71	345	68	60	0	643	1224	0	655	0	6	0	106	257	699	64	117	0	33	35	38	0	161	386	0	0	15455	4330	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001356.spe	641.40	7.49	1	0.018355	-0.019330	0.006847	0.108113	20220.00000	1.54	17	35	285	26	11	0	133	1299	1234	1445	95	156	1322	62393	11	84	96	256	0	13	46	706	1209	0	764	0	5	0	96	285	659	69	117	26	31	99	13	205	41	483	0	1411863618859478	15558	4552	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001357.spe	641.60	7.49	1	0.018360	-0.019330	0.006767	0.108113	20199.00000	1.42	0	35	261	0	0	0	168	1387	1399	1426	92	154	1276	62462	176	134	79	242	19	43	0	655	1331	0	691	0	0	0	125	229	682	79	108	8	78	7	20	140	116	338	0	672649656095231	15352	4527	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001358.spe	641.80	7.49	1	0.018360	-0.019330	0.006785	0.108113	20398.00000	1.41	7	39	318	0	6	0	166	1406	1468	1481	79	155	1364	63699	93	126	81	296	0	32	0	732	1188	0	684	0	0	0	120	275	696	83	145	16	110	73	31	0	79	401	14	0	15383	4457	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001359.spe	642.00	7.49	1	0.018358	-0.019330	0.006880	0.108113	20314.00000	1.50	23	57	303	9	21	0	153	1367	1387	1352	93	143	1206	63075	249	126	52	334	54	57	0	776	1192	22	832	0	0	0	117	345	658	99	70	87	76	23	51	85	193	270	0	0	15421	4633	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001360.spe	642.20	7.48	1	0.018359	-0.019330	0.006869	0.108113	20446.00000	1.52	20	47	310	0	0	0	136	1334	1504	1444	102	166	1291	64228	0	132	33	327	57	41	0	638	1220	0	626	0	0	0	84	300	653	85	126	135	123	0	7	33	104	492	0	2098080291537321	14923	4622	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001361.spe	642.40	7.48	1	0.018359	-0.019330	0.006827	0.108113	20258.00000	1.48	0	35	303	0	0	0	131	1368	1508	1475	21	198	1369	62474	138	124	127	298	129	31	0	602	1231	39	651	0	0	0	142	241	719	101	123	42	157	0	33	80	116	317	0	0	15546	4641	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001362.spe	642.60	7.48	1	0.018360	-0.019330	0.006843	0.108113	20292.00000	1.54	35	65	273	0	0	0	130	1308	1397	1460	102	139	1307	62950	96	118	97	256	28	40	0	604	1291	0	691	0	0	0	42	238	661	97	147	94	107	21	51	79	106	337	0	0	15192	4555	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001363.spe	642.80	7.48	1	0.018360	-0.019330	0.007042	0.108113	20599.00000	1.52	31	55	284	6	0	0	141	1416	1457	1563	70	136	1480	64453	0	149	81	276	0	0	0	655	1354	0	746	0	0	0	97	263	700	106	161	108	15	216	5	0	184	455	17	0	15424	4584	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001364.spe	643.00	7.48	1	0.018361	-0.019330	0.007092	0.108113	20750.00000	1.44	31	68	304	0	0	0	167	1365	1491	1544	90	170	1549	65363	0	151	105	250	0	0	0	777	1294	88	755	0	0	0	113	250	751	112	173	115	133	93	22	0	163	477	0	1477114461268212	15508	4696	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001365.spe	643.20	7.47	1	0.018363	-0.019330	0.007109	0.108113	20405.00000	1.76	9	27	266	0	0	0	116	1356	1460	1487	56	170	1496	63673	0	186	135	285	11	89	80	614	1273	0	727	0	0	0	99	293	761	150	202	72	116	82	120	137	127	424	0	0	15369	4795	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001366.spe	643.40	7.47	1	0.018355	-0.019330	0.007109	0.108113	20228.00000	1.49	5	42	244	0	24	0	146	1298	1359	1459	99	154	1500	62617	167	127	122	215	54	159	19	662	1326	36	596	0	0	0	77	274	762	88	100	38	74	65	0	154	95	353	0	0	15544	4724	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001367.spe	643.60	7.47	1	0.018356	-0.019330	0.007088	0.108113	20353.00000	1.54	17	57	275	8	0	0	137	1259	1347	1372	70	170	1560	64999	50	153	128	307	0	28	112	605	1282	0	816	0	0	0	128	228	739	110	209	114	63	215	10	163	60	401	0	0	15205	4475	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001368.spe	643.80	7.47	1	0.018358	-0.019330	0.006943	0.108113	20393.00000	1.44	22	49	322	8	22	0	166	1393	1472	1465	114	129	1900	65047	77	145	84	323	0	22	0	621	1281	26	654	0	0	0	78	220	709	122	146	66	57	127	190	152	121	443	4	0	15090	4819	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001369.spe	644.00	7.47	1	0.018358	-0.019330	0.006981	0.108113	20706.00000	1.45	37	61	253	11	0	0	112	1297	1743	1426	65	164	1987	67296	134	126	126	314	0	34	9	627	1298	0	572	0	0	0	102	228	639	62	157	83	17	92	38	0	59	392	0	2800124211966093	15225	4419	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001370.spe	644.20	7.47	1	0.018359	-0.019330	0.007028	0.108113	21119.00000	1.40	0	40	275	0	0	0	134	1361	1564	1282	65	143	2027	70384	46	144	13	306	83	88	0	677	1307	0	633	0	0	0	148	277	639	93	70	73	43	0	112	65	100	400	0	0	15179	4623	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001371.spe	644.40	7.47	1	0.018359	-0.019330	0.007028	0.108113	20782.00000	1.40	8	43	220	0	9	0	134	1243	1392	1310	69	135	2095	68325	40	104	96	154	149	75	0	615	1127	0	489	0	0	0	89	273	717	96	91	106	29	0	149	72	143	498	0	0	15106	4444	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001372.spe	644.60	7.47	1	0.018361	-0.019330	0.007036	0.108113	20840.00000	1.67	0	22	211	0	0	0	144	1302	1421	1281	137	128	2058	69249	31	131	69	284	0	72	0	592	1149	0	575	0	0	0	73	279	650	130	139	127	107	148	145	88	68	491	0	0	15441	4650	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001373.spe	644.80	7.47	1	0.018356	-0.019330	0.006941	0.108113	20982.00000	1.43	29	58	255	10	7	0	135	1356	1502	1306	82	204	2183	70556	75	167	161	348	0	22	0	735	1304	0	582	0	0	0	107	264	657	185	209	162	162	106	0	0	185	475	0	0	15015	4567	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001374.spe	645.00	7.48	1	0.018358	-0.019330	0.006960	0.108113	21480.00000	1.70	23	41	256	0	0	0	112	1382	1526	1456	85	131	2471	74676	94	114	44	349	9	61	0	709	1108	0	763	0	0	0	72	285	691	67	97	0	120	80	9	66	146	513	0	1668027609308356	14972	4501	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001375.spe	645.20	7.48	1	0.018359	-0.019330	0.006960	0.108113	21505.00000	1.49	22	57	258	0	0	0	114	1431	1532	1446	48	185	2568	75467	67	182	72	301	156	0	38	741	1162	0	642	0	0	5	126	266	670	84	181	110	0	0	87	0	194	493	0	0	14823	4629	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001376.spe	645.40	7.48	1	0.018360	-0.019330	0.006940	0.108113	21582.00000	1.54	32	60	291	0	0	0	133	1431	1559	1270	81	163	2785	77146	79	134	82	230	0	0	14	688	1105	114	625	0	0	6	122	237	691	65	186	81	98	126	133	90	144	465	19	2255610210529148	14724	4429	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001377.spe	645.60	7.48	1	0.018360	-0.019330	0.006940	0.108113	22033.00000	1.47	14	58	247	7	20	0	158	1503	1469	1425	75	156	2907	80759	141	83	61	283	0	92	5	715	1072	0	555	0	0	0	130	277	611	54	107	72	63	87	61	0	83	482	0	0	14769	4317	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001378.spe	645.80	7.48	1	0.018361	-0.019330	0.006920	0.108113	22518.00000	1.64	13	82	285	0	0	0	119	1414	1429	1287	61	186	3714	86417	144	110	33	252	0	48	29	638	978	0	501	0	0	0	116	306	619	83	51	34	70	110	91	0	104	429	0	0	14251	4271	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001379.spe	646.00	7.47	1	0.018361	-0.019330	0.006899	0.108113	22176.00000	1.68	19	45	233	0	5	0	121	1248	1520	1343	83	125	3559	85524	37	179	46	316	0	0	39	582	871	0	550	0	0	5	73	218	637	49	182	85	66	94	54	86	96	538	0	1722541147950628	13952	4272	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001380.spe	646.20	7.47	1	0.018361	-0.019330	0.006880	0.108113	23127.00000	1.71	61	57	198	0	0	0	110	1242	1480	1280	66	146	4442	94381	0	138	104	233	32	105	0	579	1007	0	511	0	0	9	84	220	518	78	59	93	167	56	65	146	179	544	10	0	13434	4119	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001381.spe	646.40	7.47	1	0.018358	-0.019330	0.006834	0.108113	23917.00000	1.63	38	73	239	4	9	0	125	1201	1445	1312	90	162	5328	102308	0	100	73	277	0	6	33	550	895	0	514	0	0	0	80	231	603	65	57	94	0	0	0	209	156	707	10	0	13360	4127	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001382.spe	646.60	7.47	1	0.018359	-0.019330	0.006816	0.108113	24994.00000	1.71	19	34	272	11	7	0	102	1234	1470	1274	102	177	6148	112651	33	111	63	208	59	28	0	485	977	0	472	0	0	0	124	251	555	109	128	56	54	0	25	132	238	768	0	0	12493	3826	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001383.spe	646.80	7.47	1	0.018357	-0.019330	0.006779	0.108113	26080.00000	1.78	23	54	212	0	0	0	87	1276	1605	1337	82	204	7526	123001	30	47	38	239	108	15	66	473	977	55	396	0	0	0	78	203	623	168	105	78	11	38	6	0	396	700	0	0	12140	3835	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001384.spe	647.00	7.47	1	0.018359	-0.019330	0.006804	0.108113	27507.00000	1.89	18	59	256	0	8	0	116	1240	1719	1277	123	205	8772	136700	0	76	78	196	125	77	67	519	722	0	448	0	0	0	82	253	477	57	144	87	93	25	54	47	451	843	0	0	11710	3648	
C:\Data\BAS_sjro\May_2016\LP3A-3B_200um\LP3A_XRF\XRF data\L001385.spe	647.20	7.47	1	0.018357	-0.019330	0.006822	0.108113	26567.00000	1.99	0	57	265	6	0	0	110	1251	1722	1350	97	178	8596	132754	42	101	47	158	4	66	0	446	745	0	422	0	0	0	79	227	488	30	17	55	16	110	38	46	365	720	0	1438272776434195	11212	3679	
