1_Fe_Mn_&_Mn_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Fe_Mn_&_Br_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Mn_Ti_&_Br_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_Fe_Mn_&_Inc_Coh: Series 1 = Ln(Fe/Mn); Series 2 = Ln(inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_Mn_Ti_&_Ca_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,6_Br_Ti_&_Inc_Coh: Series 1 = Ln(Br/Ti); Series 2 = Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,series2_input,s2xn,s1xn,s1n,series1ydl,series1ydlnorm,s2x,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
194.2,3.694444299,194.2,1.300772188,194.2,2.4646,0.3394,1.4151,194.2,-0.57171,0.15369,0.33003,210,3.5144,1.7137,0.98263,-1.2549,0.41102,0.16012,0.66762,-0.58437,-0.16594,-0.35634,75.294,82.667,43.366,,194.2,3.694444299,194.2,1.406579032,194.2,2.4646,0.3394,1.4151,194.2,-0.074478,-0.031769,-0.061442,210,3.5144,1.7137,1.3774,-0.13095,0.41102,0.16012,0.66762,-0.067708,-0.06099,-0.11796,75.294,91.852,73.683,61.213,194.2,1.300772188,194.2,1.406579032,194.2,-0.57171,0.15369,0.33003,194.2,-0.074478,-0.031769,-0.061442,210,0.98263,-1.2549,1.3774,-0.13095,-0.58437,-0.16594,-0.35634,-0.067708,-0.06099,-0.11796,60.952,91.852,54.134,,194.2,3.694444299,194.2,1.546161921,194.2,2.4646,0.3394,1.4151,194.2,-1.3855,-0.036267,-0.89676,210,3.5144,1.7137,1.5469,-1.3666,0.41102,0.16012,0.66762,-0.055268,-0.035565,-0.8794,75.294,62,57.665,,194.2,1.300772188,194.2,1.365589688,194.2,-0.57171,0.15369,0.33003,194.2,0.76143,0.30242,0.72642,210,0.98263,-1.2549,0.94847,-0.24051,-0.58437,-0.16594,-0.35634,-0.10013,-0.11465,-0.2754,60.952,82.667,34.007,41.883,194.2,1.406579032,194.2,1.546161921,194.2,-0.074478,-0.031769,-0.061442,194.2,-1.3855,-0.036267,-0.89676,210,1.3774,-0.13095,1.5469,-1.3666,-0.067708,-0.06099,-0.11796,-0.055268,-0.035565,-0.8794,71.111,62,61.688,
203.3,3.57508844,203.3,0.973449146,203.3,1.967,0.22045,0.91915,203.3,-1.2746,-0.17432,-0.37433,220,3.6738,2.3786,1.0715,-1.0641,0.57047,0.32004,1.3344,-0.49554,-0.077789,-0.16704,67.368,72.941,39.493,,203.3,3.57508844,203.3,1.261131218,203.3,1.967,0.22045,0.91915,203.3,-0.35578,-0.17723,-0.34276,220,3.6738,2.3786,1.2967,-0.28704,0.57047,0.32004,1.3344,-0.14842,-0.14171,-0.27407,67.368,82.667,66.315,49.736,203.3,0.973449146,203.3,1.261131218,203.3,-1.2746,-0.17432,-0.37433,203.3,-0.35578,-0.17723,-0.34276,220,1.0715,-1.0641,1.2967,-0.28704,-0.49554,-0.077789,-0.16704,-0.14842,-0.14171,-0.27407,58.182,82.667,50.365,,203.3,3.57508844,203.3,1.59756639,203.3,1.967,0.22045,0.91915,203.3,-0.11445,0.015106,0.37353,220,3.6738,2.3786,1.59,-0.30187,0.57047,0.32004,1.3344,-0.012208,0.0074586,0.18443,67.368,55.111,52.875,,203.3,0.973449146,203.3,1.050410187,203.3,-1.2746,-0.17432,-0.37433,203.3,0.0043605,-0.012736,-0.030593,220,1.0715,-1.0641,1.1989,0.361,-0.49554,-0.077789,-0.16704,0.15029,0.13579,0.32617,58.182,77.5,,38.818,203.3,1.261131218,203.3,1.59756639,203.3,-0.35578,-0.17723,-0.34276,203.3,-0.11445,0.015106,0.37353,220,1.2967,-0.28704,1.59,-0.30187,-0.14842,-0.14171,-0.27407,-0.012208,0.0074586,0.18443,64,55.111,58.513,
209.3,3.511383779,209.3,0.979626607,209.3,1.7013,0.15715,0.65521,209.3,-1.2613,-0.16882,-0.36253,230,3.6506,2.2817,1.1353,-0.92695,0.54723,0.2974,1.24,-0.43166,-0.014818,-0.031821,62.439,62,37.894,,209.3,3.511383779,209.3,1.379056694,209.3,1.7013,0.15715,0.65521,209.3,-0.12771,-0.059313,-0.11471,230,3.6506,2.2817,1.3951,-0.096623,0.54723,0.2974,1.24,-0.04996,-0.043269,-0.083683,62.439,70.857,61.213,37.894,209.3,0.979626607,209.3,1.379056694,209.3,-1.2613,-0.16882,-0.36253,209.3,-0.12771,-0.059313,-0.11471,230,1.1353,-0.92695,1.3951,-0.096623,-0.43166,-0.014818,-0.031821,-0.04996,-0.043269,-0.083683,55.652,70.857,46.266,,209.3,3.511383779,209.3,1.546071343,209.3,1.7013,0.15715,0.65521,209.3,-1.3878,-0.03642,-0.90055,230,3.6506,2.2817,1.5781,-0.59547,0.54723,0.2974,1.24,-0.024082,-0.004462,-0.11033,62.439,43.509,48.821,,209.3,0.979626607,209.3,0.942857759,209.3,-1.2613,-0.16882,-0.36253,209.3,-0.25398,-0.12027,-0.28888,230,1.1353,-0.92695,1.0746,0.062418,-0.43166,-0.014818,-0.031821,0.025986,0.011515,0.02766,55.652,67.027,,36.172,209.3,1.379056694,209.3,1.546071343,209.3,-0.12771,-0.059313,-0.11471,209.3,-1.3878,-0.03642,-0.90055,230,1.3951,-0.096623,1.5781,-0.59547,-0.04996,-0.043269,-0.083683,-0.024082,-0.004462,-0.11033,60.952,43.509,53.229,
218.4,3.687607459,218.4,1.094383953,218.4,2.4361,0.33377,1.3917,218.4,-1.0149,-0.054748,-0.11757,240,3.5993,2.068,1.4107,-0.33556,0.49598,0.24653,1.0279,-0.15626,0.25977,0.55784,56.889,56.364,35.056,,218.4,3.687607459,218.4,1.279526386,218.4,2.4361,0.33377,1.3917,218.4,-0.3202,-0.15885,-0.30723,240,3.5993,2.068,1.7734,0.63488,0.49598,0.24653,1.0279,0.32827,0.33494,0.64779,56.889,59.048,56.639,34.599,218.4,1.094383953,218.4,1.279526386,218.4,-1.0149,-0.054748,-0.11757,218.4,-0.3202,-0.15885,-0.30723,240,1.4107,-0.33556,1.7734,0.63488,-0.15626,0.25977,0.55784,0.32827,0.33494,0.64779,52.245,59.048,43.485,,218.4,3.687607459,218.4,1.596888163,218.4,2.4361,0.33377,1.3917,218.4,-0.13122,0.014365,0.35521,240,3.5993,2.068,1.587,-0.37485,0.49598,0.24653,1.0279,-0.01516,0.0044303,0.10955,56.889,37.576,43.724,,218.4,1.094383953,218.4,1.275999045,218.4,-1.0149,-0.054748,-0.11757,218.4,0.54623,0.2129,0.51139,240,1.4107,-0.33556,1.2548,0.49536,-0.15626,0.25977,0.55784,0.20622,0.19178,0.46067,52.245,60.488,,32.481,218.4,1.279526386,218.4,1.596888163,218.4,-0.3202,-0.15885,-0.30723,218.4,-0.13122,0.014365,0.35521,240,1.7734,0.63488,1.587,-0.37485,0.32827,0.33494,0.64779,-0.01516,0.0044303,0.10955,55.652,37.576,48.229,
224.5,3.606595762,224.5,0.959775844,224.5,2.0983,0.25316,1.0556,224.5,-1.304,-0.19004,-0.40809,250,3.1373,0.14142,1.9079,0.73206,0.033919,-0.215,-0.89642,0.3409,0.75609,1.6236,50.196,47.692,32.815,,224.5,3.606595762,224.5,1.386294361,224.5,2.0983,0.25316,1.0556,224.5,-0.11371,-0.052097,-0.10076,250,3.1373,0.14142,1.7809,0.64948,0.033919,-0.215,-0.89642,0.33582,0.34249,0.66237,50.196,51.667,51.674,32.481,224.5,0.959775844,224.5,1.386294361,224.5,-1.304,-0.19004,-0.40809,224.5,-0.11371,-0.052097,-0.10076,250,1.9079,0.73206,1.7809,0.64948,0.3409,0.75609,1.6236,0.33582,0.34249,0.66237,47.407,51.667,39.789,,224.5,3.606595762,224.5,1.55636446,224.5,2.0983,0.25316,1.0556,224.5,-1.1332,-0.02619,-0.64759,250,3.1373,0.14142,1.5734,-0.71115,0.033919,-0.215,-0.89642,-0.02876,-0.0092117,-0.22778,50.196,31.795,40.914,,224.5,0.959775844,224.5,0.823200309,224.5,-1.304,-0.19004,-0.40809,224.5,-0.5414,-0.23988,-0.57619,250,1.9079,0.73206,1.2638,0.51688,0.3409,0.75609,1.6236,0.21518,0.20077,0.48226,47.407,53.913,,,224.5,1.386294361,224.5,1.55636446,224.5,-0.11371,-0.052097,-0.10076,224.5,-1.1332,-0.02619,-0.64759,250,1.7809,0.64948,1.5734,-0.71115,0.33582,0.34249,0.66237,-0.02876,-0.0092117,-0.22778,51.2,31.795,45.086,
233.5,3.672822017,233.5,1.277400273,233.5,2.3745,0.31979,1.3334,233.5,-0.6219,0.1269,0.27252,260,3.5763,1.972,0.79268,-1.6628,0.47297,0.22451,0.93607,-0.77432,-0.35991,-0.77287,47.407,40,,,233.5,3.672822017,233.5,1.402042718,233.5,2.3745,0.31979,1.3334,233.5,-0.083251,-0.03636,-0.070321,260,3.5763,1.972,0.88384,-1.0855,0.47297,0.22451,0.93607,-0.56125,-0.5546,-1.0726,47.407,48.627,49.581,,233.5,1.277400273,233.5,1.402042718,233.5,-0.6219,0.1269,0.27252,233.5,-0.083251,-0.03636,-0.070321,260,0.79268,-1.6628,0.88384,-1.0855,-0.77432,-0.35991,-0.77287,-0.56125,-0.5546,-1.0726,44.912,48.627,37.537,,233.5,3.672822017,233.5,1.589122158,233.5,2.3745,0.31979,1.3334,233.5,-0.32325,0.0065365,0.16163,260,3.5763,1.972,1.6193,0.42321,0.47297,0.22451,0.93607,0.017116,0.036629,0.90571,47.407,29.524,37.894,,233.5,1.277400273,233.5,1.218157439,233.5,-0.6219,0.1269,0.27252,233.5,0.40729,0.15511,0.37257,260,0.79268,-1.6628,0.84658,-0.48525,-0.77432,-0.35991,-0.77287,-0.20202,-0.2164,-0.5198,44.912,44.286,,,233.5,1.402042718,233.5,1.589122158,233.5,-0.083251,-0.03636,-0.070321,233.5,-0.32325,0.0065365,0.16163,260,0.88384,-1.0855,1.6193,0.42321,-0.56125,-0.5546,-1.0726,0.017116,0.036629,0.90571,47.407,29.524,42.441,
242.6,3.545238274,242.6,1.476374794,242.6,1.8425,0.19261,0.80308,242.6,-0.19462,0.3252,0.69833,270,3.4671,1.5167,1.1198,-0.96033,0.36376,0.1158,0.48282,-0.4472,-0.033642,-0.072243,37.647,35.429,,,242.6,3.545238274,242.6,1.862935748,242.6,1.8425,0.19261,0.80308,242.6,0.80813,0.42452,0.82104,270,3.4671,1.5167,1.7321,0.55513,0.36376,0.1158,0.48282,0.28703,0.29367,0.56796,37.647,46.792,42.784,,242.6,1.476374794,242.6,1.862935748,242.6,-0.19462,0.3252,0.69833,242.6,0.80813,0.42452,0.82104,270,1.1198,-0.96033,1.7321,0.55513,-0.4472,-0.033642,-0.072243,0.28703,0.29367,0.56796,43.39,46.792,35.134,,242.6,3.545238274,242.6,1.58548817,242.6,1.8425,0.19261,0.80308,242.6,-0.4131,0.0028711,0.070994,270,3.4671,1.5167,1.556,-1.1428,0.36376,0.1158,0.48282,-0.046218,-0.026744,-0.66129,37.647,27.253,36.254,,242.6,1.476374794,242.6,1.259764164,242.6,-0.19462,0.3252,0.69833,242.6,0.50723,0.19674,0.47257,270,1.1198,-0.96033,0.97109,-0.18617,-0.4472,-0.033642,-0.072243,-0.077504,-0.091859,-0.22065,43.39,41.333,,,242.6,1.862935748,242.6,1.58548817,242.6,0.80813,0.42452,0.82104,242.6,-0.4131,0.0028711,0.070994,270,1.7321,0.55513,1.556,-1.1428,0.28703,0.29367,0.56796,-0.046218,-0.026744,-0.66129,44.912,27.253,39.69,
251.9,3.095289466,251.9,1.949662499,251.9,-0.033551,-0.25694,-1.0713,251.9,0.82173,0.7978,1.7132,280,3.4255,1.3431,1.4403,-0.27214,0.32212,0.074445,0.3104,-0.12673,0.28632,0.61486,35.556,33.514,,,251.9,3.095289466,251.9,1.73537475,251.9,-0.033551,-0.25694,-1.0713,251.9,0.56142,0.29695,0.57431,280,3.4255,1.3431,2.3567,1.7631,0.32212,0.074445,0.3104,0.91164,0.91827,1.7759,35.556,44.286,39.395,,251.9,1.949662499,251.9,1.73537475,251.9,0.82173,0.7978,1.7132,251.9,0.56142,0.29695,0.57431,280,1.4403,-0.27214,2.3567,1.7631,-0.12673,0.28632,0.61486,0.91164,0.91827,1.7759,41.29,44.286,32.681,,251.9,3.095289466,251.9,1.572188658,251.9,-0.033551,-0.25694,-1.0713,251.9,-0.74196,-0.01046,-0.25864,280,3.4255,1.3431,1.5382,-1.5822,0.32212,0.074445,0.3104,-0.063989,-0.044544,-1.1014,35.556,24.8,34.902,,251.9,1.949662499,251.9,1.263978039,251.9,0.82173,0.7978,1.7132,251.9,0.51736,0.20097,0.48274,280,1.4403,-0.27214,0.87062,-0.4275,-0.12673,0.28632,0.61486,-0.17797,-0.19231,-0.46193,41.29,40,,,251.9,1.73537475,251.9,1.572188658,251.9,0.56142,0.29695,0.57431,251.9,-0.74196,-0.01046,-0.25864,280,2.3567,1.7631,1.5382,-1.5822,0.91164,0.91827,1.7759,-0.063989,-0.044544,-1.1014,43.39,24.8,37.984,
258.2,3.58316275,258.2,0.780158558,258.2,2.0006,0.23134,0.96456,258.2,-1.6897,-0.37238,-0.79967,290,3.4512,1.4505,1.1545,-0.88587,0.34789,0.10041,0.41868,-0.41253,4.38E-05,9.40E-05,33.684,31,,,258.2,3.58316275,258.2,0.851285902,258.2,2.0006,0.23134,0.96456,258.2,-1.1484,-0.58715,-1.1356,290,3.4512,1.4505,1.6563,0.40847,0.34789,0.10041,0.41868,0.2112,0.21782,0.42128,33.684,42.034,37.984,,258.2,0.780158558,258.2,0.851285902,258.2,-1.6897,-0.37238,-0.79967,258.2,-1.1484,-0.58715,-1.1356,290,1.1545,-0.88587,1.6563,0.40847,-0.41253,4.38E-05,9.40E-05,0.2112,0.21782,0.42128,40,42.034,,,258.2,3.58316275,258.2,1.623431955,258.2,2.0006,0.23134,0.96456,258.2,0.52512,0.040752,1.0077,290,3.4512,1.4505,1.5501,-1.2887,0.34789,0.10041,0.41868,-0.052119,-0.032707,-0.80875,33.684,,33.506,,258.2,0.780158558,258.2,0.842290339,258.2,-1.6897,-0.37238,-0.79967,258.2,-0.49555,-0.22069,-0.53011,290,1.1545,-0.88587,0.10932,-2.2562,-0.41253,4.38E-05,9.40E-05,-0.93928,-0.95359,-2.2905,40,35.942,,,258.2,0.851285902,258.2,1.623431955,258.2,-1.1484,-0.58715,-1.1356,258.2,0.52512,0.040752,1.0077,290,1.6563,0.40847,1.5501,-1.2887,0.2112,0.21782,0.42128,-0.052119,-0.032707,-0.80875,41.29,,36.587,
267.6,3.488167606,267.6,1.003302109,267.6,1.6045,0.13675,0.57016,267.6,-1.2105,-0.14992,-0.32195,300,3.557,1.8916,1.276,-0.62492,0.45369,0.20672,0.86189,-0.29101,0.12101,0.25985,32.405,30.244,,,267.6,3.488167606,267.6,1.430746124,267.6,1.6045,0.13675,0.57016,267.6,-0.027738,-0.0077,-0.014892,300,3.557,1.8916,2.1952,1.4508,0.45369,0.20672,0.86189,0.75016,0.75676,1.4636,32.405,40,34.524,,267.6,1.003302109,267.6,1.430746124,267.6,-1.2105,-0.14992,-0.32195,267.6,-0.027738,-0.0077,-0.014892,300,1.276,-0.62492,2.1952,1.4508,-0.29101,0.12101,0.25985,0.75016,0.75676,1.4636,33.247,40,,,267.6,3.488167606,267.6,1.567442903,267.6,1.6045,0.13675,0.57016,267.6,-0.8593,-0.015268,-0.37754,300,3.557,1.8916,1.5772,-0.61836,0.45369,0.20672,0.86189,-0.025008,-0.0056363,-0.13937,32.405,,,,267.6,1.003302109,267.6,0.922333046,267.6,-1.2105,-0.14992,-0.32195,267.6,-0.30328,-0.14062,-0.33778,300,1.276,-0.62492,1.1953,0.35231,-0.29101,0.12101,0.25985,0.14667,0.1324,0.31803,33.247,34.444,,,267.6,1.430746124,267.6,1.567442903,267.6,-0.027738,-0.0077,-0.014892,267.6,-0.8593,-0.015268,-0.37754,300,2.1952,1.4508,1.5772,-0.61836,0.75016,0.75676,1.4636,-0.025008,-0.0056363,-0.13937,40,,34.007,
277.1,3.424012059,277.1,1.466337069,277.1,1.337,0.072993,0.30434,277.1,-0.21617,0.31243,0.67092,310,3.4544,1.4637,1.5296,-0.080386,0.35105,0.10454,0.43588,-0.037434,0.37365,0.80237,29.767,29.524,,,277.1,3.424012059,277.1,2.627081139,277.1,1.337,0.072993,0.30434,277.1,2.286,1.1886,2.2988,310,3.4544,1.4637,1.9216,0.92152,0.35105,0.10454,0.43588,0.47648,0.48307,0.93427,29.767,37.015,32.681,,277.1,1.466337069,277.1,2.627081139,277.1,-0.21617,0.31243,0.67092,277.1,2.286,1.1886,2.2988,310,1.5296,-0.080386,1.9216,0.92152,-0.037434,0.37365,0.80237,0.47648,0.48307,0.93427,31.22,37.015,,,277.1,3.424012059,277.1,1.533234828,277.1,1.337,0.072993,0.30434,277.1,-1.7052,-0.049508,-1.2242,310,3.4544,1.4637,1.6145,0.30401,0.35105,0.10454,0.43588,0.012295,0.031628,0.78205,29.767,,,,277.1,1.466337069,277.1,1.126011263,277.1,-0.21617,0.31243,0.67092,277.1,0.18596,0.063078,0.15151,310,1.5296,-0.080386,1.2847,0.56717,-0.037434,0.37365,0.80237,0.23612,0.22187,0.53295,31.22,33.067,,,277.1,2.627081139,277.1,1.533234828,277.1,2.286,1.1886,2.2988,277.1,-1.7052,-0.049508,-1.2242,310,1.9216,0.92152,1.6145,0.30401,0.47648,0.48307,0.93427,0.012295,0.031628,0.78205,35.068,,32.883,
286.5,NaN,286.5,NaN,295.9,1.5714,0.1296,0.54035,295.9,-1.0901,-0.095198,-0.20443,320,3.5195,1.7352,1.3547,-0.45588,0.41618,0.17006,0.70905,-0.21229,0.1981,0.42539,28.764,27.556,,,286.5,NaN,286.5,1.435084525,295.9,1.5714,0.1296,0.54035,286.5,-0.019347,-0.0033834,-0.0065436,320,3.5195,1.7352,1.5764,0.25393,0.41618,0.17006,0.70905,0.1313,0.13787,0.26665,28.764,35.942,,,286.5,NaN,286.5,1.435084525,295.9,-1.0901,-0.095198,-0.20443,286.5,-0.019347,-0.0033834,-0.0065436,320,1.3547,-0.45588,1.5764,0.25393,-0.21229,0.1981,0.42539,0.1313,0.13787,0.26665,30.118,35.942,,,286.5,NaN,286.5,1.555151286,295.9,1.5714,0.1296,0.54035,286.5,-1.1632,-0.027623,-0.68302,320,3.5195,1.7352,1.6208,0.45913,0.41618,0.17006,0.70905,0.018568,0.037864,0.93626,28.764,,,,286.5,NaN,286.5,0,295.9,-1.0901,-0.095198,-0.20443,286.5,-2.5188,-1.0629,-2.5531,320,1.3547,-0.45588,1.3224,0.65772,-0.21229,0.1981,0.42539,0.27382,0.25959,0.62355,30.118,31.392,,,286.5,1.435084525,286.5,1.555151286,286.5,-0.019347,-0.0033834,-0.0065436,286.5,-1.1632,-0.027623,-0.68302,320,1.5764,0.25393,1.6208,0.45913,0.1313,0.13787,0.26665,0.018568,0.037864,0.93626,33.247,,,
295.9,3.480213922,295.9,1.059391576,302.2,2,0.23281,0.9707,302.2,-0.37531,0.23696,0.50885,330,3.6281,2.188,1.4081,-0.34133,0.52477,0.2791,1.1637,-0.15895,0.25074,0.53845,26.392,25.051,,,295.9,3.480213922,295.9,2.166853479,302.2,2,0.23281,0.9707,295.9,1.3959,0.72837,1.4087,330,3.6281,2.188,1.8369,0.75771,0.52477,0.2791,1.1637,0.39178,0.39834,0.77041,26.392,34.93,,,295.9,1.059391576,295.9,2.166853479,302.2,-0.37531,0.23696,0.50885,295.9,1.3959,0.72837,1.4087,330,1.4081,-0.34133,1.8369,0.75771,-0.15895,0.25074,0.53845,0.39178,0.39834,0.77041,29.425,34.93,,,295.9,3.480213922,295.9,1.538920467,302.2,2,0.23281,0.9707,295.9,-1.5646,-0.043885,-1.0851,330,3.6281,2.188,1.5707,-0.77771,0.52477,0.2791,1.1637,-0.031452,-0.012188,-0.30137,26.392,,,,295.9,1.059391576,295.9,0.570544858,302.2,-0.37531,0.23696,0.50885,295.9,-1.1483,-0.49234,-1.1826,330,1.4081,-0.34133,1.4124,0.87387,-0.15895,0.25074,0.53845,0.36381,0.34961,0.83977,29.425,30.244,,,295.9,2.166853479,295.9,1.538920467,295.9,1.3959,0.72837,1.4087,295.9,-1.5646,-0.043885,-1.0851,330,1.8369,0.75771,1.5707,-0.77771,0.39178,0.39834,0.77041,-0.031452,-0.012188,-0.30137,32.405,,,
302.2,3.58302572,302.2,1.392229097,311.6,1.4189,0.093833,0.39123,311.6,-0.06864,0.37909,0.81405,340,3.5699,1.9453,1.0591,-1.0907,0.46655,0.22129,0.92267,-0.50792,-0.098913,-0.21241,24.151,22.963,,,302.2,3.58302572,302.2,2.199866587,311.6,1.4189,0.093833,0.39123,302.2,1.4598,0.76138,1.4725,340,3.5699,1.9453,1.5547,0.21208,0.46655,0.22129,0.92267,0.10966,0.11621,0.22476,24.151,33.514,,,302.2,1.392229097,302.2,2.199866587,311.6,-0.06864,0.37909,0.81405,302.2,1.4598,0.76138,1.4725,340,1.0591,-1.0907,1.5547,0.21208,-0.50792,-0.098913,-0.21241,0.10966,0.11621,0.22476,24.615,33.514,,,302.2,3.58302572,302.2,1.596673721,311.6,1.4189,0.093833,0.39123,302.2,-0.13652,0.013837,0.34214,340,3.5699,1.9453,1.5858,-0.40506,0.46655,0.22129,0.92267,-0.016382,0.0028505,0.070483,24.151,,,,302.2,1.392229097,302.2,1.380324194,311.6,-0.06864,0.37909,0.81405,302.2,0.79682,0.31746,0.76255,340,1.0591,-1.0907,1.0634,0.035541,-0.50792,-0.098913,-0.21241,0.014796,0.00062313,0.0014968,24.615,29.524,,,302.2,2.199866587,302.2,1.596673721,302.2,1.4598,0.76138,1.4725,302.2,-0.13652,0.013837,0.34214,340,1.5547,0.21208,1.5858,-0.40506,0.10966,0.11621,0.22476,-0.016382,0.0028505,0.070483,31.22,,,
311.6,3.443644072,311.6,1.535039622,321,1.7792,0.18065,0.75321,321,-0.4685,0.1922,0.41273,350,3.4389,1.3992,1.2283,-0.72742,0.33559,0.090865,0.37886,-0.33874,0.069093,0.14837,22.261,22.143,,,311.6,3.443644072,311.6,1.858653704,321,1.7792,0.18065,0.75321,311.6,0.79985,0.42015,0.81259,350,3.4389,1.3992,1.5125,0.13039,0.33559,0.090865,0.37886,0.06742,0.07396,0.14304,22.261,32.632,,,311.6,1.535039622,311.6,1.858653704,321,-0.4685,0.1922,0.41273,311.6,0.79985,0.42015,0.81259,350,1.2283,-0.72742,1.5125,0.13039,-0.33874,0.069093,0.14837,0.06742,0.07396,0.14304,22.456,32.632,,,311.6,3.443644072,311.6,1.616085127,321,1.7792,0.18065,0.75321,311.6,0.34346,0.033217,0.82134,350,3.4389,1.3992,1.6062,0.098257,0.33559,0.090865,0.37886,0.0039737,0.023164,0.57276,22.261,,,,311.6,1.535039622,311.6,1.276732159,321,-0.4685,0.1922,0.41273,311.6,0.54799,0.21389,0.51378,350,1.2283,-0.72742,0.97586,-0.17472,-0.33874,0.069093,0.14837,-0.072738,-0.086879,-0.20869,22.456,28.506,,,311.6,1.858653704,311.6,1.616085127,311.6,0.79985,0.42015,0.81259,311.6,0.34346,0.033217,0.82134,350,1.5125,0.13039,1.6062,0.098257,0.06742,0.07396,0.14304,0.0039737,0.023164,0.57276,30.476,,,
321,3.530058215,321,1.348836799,330.4,2.1895,0.27946,1.1652,330.4,-0.34065,0.25105,0.53911,360,3.4868,1.5987,1.2832,-0.60953,0.38343,0.13915,0.58018,-0.28384,0.12349,0.26518,20.645,,,,321,3.530058215,321,1.570452466,330.4,2.1895,0.27946,1.1652,321,0.24246,0.13194,0.25518,360,3.4868,1.5987,1.4284,-0.032315,0.38343,0.13915,0.58018,-0.016709,-0.010181,-0.01969,20.645,31.392,,,321,1.348836799,321,1.570452466,330.4,-0.34065,0.25105,0.53911,321,0.24246,0.13194,0.25518,360,1.2832,-0.60953,1.4284,-0.032315,-0.28384,0.12349,0.26518,-0.016709,-0.010181,-0.01969,,31.392,,,321,3.530058215,321,1.620835921,330.4,2.1895,0.27946,1.1652,321,0.46093,0.037936,0.93804,360,3.4868,1.5987,1.5979,-0.10678,0.38343,0.13915,0.58018,-0.0043185,0.014837,0.36687,20.645,,,,321,1.348836799,321,1.32956838,330.4,-0.34065,0.25105,0.53911,321,0.67491,0.26675,0.64075,360,1.2832,-0.60953,0.98651,-0.14913,-0.28384,0.12349,0.26518,-0.062087,-0.076202,-0.18304,,27.253,,,321,1.570452466,321,1.620835921,321,0.24246,0.13194,0.25518,321,0.46093,0.037936,0.93804,360,1.4284,-0.032315,1.5979,-0.10678,-0.016709,-0.010181,-0.01969,-0.0043185,0.014837,0.36687,29.425,,,
