SH20M1H_mean_age,LnFe_Mn,SH20M1H_mean_age,LnMn_Ti,SH20M1H_mean_age,LnBr_Ti,SH20M1H_mean_age,LnInc_Coh,SH20M1H_mean_age,LnCa_Ti
28087.06,3.735449862,28087.06,-0.043390755,28087.06,NaN,28087.06,1.060040724,28087.06,-0.079512063
28087.94,3.720479009,28087.94,-0.148868704,28087.94,NaN,28087.94,1.095014141,28087.94,-0.385112879
28088.81,3.742452028,28088.81,-0.060756209,28088.81,-2.905218266,28088.81,1.105475215,28088.81,-0.21007147
28089.69,3.627378141,28089.69,-0.018832948,28089.69,NaN,28089.69,1.084623391,28089.69,-0.277781001
28090.57,3.732248004,28090.57,0.122775557,28090.57,-1.441864212,28090.57,1.092315039,28090.57,-0.226527649
28091.45,3.790002548,28091.45,-0.015904908,28091.45,-2.732003442,28091.45,1.127096326,28091.45,-0.237046456
28092.33,3.705521613,28092.33,0.128381167,28092.33,-3.291930611,28092.33,1.09464206,28092.33,-0.290948982
28093.21,3.685173408,28093.21,0.205016167,28093.21,NaN,28093.21,1.067147345,28093.21,-0.42054835
28094.08,3.626164666,28094.08,0.430325145,28094.08,-2.821836657,28094.08,1.105735929,28094.08,-0.413506507
28094.96,3.807083132,28094.96,0.315017302,28094.96,-1.680285603,28094.96,1.137888024,28094.96,-0.379852532
28095.84,3.683815029,28095.84,0.403255162,28095.84,-1.881785621,28095.84,1.111257545,28095.84,-0.298780966
28096.72,3.73163565,28096.72,0.442678704,28096.72,-2.283805198,28096.72,1.123056084,28096.72,-0.2892631
28097.6,3.752085002,28097.6,0.358212223,28097.6,NaN,28097.6,1.13503494,28097.6,-0.423203932
28098.48,3.68811719,28098.48,0.471456062,28098.48,-1.310195018,28098.48,1.137019858,28098.48,-0.421878138
28099.35,3.702381189,28099.35,0.481144172,28099.35,-1.705928033,28099.35,1.137734943,28099.35,-0.278292332
28100.23,3.672465593,28100.23,0.45299025,28100.23,-3.548732822,28100.23,1.128791678,28100.23,-0.342241057
28101.11,3.689304293,28101.11,0.448147898,28101.11,-3.808882247,28101.11,1.136428616,28101.11,-0.414373853
28101.99,3.70802157,28101.99,0.530042771,28101.99,-1.069198403,28101.99,1.138795986,28101.99,-0.390650022
28102.87,3.668705859,28102.87,0.521822627,28102.87,-2.393099101,28102.87,1.158086502,28102.87,-0.399473478
28103.75,3.736413754,28103.75,0.472798228,28103.75,-1.42174111,28103.75,1.157772567,28103.75,-0.263110812
28104.62,3.732667769,28104.62,0.333395311,28104.62,-3.744142133,28104.62,1.139505049,28104.62,-0.573692902
28105.5,3.732197546,28105.5,0.369994929,28105.5,-1.350576279,28105.5,1.10529755,28105.5,-0.484655906
28106.38,3.697936177,28106.38,0.32190003,28106.38,-1.986820052,28106.38,1.137234401,28106.38,-0.467475183
28107.26,3.828022297,28107.26,0.025226563,28107.26,-3.170781071,28107.26,1.112938092,28107.26,-0.693147181
28108.14,3.814003276,28108.14,0.101209902,28108.14,-1.492312555,28108.14,1.108664531,28108.14,-0.548338395
28109.02,3.759572511,28109.02,0.072495502,28109.02,-1.84582669,28109.02,1.115185173,28109.02,-0.480585739
28109.89,3.774854158,28109.89,0.071524518,28109.89,-2.6543833,28109.89,1.156407428,28109.89,-0.410229291
28110.77,3.629700283,28110.77,0.187791033,28110.77,NaN,28110.77,1.126602157,28110.77,-0.484365872
28111.65,3.743398944,28111.65,0.157185584,28111.65,-2.510373256,28111.65,1.130900248,28111.65,-0.489141101
28112.53,3.698982096,28112.53,0.232805462,28112.53,-1.95370746,28112.53,1.112286755,28112.53,-0.494773915
28113.41,3.736208533,28113.41,0.289780709,28113.41,-3.169685581,28113.41,1.138251432,28113.41,-0.310345932
28114.29,3.680153813,28114.29,0.526093096,28114.29,-2.472576037,28114.29,1.156775825,28114.29,-0.288509545
28115.16,3.676430018,28115.16,0.389534286,28115.16,NaN,28115.16,1.133388434,28115.16,-0.552635894
28116.04,3.695934799,28116.04,0.433594276,28116.04,-1.091878256,28116.04,1.145813577,28116.04,-0.436342347
28116.92,3.737705048,28116.92,0.359655572,28116.92,-1.806797347,28116.92,1.120642617,28116.92,-0.342460278
28117.8,3.656695821,28117.8,0.455528435,28117.8,-2.372197927,28117.8,1.129606973,28117.8,-0.480908863
28118.68,3.645667453,28118.68,0.386888723,28118.68,NaN,28118.68,1.099563311,28118.68,-0.536370679
28119.56,3.619550304,28119.56,0.583611293,28119.56,-2.353878387,28119.56,1.130332559,28119.56,-0.226273444
28120.43,3.682223167,28120.43,0.373739836,28120.43,-3.084527772,28120.43,1.12046863,28120.43,-0.360729214
28121.31,3.616999767,28121.31,0.417682292,28121.31,-1.633588373,28121.31,1.131560382,28121.31,-0.553668217
28122.19,3.65477856,28122.19,0.406187913,28122.19,-1.297116136,28122.19,1.104243943,28122.19,-0.313315113
28123.07,3.71976334,28123.07,0.257284595,28123.07,-1.534474874,28123.07,1.123227136,28123.07,-0.467213115
28123.95,3.664058294,28123.95,0.312325009,28123.95,-2.864239618,28123.95,1.12699785,28123.95,-0.609195469
28124.82,3.673950947,28124.82,0.345019297,28124.82,-2.588837573,28124.82,1.097590055,28124.82,-0.491696454
28125.7,3.703622494,28125.7,0.277880601,28125.7,-1.983571504,28125.7,1.109248666,28125.7,-0.413712578
28126.58,3.638313697,28126.58,0.257572271,28126.58,-3.635704692,28126.58,1.077055779,28126.58,-0.437031574
28127.46,3.682936755,28127.46,0.394062476,28127.46,-1.646393619,28127.46,1.111715746,28127.46,-0.248403218
28128.34,3.656107416,28128.34,0.243937523,28128.34,-2.164685822,28128.34,1.112371501,28128.34,-0.562050656
28129.22,3.578681456,28129.22,0.416114836,28129.22,-1.646519587,28129.22,1.106296398,28129.22,-0.374888135
28130.09,3.610529518,28130.09,0.355034254,28130.09,-2.476743339,28130.09,1.109000676,28130.09,-0.460215623
28130.97,3.577701863,28130.97,0.354242839,28130.97,-1.898470424,28130.97,1.092083293,28130.97,-0.341749294
28131.85,3.634962874,28131.85,0.356887236,28131.85,-3.063815641,28131.85,1.085199225,28131.85,-0.39595632
28132.73,3.625948835,28132.73,0.382034856,28132.73,-2.292113793,28132.73,1.1160597,28132.73,-0.423521892
28133.61,3.60394278,28133.61,0.583146285,28133.61,-1.522630805,28133.61,1.135894732,28133.61,-0.32090772
28134.49,3.608072753,28134.49,0.454491149,28134.49,-4.075416552,28134.49,1.130038519,28134.49,-0.454414521
28135.36,3.623336845,28135.36,0.605687875,28135.36,-3.608457887,28135.36,1.112353444,28135.36,-0.276253377
28136.24,3.569877046,28136.24,0.448864424,28136.24,-2.772588722,28136.24,1.114266355,28136.24,-0.608153968
28137.12,3.579048561,28137.12,0.570444442,28137.12,-1.1803886,28137.12,1.137463628,28137.12,-0.296186182
28138,3.624212896,28138,0.625526993,28138,-1.888609295,28138,1.160134665,28138,-0.269053253
28138.88,3.598579849,28138.88,0.685242001,28138.88,-3.457892725,28138.88,1.170368765,28138.88,-0.219214273
28139.76,3.579329335,28139.76,0.645815806,28139.76,-1.859710131,28139.76,1.124297396,28139.76,-0.348712292
28140.63,3.56435083,28140.63,0.671936155,28140.63,-2.014903021,28140.63,1.146400783,28140.63,-0.260883879
28141.51,3.56872963,28141.51,0.587527631,28141.51,NaN,28141.51,1.119504897,28141.51,-0.419549848
28142.39,3.620144814,28142.39,0.487231063,28142.39,-1.364120504,28142.39,1.158157802,28142.39,-0.36052604
28143.27,3.575413704,28143.27,0.495711986,28143.27,NaN,28143.27,1.152071761,28143.27,-0.405465108
28144.15,3.665937525,28144.15,0.576122353,28144.15,-2.170875748,28144.15,1.101297357,28144.15,-0.307290544
28145.03,3.637550883,28145.03,0.483499111,28145.03,-1.377636298,28145.03,1.172057229,28145.03,-0.485779592
28145.9,3.568125036,28145.9,0.642612708,28145.9,NaN,28145.9,1.12759622,28145.9,-0.343709904
28146.78,3.620516636,28146.78,0.599621123,28146.78,-1.929380847,28146.78,1.150273163,28146.78,-0.445543332
28147.66,3.600717856,28147.66,0.671448818,28147.66,-2.1102132,28147.66,1.169996406,28147.66,-0.274303947
28148.54,3.609621503,28148.54,0.662980959,28148.54,-2.294863047,28148.54,1.141829086,28148.54,-0.428995606
28149.42,3.564532686,28149.42,0.656423348,28149.42,NaN,28149.42,1.185328351,28149.42,-0.462340757
28150.3,3.592236108,28150.3,0.651009596,28150.3,-3.07658437,28150.3,1.159156343,28150.3,-0.418904528
28151.17,3.684374942,28151.17,0.419609615,28151.17,-1.914361791,28151.17,1.167645539,28151.17,-0.546349475
28152.05,3.602230246,28152.05,0.633278931,28152.05,-1.65399974,28152.05,1.14692357,28152.05,-0.346693791
28152.93,3.63506002,28152.93,0.619990774,28152.93,-1.994081693,28152.93,1.166721235,28152.93,-0.370203096
28153.81,3.590771059,28153.81,0.596686914,28153.81,-2.708050201,28153.81,1.157519607,28153.81,-0.5146644
28154.69,3.583866535,28154.69,0.75643492,28154.69,-0.957112726,28154.69,1.126835823,28154.69,-0.30652516
28155.57,3.611604514,28155.57,0.642362275,28155.57,NaN,28155.57,1.175735825,28155.57,-0.322083499
28156.44,3.638672157,28156.44,0.586754939,28156.44,-1.431379102,28156.44,1.169431597,28156.44,-0.513148505
28157.32,3.614303399,28157.32,0.590833126,28157.32,-2.391053741,28157.32,1.114124426,28157.32,-0.481511236
28158.2,3.566163819,28158.2,0.713968508,28158.2,-1.396244692,28158.2,1.157823333,28158.2,-0.436894471
28159.08,3.601151637,28159.08,0.59749052,28159.08,NaN,28159.08,1.146339459,28159.08,-0.443116614
28159.96,3.620459063,28159.96,0.708978646,28159.96,-3.039217385,28159.96,1.132809687,28159.96,-0.29479954
28160.84,3.606064975,28160.84,0.657700432,28160.84,-1.747956847,28160.84,1.116655265,28160.84,-0.368830975
28161.71,3.566437046,28161.71,0.713298996,28161.71,-2.677972746,28161.71,1.13183666,28161.71,-0.379098232
28162.59,3.683525341,28162.59,0.643102932,28162.59,-1.404936712,28162.59,1.128098129,28162.59,-0.227109188
28163.47,3.657086626,28163.47,0.519067429,28163.47,-1.841239526,28163.47,1.122015349,28163.47,-0.5146644
28164.35,3.668380409,28164.35,0.468305355,28164.35,-2.795473016,28164.35,1.140290482,28164.35,-0.256499145
28165.23,3.646806977,28165.23,0.493260491,28165.23,-1.734601055,28165.23,1.119117375,28165.23,-0.361729715
28166.11,3.66897773,28166.11,0.432296921,28166.11,-2.091165005,28166.11,1.112786589,28166.11,-0.512380834
28166.98,3.671658856,28166.98,0.357110579,28166.98,-3.038007757,28166.98,1.07450554,28166.98,-0.354498665
28167.86,3.775482251,28167.86,0.023445619,28167.86,-2.195401423,28167.86,1.081356855,28167.86,-0.400913439
28168.74,3.786309776,28168.74,0.056014642,28168.74,-1.280933845,28168.74,1.105014483,28168.74,-0.369097464
28169.62,3.81563232,28169.62,0.043831717,28169.62,-2.412254494,28169.62,1.101820462,28169.62,-0.434392745
28170.5,3.629942596,28170.5,0.119772294,28170.5,NaN,28170.5,1.085346081,28170.5,-0.443825976
28171.38,3.741854819,28171.38,-0.005489492,28171.38,-2.355031568,28171.38,1.096932268,28171.38,-0.270793854
28172.25,3.765319084,28172.25,0.019268419,28172.25,-1.885514439,28172.25,1.058672998,28172.25,-0.336861417
28173.13,3.760138451,28173.13,-0.144873669,28173.13,-2.235787612,28173.13,1.110107788,28173.13,-0.41123832
28174.01,3.762242823,28174.01,-0.045670037,28174.01,NaN,28174.01,1.075183941,28174.01,-0.374693449
28174.89,3.737142331,28174.89,-0.099995597,28174.89,-4.449351449,28174.89,1.045103514,28174.89,-0.468335572
28175.77,3.78965903,28175.77,-0.118211944,28175.77,-2.134080682,28175.77,1.104047805,28175.77,-0.371735098
28176.65,3.73762585,28176.65,-0.055420794,28176.65,-2.105874799,28176.65,1.066958635,28176.65,-0.47943931
28177.52,3.670154136,28177.52,-0.061707886,28177.52,NaN,28177.52,1.094169811,28177.52,-0.516088794
28178.4,3.743474773,28178.4,0.001826485,28178.4,-2.543248687,28178.4,1.072712117,28178.4,-0.432331013
28179.28,3.688622572,28179.28,0.087634236,28179.28,-2.950062237,28179.28,1.050924458,28179.28,-0.344730542
28180.16,3.801579887,28180.16,-0.001899336,28180.16,NaN,28180.16,1.088083896,28180.16,-0.389464767
28181.04,3.697830867,28181.04,0.084112603,28181.04,-2.412628504,28181.04,1.098612289,28181.04,-0.374859659
28181.92,3.746594728,28181.92,0.124812942,28181.92,-2.271332549,28181.92,1.065116782,28181.92,-0.274541279
28182.79,3.643901459,28182.79,0.199128675,28182.79,-2.907466191,28182.79,1.04456853,28182.79,-0.363965377
28183.67,3.633611263,28183.67,0.306768538,28183.67,-2.616990236,28183.67,1.084440879,28183.67,-0.407495566
28184.55,3.640663795,28184.55,0.29995819,28184.55,-3.182014232,28184.55,1.086937923,28184.55,-0.385895012
28185.43,3.613601869,28185.43,0.26643416,28185.43,-2.666862643,28185.43,1.096800071,28185.43,-0.390945797
28186.31,3.671247037,28186.31,0.418828336,28186.31,-1.880811247,28186.31,1.09023781,28186.31,-0.253880177
28187.19,3.627026244,28187.19,0.275242382,28187.19,-2.776258451,28187.19,1.085398141,28187.19,-0.464888529
28188.06,3.609542098,28188.06,0.313446209,28188.06,-2.068512471,28188.06,1.116722434,28188.06,-0.569277699
28188.94,3.661645181,28188.94,0.332089468,28188.94,-3.555348061,28188.94,1.101686566,28188.94,-0.283608747
28189.82,3.73188425,28189.82,0.221986813,28189.82,-1.961444442,28189.82,1.095478935,28189.82,-0.338400878
28190.7,3.706457485,28190.7,0.126670302,28190.7,-1.871802177,28190.7,1.120402889,28190.7,-0.548565952
28191.58,3.553633765,28191.58,0.457833094,28191.58,-2.839280097,28191.58,1.091110378,28191.58,-0.454003288
28192.46,3.571815076,28192.46,0.463640935,28192.46,-2.330453992,28192.46,1.139709565,28192.46,-0.40652275
28193.33,3.604827579,28193.33,0.440311839,28193.33,NaN,28193.33,1.12157847,28193.33,-0.46237324
28194.21,3.550116042,28194.21,0.475198446,28194.21,NaN,28194.21,1.12604706,28194.21,-0.567984038
28195.09,3.498763626,28195.09,0.542373982,28195.09,-1.553348446,28195.09,1.111977997,28195.09,-0.454736157
28195.97,3.591143257,28195.97,0.515498529,28195.97,NaN,28195.97,1.150735155,28195.97,-0.343051208
28196.85,3.652400078,28196.85,0.363376947,28196.85,-1.163584743,28196.85,1.108406808,28196.85,-0.460074776
28197.73,3.554120079,28197.73,0.637033309,28197.73,-1.116538505,28197.73,1.120191135,28197.73,-0.348729796
28198.6,3.643710248,28198.6,0.426579835,28198.6,-1.541181147,28198.6,1.148230821,28198.6,-0.491874619
28199.48,3.568877388,28199.48,0.585463783,28199.48,NaN,28199.48,1.153595509,28199.48,-0.392784823
28200.36,3.584656433,28200.36,0.634709176,28200.36,-0.697989805,28200.36,1.118652536,28200.36,-0.2669642
28201.24,3.653279654,28201.24,0.542588527,28201.24,-2.449188567,28201.24,1.129977036,28201.24,-0.499526069
28202.12,3.582043517,28202.12,0.708952981,28202.12,-2.204604685,28202.12,1.12304741,28202.12,-0.221307004
28203,3.59641442,28203,0.622754383,28203,-3.028522096,28203,1.139055567,28203,-0.264902044
28203.87,3.642727559,28203.87,0.647799361,28203.87,-1.452476268,28203.87,1.129069575,28203.87,-0.496964823
28204.75,3.703030232,28204.75,0.579033874,28204.75,-1.457390283,28204.75,1.108428091,28204.75,-0.439113142
28205.63,3.741528666,28205.63,0.577582495,28205.63,NaN,28205.63,1.130882503,28205.63,-0.359579812
28206.51,3.638966701,28206.51,0.627488928,28206.51,-1.990034954,28206.51,1.151376371,28206.51,-0.438374842
28207.39,3.630895425,28207.39,0.627373329,28207.39,-1.32349346,28207.39,1.13996415,28207.39,-0.5350361
28208.27,3.622733016,28208.27,0.631719082,28208.27,-2.625135991,28208.27,1.151650655,28208.27,-0.483174092
28209.14,3.650264618,28209.14,0.533927495,28209.14,-1.863967778,28209.14,1.101126274,28209.14,-0.4668625
28210.02,3.655427877,28210.02,0.480500294,28210.02,-1.930872272,28210.02,1.104691335,28210.02,-0.563410859
28210.9,3.658809454,28210.9,0.497460475,28210.9,-3.94910468,28210.9,1.136626607,28210.9,-0.551617878
28211.78,3.721691554,28211.78,0.566198178,28211.78,-1.529956845,28211.78,1.160161271,28211.78,-0.253402112
28212.66,3.651661888,28212.66,0.533855101,28212.66,-1.8436313,28212.66,1.106918985,28212.66,-0.525586039
28213.54,3.63785194,28213.54,0.601516858,28213.54,-1.438315546,28213.54,1.150821681,28213.54,-0.280030926
28214.41,3.725073231,28214.41,0.511753268,28214.41,-1.042227569,28214.41,1.118676831,28214.41,-0.385935481
28215.29,3.629577629,28215.29,0.442408623,28215.29,-1.929909808,28215.29,1.113045931,28215.29,-0.425832411
28216.17,3.667012111,28216.17,0.638283925,28216.17,-2.166452919,28216.17,1.112257163,28216.17,-0.37848852
28217.05,3.673435956,28217.05,0.508004747,28217.05,-1.750374253,28217.05,1.126621675,28217.05,-0.384558423
28217.93,3.666575779,28217.93,0.425046153,28217.93,-2.306831384,28217.93,1.04424183,28217.93,-0.483655718
28218.81,3.649532185,28218.81,0.479678895,28218.81,-3.064725145,28218.81,1.124591175,28218.81,-0.237129793
28219.68,3.738705832,28219.68,0.361405118,28219.68,-1.733165305,28219.68,1.095836571,28219.68,-0.571540048
28220.56,3.699789868,28220.56,0.323128821,28220.56,-1.380127846,28220.56,1.101932929,28220.56,-0.349338154
28221.44,3.703768067,28221.44,0.334934957,28221.44,-1.598742623,28221.44,1.11520613,28221.44,-0.342944751
28222.32,3.744034426,28222.32,0.227596099,28222.32,NaN,28222.32,1.115023965,28222.32,-0.457505986
28223.2,3.720758559,28223.2,0.323833838,28223.2,-2.188471786,28223.2,1.08943164,28223.2,-0.492676305
28224.07,3.736756503,28224.07,0.021904835,28224.07,-2.280680258,28224.07,1.098808003,28224.07,-0.560894288
28224.95,3.824105507,28224.95,0.057377113,28224.95,-3.011605623,28224.95,1.13962122,28224.95,-0.29823626
28225.83,3.732346318,28225.83,0.045621946,28225.83,-3.489351896,28225.83,1.081424366,28225.83,-0.447634509
28226.71,3.775972527,28226.71,-0.091901362,28226.71,-2.310748404,28226.71,1.083122926,28226.71,-0.59562216
28227.59,3.777557604,28227.59,0.010830431,28227.59,-2.184600424,28227.59,1.109619198,28227.59,-0.428412421
28228.47,3.762589443,28228.47,0.046347498,28228.47,-2.047692843,28228.47,1.062167496,28228.47,-0.423656132
28229.34,3.72269826,28229.34,0.073562567,28229.34,-2.291199771,28229.34,1.088853592,28229.34,-0.55770921
28230.22,3.80391262,28230.22,-0.022557347,28230.22,-3.648801231,28230.22,1.101725132,28230.22,-0.444314143
28231.1,3.730737182,28231.1,0.13872621,28231.1,NaN,28231.1,1.082919962,28231.1,-0.376137493
28231.98,3.735339044,28231.98,0.01034492,28231.98,-2.956644885,28231.98,1.105912286,28231.98,-0.417671014
28232.86,3.697287173,28232.86,0.069934713,28232.86,-2.872858175,28232.86,1.064341119,28232.86,-0.480660924
28233.74,3.819834343,28233.74,0.028277096,28233.74,-2.165236902,28233.74,1.091272689,28233.74,-0.393113407
28234.61,3.703478254,28234.61,0.155240598,28234.61,-1.930758344,28234.61,1.123324121,28234.61,-0.450350691
28235.49,3.687520704,28235.49,0.267649774,28235.49,-2.146348907,28235.49,1.127130846,28235.49,-0.457967792
28236.37,3.786583316,28236.37,0.245806152,28236.37,-1.835394405,28236.37,1.065701847,28236.37,-0.428193359
28237.25,3.7056961,28237.25,0.220859576,28237.25,-2.601739567,28237.25,1.117406338,28237.25,-0.490749667
28238.13,3.763565604,28238.13,0.204946192,28238.13,-1.846509984,28238.13,1.093989784,28238.13,-0.343876631
28239.01,3.696741098,28239.01,0.31805317,28239.01,-2.040559754,28239.01,1.114141452,28239.01,-0.397785421
28239.88,3.74737519,28239.88,0.163592572,28239.88,-3.293885646,28239.88,1.087990034,28239.88,-0.498531713
28240.76,3.754010038,28240.76,0.149323639,28240.76,-1.685275989,28240.76,1.053707161,28240.76,-0.566663033
28241.64,3.59630478,28241.64,0.390323731,28241.64,-2.606796467,28241.64,1.110382961,28241.64,-0.361369788
28242.52,3.711490113,28242.52,0.219275075,28242.52,-2.561095788,28242.52,1.111067583,28242.52,-0.453917491
28243.4,3.639405794,28243.4,0.299045831,28243.4,-2.1690537,28243.4,1.110165169,28243.4,-0.510825624
28244.28,3.646332244,28244.28,0.37042298,28244.28,NaN,28244.28,1.083293476,28244.28,-0.629125322
28245.15,3.703715739,28245.15,0.31277942,28245.15,-4.568506202,28245.15,1.111363437,28245.15,-0.514983634
28246.03,3.732193753,28246.03,0.311406754,28246.03,-2.12864933,28246.03,1.126923501,28246.03,-0.422307612
28246.91,3.630386499,28246.91,0.427983972,28246.91,-1.990361912,28246.91,1.163446274,28246.91,-0.534569756
28247.79,3.725204396,28247.79,0.394654192,28247.79,-2.963983575,28247.79,1.128696041,28247.79,-0.468714138
28248.67,3.719258879,28248.67,0.342076145,28248.67,-1.252762968,28248.67,1.148646379,28248.67,-0.534569756
28249.55,3.740572591,28249.55,0.451322945,28249.55,-2.129203051,28249.55,1.123444264,28249.55,-0.452678846
28250.42,3.718318126,28250.42,0.589534917,28250.42,-1.14700883,28250.42,1.165762039,28250.42,-0.249067236
28251.3,3.65079713,28251.3,0.539760735,28251.3,-2.440056084,28251.3,1.151820399,28251.3,-0.439287574
28252.18,3.680269103,28252.18,0.405465108,28252.18,NaN,28252.18,1.126239892,28252.18,-0.580406558
28253.06,3.70209261,28253.06,0.575054691,28253.06,-1.274027059,28253.06,1.118225723,28253.06,-0.659080626
28253.94,3.727891115,28253.94,0.54273017,28253.94,-1.916423983,28253.94,1.117905096,28253.94,-0.231910045
28254.82,3.599252329,28254.82,0.627651263,28254.82,-1.299282984,28254.82,1.103034948,28254.82,-0.318453731
28255.69,3.689682204,28255.69,0.468886935,28255.69,-1.114360646,28255.69,1.108598241,28255.69,-0.404349659
28256.57,3.727323077,28256.57,0.484962113,28256.57,-1.690663352,28256.57,1.131749847,28256.57,-0.529919283
28257.45,3.665567241,28257.45,0.535861702,28257.45,NaN,28257.45,1.104567327,28257.45,-0.456017387
28258.33,3.698857557,28258.33,0.519747965,28258.33,-1.972196011,28258.33,1.142466963,28258.33,-0.50846991
28259.21,3.696617797,28259.21,0.468874324,28259.21,NaN,28259.21,1.12861264,28259.21,-0.350566582
28260.09,3.669570446,28260.09,0.423003264,28260.09,-3.515800764,28260.09,1.119558427,28260.09,-0.474685485
28260.96,3.699842198,28260.96,0.262076122,28260.96,NaN,28260.96,1.165053121,28260.96,-0.613969151
28261.84,3.674859925,28261.84,0.362813179,28261.84,NaN,28261.84,1.085181468,28261.84,-0.431272992
28262.72,3.75791604,28262.72,0.181010941,28262.72,-1.436657471,28262.72,1.148603523,28262.72,-0.461006893
28263.6,3.767139596,28263.6,0.21537414,28263.6,-2.532882482,28263.6,1.141635118,28263.6,-0.523120861
28264.48,3.645916163,28264.48,0.33030284,28264.48,-2.285125872,28264.48,1.152046424,28264.48,-0.522636785
28265.36,3.672734193,28265.36,0.326296909,28265.36,-1.873772621,28265.36,1.11614401,28265.36,-0.536749309
28266.23,3.750411435,28266.23,0.182321557,28266.23,-2.101914398,28266.23,1.125283907,28266.23,-0.532667366
28267.11,3.722928946,28267.11,0.359497045,28267.11,NaN,28267.11,1.158108691,28267.11,-0.53651511
28267.99,3.755452867,28267.99,0.425538042,28267.99,-1.105938329,28267.99,1.100732795,28267.99,-0.207452222
28268.87,3.722525765,28268.87,0.352220594,28268.87,-2.395675516,28268.87,1.15074649,28268.87,-0.405465108
28269.75,3.733116913,28269.75,0.302093851,28269.75,NaN,28269.75,1.127090085,28269.75,-0.543615447
28270.63,3.743201043,28270.63,0.402300549,28270.63,-1.7275172,28270.63,1.092804184,28270.63,-0.461509005
28271.5,3.747569567,28271.5,0.236388778,28271.5,-2.093683898,28271.5,1.120607677,28271.5,-0.552068582
28272.38,3.743752272,28272.38,0.467506749,28272.38,-2.592764046,28272.38,1.128454207,28272.38,-0.194868773
28273.26,3.695299847,28273.26,0.468549084,28273.26,-1.78711909,28273.26,1.117354304,28273.26,-0.491631177
28274.14,3.714139946,28274.14,0.543372875,28274.14,-3.044522438,28274.14,1.142527759,28274.14,-0.495899974
28275.02,3.752341007,28275.02,0.691666795,28275.02,-2.490841385,28275.02,1.153085379,28275.02,-0.301584978
28275.9,3.789173723,28275.9,0.503221024,28275.9,-1.448814718,28275.9,1.134545811,28275.9,-0.401684385
28276.77,3.750013926,28276.77,0.552540726,28276.77,-1.199653143,28276.77,1.171440536,28276.77,-0.431782416
28277.65,3.73794247,28277.65,0.45239454,28277.65,-2.540476501,28277.65,1.177756899,28277.65,-0.649087191
28278.53,3.720716146,28278.53,0.531177853,28278.53,NaN,28278.53,1.118270499,28278.53,-0.486969163
28279.41,3.732272344,28279.41,0.514531047,28279.41,-3.501158733,28279.41,1.157832309,28279.41,-0.524844545
28280.29,3.642460037,28280.29,0.62988989,28280.29,-1.321155059,28280.29,1.143613893,28280.29,-0.466164853
28281.17,3.737836806,28281.17,0.504292703,28281.17,-2.567277647,28281.17,1.123484105,28281.17,-0.363341635
28282.04,3.801708231,28282.04,0.467887866,28282.04,-1.86698289,28282.04,1.11648009,28282.04,-0.449916871
28282.92,3.753070693,28282.92,0.394415272,28282.92,-2.431417965,28282.92,1.179928801,28282.92,-0.380504507
28283.8,3.667628521,28283.8,0.50056434,28283.8,-2.040756399,28283.8,1.179766443,28283.8,-0.349080389
28284.68,3.673543531,28284.68,0.394927603,28284.68,-1.634916998,28284.68,1.146318165,28284.68,-0.490762689
28285.56,3.670741631,28285.56,0.316138297,28285.56,-1.805552791,28285.56,1.133213848,28285.56,-0.605157808
28286.44,3.685440713,28286.44,0.363092078,28286.44,-1.622397057,28286.44,1.118363451,28286.44,-0.351172026
28287.31,3.757458886,28287.31,0.239573494,28287.31,-2.014903021,28287.31,1.129654274,28287.31,-0.430006217
28288.19,3.701871612,28288.19,0.328504067,28288.19,-2.054123734,28288.19,1.081733707,28288.19,-0.424883194
28289.07,3.723740479,28289.07,0.17268533,28289.07,-2.696215743,28289.07,1.129518672,28289.07,-0.417441299
28289.95,3.758369887,28289.95,0.090806448,28289.95,-1.908592386,28289.95,1.054339465,28289.95,-0.561518738
28290.83,3.740316077,28290.83,0.093625259,28290.83,-2.399748841,28290.83,1.10406504,28290.83,-0.538996501
28291.71,3.724489923,28291.71,0.220608696,28291.71,-2.083669878,28291.71,1.068385846,28291.71,-0.43762222
28292.58,3.756507001,28292.58,0.258710382,28292.58,-1.662547738,28292.58,1.097652872,28292.58,-0.368443429
28293.46,3.693859636,28293.46,0.248992528,28293.46,-2.438559152,28293.46,1.114321103,28293.46,-0.563418074
28294.34,3.610076393,28294.34,0.404788747,28294.34,-2.073374789,28294.34,1.10523612,28294.34,-0.451116188
28295.22,3.640015149,28295.22,0.439842397,28295.22,-1.815595917,28295.22,1.118422534,28295.22,-0.359431876
28296.1,3.619044601,28296.1,0.426169781,28296.1,-2.55869282,28296.1,1.095069498,28296.1,-0.459183715
28296.98,3.610097495,28296.98,0.38457662,28296.98,NaN,28296.98,1.091596523,28296.98,-0.529079064
28297.85,3.679433573,28297.85,0.348658869,28297.85,-1.147701899,28297.85,1.099578752,28297.85,-0.405465108
28298.73,3.698586523,28298.73,0.376271152,28298.73,-2.356652314,28298.73,1.112802438,28298.73,-0.466221318
28299.61,3.598626465,28299.61,0.423629079,28299.61,-2.829148298,28299.61,1.109812354,28299.61,-0.397351473
28300.49,3.66433389,28300.49,0.364700504,28300.49,-2.375422417,28300.49,1.107018163,28300.49,-0.439081719
28301.37,3.76837077,28301.37,0.173888163,28301.37,-2.135232901,28301.37,1.143793972,28301.37,-0.522521664
