1_Fe_Mn_&_Mn_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Fe_Mn_&_Br_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Mn_Ti_&_Br_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_Fe_Mn_&_Inc_Coh: Series 1 = Ln(Fe/Mn); Series 2 = Ln(inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_Mn_Ti_&_Ca_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,6_Br_Ti_&_Inc_Coh: Series 1 = Ln(Br/Ti); Series 2 = Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,series2_input,s2xn,s1xn,s1n,series1ydl,series1ydlnorm,s2x,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
29714.19,3.728373378,29714.19,0.349459432,29714,0.51206,0.052509,0.50933,29714,0.097001,0.081422,0.28908,,,,,,,,,,,,,,,,29714.19,3.728373378,29714.19,NaN,29714,0.51206,0.052509,0.50933,,,,,,,,,,,,,,,,,,,,29714.19,0.349459432,29714.19,NaN,29714,0.097001,0.081422,0.28908,,,,,,,,,,,,,,,,,,,,29714.19,3.728373378,29714.19,1.083107121,29714,0.51206,0.052509,0.50933,29714,-1.064,-0.035992,-0.85686,,,,,,,,,,,,,,,,29714.19,0.349459432,29714.19,-0.256932421,29714,0.097001,0.081422,0.28908,29714,0.82115,0.070935,0.61611,,,,,,,,,,,,,,,,29714.19,NaN,29714.19,1.083107121,,,,,29714,-1.064,-0.035992,-0.85686,,,,,,,,,,,,,,,
29714.7,3.717930955,29714.7,0.263110812,29715,0.41077,0.042066,0.40804,29715,-0.20957,-0.0048997,-0.017396,,,,,,,,,,,,,,,,29714.7,3.717930955,29714.7,-1.590206551,29715,0.41077,0.042066,0.40804,,,,,,,,,,,,,,,,,,,,29714.7,0.263110812,29714.7,-1.590206551,29715,-0.20957,-0.0048997,-0.017396,,,,,,,,,,,,,,,,,,,,29714.7,3.717930955,29714.7,1.105356021,29715,0.41077,0.042066,0.40804,29715,-0.5343,-0.013739,-0.32708,,,,,,,,,,,,,,,,29714.7,0.263110812,29714.7,-0.374869988,29715,-0.20957,-0.0048997,-0.017396,29715,-0.2032,-0.047014,-0.40834,,,,,,,,,,,,,,,,29714.7,-1.590206551,29714.7,1.105356021,,,,,29715,-0.5343,-0.013739,-0.32708,,,,,,,,,,,,,,,
29715.21,3.771656156,29715.21,0.16020572,29715,0.9319,0.095791,0.92916,29715,-0.57492,-0.10778,-0.38265,,,,,,,,,,,,,,,,29715.21,3.771656156,29715.21,-1.923971426,29715,0.9319,0.095791,0.92916,,,,,,,,,,,,,,,,,,,,29715.21,0.16020572,29715.21,-1.923971426,29715,-0.57492,-0.10778,-0.38265,,,,,,,,,,,,,,,,,,,,29715.21,3.771656156,29715.21,1.137138253,29715,0.9319,0.095791,0.92916,29715,0.22234,0.018048,0.42966,,,,,,,,,,,,,,,,29715.21,0.16020572,29715.21,-0.334994586,29715,-0.57492,-0.10778,-0.38265,29715,0.14314,-0.0071499,-0.062101,,,,,,,,,,,,,,,,29715.21,-1.923971426,29715.21,1.137138253,,,,,29715,0.22234,0.018048,0.42966,,,,,,,,,,,,,,,
29715.72,3.645885583,29715.72,0.333907767,29716,-0.28806,-0.029979,-0.2908,29716,0.041787,0.06595,0.23415,,,,,,,,,,,,,,,,29715.72,3.645885583,29715.72,-1.955920243,29716,-0.28806,-0.029979,-0.2908,,,,,,,,,,,,,,,,,,,,29715.72,0.333907767,29715.72,-1.955920243,29716,0.041787,0.06595,0.23415,,,,,,,,,,,,,,,,,,,,29715.72,3.645885583,29715.72,1.112259785,29716,-0.28806,-0.029979,-0.2908,29716,-0.36994,-0.0068265,-0.16252,,,,,,,,,,,,,,,,29715.72,0.333907767,29715.72,-0.289010976,29716,0.041787,0.06595,0.23415,29716,0.54253,0.038822,0.33719,,,,,,,,,,,,,,,,29715.72,-1.955920243,29715.72,1.112259785,,,,,29716,-0.36994,-0.0068265,-0.16252,,,,,,,,,,,,,,,
29716.24,3.674319696,29716.24,0.276924022,29716,-0.012254,-0.0015454,-0.01499,29716,-0.16053,0.0089929,0.031928,,,,,,,,,,,,,,,,29716.24,3.674319696,29716.24,-1.951763824,29716,-0.012254,-0.0015454,-0.01499,,,,,,,,,,,,,,,,,,,,29716.24,0.276924022,29716.24,-1.951763824,29716,-0.16053,0.0089929,0.031928,,,,,,,,,,,,,,,,,,,,29716.24,3.674319696,29716.24,1.117629255,29716,-0.012254,-0.0015454,-0.01499,29716,-0.24211,-0.0014528,-0.034586,,,,,,,,,,,,,,,,29716.24,0.276924022,29716.24,-0.480171883,29716,-0.16053,0.0089929,0.031928,29716,-1.1178,-0.15235,-1.3232,,,,,,,,,,,,,,,,29716.24,-1.951763824,29716.24,1.117629255,,,,,29716,-0.24211,-0.0014528,-0.034586,,,,,,,,,,,,,,,
29716.75,3.73312771,29716.75,0.182633618,29717,0.55818,0.057262,0.55544,29717,-0.49529,-0.085271,-0.30274,,,,,,,,,,,,,,,,29716.75,3.73312771,29716.75,-1.598264612,29717,0.55818,0.057262,0.55544,,,,,,,,,,,,,,,,,,,,29716.75,0.182633618,29716.75,-1.598264612,29717,-0.49529,-0.085271,-0.30274,,,,,,,,,,,,,,,,,,,,29716.75,3.73312771,29716.75,1.098547183,29717,0.55818,0.057262,0.55544,29717,-0.6964,-0.020531,-0.48877,,,,,,,,,,,,,,,,29716.75,0.182633618,29716.75,-0.487382231,29717,-0.49529,-0.085271,-0.30274,29717,-1.1804,-0.15957,-1.386,,,,,,,,,,,,,,,,29716.75,-1.598264612,29716.75,1.098547183,,,,,29717,-0.6964,-0.020531,-0.48877,,,,,,,,,,,,,,,
29717.26,3.750507645,29717.26,0.09627683,29717,0.72676,0.074642,0.72402,29717,-0.80189,-0.1716,-0.60925,,,,,,,,,,,,,,,,29717.26,3.750507645,29717.26,NaN,29717,0.72676,0.074642,0.72402,,,,,,,,,,,,,,,,,,,,29717.26,0.09627683,29717.26,NaN,29717,-0.80189,-0.1716,-0.60925,,,,,,,,,,,,,,,,,,,,29717.26,3.750507645,29717.26,1.121595716,29717,0.72676,0.074642,0.72402,29717,-0.14768,0.0025222,0.060047,,,,,,,,,,,,,,,,29717.26,0.09627683,29717.26,-0.545094081,29717,-0.80189,-0.1716,-0.60925,29717,-1.6817,-0.2173,-1.8873,,,,,,,,,,,,,,,,29717.26,NaN,29717.26,1.121595716,,,,,29717,-0.14768,0.0025222,0.060047,,,,,,,,,,,,,,,
29717.77,3.775667592,29717.77,0.118798161,29718,0.97081,0.099802,0.96807,29718,-0.72193,-0.14905,-0.5292,,,,,,,,,,,,,,,,29717.77,3.775667592,29717.77,-1.641009708,29718,0.97081,0.099802,0.96807,,,,,,,,,,,,,,,,,,,,29717.77,0.118798161,29717.77,-1.641009708,29718,-0.72193,-0.14905,-0.5292,,,,,,,,,,,,,,,,,,,,29717.77,3.775667592,29717.77,1.133198612,29718,0.97081,0.099802,0.96807,29718,0.12855,0.014129,0.33638,,,,,,,,,,,,,,,,29717.77,0.118798161,29717.77,-0.455124022,29718,-0.72193,-0.14905,-0.5292,29718,-0.90025,-0.12734,-1.106,,,,,,,,,,,,,,,,29717.77,-1.641009708,29717.77,1.133198612,,,,,29718,0.12855,0.014129,0.33638,,,,,,,,,,,,,,,
29718.28,3.722059217,29718.28,0.201537773,29718,0.45081,0.046194,0.44807,29718,-0.42818,-0.066287,-0.23535,,,,,,,,,,,,,,,,29718.28,3.722059217,29718.28,-1.78415487,29718,0.45081,0.046194,0.44807,,,,,,,,,,,,,,,,,,,,29718.28,0.201537773,29718.28,-1.78415487,29718,-0.42818,-0.066287,-0.23535,,,,,,,,,,,,,,,,,,,,29718.28,3.722059217,29718.28,1.108052683,29718,0.45081,0.046194,0.44807,29718,-0.4701,-0.011012,-0.26217,,,,,,,,,,,,,,,,29718.28,0.201537773,29718.28,-0.435491577,29718,-0.42818,-0.066287,-0.23535,29718,-0.72974,-0.10772,-0.93558,,,,,,,,,,,,,,,,29718.28,-1.78415487,29718.28,1.108052683,,,,,29718,-0.4701,-0.011012,-0.26217,,,,,,,,,,,,,,,
29718.79,3.721619108,29718.79,0.267666008,29719,0.44654,0.045753,0.4438,29719,-0.1934,-0.00013264,-0.00047093,,,,,,,,,,,,,,,,29718.79,3.721619108,29718.79,-2.348331115,29719,0.44654,0.045753,0.4438,,,,,,,,,,,,,,,,,,,,29718.79,0.267666008,29718.79,-2.348331115,29719,-0.1934,-0.00013264,-0.00047093,,,,,,,,,,,,,,,,,,,,29718.79,3.721619108,29718.79,1.156385505,29719,0.44654,0.045753,0.4438,29719,0.68056,0.037325,0.88859,,,,,,,,,,,,,,,,29718.79,0.267666008,29718.79,-0.202026628,29719,-0.1934,-0.00013264,-0.00047093,29719,1.298,0.12574,1.0921,,,,,,,,,,,,,,,,29718.79,-2.348331115,29718.79,1.156385505,,,,,29719,0.68056,0.037325,0.88859,,,,,,,,,,,,,,,
29719.3,3.663787202,29719.3,0.312423562,29719,-0.11442,-0.012079,-0.11716,29719,-0.034491,0.044651,0.15853,,,,,,,,,,,,,,,,29719.3,3.663787202,29719.3,-2.657258034,29719,-0.11442,-0.012079,-0.11716,,,,,,,,,,,,,,,,,,,,29719.3,0.312423562,29719.3,-2.657258034,29719,-0.034491,0.044651,0.15853,,,,,,,,,,,,,,,,,,,,29719.3,3.663787202,29719.3,1.069829136,29719,-0.11442,-0.012079,-0.11716,29719,-1.3801,-0.049227,-1.172,,,,,,,,,,,,,,,,29719.3,0.312423562,29719.3,-0.326502064,29719,-0.034491,0.044651,0.15853,29719,0.2169,0.0012501,0.010858,,,,,,,,,,,,,,,,29719.3,-2.657258034,29719.3,1.069829136,,,,,29719,-1.3801,-0.049227,-1.172,,,,,,,,,,,,,,,
29719.81,3.684422601,29719.81,0.201335258,29720,0.085743,0.0085565,0.082997,29720,-0.4289,-0.06641,-0.23578,,,,,,,,,,,,,,,,29719.81,3.684422601,29719.81,-2.353205084,29720,0.085743,0.0085565,0.082997,,,,,,,,,,,,,,,,,,,,29719.81,0.201335258,29719.81,-2.353205084,29720,-0.4289,-0.06641,-0.23578,,,,,,,,,,,,,,,,,,,,29719.81,3.684422601,29719.81,1.140130244,29720,0.085743,0.0085565,0.082997,29720,0.29357,0.021078,0.50181,,,,,,,,,,,,,,,,29719.81,0.201335258,29719.81,-0.432331013,29720,-0.4289,-0.06641,-0.23578,29720,-0.70228,-0.10459,-0.90843,,,,,,,,,,,,,,,,29719.81,-2.353205084,29719.81,1.140130244,,,,,29720,0.29357,0.021078,0.50181,,,,,,,,,,,,,,,
29720.32,3.637890342,29720.32,0.376271152,29720,-0.36561,-0.037976,-0.36836,29720,0.19219,0.10855,0.3854,,,,,,,,,,,,,,,,29720.32,3.637890342,29720.32,-1.806605977,29720,-0.36561,-0.037976,-0.36836,,,,,,,,,,,,,,,,,,,,29720.32,0.376271152,29720.32,-1.806605977,29720,0.19219,0.10855,0.3854,,,,,,,,,,,,,,,,,,,,29720.32,3.637890342,29720.32,1.094132281,29720,-0.36561,-0.037976,-0.36836,29720,-0.80151,-0.024916,-0.59317,,,,,,,,,,,,,,,,29720.32,0.376271152,29720.32,-0.302528581,29720,0.19219,0.10855,0.3854,29720,0.42512,0.0252,0.21888,,,,,,,,,,,,,,,,29720.32,-1.806605977,29720.32,1.094132281,,,,,29720,-0.80151,-0.024916,-0.59317,,,,,,,,,,,,,,,
29720.83,3.789252182,29720.83,0.175448678,29721,1.1026,0.11339,1.0998,29721,-0.5208,-0.092244,-0.3275,,,,,,,,,,,,,,,,29720.83,3.789252182,29720.83,-1.973689713,29721,1.1026,0.11339,1.0998,,,,,,,,,,,,,,,,,,,,29720.83,0.175448678,29720.83,-1.973689713,29721,-0.5208,-0.092244,-0.3275,,,,,,,,,,,,,,,,,,,,29720.83,3.789252182,29720.83,1.086028636,29721,1.1026,0.11339,1.0998,29721,-0.99443,-0.033015,-0.78599,,,,,,,,,,,,,,,,29720.83,0.175448678,29720.83,-0.283126256,29721,-0.5208,-0.092244,-0.3275,29721,0.59364,0.044591,0.3873,,,,,,,,,,,,,,,,29720.83,-1.973689713,29720.83,1.086028636,,,,,29721,-0.99443,-0.033015,-0.78599,,,,,,,,,,,,,,,
29721.34,3.711952097,29721.34,0.272216561,29721,0.35278,0.036086,0.35003,29721,-0.17724,0.0045504,0.016155,,,,,,,,,,,,,,,,29721.34,3.711952097,29721.34,-2.966461891,29721,0.35278,0.036086,0.35003,,,,,,,,,,,,,,,,,,,,29721.34,0.272216561,29721.34,-2.966461891,29721,-0.17724,0.0045504,0.016155,,,,,,,,,,,,,,,,,,,,29721.34,3.711952097,29721.34,1.079830594,29721,0.35278,0.036086,0.35003,29721,-1.142,-0.039209,-0.93345,,,,,,,,,,,,,,,,29721.34,0.272216561,29721.34,-0.281759054,29721,-0.17724,0.0045504,0.016155,29721,0.60552,0.045947,0.39907,,,,,,,,,,,,,,,,29721.34,-2.966461891,29721.34,1.079830594,,,,,29721,-1.142,-0.039209,-0.93345,,,,,,,,,,,,,,,
29721.85,3.678463073,29721.85,0.308180594,29722,0.027936,0.0025964,0.025185,29722,-0.049555,0.040541,0.14394,,,,,,,,,,,,,,,,29721.85,3.678463073,29721.85,-1.884705582,29722,0.027936,0.0025964,0.025185,,,,,,,,,,,,,,,,,,,,29721.85,0.308180594,29721.85,-1.884705582,29722,-0.049555,0.040541,0.14394,,,,,,,,,,,,,,,,,,,,29721.85,3.678463073,29721.85,1.124883159,29722,0.027936,0.0025964,0.025185,29722,-0.069419,0.005848,0.13922,,,,,,,,,,,,,,,,29721.85,0.308180594,29721.85,-0.405465108,29722,-0.049555,0.040541,0.14394,29722,-0.46894,-0.077771,-0.67548,,,,,,,,,,,,,,,,29721.85,-1.884705582,29721.85,1.124883159,,,,,29722,-0.069419,0.005848,0.13922,,,,,,,,,,,,,,,
29722.36,3.650103087,29722.36,0.371848497,29722,-0.24715,-0.025764,-0.2499,29722,0.17649,0.10424,0.37007,,,,,,,,,,,,,,,,29722.36,3.650103087,29722.36,-3.291713149,29722,-0.24715,-0.025764,-0.2499,,,,,,,,,,,,,,,,,,,,29722.36,0.371848497,29722.36,-3.291713149,29722,0.17649,0.10424,0.37007,,,,,,,,,,,,,,,,,,,,29722.36,3.650103087,29722.36,1.09638672,29722,-0.24715,-0.025764,-0.2499,29722,-0.74783,-0.022644,-0.53909,,,,,,,,,,,,,,,,29722.36,0.371848497,29722.36,-0.439081719,29722,0.17649,0.10424,0.37007,29722,-0.76092,-0.1114,-0.96756,,,,,,,,,,,,,,,,29722.36,-3.291713149,29722.36,1.09638672,,,,,29722,-0.74783,-0.022644,-0.53909,,,,,,,,,,,,,,,
29722.87,3.684635692,29722.87,0.344228839,29723,0.08781,0.0087688,0.085056,29723,0.07843,0.076642,0.27211,,,,,,,,,,,,,,,,29722.87,3.684635692,29722.87,-2.178532444,29723,0.08781,0.0087688,0.085056,,,,,,,,,,,,,,,,,,,,29722.87,0.344228839,29722.87,-2.178532444,29723,0.07843,0.076642,0.27211,,,,,,,,,,,,,,,,,,,,29722.87,3.684635692,29722.87,1.13664871,29723,0.08781,0.0087688,0.085056,29723,0.21068,0.017622,0.41953,,,,,,,,,,,,,,,,29722.87,0.344228839,29722.87,-0.539895377,29723,0.07843,0.076642,0.27211,29723,-1.6365,-0.21222,-1.8433,,,,,,,,,,,,,,,,29722.87,-2.178532444,29722.87,1.13664871,,,,,29723,0.21068,0.017622,0.41953,,,,,,,,,,,,,,,
29723.38,3.693495649,29723.38,0.369550658,29723,0.17375,0.017629,0.171,29723,0.16833,0.10199,0.3621,,,,,,,,,,,,,,,,29723.38,3.693495649,29723.38,NaN,29723,0.17375,0.017629,0.171,,,,,,,,,,,,,,,,,,,,29723.38,0.369550658,29723.38,NaN,29723,0.16833,0.10199,0.3621,,,,,,,,,,,,,,,,,,,,29723.38,3.693495649,29723.38,1.085594934,29723,0.17375,0.017629,0.171,29723,-1.0048,-0.033427,-0.79581,,,,,,,,,,,,,,,,29723.38,0.369550658,29723.38,-0.372535951,29723,0.16833,0.10199,0.3621,29723,-0.18293,-0.044876,-0.38978,,,,,,,,,,,,,,,,29723.38,NaN,29723.38,1.085594934,,,,,29723,-1.0048,-0.033427,-0.79581,,,,,,,,,,,,,,,
29723.89,3.699103542,29723.89,0.400990828,29724,0.22815,0.023236,0.22539,29724,0.27996,0.13346,0.47382,,,,,,,,,,,,,,,,29723.89,3.699103542,29723.89,-2.212972934,29724,0.22815,0.023236,0.22539,,,,,,,,,,,,,,,,,,,,29723.89,0.400990828,29723.89,-2.212972934,29724,0.27996,0.13346,0.47382,,,,,,,,,,,,,,,,,,,,29723.89,3.699103542,29723.89,1.10519126,29724,0.22815,0.023236,0.22539,29724,-0.53822,-0.013827,-0.32918,,,,,,,,,,,,,,,,29723.89,0.400990828,29723.89,-0.269982495,29724,0.27996,0.13346,0.47382,29724,0.7078,0.057666,0.50086,,,,,,,,,,,,,,,,29723.89,-2.212972934,29723.89,1.10519126,,,,,29724,-0.53822,-0.013827,-0.32918,,,,,,,,,,,,,,,
29724.41,3.692361756,29724.41,0.297419248,29724,0.16275,0.016494,0.15999,29724,-0.087762,0.029912,0.1062,,,,,,,,,,,,,,,,29724.41,3.692361756,29724.41,-3.240637317,29724,0.16275,0.016494,0.15999,,,,,,,,,,,,,,,,,,,,29724.41,0.297419248,29724.41,-3.240637317,29724,-0.087762,0.029912,0.1062,,,,,,,,,,,,,,,,,,,,29724.41,3.692361756,29724.41,1.117712985,29724,0.16275,0.016494,0.15999,29724,-0.24012,-0.0013009,-0.03097,,,,,,,,,,,,,,,,29724.41,0.297419248,29724.41,-0.422239058,29724,-0.087762,0.029912,0.1062,29724,-0.61463,-0.094602,-0.82168,,,,,,,,,,,,,,,,29724.41,-3.240637317,29724.41,1.117712985,,,,,29724,-0.24012,-0.0013009,-0.03097,,,,,,,,,,,,,,,
29724.92,3.685564614,29724.92,0.217762372,29725,0.09682,0.0096972,0.094061,29725,-0.37057,-0.049718,-0.17652,,,,,,,,,,,,,,,,29724.92,3.685564614,29724.92,-1.956701621,29725,0.09682,0.0096972,0.094061,,,,,,,,,,,,,,,,,,,,29724.92,0.217762372,29724.92,-1.956701621,29725,-0.37057,-0.049718,-0.17652,,,,,,,,,,,,,,,,,,,,29724.92,3.685564614,29724.92,1.095865297,29725,0.09682,0.0096972,0.094061,29725,-0.76025,-0.023144,-0.551,,,,,,,,,,,,,,,,29724.92,0.217762372,29724.92,-0.573576834,29725,-0.37057,-0.049718,-0.17652,29725,-1.9291,-0.24595,-2.1362,,,,,,,,,,,,,,,,29724.92,-1.956701621,29724.92,1.095865297,,,,,29725,-0.76025,-0.023144,-0.551,,,,,,,,,,,,,,,
29725.43,3.624629961,29725.43,0.423927171,29725,-0.49424,-0.051238,-0.497,29725,0.36139,0.15647,0.55554,,,,,,,,,,,,,,,,29725.43,3.624629961,29725.43,NaN,29725,-0.49424,-0.051238,-0.497,,,,,,,,,,,,,,,,,,,,29725.43,0.423927171,29725.43,NaN,29725,0.36139,0.15647,0.55554,,,,,,,,,,,,,,,,,,,,29725.43,3.624629961,29725.43,1.127772694,29725,-0.49424,-0.051238,-0.497,29725,-0.00062791,0.0087674,0.20872,,,,,,,,,,,,,,,,29725.43,0.423927171,29725.43,-0.351071036,29725,0.36139,0.15647,0.55554,29725,0.0035046,-0.023458,-0.20374,,,,,,,,,,,,,,,,29725.43,NaN,29725.43,1.127772694,,,,,29725,-0.00062791,0.0087674,0.20872,,,,,,,,,,,,,,,
29725.94,3.698375642,29725.94,0.289656407,29726,0.22109,0.022508,0.21832,29726,-0.11532,0.022229,0.07892,,,,,,,,,,,,,,,,29725.94,3.698375642,29725.94,-3.58747934,29726,0.22109,0.022508,0.21832,,,,,,,,,,,,,,,,,,,,29725.94,0.289656407,29725.94,-3.58747934,29726,-0.11532,0.022229,0.07892,,,,,,,,,,,,,,,,,,,,29725.94,3.698375642,29725.94,1.138215553,29726,0.22109,0.022508,0.21832,29726,0.24799,0.019214,0.45744,,,,,,,,,,,,,,,,29725.94,0.289656407,29725.94,-0.357239756,29726,-0.11532,0.022229,0.07892,29726,-0.050074,-0.029638,-0.25742,,,,,,,,,,,,,,,,29725.94,-3.58747934,29725.94,1.138215553,,,,,29726,0.24799,0.019214,0.45744,,,,,,,,,,,,,,,
29726.45,3.728417266,29726.45,0.427444015,29726,0.51249,0.052549,0.50972,29726,0.37388,0.16004,0.56821,,,,,,,,,,,,,,,,29726.45,3.728417266,29726.45,-2.291156397,29726,0.51249,0.052549,0.50972,,,,,,,,,,,,,,,,,,,,29726.45,0.427444015,29726.45,-2.291156397,29726,0.37388,0.16004,0.56821,,,,,,,,,,,,,,,,,,,,29726.45,3.728417266,29726.45,1.125759664,29726,0.51249,0.052549,0.50972,29726,-0.048552,0.0067628,0.161,,,,,,,,,,,,,,,,29726.45,0.427444015,29726.45,-0.258234871,29726,0.37388,0.16004,0.56821,29726,0.80984,0.069356,0.60239,,,,,,,,,,,,,,,,29726.45,-2.291156397,29726.45,1.125759664,,,,,29726,-0.048552,0.0067628,0.161,,,,,,,,,,,,,,,
29726.96,3.718102913,29726.96,0.352821375,29727,0.41244,0.042235,0.40967,29727,0.10894,0.085447,0.30337,,,,,,,,,,,,,,,,29726.96,3.718102913,29726.96,-2.00533357,29727,0.41244,0.042235,0.40967,,,,,,,,,,,,,,,,,,,,29726.96,0.352821375,29726.96,-2.00533357,29727,0.10894,0.085447,0.30337,,,,,,,,,,,,,,,,,,,,29726.96,3.718102913,29726.96,1.146877981,29727,0.41244,0.042235,0.40967,29727,0.45421,0.027885,0.66387,,,,,,,,,,,,,,,,29726.96,0.352821375,29726.96,-0.142115136,29727,0.10894,0.085447,0.30337,29727,1.8184,0.18546,1.6109,,,,,,,,,,,,,,,,29726.96,-2.00533357,29726.96,1.146877981,,,,,29727,0.45421,0.027885,0.66387,,,,,,,,,,,,,,,
29727.47,3.685073378,29727.47,0.442315261,29727,0.092056,0.0092052,0.08929,29727,0.42667,0.17497,0.6212,,,,,,,,,,,,,,,,29727.47,3.685073378,29727.47,-1.500704712,29727,0.092056,0.0092052,0.08929,,,,,,,,,,,,,,,,,,,,29727.47,0.442315261,29727.47,-1.500704712,29727,0.42667,0.17497,0.6212,,,,,,,,,,,,,,,,,,,,29727.47,3.685073378,29727.47,1.072566811,29727,0.092056,0.0092052,0.08929,29727,-1.3149,-0.046421,-1.1052,,,,,,,,,,,,,,,,29727.47,0.442315261,29727.47,-0.278713402,29727,0.42667,0.17497,0.6212,29727,0.63197,0.048854,0.42432,,,,,,,,,,,,,,,,29727.47,-1.500704712,29727.47,1.072566811,,,,,29727,-1.3149,-0.046421,-1.1052,,,,,,,,,,,,,,,
29727.98,3.657867298,29727.98,0.357869449,29728,-0.17184,-0.018001,-0.17461,29728,0.12686,0.090548,0.32148,,,,,,,,,,,,,,,,29727.98,3.657867298,29727.98,-1.62348027,29728,-0.17184,-0.018001,-0.17461,,,,,,,,,,,,,,,,,,,,29727.98,0.357869449,29727.98,-1.62348027,29728,0.12686,0.090548,0.32148,,,,,,,,,,,,,,,,,,,,29727.98,3.657867298,29727.98,1.128228312,29728,-0.17184,-0.018001,-0.17461,29728,0.010219,0.0092443,0.22008,,,,,,,,,,,,,,,,29727.98,0.357869449,29727.98,-0.425586511,29728,0.12686,0.090548,0.32148,29728,-0.6437,-0.098031,-0.85145,,,,,,,,,,,,,,,,29727.98,-1.62348027,29727.98,1.128228312,,,,,29728,0.010219,0.0092443,0.22008,,,,,,,,,,,,,,,
29728.49,3.756807377,29728.49,0.270182913,29728,0.78787,0.080939,0.7851,29728,-0.18446,0.0028875,0.010252,,,,,,,,,,,,,,,,29728.49,3.756807377,29728.49,-1.619694413,29728,0.78787,0.080939,0.7851,,,,,,,,,,,,,,,,,,,,29728.49,0.270182913,29728.49,-1.619694413,29728,-0.18446,0.0028875,0.010252,,,,,,,,,,,,,,,,,,,,29728.49,3.756807377,29728.49,1.165217443,29728,0.78787,0.080939,0.7851,29728,0.89082,0.046238,1.1008,,,,,,,,,,,,,,,,29728.49,0.270182913,29728.49,-0.374322461,29728,-0.18446,0.0028875,0.010252,29728,-0.19845,-0.046778,-0.4063,,,,,,,,,,,,,,,,29728.49,-1.619694413,29728.49,1.165217443,,,,,29728,0.89082,0.046238,1.1008,,,,,,,,,,,,,,,
29729,3.726625294,29729,0.38120813,29729,0.4951,0.050757,0.49233,29729,0.20972,0.11394,0.40453,,,,,,,,,,,,,,,,29729,3.726625294,29729,-1.852384091,29729,0.4951,0.050757,0.49233,,,,,,,,,,,,,,,,,,,,29729,0.38120813,29729,-1.852384091,29729,0.20972,0.11394,0.40453,,,,,,,,,,,,,,,,,,,,29729,3.726625294,29729,1.125196418,29729,0.4951,0.050757,0.49233,29729,-0.061961,0.0062209,0.1481,,,,,,,,,,,,,,,,29729,0.38120813,29729,-0.366998827,29729,0.20972,0.11394,0.40453,29729,-0.13484,-0.039466,-0.34279,,,,,,,,,,,,,,,,29729,-1.852384091,29729,1.125196418,,,,,29729,-0.061961,0.0062209,0.1481,,,,,,,,,,,,,,,
