LP08_depth_cm,SH20M1H_mean_age,LP08_LnFe_Mn,LP16_depth_cm,SH20M1H_mean_age,LP16_LnFe_Mn,10yr_PCHIP_SH20M1H_mean_age,LP08_LnFe_Mn,LP08_LnFe_Mn_Zscore,10yr_PCHIP_SH20M1H_mean_age,LP16_LnFe_Mn,LP16_LnFe_Mn_Zscore,100yr_PCHIP_SH20M1H_mean_age,LP08_LnFe_Mn,LP08_LnFe_Mn_Zscore,100yr_PCHIP_SH20M1H_mean_age,LP16_LnFe_Mn,LP16_LnFe_Mn_Zscore
154.5,2911.05,3.098483755,39.25,8090.94,4.892227063,6630,2.7777,0.061598,6800,4.1431,-0.00049048,,,,,,
154.7,2913.57,2.93587144,39.3,8118.24,5.356089627,6640,3.0715,0.1621,6810,4.1449,0.0012786,,,,,,
154.9,2916.08,3.115653694,39.35,8145.55,4.780173362,6650,2.9377,0.27499,6820,4.0717,-0.071888,,,,,,
155.1,2918.6,3.399387836,39.4,8172.85,4.751658321,6660,3.1097,0.26404,6830,3.9852,-0.15838,,,,,,
155.3,2921.12,3.079942111,39.45,8200.16,4.716527391,6670,3.083,0.25187,6840,4.0008,-0.14284,,,,,,
155.5,2923.64,3.17082884,39.5,8227.46,4.455323209,6680,3.0969,0.279,6850,4.187,0.043361,,,,,,
155.6,2924.89,3.081052776,39.55,8254.76,4.856636118,6690,2.9823,0.034335,6860,4.4184,0.27476,,,,,,
155.8,2927.41,2.955113621,39.6,8282.07,4.961111528,6700,2.8482,-0.10379,6870,4.6298,0.48622,,,,,,
156,2929.93,2.975914125,39.65,8309.37,4.847832153,6710,2.705,0.067045,6880,4.8539,0.7103,,,,,,
156.2,2932.45,2.886999073,39.7,8336.68,4.628650319,6720,3.3524,0.61986,6890,4.9525,0.80894,,,,,,
156.4,2934.96,2.82187365,39.75,8363.98,4.706581738,6730,3.4226,0.53806,6900,4.8953,0.75169,,,,,,
156.5,2936.22,2.804603389,39.8,8391.29,4.899063398,6740,3.2795,0.40145,6910,4.8053,0.66168,,,,,,
156.7,2938.74,2.934514209,39.85,8418.59,4.793552574,6750,3.1894,0.29464,6920,4.8044,0.66082,,,,,,
156.9,2941.26,2.962566364,39.9,8445.9,4.989988833,6760,2.8915,0.065983,6930,5.114,0.97043,,,,,,
157.1,2943.77,2.877349743,39.95,8473.2,4.921157535,6770,2.8763,0.015222,6940,5.4439,1.3003,,,,,,
157.3,2946.29,2.934672017,40,8500.51,5.475453086,6780,3.0245,0.18675,6950,5.4698,1.3262,,,,,,
157.5,2948.81,2.949688335,40.05,8527.81,4.648186786,6790,2.8027,-0.10727,6960,5.3776,1.234,,,,,,
157.6,2950.07,2.988447741,40.1,8555.12,4.936446876,6800,2.4794,-0.38164,6970,5.2548,1.1112,,,,,,
157.8,2952.58,2.846280681,40.15,8582.42,4.458553554,6810,3.1669,0.32722,6980,5.1196,0.97597,,,,,,
158,2955.1,2.848581374,40.2,8609.73,4.907716958,6820,3.0693,0.23031,6990,4.9522,0.80864,,,,,,
158.2,2957.62,2.945878386,40.25,8637.03,4.575959808,6830,2.8372,-0.019931,7000,4.7828,0.63919,,,,,,
158.4,2960.14,2.991566058,40.3,8664.34,5.210578452,6840,2.8125,-0.023259,7010,4.6027,0.45905,,,,,,
158.5,2961.39,2.892663815,40.35,8691.64,4.821846266,6850,2.7428,-0.092766,7020,4.4299,0.28629,,,,,,
158.7,2963.91,2.774238304,40.4,8718.95,5.058824677,6860,2.7695,-0.06747,7030,4.3037,0.16007,,,,,,
158.9,2966.43,2.940785785,40.45,8746.25,5.273773328,6870,2.9174,0.084027,7040,4.1934,0.049846,,,,,,
159.1,2968.95,2.902060962,40.5,8773.55,4.858831794,6880,2.534,-0.21606,7050,4.1254,-0.018208,,,,,,
159.3,2971.46,2.850877659,40.55,8800.86,4.368441394,6890,2.5999,-0.28874,7060,4.278,0.13439,,,,,,
159.5,2973.98,2.813923406,40.6,8828.16,4.804751179,6900,2.9258,0.10836,7070,4.8234,0.6798,,,,,,
159.6,2975.24,2.878628355,40.65,8855.47,4.50918181,6910,2.7271,-0.076069,7080,5.1813,1.0377,,,,,,
159.8,2977.76,2.725342543,40.7,8882.77,5.224879145,6920,2.6381,-0.19315,7090,4.9786,0.83498,,,,,,
160,2980.27,2.876688363,40.75,8910.08,4.687443216,6930,2.8052,-0.033869,7100,4.5834,0.43977,,,,,,
160.2,2985.03,2.970123709,40.8,8937.38,4.957776624,6940,2.4882,-0.16408,7110,4.4452,0.30156,,,,,,
160.4,2989.78,2.991616165,40.85,8964.69,5.13386505,6950,2.4286,-0.51075,7120,4.8768,0.73316,,,,,,
160.5,2992.16,2.946430615,40.9,8991.99,4.979421465,6960,2.4709,-0.52009,7130,5.4126,1.269,,,,,,
160.7,2996.92,3.125959603,40.95,9019.3,4.65879558,6970,2.7625,-0.18306,7140,5.4503,1.3067,,,,,,
160.9,3001.67,3.100462092,41,9046.6,4.983606622,6980,2.8094,-0.05909,7150,5.0372,0.8936,,,,,,
161.1,3006.43,3.010637699,41.05,9054.96,5.196114254,6990,2.7099,0.058359,7160,4.6787,0.53511,,,,,,
161.3,3011.18,3.181280383,41.1,9063.33,4.677180722,7000,3.0973,0.060031,7170,4.6694,0.52577,,,,,,
161.5,3015.94,3.294167138,41.15,9071.69,4.792132122,7010,2.8091,0.26477,7180,4.7046,0.561,,,,,,
161.6,3018.31,3.102553985,41.2,9080.05,4.749328248,7020,1.5712,0.024725,7190,4.7248,0.58117,,,,,,
161.8,3023.07,2.943282984,41.25,9088.41,5.239867797,7030,2.5793,-1.6262,7200,4.6976,0.55401,,,,,,
162,3027.82,2.900149948,41.3,9096.77,5.098458307,7040,2.3206,-0.2675,7210,4.6522,0.50863,,,,,,
162.2,3032.58,3.029033998,41.35,9105.13,5.386531723,7050,2.129,-0.39974,7220,4.6405,0.49691,,,,,,
162.4,3037.33,3.123686588,41.4,9113.49,6.309358681,7060,0.61311,-0.55972,7230,4.6996,0.55601,,,,,,
162.5,3039.71,3.072590808,41.45,9121.86,4.793938579,7070,2.3763,-2.2979,7240,4.8188,0.6752,,,,,,
162.7,3044.47,2.99424307,41.5,9130.22,5.03504752,7080,2.5122,-1.1372,7250,5.127,0.98337,,,,,,
162.9,3049.22,2.95676782,41.55,9138.58,5.15198198,7090,2.6779,-0.44691,7260,5.979,1.8354,,,,,,
163.1,3053.98,3.048942334,41.6,9146.94,5.11491628,7100,3.0968,-0.28798,7270,6.6057,2.4621,,,,,,
163.3,3058.73,2.769548786,41.65,9155.3,5.162767131,7110,3.2813,-0.0747,7280,6.5319,2.3883,,,,,,
163.5,3063.49,2.831231744,41.7,9163.66,5.086005096,7120,3.5094,0.26097,7290,6.2536,2.11,,,,,,
163.6,3065.86,2.882384809,41.75,9172.03,5.798022563,7130,3.618,0.4295,7300,5.9428,1.7992,,,,,,
163.8,3070.62,2.853289479,41.8,9180.39,5.27882869,7140,3.6135,0.63965,7310,5.5471,1.4034,,,,,,
164,3075.37,2.932798049,41.85,9188.75,5.942913485,7150,3.678,0.72252,7320,5.1561,1.0125,,,,,,
164.2,3080.13,2.800346536,41.9,9197.11,5.10261638,7160,3.4304,0.74806,7330,5.0116,0.868,,,,,,
164.4,3084.88,2.702466545,41.95,9205.47,4.708296629,7170,3.3632,0.89956,7340,4.9627,0.81915,,,,,,
164.5,3087.26,2.953481594,42,9213.83,4.523320291,7180,3.1936,0.66788,7350,4.9377,0.79413,,,,,,
164.7,3092.02,3.041785594,42.05,9222.19,6.368015645,7190,2.8459,0.6297,7360,5.1414,0.99782,,,,,,
164.9,3096.77,3.0775833,42.1,9230.56,4.696685295,7200,3.2393,0.4682,7370,5.9178,1.7742,,,,,,
165.1,3101.53,2.945833061,42.15,9238.92,4.813631131,7210,3.0348,0.31879,7380,6.4563,2.3127,,,,,,
165.3,3106.28,2.941589974,42.2,9247.28,5.21166956,7220,2.5793,0.0045781,7390,6.1264,1.9828,,,,,,
165.5,3111.04,3.121785113,42.25,9255.64,5.337930467,7230,2.5066,0.3955,7400,5.4319,1.2883,,,,,,
165.6,3113.41,2.83646264,42.3,9264,4.742126263,7240,2.0272,0.19816,7410,5.1388,0.99522,,,,,,
165.8,3118.17,3.054443301,42.35,9272.36,5.132115192,7250,2.1144,-0.27073,7420,5.1658,1.0222,,,,,,
166,3122.92,3.127557666,42.4,9280.73,5.212432627,7260,2.7261,-0.31497,7430,5.201,1.0574,,,,,,
166.2,3127.68,3.182376787,42.45,9289.09,5.039262688,7270,3.3188,-0.59675,7440,5.1641,1.0205,,,,,,
166.4,3132.43,2.998772145,42.5,9297.45,5.973501137,7280,3.328,-0.95204,7450,4.8593,0.71573,,,,,,
166.5,3134.81,3.006049241,42.55,9305.81,5.328380392,7290,2.4743,-0.14999,7460,4.5822,0.43857,,,,,,
166.7,3139.57,3.035784741,42.6,9314.17,5.592247485,7300,2.4763,0.5004,7470,4.6354,0.49182,,,,,,
166.9,3144.32,3.07526627,42.65,9322.53,5.819441133,7310,2.7995,0.44495,7480,4.8725,0.72889,,,,,,
167.1,3149.08,3.159468204,42.7,9330.89,6.098787422,7320,2.6834,-0.31859,7490,5.0412,0.89755,,,,,,
167.3,3153.83,3.045903567,42.75,9339.26,5.753848567,7330,2.7108,-0.37099,7500,5.0698,0.92617,,,,,,
167.5,3158.59,3.072840276,42.8,9347.62,5.516832039,7340,2.1349,-0.065408,7510,5.0866,0.943,,,,,,
167.6,3160.96,3.020615914,42.85,9355.98,5.673247738,7350,2.095,-0.076486,7520,5.1477,1.0041,,,,,,
167.8,3165.72,2.94333902,42.9,9364.34,5.575462468,7360,1.6087,-0.20009,7530,5.6238,1.4802,,,,,,
168,3170.47,3.084549414,42.95,9372.7,5.923307673,7370,1.889,-0.44022,7540,6.1576,2.014,,,,,,
168.2,3175.23,2.888038035,43,9381.06,5.521788137,7380,1.5455,-0.66555,7550,6.1725,2.0289,,,,,,
168.4,3179.98,3.047157138,43.05,9389.43,5.487315929,7390,1.6305,-1.45,7560,5.749,1.6054,,,,,,
168.5,3182.36,3.167635962,43.1,9397.79,5.607483855,7400,1.7238,-1.089,7570,5.3072,1.1636,,,,,,
168.7,3187.12,3.151267921,43.15,9406.15,6.379032354,7410,1.7823,-1.3146,7580,5.0767,0.93309,,,,,,
168.9,3191.87,3.104608768,43.2,9414.51,5.708558286,7420,1.4255,-1.1044,7590,4.8938,0.75017,,,,,,
169.1,3196.63,3.040863554,43.25,9422.87,6.165961027,7430,1.68,-1.0355,7600,4.8226,0.67902,,,,,,
169.3,3201.38,2.914975305,43.3,9431.23,5.939865208,7440,1.1111,-1.0582,7610,4.8463,0.70269,,,,,,
169.5,3206.14,3.233235506,43.35,9439.59,5.387771877,7450,1.5096,-1.4512,7620,4.9019,0.7583,,,,,,
169.6,3208.51,3.097926688,43.4,9447.96,5.842851986,7460,1.7881,-1.2143,7630,4.988,0.8444,,,,,,
169.8,3213.27,3.110055098,43.45,9456.32,5.926473946,7470,1.3847,-1.4493,7640,5.2143,1.0707,,,,,,
170,3218.02,3.080461574,43.5,9464.68,5.695774304,7480,1.6188,-1.4256,7650,5.423,1.2794,,,,,,
170.2,3222.86,3.076109373,43.55,9473.04,5.000928471,7490,2.0943,-1.0685,7660,5.4298,1.2861,,,,,,
170.4,3227.7,2.908084966,43.6,9481.4,4.826698989,7500,1.1395,-1.4997,7670,5.3366,1.193,,,,,,
170.5,3230.12,3.04511899,43.65,9489.76,5.14007734,7510,0.75385,-1.1884,7680,5.2216,1.078,,,,,,
170.7,3234.96,3.104420579,43.7,9498.13,4.997145373,7520,1.8322,-0.72539,7690,5.0951,0.9515,,,,,,
170.9,3239.8,3.183468029,43.75,9506.49,5.526098795,7530,1.8218,-1.602,7700,4.9555,0.81191,,,,,,
171.1,3244.63,3.208590554,43.8,9514.85,4.857455336,7540,1.9044,-1.9142,7710,4.9015,0.75789,,,,,,
171.3,3249.47,3.284663565,43.85,9523.21,5.457706403,7550,1.7959,-1.0248,7720,4.9326,0.78901,,,,,,
171.5,3254.31,3.177569217,43.9,9531.57,4.415172182,7560,2.5196,-0.95904,7730,4.9909,0.84732,,,,,,
171.6,3256.73,3.143805852,43.95,9539.93,4.639494929,7570,2.309,-1.002,7740,5.054,0.91043,,,,,,
171.8,3261.57,3.367692105,44,9548.29,4.17438727,7580,2.8668,-0.99315,7750,5.1437,1.0001,,,,,,
172,3266.41,3.253249,44.05,9556.66,5.010635294,7590,2.1828,-0.36839,7760,5.2122,1.0686,,,,,,
172.2,3271.24,3.301956265,44.1,9565.02,4.272747989,7600,1.7521,-0.52561,7770,5.2217,1.0781,,,,,,
172.4,3276.08,3.286109574,44.15,9573.38,4.40370017,7610,1.8375,-0.06223,7780,5.2243,1.0807,,,,,,
172.5,3278.5,3.170004645,44.2,9581.74,4.201845642,7620,1.1793,-0.62422,7790,5.2253,1.0817,,,,,,
172.7,3283.34,3.176186416,44.25,9590.1,4.432237254,7630,1.3788,-1.0723,7800,5.1747,1.0311,,,,,,
172.9,3288.18,3.20843314,44.3,9598.46,5.149078845,7640,1.1467,-0.99425,7810,5.0629,0.91926,,,,,,
173.1,3293.02,3.407055893,44.35,9606.82,4.030067445,7650,1.9895,-1.6641,7820,4.9707,0.82707,,,,,,
173.3,3297.85,3.155748073,44.4,9615.19,5.163833139,7660,1.8996,-1.4571,7830,4.8918,0.7482,,,,,,
173.5,3302.69,3.304711726,44.45,9623.55,4.487899314,7670,1.3528,-1.5494,7840,4.8329,0.68933,,,,,,
173.6,3305.11,3.246055946,44.5,9631.91,3.916261797,7680,1.0073,-0.79001,7850,4.8424,0.69881,,,,,,
173.8,3309.95,3.092228552,44.55,9640.27,4.611045748,7690,1.2899,-0.95238,7860,4.9551,0.8115,,,,,,
174,3314.79,3.208521399,44.6,9648.63,4.665567078,7700,1.6796,-1.6098,7870,5.0519,0.90825,,,,,,
174.2,3319.63,3.042235071,44.65,9656.99,4.189984069,7710,1.8511,-1.9955,7880,5.0207,0.87715,,,,,,
174.4,3324.46,2.999092008,44.7,9665.36,4.109176551,7720,2.3987,-1.4447,7890,4.9109,0.76728,,,,,,
174.5,3326.88,3.025669267,44.75,9673.72,4.605366245,7730,2.8168,-1.1322,7900,4.8263,0.68273,,,,,,
174.7,3331.72,3.037152728,44.8,9682.08,3.736596542,7740,3.058,-1.3616,7910,4.7974,0.65375,,,,,,
174.9,3336.56,3.081485763,44.85,9690.44,4.300555438,7750,3.0045,-0.50901,7920,4.7764,0.63277,,,,,,
175.1,3341.4,3.114069172,44.9,9698.8,4.114592723,7760,3.3268,0.081531,7930,4.7427,0.59909,,,,,,
175.3,3346.24,3.037013016,44.95,9707.16,3.840295305,7770,3.6198,0.14247,7940,4.671,0.52742,,,,,,
175.5,3351.07,2.958638149,45,9715.52,3.687127921,7780,3.4564,0.46246,7950,4.6076,0.46405,,,,,,
175.6,3353.49,2.962837011,45.05,9723.89,3.659079344,7790,3.3442,0.96666,7960,4.6057,0.46211,,,,,,
175.8,3358.33,3.030967261,45.1,9732.25,3.56232078,7800,3.1519,0.61552,7970,4.643,0.49941,,,,,,
176,3363.17,3.005163964,45.15,9740.61,3.404293359,7810,3.2121,0.60407,7980,4.6925,0.54885,,,,,,
176.2,3368.01,3.105963719,45.2,9748.97,3.917116395,7820,3.1487,0.44108,7990,4.7539,0.6103,,,,,,
176.4,3372.85,3.040955782,45.25,9757.33,3.793882763,7830,3.1194,0.34896,8000,4.8284,0.68481,,,,,,
176.5,3375.26,3.018546951,45.3,9765.69,3.908606322,7840,2.5755,0.31016,8010,4.8584,0.71479,,,,,,
176.7,3380.1,2.919638781,45.35,9774.06,4.018715966,7850,2.3905,0.3256,8020,4.6999,0.5563,,,,,,
176.9,3384.94,2.941301229,45.4,9782.42,3.691229631,7860,1.8953,0.1757,8030,4.4703,0.32669,,,,,,
177.1,3389.78,2.842756896,45.45,9790.78,3.65186748,7870,2.4371,-0.1677,8040,4.4478,0.30422,,,,,,
177.3,3394.62,2.970217207,45.5,9799.14,3.946066522,7880,2.1135,-0.33477,8050,4.8051,0.66145,,,,,,
177.5,3399.45,2.621564172,45.55,9807.5,4.041632576,7890,2.1838,-0.66334,8060,5.1613,1.0177,,,,,,
177.6,3401.87,2.909288917,45.6,9815.86,4.365727862,7900,2.2283,-0.4438,8070,5.1572,1.0136,,,,,,
177.8,3406.71,2.95078996,45.65,9824.22,4.351743138,7910,2.6703,-0.63761,8080,5.0007,0.85707,,,,,,
178,3411.55,2.890371758,45.7,9832.59,3.980391209,7920,3.1319,-0.51182,8090,4.8933,0.74969,,,,,,
178.2,3416.39,2.896594553,45.75,9840.95,4.366885996,7930,3.1675,-0.66124,8100,5.0116,0.86798,,,,,,
178.4,3421.23,2.884608053,45.8,9849.31,4.869215729,7940,3.2859,0.16621,8110,5.2548,1.1112,,,,,,
178.5,3423.65,3.00884043,45.85,9857.67,4.379709137,7950,3.1275,0.39523,8120,5.3494,1.2058,,,,,,
178.7,3428.48,3.099805489,45.9,9866.03,4.522615267,7960,3.1305,0.25351,8130,5.1334,0.98983,,,,,,
178.9,3433.32,3.057224407,45.95,9874.39,4.380650688,7970,3.1094,0.37232,8140,4.8489,0.70527,,,,,,
179.1,3438.16,3.044362629,46,9882.76,3.92152991,7980,3.1992,0.36407,8150,4.7726,0.62904,,,,,,
179.3,3443,2.922763254,46.05,9891.12,3.988160662,7990,3.1568,0.29032,8160,4.7624,0.61884,,,,,,
179.5,3447.84,2.962218094,46.1,9899.48,3.898401237,8000,3.152,0.31898,8170,4.7546,0.61103,,,,,,
179.6,3450.26,2.991878704,46.15,9907.84,4.212800772,8010,3.1845,0.34843,8180,4.7443,0.60073,,,,,,
179.8,3455.09,3.066489756,46.2,9916.2,4.580168884,8020,3.148,0.31559,8190,4.7338,0.59024,,,,,,
180,3459.93,2.966027119,46.25,9924.56,4.238185872,8030,3.2012,0.33049,8200,4.7169,0.57329,,,,,,
180.2,3464.51,3.013323549,46.3,9932.92,4.153537941,8040,3.2157,0.44251,8210,4.6301,0.48645,,,,,,
180.4,3469.09,2.871014036,46.35,9941.29,4.31338522,8050,3.2136,0.30624,8220,4.4998,0.35621,,,,,,
180.5,3471.38,3.061067671,46.4,9949.65,4.405193694,8060,3.2632,0.38978,8230,4.4638,0.32019,,,,,,
180.7,3475.95,3.01489531,46.45,9958.01,4.726281012,8070,3.2817,0.371,8240,4.6127,0.46905,,,,,,
180.9,3480.53,2.736786596,46.5,9966.37,4.512917826,8080,3.3043,0.4192,8250,4.8046,0.66099,,,,,,
181.1,3485.11,2.988010227,46.55,9974.73,4.333210855,8090,2.6066,0.44554,8260,4.8875,0.74387,,,,,,
181.3,3489.69,3.115191053,46.6,9983.09,4.345148004,8100,2.226,0.4702,8270,4.936,0.7924,,,,,,
181.5,3494.26,2.882187349,46.65,9991.46,4.369045923,8110,0.7167,-0.26346,8280,4.9603,0.81668,,,,,,
181.6,3496.55,2.959317746,46.7,9999.82,4.678969669,8120,1.9867,-0.77243,8290,4.9469,0.80333,,,,,,
181.8,3501.13,3.386050566,46.75,10008.18,4.802995929,8130,2.1578,-1.0229,8300,4.9008,0.75721,,,,,,
182,3505.71,2.763220379,46.8,10016.54,4.55759803,8140,1.3411,-0.74012,8310,4.8442,0.7006,,,,,,
182.2,3510.28,2.822713109,46.85,10024.9,4.239756851,8150,2.1931,-1.072,8320,4.7524,0.60877,,,,,,
182.4,3514.86,2.783967401,46.9,10033.26,4.856563976,8160,2.1865,-1.3036,8330,4.6548,0.51122,,,,,,
182.5,3517.15,2.804968098,46.95,10041.62,4.580822109,8170,1.8904,-0.081511,8340,4.6304,0.48678,,,,,,
182.7,3521.73,2.799632014,47,10049.99,4.507142943,8180,2.3304,-0.80647,8350,4.6527,0.50908,,,,,,
182.9,3526.31,2.764906226,47.05,10058.35,4.840546306,8190,1.8869,-0.67121,8360,4.6903,0.54669,,,,,,
183.1,3530.88,2.811461916,47.1,10066.71,4.956902379,8200,2.2451,-0.76905,8370,4.7454,0.60178,,,,,,
183.3,3535.46,2.994908889,47.15,10075.07,4.823913828,8210,1.803,-0.73547,8380,4.8387,0.6951,,,,,,
183.5,3540.04,2.85382796,47.2,10083.43,4.320815904,8220,2.2365,-1.0201,8390,4.8981,0.75445,,,,,,
183.6,3542.33,2.820956143,47.25,10091.79,4.327824123,8230,1.0293,-0.62637,8400,4.8737,0.73009,,,,,,
183.8,3546.9,2.804050591,47.3,10100.16,5.02031056,8240,-0.44568,-2.4086,8410,4.8183,0.67471,,,,,,
184,3551.48,2.834620364,47.35,10108.52,4.351508403,8250,1.2822,-2.5057,8420,4.7951,0.65147,,,,,,
184.2,3556.06,2.964617348,47.4,10116.88,4.932828181,8260,1.5344,-1.4062,8430,4.8678,0.72416,,,,,,
184.4,3560.64,2.950465307,47.45,10125.24,5.193583894,8270,2.0478,-1.1089,8440,4.9664,0.82284,,,,,,
184.5,3562.93,2.910129348,47.5,10133.6,4.657217825,8280,2.7206,-0.48248,8450,4.9858,0.84219,,,,,,
184.7,3567.5,2.821793207,47.55,10141.96,4.71784931,8290,2.8948,0.024804,8460,4.9539,0.81027,,,,,,
184.9,3572.08,2.816092831,47.6,10150.32,4.554414588,8300,2.7833,0.03671,8470,4.9238,0.78017,,,,,,
185.1,3576.66,2.928653944,47.65,10158.69,4.279363096,8310,2.3396,-0.063938,8480,5.0071,0.86354,,,,,,
185.3,3581.24,3.003131884,47.7,10167.05,4.98569265,8320,0.89249,-0.74084,8490,5.2924,1.1488,,,,,,
185.5,3585.81,2.937777162,47.75,10175.41,4.864232301,8330,-1.7328,-2.5595,8500,5.4749,1.3313,,,,,,
185.6,3588.1,2.858110896,47.8,10183.77,5.182036012,8340,-0.52465,-4.6975,8510,5.2451,1.1015,,,,,,
185.8,3592.68,2.920769235,47.85,10192.13,5.081452513,8350,1.0046,-2.7826,8520,4.8126,0.66896,,,,,,
186,3597.26,2.965837799,47.9,10200.49,5.005261403,8360,2.5574,-1.5888,8530,4.6535,0.50985,,,,,,
186.2,3601.83,3.241244461,47.95,10208.86,4.920579048,8370,2.4268,-0.25054,8540,4.7692,0.62561,,,,,,
186.4,3606.41,3.216953979,48,10217.22,5.193974851,8380,0.75257,-0.42285,8550,4.9099,0.76625,,,,,,
186.5,3608.7,3.035038327,48.05,10225.58,4.727819411,8390,1.5829,-2.0768,8560,4.8961,0.75249,,,,,,
186.7,3613.28,2.992633013,48.1,10233.94,4.829744293,8400,1.99,-1.3508,8570,4.6653,0.52169,,,,,,
186.9,3617.86,2.843529482,48.15,10242.3,4.670441857,8410,0.86729,-0.81641,8580,4.4692,0.32555,,,,,,
187.1,3622.43,2.837367599,48.2,10250.66,4.611472126,8420,2.258,-1.977,8590,4.5432,0.39955,,,,,,
187.3,3627.01,3.15124848,48.25,10259.02,4.553990071,8430,2.302,-0.75643,8600,4.7773,0.6337,,,,,,
187.5,3631.59,2.960922869,48.3,10267.39,4.411917305,8440,0.72906,-0.37893,8610,4.9076,0.76402,,,,,,
187.6,3633.88,2.95546568,48.35,10275.75,4.577813068,8450,-0.38432,-1.2954,8620,4.8022,0.65859,,,,,,
187.8,3638.45,3.055572274,48.4,10284.11,4.802678863,8460,1.6588,-3.298,8630,4.6306,0.48702,,,,,,
188,3643.03,2.998222246,48.45,10292.47,4.747867192,8470,0.83714,-0.8511,8640,4.5968,0.45324,,,,,,
188.2,3647.61,2.946461225,48.5,10300.83,4.778623168,8480,2.6715,-1.8938,8650,4.8694,0.72581,,,,,,
188.4,3652.19,3.028853744,48.55,10309.19,4.65351207,8490,2.3453,-0.4599,8660,5.1676,1.024,,,,,,
188.5,3654.48,3.103678729,48.6,10317.56,4.492531789,8500,1.3094,-0.18441,8670,5.1674,1.0238,,,,,,
188.7,3659.05,2.988728106,48.65,10325.92,4.265773678,8510,-0.11287,-1.3108,8680,4.9736,0.82999,,,,,,
188.9,3663.63,3.072548628,48.7,10334.28,4.425542671,8520,3.3071,-2.292,8690,4.8259,0.68228,,,,,,
189.1,3668.21,3.143698455,48.75,10342.64,4.241202706,8530,2.9205,-3.0221,8700,4.8602,0.71661,,,,,,
189.3,3672.79,3.085671949,48.8,10351,5.016814991,8540,3.2647,0.23962,8710,4.9658,0.82215,,,,,,
189.5,3677.36,3.115981402,48.85,10359.36,4.557220578,8550,2.8142,0.098076,8720,5.0678,0.92417,,,,,,
189.6,3679.65,2.91632068,48.9,10367.72,5.325979984,8560,2.6217,0.23232,8730,5.1683,1.0247,,,,,,
189.8,3684.23,3.135379793,48.95,10376.09,5.240900096,8570,2.6963,-0.07078,8740,5.2542,1.1106,,,,,,
190,3688.81,3.061465661,49,10384.45,4.891227563,8580,2.8863,-0.3147,8750,5.2598,1.1161,,,,,,
190.2,3693.6,3.047716544,49.05,10392.81,5.179012651,8590,3.0868,-0.075016,8760,5.1206,0.97701,,,,,,
190.4,3698.39,3.336122862,49.1,10401.17,5.393952169,8600,2.6187,0.075795,8770,4.9223,0.77869,,,,,,
190.5,3700.78,3.135960362,49.15,10409.53,4.684745941,8610,2.3488,0.09276,8780,4.7277,0.58414,,,,,,
190.7,3705.57,3.098041492,49.2,10417.89,4.769813027,8620,2.1373,-0.2388,8790,4.4966,0.35298,,,,,,
190.9,3710.36,3.08524299,49.25,10426.26,5.078001844,8630,2.0764,-0.49528,8800,4.3694,0.22583,,,,,,
191.1,3715.15,3.286029168,49.3,10434.62,4.53641767,8640,1.9626,-0.69757,8810,4.4824,0.33881,,,,,,
191.3,3719.94,2.996972199,49.35,10442.98,5.675130279,8650,1.5972,-0.76843,8820,4.7111,0.56751,,,,,,
191.5,3724.73,3.032442675,49.4,10451.34,4.649144728,8660,2.2844,-0.91052,8830,4.8009,0.6573,,,,,,
191.6,3727.13,3.165291579,49.45,10459.7,4.70456293,8670,2.9952,-1.2785,8840,4.6863,0.54265,,,,,,
191.8,3731.92,3.065465612,49.5,10468.06,4.764121355,8680,3.0465,-0.70805,8850,4.54,0.3964,,,,,,
192,3736.71,3.103362938,49.55,10476.42,5.030836375,8690,3.3313,0.044515,8860,4.5618,0.41816,,,,,,
192.2,3741.5,3.115677472,49.6,10484.79,5.001221756,8700,3.3466,0.14867,8870,4.9016,0.75798,,,,,,
192.4,3746.29,2.86352728,49.65,10493.15,4.664822938,8710,3.3363,0.511,8880,5.2043,1.0607,,,,,,
192.5,3748.68,3.206693072,49.7,10501.51,5.189415233,8720,3.4049,0.4843,8890,5.1318,0.98822,,,,,,
192.7,3753.47,3.223599852,49.75,10509.87,5.539651602,8730,3.4415,0.43562,8900,4.853,0.70944,,,,,,
192.9,3758.27,3.321248832,49.8,10518.23,5.108306321,8740,3.3912,0.50324,8910,4.6875,0.54385,,,,,,
193.1,3763.06,3.25543612,49.85,10526.59,5.776993388,8750,3.491,0.57666,8920,4.7507,0.60706,,,,,,
193.3,3767.85,3.189331224,49.9,10534.96,5.737953831,8760,3.5082,0.58115,8930,4.8785,0.7349,,,,,,
193.5,3772.64,3.1091444,49.95,10543.32,4.913363352,8770,3.3093,0.56178,8940,4.9791,0.83545,,,,,,
193.6,3775.03,3.381018377,50,10551.68,5.029861054,8780,2.5923,0.70103,8950,5.0643,0.92074,,,,,,
193.8,3779.82,3.206698232,50.05,10560.04,5.236102385,8790,1.5529,0.66911,8960,5.1253,0.98168,,,,,,
194,3784.61,3.186683985,50.1,10568.4,4.627457287,8800,1.3718,0.34606,8970,5.125,0.98136,,,,,,
194.2,3789.4,3.297801503,50.15,10576.76,4.743067036,8810,1.7346,-0.48148,8980,5.0714,0.92781,,,,,,
194.4,3794.19,3.214351499,50.2,10585.12,5.10882732,8820,1.1509,-1.3535,8990,4.9948,0.85122,,,,,,
