depth,Si,S,K,Ca,Ti,Mn,Fe,Zn,Br,Rb,Sr,Mo inc,Mo coh
156.8,0.182668749,0.205301951,0.305088185,0.605843703,0.379484796,0.89194188,3.868639127,0.125721256,0.851652608,0,0.764732543,8.146051817,3.640372755
157,0.187414096,0.26153289,0.28520149,0.555627442,0.354551974,0.778686012,3.425117585,0,0.744708102,0.369863361,0.981396067,8.321425786,3.673557836
157.2,0,0.186038357,0.27328615,0.685544336,0.364659157,0.893228866,3.765054849,0.159694409,0.790446997,0.134966409,0.477178316,8.196584601,3.663039074
157.4,0.117579657,0.21771522,0.208446453,0.457547411,0.32657283,0.752877153,3.265728301,0,0.755495864,0.366469323,0.727529432,8.389219382,3.737796885
157.55,0.209608902,0.222860181,0.305945342,0.549381902,0.247241172,0.769531943,3.363127526,0.258571007,0.867548805,0,0.616555737,8.304460734,3.754434744
157.7,0,0.226079992,0.257403394,0.577213634,0.364023371,0.839173415,3.739253414,0,0.805800082,0.246124721,0.733228635,8.20766901,3.643092771
157.9,0.210822415,0.298147918,0.316233622,0.636844233,0.401393919,0.945768245,3.925063841,0.105411207,0.894443755,0.210822415,0.566023177,8.061717929,3.622016622
158.1,0.238715928,0.26775208,0.334861692,0.651638207,0.350944105,0.911527483,3.787314352,0,0.875525053,0.451712428,0.794049561,8.152611455,3.605296349
158.3,0,0.234067814,0.31459721,0.680473941,0.392121341,0.916236645,3.996658319,0,0.707219245,0.540011272,0.881834714,8.127505337,3.543834685
158.45,0,0.277451866,0.324997056,0.637479686,0.390088264,0.904506145,4.036656897,0,0.885503897,0.341122291,0.834503615,8.096342491,3.563682577
158.6,0,0.261907946,0.309310606,0.654080271,0.420600626,0.911246331,3.87052395,0,0.722280347,0.216642446,0.737123275,8.176417354,3.632334685
158.8,0.149169402,0.268122165,0.222795837,0.658064304,0.407468406,0.952458381,3.812977138,0,0.761742035,0.189591001,0.898833131,8.149368115,3.617875503
159,0.24337711,0.253887391,0.286147002,0.650643968,0.368627365,0.86852879,3.778920351,0.220861128,0.69717591,0.351697633,0.70956011,8.191557754,3.605036652
159.2,0.194025457,0.293338918,0.231904777,0.607690821,0.378698914,0.823180296,3.512930012,0,0.749067984,0.454044048,0.820999682,8.295905168,3.649339314
159.4,0.184455665,0.184455665,0.355871449,0.681904095,0.336768429,0.910936293,3.78920606,0,0.799307881,0.137485135,0.495709705,8.185620642,3.658241515
159.55,0.168798912,0.266894514,0.263537217,0.615884753,0.413471203,0.912919698,3.727934572,0,0.819370505,0,0.462274858,8.254120079,3.61122184
159.7,0.192647255,0.278855693,0.306049104,0.606296198,0.306049104,0.855368688,3.607775899,0,0.693326228,0,0.742558159,8.27977748,3.682200855
159.9,0.094020515,0.282061544,0.197219095,0.637678155,0.259196671,0.892947431,3.488401833,0,0.85242962,0.331080396,0.841995572,8.278718526,3.663905985
160.1,0.111713665,0.260284963,0.174093173,0.548909355,0.286375721,0.814383095,3.431576547,0,0.815476961,0.396094321,0.825256515,8.338638592,3.660342905
160.3,0.179655213,0.308277271,0.322490977,0.626650844,0.388099617,0.889247937,3.926241731,0.220031801,0.688027085,0,0.459985959,8.161304816,3.599336886
160.45,0,0.240510985,0.283261987,0.58912919,0.381505999,0.811598849,3.6221182,0.13660106,0.621497294,0,0.393543837,8.290457769,3.730234557
160.6,0,0.202561095,0.259117023,0.615308216,0.444628838,0.859393942,3.749743547,0,0.774948123,0,0.563078773,8.234188338,3.642517318
160.8,0.136949186,0.223637084,0.288714234,0.55909271,0.381933032,0.724666976,3.458851952,0,0.639096201,0,0.538202363,8.353526149,3.725140928
161,0.138821958,0.223843681,0.310415334,0.613021167,0.364655451,0.810653672,3.820253155,0.232293566,0.682913735,0.377636553,0.585690481,8.17589442,3.653682108
161.2,0.098784525,0.282875832,0.207212169,0.530133393,0.33644797,0.756201833,3.407135419,0,0.643238226,0,0.610549105,8.356610347,3.763418166
161.4,0.229218217,0.321356848,0.285533052,0.578943251,0.34840753,0.808730332,3.968350192,0,0.816533562,0.401555089,0.591328465,8.106993555,3.605463338
161.55,0,0.159141676,0.300749499,0.572214948,0.337590476,0.776143505,4.029594387,0.095105342,0.751272009,0,0.645035815,8.127473525,3.608492709
161.7,0.162306868,0.30795563,0.358057437,0.594140691,0.397569009,0.862927276,4.070851262,0,0.54801106,0.281123742,0.439529077,8.111663625,3.621783604
161.9,0.138819526,0.292989633,0.258015628,0.539272479,0.401465405,0.847512558,3.692086958,0.144992266,0.634772541,0.271255691,0.591928446,8.229189293,3.679253144
162.1,0.136269862,0.263084584,0.296281916,0.601049664,0.351046706,0.862825093,3.678597965,0,0.892636151,0,0.714014355,8.240153517,3.661809553
162.3,0.1181036,0.247031404,0.23248717,0.584582997,0.384970638,0.811828033,3.691564147,0,0.746952755,0,0.555526496,8.244760663,3.641873463
162.45,0.219172324,0.237937924,0.304371215,0.625423393,0.370468845,0.891245178,4.249101617,0,0.746703829,0,0.62129514,7.993460931,3.54301691
162.6,0.179822962,0.280233846,0.276082004,0.626621928,0.332967424,0.791162645,3.676803243,0,0.632126765,0.418974821,0.776428345,8.221160577,3.676489134
162.8,0.184892629,0.297455138,0.290616175,0.570758837,0.317088243,0.821986672,3.673299985,0.126835297,0.750367737,0,0.810903198,8.231234565,3.660687288
163,0,0.251743327,0.28456772,0.588897663,0.338269932,0.877096618,3.846815974,0,0.689427496,0.237345885,0.917319586,8.1622703,3.69295058
163.2,0.223792082,0.269321089,0.293853399,0.610762821,0.394245706,0.861747327,3.957759141,0,0.657076177,0.369367996,0.726953163,8.125033211,3.591989722
163.4,0.201453964,0.26566962,0.291026487,0.654809596,0.430433979,0.894048337,3.570761777,0,0.714102938,0,0.642569085,8.266445872,3.643646971
163.55,0.202370173,0.256674926,0.26687788,0.596757082,0.329569871,0.860655303,3.545058538,0,0.770024779,0.286194643,0.747734481,8.283001197,3.659731705
163.7,0.104359348,0.298231677,0.318823073,0.557126461,0.255627152,0.879347494,3.715886487,0,0.605524076,0.408648251,0.898743445,8.232270354,3.603547064
163.9,0,0.267709477,0.333578424,0.645606782,0.381081012,0.87828123,3.65777965,0.199013068,0.681144887,0.383547582,0.598616589,8.240953768,3.722940291
164.1,0.251219807,0.29849361,0.304648765,0.621363999,0.339242507,0.84206594,3.649178487,0,0.769502015,0,0.630262266,8.236792214,3.645616078
164.3,0.105198097,0.261236057,0.268203575,0.644204149,0.369443575,0.893667999,3.624630417,0,0.705690288,0,0.852472483,8.252967827,3.655539267
164.45,0.231164777,0.247125541,0.296293115,0.610042301,0.400389139,0.919484702,3.551220687,0,0.423551839,0.283117875,0.574600099,8.325600443,3.67560303
164.6,0.094260797,0.16326449,0.301044845,0.606500663,0.36990608,0.836747104,3.663823949,0,0.831420843,0.417310339,0.450089138,8.252423795,3.655812397
164.8,0.203149531,0.359121028,0.185449301,0.662186457,0.428945477,0.882590615,4.03900745,0,0.708600786,0.143648411,0.511248442,8.132115748,3.598385533
165,0.162939076,0.255906008,0.333925738,0.599415044,0.32315109,0.849786253,3.959117794,0,0.7286857,0,0.864242949,8.113864279,3.624188978
165.2,0.214615995,0.246575006,0.287937573,0.638099228,0.420559743,0.874412044,3.814131412,0.381509738,0.655194198,0.381509738,0.66079425,8.196195818,3.617027733
165.4,0.108744914,0,0.307577064,0.469831726,0.297810211,0.714468704,3.109863713,0.08878985,0.600563416,0.108744914,0.577134027,8.474780742,3.776701096
165.55,0.083563596,0.270776997,0.304176079,0.586435477,0.286441574,0.81447718,3.879412361,0,0.50311947,0.295441925,0.533434285,8.219978065,3.599544921
165.7,0.182803636,0.327546488,0.305313469,0.655092976,0.377442273,0.926441371,3.826026528,0,0.716637377,0.455563618,0.677529615,8.155302636,3.659438609
165.9,0.210918389,0.291727162,0.291727162,0.542215992,0.334938079,0.786729649,3.623176184,0,0.686982132,0,0.802551009,8.280773365,3.675909571
166.1,0.189121126,0.295685571,0.312033939,0.508247756,0.378242253,0.768213647,3.669632185,0,0.718770869,0,0.692009911,8.226829383,3.663128623
166.3,0.197911278,0.172751126,0.305383731,0.561441159,0.44254307,0.780970755,3.834238382,0.15571576,0.686943717,0,0.685584776,8.205223855,3.630086536
166.45,0.118361846,0.277583133,0.357542905,0.61502619,0.326837329,0.864730291,3.873073776,0,0.66033818,0.422636324,0.849406036,8.13269486,3.589604711
166.6,0.19052763,0.272635589,0.293990516,0.634638301,0.390022493,0.836711677,3.761240716,0,0.670401523,0,0.834643165,8.202809561,3.688145883
166.8,0.238151497,0.307452261,0.221706978,0.549987325,0.512625362,0.768015502,3.504146599,0.301240464,0.54306897,0.322458652,0.832963021,8.275321917,3.735513342
167,0.14001291,0.254346082,0.313078384,0.627720208,0.398483727,0.843570519,3.925608447,0,0.773246568,0.221379848,0.611906075,8.10794439,3.69113971
167.2,0.127623038,0.288918939,0.312611321,0.613719536,0.3552875,0.794447002,3.855979656,0,0.74004857,0.27446372,0.703375473,8.146659434,3.678998315
167.4,0.149285605,0.28586017,0.333812761,0.642101666,0.365673558,0.838970933,3.847303699,0,0.926292819,0.136278489,0.772111153,8.14519097,3.631764201
167.55,0.204010837,0.303169531,0.317147735,0.607767425,0.335740935,0.874514294,4.064673819,0.117785712,0.655803089,0,0.662381018,8.059826762,3.599697854
167.7,0,0.194102023,0.388204045,0.642368641,0.341489293,0.828933709,3.753515489,0,0.752946216,0.299505923,0.70367959,8.207883187,3.625382806
167.9,0.113017801,0.273520425,0.280112224,0.627804912,0.382069902,0.835982566,3.641959969,0.204862162,0.675410546,0,0.44392511,8.267863791,3.70011572
168.1,0.108571724,0.23454173,0.351812595,0.582994101,0.386409598,0.770272832,3.6011895,0.177296883,0.709187531,0.362809383,0.597966429,8.246211251,3.712136946
168.3,0.121564263,0.275202806,0.297770416,0.631666442,0.382009774,0.89020407,3.772411556,0,0.794829509,0,0.800618584,8.206375659,3.645661388
168.45,0.203806867,0.281891015,0.300496831,0.636031909,0.355552646,0.80743672,3.705017479,0,0.798439929,0.315163736,0.630327471,8.231748575,3.67982879
168.6,0.181457048,0.282342305,0.308729682,0.606128871,0.405750294,0.826314077,4.02706427,0,0.620259647,0,0.547545346,8.107741832,3.658153619
168.8,0.152631054,0.250440896,0.319601386,0.655808207,0.453962675,0.848758727,4.102734255,0,0.72213388,0.169328951,0.533789207,8.05670458,3.630220785
169,0.187078931,0.284691445,0.318294712,0.649480057,0.43768811,0.864790869,4.083836289,0.128756551,0.745850097,0.154746115,0.819963482,8.042103874,3.578515977
169.2,0.205604463,0.293912156,0.353527397,0.542286272,0.378630784,0.789347919,3.610635094,0,0.695258798,0.36124163,0.785847467,8.241368746,3.697899355
169.4,0.274492871,0.264969972,0.292610384,0.537957645,0.325837133,0.854101591,3.668498754,0,0.67617695,0.424032731,0.565881551,8.25742148,3.647667477
169.55,0.194157764,0.290465157,0.243389638,0.59467301,0.311345071,0.797162289,4.014531917,0,0.73384737,0.333611459,0.684487258,8.08232188,3.647154981
169.7,0.139230401,0.206512057,0.288714304,0.572370742,0.360388957,0.798604995,3.758705116,0,0.661893769,0.478272133,0.697542918,8.161918375,3.735165284
169.9,0,0.2666754,0.346083699,0.653218657,0.455777253,0.84993323,4.024618258,0,0.62540925,0,0.671582975,8.095719053,3.656724769
170.1,0.221299438,0.318926434,0.297538087,0.625929334,0.407131751,0.86037922,4.014242866,0,0.701154767,0.22965328,0.606053471,8.092630982,3.66007101
170.3,0.165111546,0.199960012,0.262798942,0.542611909,0.324672728,0.764997031,3.561462804,0,0.715906603,0.134813013,0.53417264,8.293137278,3.734344783
170.45,0,0.222171289,0.268844309,0.608441134,0.377877844,0.869636112,3.7223756,0,0.625583675,0.389366107,0.552245227,8.233729986,3.64484752
170.6,0.228515472,0.314986841,0.306585678,0.642287036,0.375489237,0.833376848,3.820151779,0,0.777176609,0.27674598,0.573569284,8.175511631,3.633324151
170.8,0.212464163,0.334588898,0.27538503,0.566925098,0.342588169,0.764870987,3.611640804,0.18028182,0.635974484,0.424928326,0.808481278,8.228372494,3.743712604
171,0.135099367,0.270198733,0.256333025,0.614665002,0.396189114,0.748552906,3.677086107,0,0.9132957,0.379722961,0.772551054,8.228649455,3.657926062
171.2,0,0.287085543,0.276889885,0.521700517,0.318724193,0.641942789,3.193249929,0,0.587372146,0.519860298,0.678238933,8.398828358,3.792481822
171.4,0.098931377,0.234114367,0.250278786,0.442434567,0.328118257,0.641148599,3.312945782,0.26174782,0.806154147,0.26546074,0.706511346,8.349948853,3.752356396
171.55,0,0.239844905,0.323695431,0.590984298,0.279410858,0.728050214,3.565838933,0,0.582228491,0.314030695,0.767878361,8.266078886,3.737987705
171.7,0.252931938,0.215701081,0.386359917,0.62732807,0.433643228,0.931935185,4.488016816,0.191921444,0.641083549,0.391345413,0.656029228,7.85817819,3.519080126
171.9,0.212862341,0.229917606,0.150516405,0.235328172,0.224376608,0.46797452,2.520619294,0.218695266,0.569845911,0,0.58078445,8.584274865,3.937793493
172.1,0.212012403,0.242445459,0.282002859,0.59677168,0.374211478,0.768931493,3.911305088,0,0.780092185,0.568585,0.522640594,8.162424581,3.619766437
172.3,0.179260201,0.275875628,0.228974925,0.654134927,0.374667588,0.775947033,4.04429447,0.228974925,0.73451796,0.481357077,0.683221649,8.08409217,3.607776351
172.45,0,0.246713291,0.300718535,0.595625947,0.462499301,0.782401828,4.045754111,0,0.69656336,0.451077802,0.760992964,8.085165439,3.564985717
172.6,0.216193173,0.294201644,0.335441484,0.586930436,0.332851164,0.826910756,4.034747891,0,0.8362782,0.259831857,0.764924274,8.088779806,3.607780737
172.8,0.110211897,0.208280908,0.28252597,0.5463157,0.397374646,0.76243331,3.731659239,0.144301246,0.68448091,0.474953546,0.818414114,8.210073046,3.660059186
173,0.081711646,0.29461553,0.363134499,0.622297358,0.410595941,0.829282638,4.124819767,0,0.714685018,0.510289067,0.777335049,8.05326208,3.584152619
173.2,0.163919743,0.253943373,0.341226155,0.598550271,0.412522306,0.726936779,3.99327693,0,0.822870578,0,0.591021037,8.10875473,3.617641009
173.4,0.129097054,0.247202038,0.272160487,0.611604627,0.401379053,0.773386058,3.746781145,0,0.76253521,0.313280247,0.447205314,8.242352378,3.656737203
173.55,0,0.249898066,0.276272707,0.599234511,0.381725601,0.778080189,4.061003758,0,0.801147545,0.216418073,0.748536368,8.057355932,3.606246424
173.7,0.199894629,0.221447951,0.298323746,0.633557332,0.410990003,0.775360694,3.929849094,0,0.664343853,0.49333529,0.608702195,8.132498245,3.616481016
173.9,0.102853482,0.255413728,0.325251269,0.539368211,0.338532254,0.821755769,3.856662721,0,0.817453353,0.382544904,0.669206627,8.197149368,3.591290525
174.1,0.123878793,0.190910042,0.259111086,0.610032309,0.369046547,0.757334195,3.767117232,0,0.682739624,0.097934785,0.459354859,8.260379674,3.664907563
174.3,0.193820567,0.2607246,0.207202901,0.575275761,0.327616553,0.841662164,3.852571935,0,0.781029434,0.524868576,0.738652431,8.17062372,3.616417844
174.45,0.194445706,0.230817038,0.298943207,0.609275749,0.382205102,0.845539074,3.787723226,0,0.726367166,0.101545958,0.714439144,8.163036142,3.647889265
174.6,0.161161603,0.307597391,0.313570714,0.644646411,0.380403813,0.845138575,3.836574697,0,0.836311821,0,0.619701765,8.17975938,3.67504998
174.8,0.21033669,0.248873728,0.331238551,0.619690586,0.4608246,0.8834141,4.033421991,0,0.727412276,0,0.320375302,8.102304732,3.639493383
175,0.128043877,0.237639379,0.325051038,0.641640518,0.449675318,0.865283599,4.039192985,0,0.715468835,0.295704668,0.4828837,8.076130635,3.650934895
175.2,0.133129948,0.259518044,0.309366042,0.575700445,0.394927247,0.799888334,3.795254392,0,0.850365913,0.326100442,0.749558257,8.141633768,3.659742023
175.4,0.203286212,0.277957395,0.311487688,0.618634031,0.336445156,0.848821148,3.875209519,0,0.721843423,0,0.690028362,8.179256956,3.588247631
175.55,0.161194502,0.322389004,0.313634725,0.607732896,0.387729385,0.813992333,3.573390065,0,0.653356362,0.489306586,0.802510907,8.2546021,3.702965364
175.7,0.263099503,0.256264582,0.288826245,0.609061107,0.349955054,0.85409983,3.757340189,0,0.680625127,0.469135791,0.675389471,8.168913938,3.674467687
175.9,0.141924142,0.287055711,0.267234324,0.605166576,0.311528562,0.784385531,3.570226361,0,0.772624962,0,0.569307059,8.322965724,3.636542584
176.1,0.252110464,0.223197337,0.28110523,0.614753981,0.361323997,0.82996962,3.729282293,0,0.819555536,0.444466394,0.901406281,8.178034612,3.691084472
176.3,0.172654543,0.272990802,0.342600738,0.657448913,0.402603592,0.845831064,3.997008607,0.172654543,0.822377712,0.474799993,0.56936746,8.078752188,3.646752513
176.45,0.153335883,0.276430195,0.246452951,0.585561077,0.395911548,0.793059355,3.627779233,0,0.785612623,0.488914696,0.665437691,8.230176468,3.764284028
176.6,0.153255753,0.244175497,0.216736365,0.541006668,0.337376933,0.766278766,3.466218479,0,0.829674225,0.312350345,0.626145087,8.331836635,3.757832221
176.8,0,0.231700172,0.306510517,0.638490595,0.421700679,0.894562229,3.851253119,0,0.801587165,0.259048668,0.712972341,8.169484898,3.615330208
177,0.199311399,0.259537742,0.305397234,0.616424029,0.376335463,0.851712192,3.706707451,0.332474396,0.729362747,0,0.798328074,8.203725724,3.6687706
177.2,0.182810067,0.278195208,0.233509285,0.588649013,0.406618593,0.850245257,3.522419158,0,0.714204045,0,0.562677513,8.33362355,3.642947638
177.4,0.229585861,0.249941427,0.296394071,0.542939863,0.412119232,0.712442681,3.145751419,0,0.576086524,0.43291125,0.602586958,8.424754916,3.769115474
177.55,0,0,0.121940857,0.401797305,0.264762939,0.606210249,2.248478305,0.200898652,0.743167822,0.2350103,0.780802457,8.660621957,3.84617999
177.7,0.206321566,0.319631996,0.206321566,0.391467648,0.272937777,0.521956863,2.23552059,0,0.657321211,0.459036506,0.589011033,8.668943787,3.917937348
177.9,0,0.263428997,0.225888501,0.519052258,0.230361975,0.622731622,2.723057537,0.230361975,0.528791423,0,0.781195464,8.590774605,3.799227018
178.1,0.162504217,0.249492553,0.291344534,0.451349011,0.284796629,0.709669675,3.010873438,0.162504217,0.533690031,0.63087286,0.927434054,8.428762907,3.83523723
178.3,0.13232127,0.288387523,0.219430003,0.418436597,0.251932193,0.624158184,2.656330965,0,0.774390381,0,0.727766987,8.598083018,3.763604011
178.45,0.100755987,0,0,0.123400379,0.201511974,0.383667369,1.623078569,0.151133981,0.656848674,0.334169805,0.777193832,8.752152454,3.994819243
178.6,0,0.185310208,0,0.274859457,0.234400932,0.405994324,1.827600886,0,0.674963444,0,0.727209768,8.784172984,3.941782331
