ID,depth,mean,kcps,MSE,Si,S,K,Ca,Ti,Cr,Mn,Fe,Co,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
LP4B-10074,251.88,26877.4,21676,1.52,0.318914749,0,1.330222582,0.875839621,1.151479802,0.166513011,1.406423451,71.54509022,0.132645958,0.309507234,0.047037574,0.063030349,0.65194077,0.658526031,0.567273138,14.7585091,4.065927863,3.629801018,0.275497195,5.312243878,1A,Unit 1
LP4B-10075,251.9,26877.69,21523,1.52,0.341351943,0.016119397,1.241193594,1.02215943,1.172923205,0.161193973,1.367304173,71.51133573,0.134644378,0.228516162,0.018015797,0,0.671325489,0.823985663,0.470307122,14.66106597,4.004247935,3.661378167,0.2731212,5.357531115,1A,Unit 1
LP4B-10076,251.92,26877.98,20889,1.47,0.290104755,0.011881423,1.321808353,1.063387394,1.154478307,0.101982217,1.379235232,70.87962138,0.398027684,0.312877483,0,0.019802372,0.642586982,0.63664627,0.57921939,14.8121745,4.374344046,3.386147578,0.295320856,5.211992982,1A,Unit 1
LP4B-10077,251.94,26878.27,20314,1.39,0.343238814,0,1.330694621,1.292556975,1.379139738,0.147396848,1.388416463,69.65067978,0,0.245317831,0.004122989,0,0.669985673,0.96787161,0.643186246,15.40142449,4.316769226,3.567812798,0.280283764,5.071458442,1A,Unit 1
LP4B-10078,251.96,26878.56,19805,1.49,0.384411309,0,1.324324032,1.25610456,1.63943302,0.181918591,1.386046411,68.41979881,0.137521792,0.238226727,0,0,0.695188903,1.262601652,0.539258682,15.67531863,4.516562172,3.470630544,0.288132081,4.952485655,1A,Unit 1
LP4B-10079,251.98,26878.85,19514,1.56,0.396276121,0.018976603,1.352920164,1.393105912,1.616360064,0.150696553,1.340641186,67.63484551,0.037953206,0.215440257,0,0.035720664,0.513484551,1.460082158,0.580460797,16.06313627,4.866940525,3.300458716,0.302988186,4.777813333,1A,Unit 1
LP4B-10080,252,26879.14,19172,1.45,0.42687855,0.012521771,1.243070338,1.53220941,1.748494542,0.173028106,1.348936219,66.28683962,0.026181884,0.297107471,0,0,0.684144023,1.58912655,0.64202534,16.33521919,5.185151457,3.150384193,0.317421603,4.646760116,1A,Unit 1
LP4B-10081,252.02,26879.43,18921,1.61,0.454150726,0,1.279132537,1.85415542,1.905790128,0.106789964,1.34719647,65.01161781,0,0.262867604,0,0,0.594972657,1.809561809,0.801511489,16.58412937,5.447461685,3.044377424,0.328474384,4.538936828,1A,Unit 1
LP4B-10082,252.04,26879.72,18675,1.53,0.428796839,0,1.228575214,1.844067307,1.830817966,0.146947231,1.305662286,63.61008395,0.178263855,0.205967021,0,0,0.564903701,1.987401082,0.86000265,17.38193031,5.69842092,3.050306489,0.327835909,4.332689698,1A,Unit 1
LP4B-10083,252.06,26880.01,18469,1.59,0.434331727,0,1.27371439,1.965473068,1.911791618,0.132983591,1.309095346,62.50838773,0.037821021,0.308668334,0,0,0.597816141,2.188739096,0.979686452,17.81004087,5.680473373,3.135309278,0.318947801,4.257037499,1A,Unit 1
LP4B-10084,252.08,26880.3,18659,1.49,0.442747181,0.019094218,1.214869622,1.849752372,1.89510114,0.298347157,1.204129125,62.94050958,0.282833105,0.306700877,0.070409929,0,0.65159019,2.018020168,0.970224954,17.5237186,5.842830718,2.999183007,0.333424135,4.279622063,1A,Unit 1
LP4B-10085,252.1,26880.59,18704,1.49,0.439489763,0,1.212467693,1.781779636,1.863960648,0.15721585,1.322042377,63.32702088,0.120293946,0.281082884,0,0,0.666976334,2.048570169,0.831338359,17.50574672,5.501363728,3.182074042,0.314260444,4.346482373,1A,Unit 1
LP4B-10086,252.12,26880.88,18771,1.45,0.428381151,0,1.150749367,1.68112603,1.811920276,0.118794773,1.271944034,63.98358472,0.123594562,0.32158585,0.044398046,0,0.640771806,1.911515893,0.992356336,17.59242593,5.553355652,3.167891098,0.315667417,4.320441703,1A,Unit 1
LP4B-10087,252.14,26881.16,18840,1.46,0.421657656,0.016489406,1.277928931,1.703120031,1.820901499,0.155471538,1.347419997,63.4206094,0.216717902,0.285031153,0,0,0.585373897,1.871547531,0.877471939,17.42459041,5.523950862,3.154371002,0.317020414,4.357575447,1A,Unit 1
LP4B-10088,252.16,26881.45,18902,1.45,0.437672999,0,1.229033098,1.715204997,1.876079396,0.1738863,1.247959498,64.51300007,0.1017294,0.272066999,0,0,0.514561499,1.692729897,0.793725898,17.21710947,5.682651589,3.029766861,0.330058399,4.366857792,1A,Unit 1
LP4B-10089,252.18,26881.74,18695,1.49,0.427017237,0,1.225875325,1.681680241,1.824419149,0.135541988,1.290647603,63.83547842,0.321462414,0.310667035,0,0.082764577,0.630929962,1.768043277,0.857632933,17.46092672,5.607599947,3.113796791,0.321151336,4.334910566,1A,Unit 1
LP4B-10090,252.2,26882.03,18784,1.5,0.476684185,0.013108815,1.234612039,1.674353199,1.925804107,0.183523411,1.222694934,64.07707983,0.110829073,0.330103798,0,0,0.684041805,1.892436214,0.880674031,16.84125225,5.658241274,2.97641112,0.335975092,4.444544492,1A,Unit 1
LP4B-10091,252.22,26882.32,18600,1.32,0.455262838,0.013354377,1.201893893,1.725142649,1.921816195,0.149326211,1.285662256,63.08121889,0.222168265,0.308364696,0,0,0.525676824,1.891465339,1.041641374,17.74189632,5.608838169,3.163203463,0.316135213,4.282520537,1A,Unit 1
LP4B-10092,252.24,26882.61,18739,1.7,0.444444444,0,1.212231305,1.737814108,2.063578565,0.106569785,1.241295792,62.86406297,0.015743264,0.306388132,0,0,0.546170148,1.937632455,1.076597033,17.92310021,5.848016954,3.064816732,0.326283784,4.206785878,1A,Unit 1
LP4B-10093,252.26,26882.9,18732,1.51,0.445226253,0,1.20829795,1.655950503,1.987140604,0.13102026,1.325973553,62.37413563,0.012131506,0.310566541,0.008492054,0,0.530146791,2.169113187,0.906223462,18.06745117,5.876501274,3.074525186,0.325253475,4.176419922,1A,Unit 1
LP4B-10094,252.28,26883.19,19187,1.47,0.46185567,0,1.26892489,1.806185567,1.98173785,0.175552283,1.281885125,62.86067747,0.121354934,0.268630339,0,0,0.547864507,2.024153166,0.907216495,17.9982327,5.632989691,3.195147459,0.312974601,4.231689684,1A,Unit 1
LP4B-10095,252.3,26883.48,19732,1.45,0.416106017,0,1.211004195,1.518560816,1.758274065,0.197876502,1.174821063,64.14816993,0.004522891,0.202399394,0,0.087065661,0.524655412,1.929013218,0.746277095,17.82471534,5.539411346,3.217799551,0.310771378,4.280065818,1A,Unit 1
LP4B-10096,252.32,26883.77,20257,1.54,0.365628741,0,1.245726242,1.334167413,1.640475857,0.155311324,1.302889438,65.59314904,0.072262908,0.231888435,0,0,0.644973414,1.434472643,0.786263576,17.47899522,5.266563845,3.318861356,0.301308157,4.396462611,1A,Unit 1
LP4B-10097,252.34,26884.06,20287,1.44,0.38788586,0,1.282508401,1.347336121,1.560187136,0.175034845,1.278186553,65.13781293,0.186919927,0.3014489,0,0.088597884,0.508897605,1.525612352,0.652599051,17.81789893,5.185137165,3.436340904,0.291007216,4.347252231,1A,Unit 1
LP4B-10098,252.36,26884.35,20489,1.36,0.352262569,0.010642374,1.175982291,1.289855689,1.52398791,0.167085267,1.304755013,65.77306202,0.078753565,0.255416968,0,0,0.761993955,1.217487548,0.779021753,17.7802137,5.010429526,3.548640612,0.281798049,4.387765585,1A,Unit 1
LP4B-10099,252.38,26884.64,20941,1.37,0.362796497,0.009197658,1.329572513,1.222266507,1.350011753,0.1665798,1.350011753,67.73052907,0.145118599,0.316808208,0.051098098,0,0.65098977,0.938161082,0.532442183,16.74484676,4.744969392,3.528968339,0.283368935,4.653366939,1A,Unit 1
LP4B-10100,252.4,26884.93,21479,1.4,0.321827905,0.008750608,1.260087506,1.150218765,1.331064657,0.1516772,1.330092368,68.84880895,0.124453087,0.337384541,0,0,0.67865824,0.849781235,0.622265435,16.29752066,4.394749635,3.70840708,0.269657559,4.832722488,1A,Unit 1
LP4B-10101,252.42,26885.22,21564,1.5,0.316065887,0,1.309142994,1.062783481,1.347338267,0.159465266,1.340654094,69.08761041,0.19766054,0.332298878,0,0,0.754356648,1.001671043,0.548102172,15.94270709,4.130818811,3.859454461,0.259103977,4.981685853,1A,Unit 1
LP4B-10102,252.44,26885.51,21483,1.62,0.315971173,0,1.348728801,1.226826343,1.298992598,0.14725817,1.271686447,69.76428941,0.139456413,0.289640241,0,0,0.648521079,0.88159858,0.511015106,15.63082084,4.371909773,3.575284408,0.279698028,4.999317439,1A,Unit 1
LP4B-10103,252.46,26885.8,21456,1.57,0.343281423,0,1.298876621,1.233306012,1.421339376,0.143676775,1.339376115,69.98794658,0.061713514,0.248782605,0,0,0.660527458,0.864953474,0.692348489,15.25480931,4.139626826,3.685068717,0.27136536,5.156117934,1A,Unit 1
LP4B-10104,252.48,26886.09,21171,1.36,0.334415168,0.013810656,1.300174606,1.257756163,1.37909264,0.183484428,1.26268854,69.65897545,0.208146314,0.306793856,0,0.006905328,0.645154926,0.768464354,0.42023853,15.28938257,4.530881613,3.374482909,0.296341699,5.045341429,1A,Unit 1
LP4B-10105,252.5,26886.37,21252,1.54,0.330794003,0.011675082,1.375713883,1.215181499,1.472033313,0.166369925,1.366957571,69.69926933,0.102156971,0.350252474,0,0,0.620725217,0.994327856,0.476732534,15.13285271,4.363562068,3.468004459,0.288350264,5.129148161,1A,Unit 1
LP4B-10106,252.52,26886.66,20913,1.54,0.366871042,0,1.277515328,1.190069354,1.614232586,0.173886823,1.390089456,69.86430797,0.076389587,0.259322545,0.007035883,0,0.56287064,0.997085134,0.558850136,15.05276912,4.403457634,3.418397626,0.292534722,5.139742729,1A,Unit 1
LP4B-10107,252.54,26886.95,20404,1.54,0.355801542,0.009363198,1.373269109,1.361825199,1.660407195,0.177900771,1.301484587,68.82783159,0.140447977,0.253846714,0.056179191,0,0.699118819,1.073646758,0.534742668,15.26409421,4.555716233,3.350536652,0.298459651,5.045456931,1A,Unit 1
LP4B-10108,252.56,26887.24,20349,1.61,0.375540945,0,1.275382823,1.372128828,1.736226698,0.169565579,1.426223369,68.11750999,0.198693409,0.326647803,0,0,0.487891145,1.312832889,0.716752663,15.26922437,4.637566578,3.292507851,0.303719853,5.023411371,1A,Unit 1
LP4B-10109,252.58,26887.53,20311,1.61,0.425889017,0,1.328018462,1.489562572,1.770691283,0.153152208,1.401447603,68.36357915,0.090212945,0.258050981,0,0,0.589531102,1.278716039,0.633588587,15.18409735,4.671142348,3.250617561,0.307633851,5.036453931,1A,Unit 1
LP4B-10110,252.6,26887.82,19786,1.53,0.434637245,0,1.368621995,1.537947175,1.890618091,0.163932658,1.494807002,67.05169271,0.264233561,0.311687751,0,0,0.482091436,1.513141575,0.888687568,15.34495961,4.961119919,3.093043478,0.323306157,4.924633525,1A,Unit 1
LP4B-10111,252.62,26888.11,19373,1.63,0.453726638,0,1.265480748,1.631389327,1.835172259,0.155370412,1.337536591,65.87029948,0.162125647,0.290475118,0,0,0.701418599,1.70794866,0.801621256,15.95361405,5.165503265,3.088491718,0.323782639,4.73504638,1A,Unit 1
LP4B-10112,252.64,26888.4,19177,1.73,0.433799649,0.011476181,1.225656151,1.614698693,1.955541274,0.215752206,1.234837096,65.35685185,0.237556951,0.376418743,0,0,0.571513823,1.8178271,0.919242113,16.29502967,5.253795747,3.101572739,0.322417072,4.640624168,1A,Unit 1
LP4B-10113,252.66,26888.69,18786,1.53,0.489603338,0,1.237641369,1.869502335,2.024800247,0.173080115,1.249496171,62.88024279,0.14699955,0.295184579,0.026080565,0.007112881,0.623562605,2.056808213,0.927045546,17.35898713,5.634587571,3.080791079,0.324591955,4.349041039,1A,Unit 1
LP4B-10114,252.68,26888.98,18669,1.44,0.51030303,0.008484848,1.185454545,1.961212121,2.036363636,0.146666667,1.296969697,62.88727273,0.08969697,0.332121212,0,0.075151515,0.506666667,2.098181818,0.820606061,17.28727273,5.627878788,3.07172087,0.325550414,4.363924888,1A,Unit 1
LP4B-10115,252.7,26889.27,18662,1.57,0.421482313,0,1.211308769,1.856212939,2.007173653,0.176322114,1.24753934,62.99047136,0.134053114,0.347813485,0,0,0.567612285,1.975773825,1.044648141,17.52231199,5.957513617,2.941212244,0.339995865,4.258975414,1A,Unit 1
LP4B-10116,252.72,26889.56,18766,1.58,0.405684382,0,1.203850401,1.845983965,1.769167987,0.162033703,1.314273369,63.65644054,0.098420471,0.202842191,0.080416727,0,0.38047914,2.093235393,1.028613952,17.47683518,5.894426041,2.964976583,0.337270792,4.278759244,1A,Unit 1
LP4B-10117,252.74,26889.85,18684,1.48,0.499927721,0.014455741,1.299812075,1.766009734,2.035850239,0.178287477,1.368476847,63.00053004,0.125283092,0.274659085,0,0,0.649303715,2.128607912,0.949260348,17.32761528,5.635329832,3.074818298,0.325222469,4.354842094,1A,Unit 1
LP4B-10118,252.76,26890.14,18532,1.33,0.474452106,0,1.21931733,1.974015758,1.987536414,0.238455204,1.325024276,62.61907396,0.148727215,0.189289182,0,0,0.512555773,2.48657153,0.73749032,17.13190014,5.604926435,3.056578947,0.327163151,4.398151151,1A,Unit 1
LP4B-10119,252.78,26890.43,18546,1.42,0.491478983,0,1.113199897,2.043323872,1.903252362,0.167102854,1.213953088,62.2544141,0.086008822,0.276456928,0,0,0.685613181,2.483197562,0.867460405,17.65392507,5.76136238,3.064192792,0.326350223,4.270714173,1A,Unit 1
LP4B-10120,252.8,26890.72,18685,1.44,0.451228412,0,1.302602773,2.059109706,1.981269764,0.197032352,1.314765264,63.09900268,0.05351496,0.305278521,0,0,0.529068353,2.461688154,1.056920457,16.90221357,5.593529555,3.021743857,0.330934734,4.445285467,1A,Unit 1
LP4B-10121,252.82,26891.01,18684,1.43,0.521655322,0,1.248117583,2.202276971,2.026383953,0.186735739,1.290283718,62.59743389,0.196373712,0.289139208,0,0,0.509607855,2.448045298,0.977049575,17.18932594,5.758689236,2.984937238,0.335015419,4.357675346,1A,Unit 1
LP4B-10122,252.84,26891.29,18496,1.44,0.55193053,0,1.282931855,2.103468577,1.946475004,0.16067311,1.292743953,62.63062356,0,0.225678261,0.08585586,0.049060492,0.510229112,2.347544522,1.06583918,17.51214247,5.753569151,3.043700703,0.328547416,4.2981707,1A,Unit 1
LP4B-10123,252.86,26891.58,18556,1.44,0.431886836,0.016984314,1.265331376,2.063594123,1.902243143,0.157711485,1.285955186,62.32879205,0.083708404,0.27174902,0,0,0.453723811,2.410559391,0.962040059,17.44531658,5.714008419,3.053078556,0.327538248,4.317915139,1A,Unit 1
LP4B-10124,252.88,26891.87,18524,1.41,0.462382252,0,1.147347451,1.919624191,1.966354313,0.193069185,1.271551194,62.49046951,0.081162842,0.207826066,0,0,0.618559237,2.352492683,1.11537421,17.72547284,5.623601171,3.151979007,0.317260996,4.282825091,1A,Unit 1
LP4B-10125,252.9,26892.16,18845,1.56,0.451780229,0,1.247773966,1.946957655,2.097551064,0.15059341,1.280043983,63.54444298,0.148203038,0.283259033,0,0.074101519,0.603568825,1.9935699,0.913121945,17.11864609,5.635301008,3.037751856,0.329190812,4.394841895,1A,Unit 1
LP4B-10126,252.92,26892.45,18862,1.53,0.509063968,0.011949858,1.306119522,1.837888221,2.076885389,0.142203315,1.327629268,63.01996821,0,0.329816092,0.216292437,0,0.481579293,2.060155587,0.885484507,17.51729742,5.556684153,3.152473118,0.31721127,4.333885753,1A,Unit 1
LP4B-10127,252.94,26892.74,18650,1.45,0.501222494,0,1.209046455,1.958435208,2.096577017,0.210268949,1.232273839,62.9804401,0.17603912,0.26405868,0,0,0.487775061,2.028117359,0.87408313,17.77139364,5.870415648,3.0272803,0.330329504,4.229794715,1A,Unit 1
LP4B-10128,252.96,26893.03,18607,1.49,0.509852217,0,1.188423645,1.983990148,2.150246305,0.181034483,1.22044335,62.10591133,0,0.278325123,0,0.082512315,0.591133005,2.155172414,1.082512315,17.73029557,5.795566502,3.059286018,0.326873654,4.250641261,1A,Unit 1
LP4B-10129,252.98,26893.32,18678,1.58,0.540129051,0.007250054,1.222842505,1.887430822,1.963556393,0.221126658,1.319509896,61.98071486,0.136542691,0.298460572,0,0.056792093,0.633171415,2.069890524,1.029507721,17.92092607,5.823002006,3.077609463,0.324927517,4.211603053,1A,Unit 1
LP4B-10130,253,26893.61,18862,1.46,0.487974486,0,1.234923147,1.758866269,2.041819533,0.221806585,1.222933602,63.17890799,0.223005539,0.406445579,0,0,0.551519075,1.954295854,0.742152843,17.09829029,5.847301153,2.924133689,0.341981628,4.358135646,1A,Unit 1
LP4B-10131,253.02,26893.9,19500,1.5,0.451672196,0,1.248542993,1.67667892,1.983771183,0.160270779,1.230610598,65.18649691,0.15578768,0.341836277,0.059401058,0,0.614184524,1.771944768,0.741952838,16.48547476,5.147718103,3.202482038,0.312257801,4.622526163,1A,Unit 1
LP4B-10132,253.04,26894.19,19691,1.55,0.433143146,0.010993481,1.374185108,1.663313655,1.916163715,0.138517859,1.37308576,66.09830371,0.251750712,0.353990084,0,0,0.679397118,1.77544716,0.820113673,15.67230632,5.25158581,2.98429977,0.335086981,4.779225556,1A,Unit 1
LP4B-10133,253.06,26894.48,19387,1.58,0.435495095,0.014591331,1.284037084,1.827283543,1.808202573,0.181830426,1.253732013,64.86183132,0.30080589,0.340090242,0,0,0.604979011,1.836262824,0.85527645,16.39616585,5.425730128,3.02192801,0.330914567,4.582553235,1A,Unit 1
LP4B-10134,253.08,26894.77,18957,1.74,0.522858922,0,1.264261124,1.747171274,1.982164048,0.135120845,1.298335076,63.76763915,0.13042099,0.392437933,0,0,0.531083669,2.04326217,0.943495987,17.00877698,5.581078382,3.047578947,0.328129317,4.426765838,1A,Unit 1
LP4B-10135,253.1,26895.06,18602,1.5,0.427593725,0.019381019,1.216158924,1.909030343,1.93446793,0.202289383,1.310641391,61.84967597,0.016958391,0.327054691,0,0.010901823,0.668645146,2.175519351,1.154381927,17.96378172,6.101386954,2.944212825,0.339649359,4.155383299,1A,Unit 1
LP4B-10136,253.12,26895.35,18776,1.53,0.538053182,0,1.291806972,1.940107131,2.016800681,0.17855217,1.242675167,61.76107563,0.059916835,0.220493954,0,0.113841987,0.605160038,2.155807739,1.064122997,17.73658162,6.025236971,2.943715195,0.339706777,4.208432094,1A,Unit 1
LP4B-10137,253.14,26895.64,19058,1.58,0.494545799,0.00591562,1.402001846,1.803080855,1.937956982,0.189299827,1.304985684,62.38849057,0.037859965,0.327725326,0,0,0.526490145,2.16984927,0.88734294,17.70426634,5.871844017,3.015111828,0.331662657,4.241581773,1A,Unit 1
LP4B-10138,253.16,26895.93,19700,1.5,0.474013691,0,1.404026302,1.642722032,1.914069537,0.161007026,1.37925599,63.80381913,0,0.328769591,0,0,0.566339398,1.861151144,0.731850117,17.65672852,5.499009188,3.210892711,0.311439867,4.318584071,1A,Unit 1
LP4B-10139,253.18,26896.21,20237,1.57,0.433577445,0,1.491635838,1.660968323,1.740781087,0.155311324,1.301810887,64.93523302,0.010785509,0.423870488,0,0,0.772242415,1.73215268,0.774399517,16.85990703,5.295684718,3.183706721,0.314099284,4.513533249,1A,Unit 1
LP4B-10140,253.2,26896.5,20607,1.64,0.449019938,0.008412552,1.457474552,1.530032809,1.730882477,0.150374359,1.318667452,66.12896441,0,0.311264406,0,0,0.678261967,1.422772777,0.710860604,16.69260537,4.9939009,3.342598442,0.299168452,4.611162295,1A,Unit 1
LP4B-10141,253.22,26896.79,21103,1.63,0.376023903,0,1.47665603,1.397386126,1.668733104,0.138214191,1.362832578,67.5958861,0.081302465,0.311998211,0,0,0.666680217,1.145348483,0.662615094,16.12939287,4.786682656,3.369639066,0.296767689,4.781011613,1A,Unit 1
LP4B-10142,253.24,26897.08,21446,1.51,0.347962076,0,1.455380706,1.254031864,1.430945167,0.161274558,1.248167335,68.66777441,0.08112599,0.459388134,0,0.027367804,0.658782133,1.055615287,0.661714397,15.68957091,4.614407194,3.400127092,0.294106653,4.925143215,1A,Unit 1
LP4B-10143,253.26,26897.37,21641,1.64,0.332823005,0,1.539544128,1.143960213,1.348408631,0.130276433,1.353163245,69.5894866,0.138834739,0.444080981,0,0.039938761,0.719848613,1.007978243,0.746474453,14.80967279,4.378999819,3.381976113,0.295685116,5.211407899,1A,Unit 1
LP4B-10144,253.28,26897.66,21650,1.58,0.290467136,0,1.655853773,1.219197585,1.483866653,0.13854518,1.341499537,70.10959401,0.123257436,0.42041296,0,0,0.73572268,1.013768524,0.627752988,14.52813423,4.22515025,3.438489371,0.290825386,5.332399246,1A,Unit 1
LP4B-10145,253.3,26897.95,21705,1.43,0.340908021,0,1.62637611,1.152683473,1.285468089,0.17610442,1.354214734,70.29203198,0.24014239,0.430372833,0,0,0.76280524,1.008598039,0.666748284,14.37652443,4.15305075,3.461678005,0.288877244,5.3967778,1A,Unit 1
LP4B-10146,253.32,26898.24,21675,1.6,0.35905128,0,1.639636261,1.095903253,1.400581232,0.15937002,1.273085216,70.97684447,0.235305147,0.290615918,0,0,0.614980782,0.952470235,0.536233243,14.32830224,4.151120277,3.451671183,0.289714734,5.411424513,1A,Unit 1
LP4B-10147,253.34,26898.53,21346,1.51,0.373525432,0,1.610351991,1.183465782,1.442646694,0.145789263,1.363558401,70.80117394,0.205820136,0.275379719,0,0.026680388,0.586015665,0.983362872,0.673679797,14.21683532,4.318411373,3.292144748,0.303753351,5.395126465,1A,Unit 1
LP4B-10148,253.36,26898.82,20943,1.51,0.390832139,0.010801893,1.48182336,1.278551368,1.636977827,0.167920341,1.308011077,69.43555198,0.149262525,0.350570536,0,0,0.771844374,1.192136222,0.586248208,14.80252175,4.454307991,3.32319224,0.300915484,5.192962774,1A,Unit 1
LP4B-10149,253.38,26899.11,20622,1.66,0.40342101,0.006051315,1.414999193,1.414999193,1.69335969,0.174479587,1.262707762,67.39954817,0.174479587,0.373164434,0,0,0.685815717,1.407939325,0.827013071,15.28562208,4.946950137,3.089908257,0.323634204,4.942525298,1A,Unit 1
LP4B-10150,253.4,26899.4,20607,1.5,0.429144798,0.008232994,1.566327056,1.472676752,1.677472471,0.148193887,1.310075126,67.88514974,0.251106309,0.429144798,0.021611609,0,0.741998559,1.431511783,0.592775548,15.1507667,4.773078111,3.174213023,0.315038718,5.01911157,1A,Unit 1
LP4B-10151,253.42,26899.69,20821,1.79,0.385230195,0,1.518084969,1.393977303,1.567728035,0.187650791,1.281783973,69.08726258,0.195593681,0.348494326,0,0,0.632452665,1.094133182,0.600681103,14.86015548,4.546312017,3.268617602,0.305939734,5.152921314,1A,Unit 1
LP4B-10152,253.44,26899.98,20556,1.46,0.384285642,0,1.508901104,1.316253971,1.642039437,0.178526401,1.282969388,69.16637248,0.0595088,0.406475364,0.005043119,0.01613798,0.555751677,1.067123909,0.667708911,14.76120833,4.607393212,3.203809107,0.312128459,5.162995365,1A,Unit 1
LP4B-10153,253.46,26900.27,20140,1.51,0.432900433,0,1.464067157,1.334513013,1.720015589,0.156939573,1.167040583,68.32348511,0.180111859,0.366543432,0.083209572,0,0.594053149,1.334513013,0.720447436,15.14414215,4.955709335,3.055897981,0.327236055,4.975161138,1A,Unit 1
LP4B-10154,253.48,26900.56,20332,1.51,0.425802153,0,1.513731859,1.334665917,1.67197618,0.14783351,1.221188082,67.12786558,0.119724322,0.461198909,0.030191351,0,0.625689716,1.462718887,0.673579445,15.43090345,5.088804214,3.032324059,0.329780057,4.873363775,1A,Unit 1
LP4B-10155,253.5,26900.85,20401,1.71,0.40999589,0,1.416541068,1.44078247,1.676872648,0.104343427,1.186774734,67.82849735,0,0.311976307,0,0,0.6650576,1.538802053,0.740943728,15.70737466,4.877791714,3.220181504,0.310541502,4.857866981,1A,Unit 1
LP4B-10156,253.52,26901.13,20584,1.47,0.402848042,0,1.4385943,1.384464847,1.792517644,0.163429309,1.312639227,67.34432578,0.074948473,0.414298503,0,0.072866571,0.696396228,1.422980035,0.669331501,15.53827577,4.884142152,3.181372549,0.314329738,4.896579846,1A,Unit 1
LP4B-10157,253.54,26901.42,21133,1.67,0.339753126,0,1.629407744,1.309758353,1.610309195,0.153793575,1.286639058,68.16875075,0.257327812,0.369908729,0,0,0.764947127,1.213260424,0.614169113,15.13409191,4.786699369,3.161696766,0.316285866,5.019880916,1A,Unit 1
LP4B-10158,253.56,26901.71,21530,1.49,0.383086165,0,1.569105455,1.317584235,1.484942585,0.164456182,1.178280175,69.01452051,0.142206228,0.384053555,0.008706504,0,0.80970485,1.246964816,0.737150652,14.8726432,4.509968947,3.297726298,0.303239235,5.159263326,1A,Unit 1
LP4B-10159,253.58,26902,21667,1.47,0.339569878,0,1.643632351,1.150923116,1.458153006,0.175016408,1.305013649,69.29032749,0.077996443,0.502220996,0.031388812,0.008560585,0.79613442,1.071024322,0.521244519,15.04760637,4.478137217,3.360237893,0.297597977,5.121443882,1A,Unit 1
LP4B-10160,253.6,26902.29,21641,1.53,0.308872993,0.006632242,1.61826709,1.175801791,1.387086077,0.195177412,1.184328959,69.63949026,0.164858591,0.389407362,0.043583306,0,0.76270785,0.982519305,0.453834857,14.96044341,4.511819603,3.315833683,0.301583281,5.135509926,1A,Unit 1
LP4B-10161,253.62,26902.58,21773,1.5,0.338117064,0,1.667104967,1.173078368,1.523405215,0.161544819,1.200315576,69.91227741,0.035690134,0.300548501,0,0,0.754188895,1.012472763,0.589826433,14.62731986,4.332594485,3.376110991,0.296198793,5.274285431,1A,Unit 1
LP4B-10162,253.64,26902.87,21657,1.46,0.313348653,0,1.672142355,1.171734052,1.302770762,0.139582582,1.193573504,70.20149268,0.116793589,0.32569269,0,0.032284407,0.726399149,0.950490913,0.564027575,14.84323072,4.240651765,3.500223914,0.285696008,5.240023883,1A,Unit 1
LP4B-10163,253.66,26903.16,21589,1.5,0.320418069,0,1.664075985,1.210150387,1.34079704,0.165930786,1.204428635,70.15820642,0.193585917,0.345212325,0.015258003,0,0.678981147,1.01656447,0.550241744,14.71539056,4.260797421,3.453670546,0.289547016,5.2697623,1A,Unit 1
LP4B-10164,253.68,26903.45,21621,1.66,0.312321463,0,1.754903828,1.207389069,1.315939821,0.168539326,1.277851838,70.17425252,0.161873929,0.378023234,0,0,0.706532089,0.890306608,0.503713578,14.39725767,4.329651495,3.325269408,0.300727513,5.339909493,1A,Unit 1
LP4B-10165,253.7,26903.74,21453,1.57,0.320715339,0,1.686866946,1.149788424,1.32594252,0.155092194,1.345089705,69.57799606,0.143603883,0.400176154,0,0.022019262,0.739081318,1.04352155,0.665364658,14.88597852,4.219082084,3.528250511,0.283426587,5.234215274,1A,Unit 1
LP4B-10166,253.72,26904.03,21102,1.68,0.38897893,0,1.665929964,1.270075144,1.376160306,0.185649035,1.410539757,69.20878149,0.119836943,0.36736899,0.035361721,0,0.714110309,1.063798438,0.613918766,14.75566033,4.369137076,3.377248201,0.296099055,5.228813559,1A,Unit 1
LP4B-10167,253.74,26904.32,20763,1.56,0.403004771,0,1.639427469,1.264846209,1.540960309,0.156329307,1.436402396,68.10882144,0.195919196,0.401989646,0,0.076134403,0.733935641,1.210029439,0.665922241,15.48472236,4.597502792,3.368072422,0.29690573,4.979527877,1A,Unit 1
LP4B-10168,253.76,26904.61,20622,1.72,0.392108432,0,1.494334496,1.428468513,1.562258792,0.121440407,1.298794858,66.99496743,0,0.35917544,0.045282864,0.00514578,0.799654204,1.398622989,0.638076713,15.99925901,5.011989667,3.192197125,0.313263862,4.759355408,1A,Unit 1
LP4B-10169,253.78,26904.9,20965,1.55,0.398688848,0,1.50227602,1.452953688,1.625581849,0.154132287,1.248471521,67.11947307,0.131526218,0.322650253,0,0,0.619611792,1.327592762,0.773744079,16.1397055,4.963059629,3.251966874,0.307506207,4.738715489,1A,Unit 1
