depth,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Br,Rb,Sr,Zr,Ba,Mo inc,Mo coh
111.5,0.428174838,0.034483907,0.08421718,1.172671492,1.485982951,1.010454688,0.408605883,2.085598278,8.03615247,0.370834345,0.326188908,0,0.802209234,1.001548065,0.717615274,0.317131777,4.052112691,2.119714226
111.6,0.422953632,0.054751752,0.188913501,1.084565495,1.769359863,0.979720643,0.356642155,2.723831341,7.783880961,0.386200314,0.303798612,0,0.753109057,1.076651967,0.784601008,0.274337155,4.081044913,2.156314547
111.7,0.361605946,0.017186779,0.235233753,0.998489679,1.762227256,0.895489359,0.364086012,2.551255886,7.989224882,0.39243522,0.28113028,0.028147183,0.777110866,1.022118003,0.686454645,0.257098077,3.963564138,2.051614706
111.8,0.333755001,0,0.177449673,0.994915021,1.887379363,0.937298221,0.35877167,1.917547725,7.852708721,0.411200866,0.376608275,0.028147183,0.799184522,1.155555346,0.820503139,0.285055549,4.283055846,2.217956641
111.9,0.397825277,0.019192762,0.146207403,1.140145995,1.640672614,1.028521854,0.372396164,1.39268215,8.038986247,0.400145102,0.337646815,0.227690832,0.834999932,1.079828649,0.775379623,0.2703872,4.239532264,2.178770775
112,0.421799476,0.043109473,0.063140766,1.19636716,1.188782396,1.041926528,0.372621338,1.251170801,8.206272218,0.37427918,0.19619658,0.227225874,0.819576377,0.966654053,0.791911908,0.318883069,4.143271375,2.134610356
112.1,0.426655432,0.04553683,0.052546909,1.220546229,1.04603449,1.049240839,0.367677902,1.182728902,8.242575351,0.372974277,0.321867194,0.203789449,0.880158418,0.9392808,0.779082364,0.304704046,4.128827121,2.123291083
112.2,0.398352177,0.047434251,0.150016969,1.114178005,1.032693577,1.010308701,0.377499116,1.089547474,8.287485492,0.388387222,0.236965706,0.079068766,0.841630092,0.954981682,0.77590139,0.307698549,4.110486186,2.109643659
112.3,0.449808871,0.064426992,0.073394036,1.146616569,1.060839867,1.062034495,0.393206841,1.093600322,8.232737217,0.415176154,0.338108258,0.081453916,0.814109475,0.958080881,0.811318645,0.323983897,4.12867075,2.179250779
112.4,0.489144427,0.038612859,0.017268196,1.218505434,1.056902713,1.086258332,0.400890763,1.126709343,8.163135247,0.367893118,0.323530505,0.148924954,0.90844054,1.026299591,0.838295163,0.316130869,4.18814585,2.224436689
112.5,0.461747918,0.066945965,0.082456569,1.221142901,1.097879501,1.103581739,0.405360768,1.148394936,8.199053023,0.421773379,0.325094842,0.146524559,0.872479193,1.04262316,0.859933196,0.310741665,4.094415968,2.187870289
112.6,0.409857556,0.068849388,0.174724283,1.110465754,1.086047032,1.073217623,0.382554692,1.115596485,8.171192698,0.412598097,0.308022296,0,0.87660222,1.115375814,0.833019423,0.280764662,4.178280633,2.20993042
112.7,0.365855044,0.048363701,0.178877136,1.037843398,1.092062151,1.03377231,0.378109262,1.088446924,8.17794692,0.416898998,0.330551784,0,0.872309503,1.092237281,0.781136493,0.308401821,4.218776245,2.206574578
112.8,0.432656676,0.02494605,0.106106877,1.140062347,1.144261981,1.112967036,0.397505773,1.109727972,8.190912812,0.414181128,0.360583121,0.145091202,0.835116242,1.06295529,0.786638921,0.315264986,4.136568344,2.187978812
112.9,0.480701667,0.02494605,0,1.216143559,1.135955144,1.163895881,0.365535256,1.135854007,8.19925467,0.367950226,0.264331449,0.207603542,0.86447496,1.066510325,0.830964178,0.317125263,4.109860828,2.154586188
113,0.498869016,0.087129533,0.027691049,1.25919225,1.335589632,1.117352628,0.371439722,1.159284629,8.167043344,0.363634071,0.331760043,0.228463835,0.830482719,1.091434757,0.831211075,0.338816679,4.093801042,2.146038292
113.1,0.487956605,0.12201724,0.133916287,1.189271527,1.670992272,1.050030642,0.411017055,1.119319862,7.981079216,0.382972127,0.339201179,0.059459527,0.863316005,1.130560459,0.853846118,0.342763658,4.285973064,2.251531701
113.2,0.481749628,0.092232178,0.081945097,1.195679571,1.529555307,1.048709799,0.377523052,1.182800604,7.985733638,0.392781102,0.412223888,0.115942031,0.899592933,1.133316501,0.81977866,0.305293489,4.317407209,2.256413413
113.3,0.473215571,0.06574064,0.090440861,1.218551505,1.357372041,1.09059594,0.365828738,1.200225734,8.088099905,0.373537827,0.361250048,0.050529238,0.851727567,1.059130692,0.792071592,0.343312509,4.239543184,2.196808693
113.4,0.492604189,0.114853251,0.041557815,1.215109807,1.163780771,1.083223152,0.374714266,1.167747693,8.15697737,0.365605468,0.351498085,0.038102312,0.855855906,1.004428792,0.798124453,0.344279972,4.206574954,2.202572529
113.5,0.481153723,0.041889801,0.019051156,1.252013876,1.100564563,1.10944935,0.393785812,1.124085912,8.176685762,0.397338424,0.339742618,0.038102312,0.858685274,1.027188346,0.762322176,0.324363074,4.196332586,2.200736149
113.6,0.486073535,0.068935067,0.089517482,1.227351725,1.13518486,1.133350088,0.387782076,1.083695168,8.156635828,0.415935361,0.314998699,0.060160095,0.863954186,1.030819628,0.839862578,0.301135256,4.197377831,2.198778699
113.7,0.441173397,2.78E-27,0.063181925,1.196133634,1.035925421,1.079110717,0.400067819,1.062117398,8.218514507,0.379775779,0.302863287,0.228152039,0.84015619,0.997349641,0.790602256,0.319082725,4.171099045,2.17628474
113.8,0.382090998,0.017145502,0.093546612,1.166577617,0.977131649,0.973921425,0.385135742,1.055170335,8.266054414,0.428168564,0.381375717,0,0.860461404,0.931826758,0.718456575,0.31588126,4.176561547,2.15537368
113.9,0.471911173,0.095142099,0.090314608,1.228157473,1.067030754,1.032213859,0.358640019,1.108307268,8.185192295,0.382557852,0.268380196,0.04124632,0.908869453,0.971028933,0.809095214,0.364243455,4.219852814,2.18732875
114,0.489272933,0.101814528,0.144064684,1.198306816,1.084584461,1.149766533,0.353363403,1.082054925,8.106239769,0.40252342,0.305937061,0.188338972,0.884372555,1.049355684,0.86137197,0.426068402,4.248658275,2.251742834
114.1,0.428380651,0.038788643,0.127476614,1.10409125,1.103989857,1.14869637,0.391780865,1.109778442,8.177367318,0.416799166,0.424485962,0,0.815128317,1.063628745,0.806800212,0.352218926,4.17459294,2.188441358
114.2,0.459604849,0.048373005,0.081581278,1.170430196,1.11222122,1.17570124,0.384954376,1.140626539,8.151807521,0.408572886,0.333987086,0.044300363,0.843806788,1.040966562,0.846018408,0.314938478,4.167491119,2.241637159
114.3,0.455273316,0.083297513,0.025587719,1.20560741,1.055505864,1.12167419,0.402326915,1.128707935,8.210957473,0.418157593,0.263989436,0.044300363,0.853537018,1.032506195,0.828088233,0.326277819,4.111202485,2.19960015
114.4,0.483166434,0.077719747,0.113666285,1.230566772,1.023153195,1.102602728,0.375689582,1.150485427,8.22699316,0.408992663,0.300030717,0,0.87469978,1.01722089,0.823517708,0.299996892,4.107605883,2.179449008
114.5,0.486818788,0.069715839,0.056461313,1.24390414,1.022314655,1.079515326,0.40687662,1.157088764,8.256418335,0.364259484,0.36220089,0.134145807,0.830171031,0.980753698,0.795557705,0.350270957,4.084210406,2.130235234
114.6,0.467759071,0.054471057,0.105482847,1.212858798,1.017374742,1.077008954,0.378916662,1.151700555,8.262851997,0.387759628,0.349974221,0.03043775,0.851231392,0.941884008,0.805585109,0.321906536,4.097571236,2.154544778
114.7,0.414053647,0.094547665,0.089986096,1.151434905,1.042475494,1.050787178,0.405862899,1.138424874,8.19618922,0.414670771,0.339106276,0,0.859469973,0.970544166,0.830571,0.370337347,4.181856685,2.186482618
114.8,0.452647372,0.027371762,0.118006891,1.151912618,1.076339412,1.101885068,0.389984049,1.13061901,8.166747112,0.407892124,0.291212507,0.104829032,0.849531865,1.055306388,0.870711366,0.334319603,4.194821861,2.182129375
114.9,0.487799502,0,0.129145444,1.209046149,1.093152098,1.179158195,0.405572731,1.149472056,8.191196539,0.349100209,0.301920706,0.092859913,0.810199818,1.042555797,0.803448596,0.336577754,4.122489226,2.205843756
115,0.455612009,0.050124967,0.149268628,1.157403725,1.045311403,1.146050462,0.40047835,1.096448827,8.213345993,0.378655134,0.334913851,3.75E-27,0.872637412,1.027945526,0.776143719,0.281141625,4.138496373,2.202197486
115.1,0.466454704,0.098607179,0.134678677,1.170846425,1.005213713,1.068775495,0.400920411,1.136629686,8.074267019,0.380788553,0.359171073,0.02380696,0.922013829,1.049815652,0.839583525,0.374913735,4.319664109,2.269595288
115.2,0.439290281,0.027916135,0.115501248,1.187451421,1.001562035,1.060345432,0.382744264,1.153250737,8.158278382,0.384618997,0.346006288,0.171510557,0.900721126,0.996200631,0.779759979,0.345247814,4.222537907,2.198337085
115.3,0.39838839,0,0.077267518,1.108326919,0.994648747,1.025455627,0.35961571,1.136886,8.16613202,0.369742468,0.260146655,0.242572376,0.880167401,0.94895621,0.755823811,0.285655732,4.296850161,2.215686375
115.4,0.444646938,0.014425645,0.061085155,1.145085838,0.983558107,1.067232795,0.367856581,1.121531581,8.236031116,0.3922575,0.320642262,0.121332039,0.908657194,0.891778003,0.788494415,0.275880236,4.16786037,2.167377609
115.5,0.475764376,0.075110079,0.128833456,1.236862109,1.097251267,1.056890669,0.389422263,1.164380003,8.215786384,0.41439375,0.334573535,0.111671132,0.848936906,0.904870463,0.77096533,0.280201876,4.172965011,2.128011722
115.6,0.468804999,0.05058869,0.150283551,1.20519735,1.025097025,1.046544367,0.380436714,1.129450201,8.166807806,0.386141391,0.345839383,0.132644374,0.866520336,0.922292674,0.797883214,0.236779939,4.267802403,2.184670083
115.7,0.49775457,0.086693822,0.068444925,1.222291222,1.025896395,1.102861313,0.416327267,1.118944287,8.176492706,0.358076233,0.35173564,0.072053726,0.825655367,0.963837619,0.8084902,0.296610567,4.177763805,2.218631009
115.8,0.424837298,0.018127082,0.042829725,1.125306807,1.041519625,1.084531733,0.394246496,1.163669602,8.135303874,0.421484647,0.34939382,0.141101552,0.873831745,1.036740047,0.807769471,0.306371926,4.266443432,2.228246199
115.9,0.405999572,0.063753521,0.129685168,1.1239141,1.023054892,1.028392056,0.377297334,1.3972251,8.187902697,0.393530577,0.293494116,0.293567888,0.831845042,0.91538114,0.813017275,0.322299034,4.183814361,2.18774831
116,0.40625409,0.051722169,0.077849193,1.143711896,1.014520035,1.055614049,0.371034759,2.158218003,8.081606503,0.378640274,0.236275807,0.137080916,0.851350842,0.93094924,0.830262167,0.29356104,4.09398289,2.122106833
116.1,0.406824122,0.02939985,0.112933024,1.112389908,1.061261468,1.011638476,0.387519415,2.641362508,8.050021793,0.370974955,0.332986156,0,0.809935175,0.916101177,0.762361871,0.276651093,3.940349884,2.08794764
116.2,0.450069815,0.062239971,0.054427276,1.147294196,1.061531711,1.03569765,0.377473875,2.441514285,8.045050761,0.336067077,0.367549205,0.19531313,0.846218014,0.943683207,0.774689358,0.335911036,4.01027731,2.07970388
116.3,0.475444588,0,0.026254243,1.214042301,1.028103722,1.080721517,0.366247935,1.748205009,8.183099473,0.347317399,0.306629912,0.041369548,0.876915504,0.946148576,0.774832513,0.324969756,4.06303054,2.138492081
116.4,0.444783075,0.03975355,0.092044651,1.212916515,1.00790403,1.072468554,0.370170445,1.46374194,8.129227826,0.406315916,0.361884715,0.024237853,0.915843823,0.936179902,0.840937285,0.273646604,4.212252722,2.197478248
116.5,0.454722328,0.023343597,0.119430556,1.198192016,1.012650058,1.063893414,0.367320775,1.38688363,8.099687024,0.398248201,0.357666345,0.182675581,0.888058338,0.959802812,0.833557802,0.26791922,4.279855698,2.230874158
116.6,0.403103379,0.053501312,0.125936029,1.158994971,1.005286692,1.023103159,0.365813459,1.348649189,8.08695194,0.409040564,0.38717227,0.191193084,0.908289184,0.967799392,0.755587121,0.323347127,4.323901495,2.229812606
116.7,0.461016588,0.048091976,0.073334489,1.192100699,1.01563265,1.067427712,0.359705725,1.326898608,8.117011938,0.411481995,0.319454914,0.198402075,0.900677227,0.931997894,0.732494414,0.310561616,4.290992756,2.225376775
116.8,0.460404448,0.060353954,0.097756165,1.180758425,0.984776172,1.042574563,0.361371474,1.447888477,8.114824024,0.389564106,0.349142368,0.239848768,0.81515152,0.939693352,0.789481073,0.259977978,4.274562637,2.179839212
116.9,0.41495311,0.029214914,0.129663475,1.098011302,0.9767455,0.981910347,0.380438117,1.487599425,8.06991837,0.397183487,0.322074771,0.068822704,0.841362556,0.889310012,0.792574305,0.276287861,4.377157577,2.231888585
117,0.460659849,0.087656408,0.032411037,1.166615554,1.003032487,0.995951344,0.343337995,1.988451302,7.993157021,0.373794768,0.390704383,0.095481474,0.81777902,0.8861442,0.822380806,0.256100882,4.316439946,2.214313925
117.1,0.433794806,0,0.104772576,1.188835706,1.019323569,1.007304409,0.377069997,1.576459422,8.059240098,0.371933426,0.337834242,0.13270267,0.90088231,0.899150532,0.800078333,0.290962389,4.317099241,2.204950593
117.2,0.436766982,0.093961034,0.111053476,1.155566077,0.986838829,0.998203337,0.371559413,1.51770338,8.048278061,0.343525981,0.317568822,0.152754823,0.848069989,0.93622248,0.807345897,0.332227736,4.367241954,2.207066591
117.3,0.460720545,0.118771564,0.138448332,1.141426733,1.039324719,1.006760215,0.351439143,1.651709361,7.969443516,0.303316026,0.299757294,0.15226425,0.867588581,0.962335121,0.77414551,0.301154855,4.445018179,2.249477054
117.4,0.428445,0.086639409,0.149306547,1.118685734,1.062915988,1.000643571,0.373762866,1.516039902,7.883427485,0.339736207,0.290419937,0.135377096,0.903429956,0.989314688,0.845944132,0.273224301,4.554858475,2.360125603
117.5,0.420485778,0.068356127,0.066905942,1.13694268,1.075751107,1.042586437,0.377422574,1.230935619,7.980885156,0.386729723,0.322400505,0.221577751,0.870647249,0.967911363,0.756612981,0.247369998,4.517137927,2.300521516
117.6,0.44653225,0.09810231,0.11406932,1.179025675,1.045374291,1.072139642,0.38427362,1.213985288,8.034522279,0.365277488,0.313717442,0.221681613,0.9041321,0.9804668,0.863829339,0.26474573,4.422813826,2.257763454
117.7,0.44212082,0.035990395,0.024770289,1.165023244,1.026466445,1.033621961,0.367996794,1.202203911,8.046286989,0.39034568,0.342729265,0.187073012,0.908904208,0.994408872,0.847289844,0.326422213,4.409148923,2.243193916
117.8,0.439648134,0,0.076276705,1.152957879,0.983170958,1.019862209,0.349504487,1.173710261,8.188710154,0.404090906,0.32538896,0.102851488,0.847412887,0.991893982,0.77753493,0.340479214,4.242142419,2.182614692
117.9,0.431834623,0.050513813,0.064338212,1.161097536,0.957507785,1.008255489,0.375236219,1.169905807,8.224449862,0.378052329,0.347751379,0.035766113,0.807045618,0.937428237,0.770904657,0.330176799,4.180938851,2.196687548
118,0.448235958,0.021185354,0.06087876,1.246336619,1.0139718,1.066073793,0.363096953,1.193658671,8.164417675,0.412164809,0.388205014,0.035766113,0.829305775,0.974383789,0.792198032,0.327337083,4.220303147,2.20833347
118.1,0.466611433,0.041146958,0.092945402,1.231577735,1.022273619,1.091073403,0.403194657,1.162964525,8.130788965,0.368701251,0.372639273,0,0.895607805,1.022939272,0.848246315,0.36281518,4.25040513,2.211968712
118.2,0.482947589,0.047351119,0.129797148,1.195189537,1.066854361,1.129410097,0.40246861,1.137568105,8.067306542,0.361351244,0.412220499,0.236501802,0.912895252,1.076021563,0.822435969,0.275122615,4.301164675,2.242659697
118.3,0.465678317,0.027389515,0.121521849,1.170273309,1.069215958,1.1149762,0.401102904,1.133981429,8.040589311,0.403054146,0.368246877,0.178612408,0.896791709,1.076776054,0.855694356,0.317880388,4.351299755,2.275646886
118.4,0.471935898,0.086549416,0.064291348,1.167971656,1.06020369,1.124047944,0.404050059,1.157049766,8.082226109,0.421347682,0.35575284,0.087380677,0.873074638,1.040668078,0.847627756,0.326357234,4.321628182,2.245605064
118.5,0.450267405,0.085381313,0.142498313,1.127661394,1.043531656,1.111321251,0.422805206,1.133805753,8.097549962,0.413485333,0.426721516,0,0.875266274,1.087772974,0.867139993,0.346500545,4.27977431,2.250872514
118.6,0.506896712,0.02442906,0,1.194110111,1.09108724,1.152687644,0.391151877,1.146016826,8.09721992,0.416763129,0.374649834,0.125837254,0.853566162,1.084103748,0.882951564,0.360591976,4.246113116,2.267962736
118.7,0.476920197,0,0.023847,1.1569823,1.079899803,1.145973227,0.379617567,1.124504195,8.101564055,0.379487424,0.315353491,0.04351753,0.864608411,1.075273177,0.810599758,0.285717949,4.298731332,2.286974636
118.8,0.426217244,0,0.045748315,1.16135403,1.039446562,1.10578133,0.395621725,1.105713696,8.09063016,0.341018239,0.273023625,0.103559962,0.862181448,1.048817779,0.830885662,0.309067304,4.348945208,2.28467202
118.9,0.452003631,0,0.119742022,1.162222211,1.010909771,1.089146861,0.403163205,1.152634796,8.126850331,0.390332311,0.283042285,0.04905236,0.889283954,1.046167801,0.822910759,0.329600755,4.266364516,2.233594336
119,0.476749855,0.067529715,0.047146698,1.227455512,1.024531346,1.096021825,0.388562462,1.182550065,8.185882051,0.371270819,0.337166538,1.98E-27,0.857363649,0.961372478,0.799443963,0.346741631,4.170371038,2.188389795
119.1,0.412111105,0.024663848,0.072221267,1.175728106,1.003070352,1.066488983,0.387444841,1.176340441,8.166161374,0.411075588,0.375608505,0.073642709,0.838564029,0.983305704,0.848828596,0.366814195,4.231538827,2.218020732
119.2,0.447663581,0.023693969,0.140022483,1.176438555,0.992711634,1.050621572,0.394149428,1.15475797,8.305515991,0.39911237,0.326552251,0.155145407,0.815428744,0.97911116,0.85115381,0.33188238,4.025587271,2.143999601
119.3,0.469277513,0.09704119,0.086564363,1.203651744,1.025277975,1.076161595,0.382488203,1.419795608,8.261842069,0.341383855,0.321819836,0.062225332,0.872335047,1.004617195,0.79399161,0.319532358,4.018589455,2.12367863
119.4,0.472167988,0.113365131,0.137630515,1.207755903,1.018988584,1.068264,0.376263548,1.321138159,8.22486041,0.406329478,0.374523253,0.126916201,0.863796985,0.993745795,0.77346613,0.356940943,4.062762458,2.136148618
119.5,0.485092813,0.060170112,0.145844632,1.21234542,1.051579616,1.110927807,0.391877659,1.233121,8.240530811,0.393918062,0.347909151,0.23042993,0.796524048,1.026490992,0.838949865,0.337255866,4.047327178,2.143631358
119.6,0.457701012,0.020050538,0.078032646,1.165456011,1.028554799,1.089442243,0.373405939,1.183441315,8.110527058,0.403684527,0.331886292,0.042533613,0.853786968,1.0561091,0.837795565,0.304034461,4.220971215,2.30507365
119.7,0.494927196,0,0.098389192,1.225768131,1.093445538,1.156498801,0.412045433,1.132499765,8.194965923,0.418741786,0.301916854,0.028320242,0.858233183,1.070206884,0.869801034,0.340632716,4.070278447,2.219581914
119.8,0.533379734,0,0.024526049,1.248024295,1.099727814,1.175290023,0.424695207,1.110111124,8.230344861,0.378116823,0.369932625,0.075722049,0.922962787,1.053872345,0.88190433,0.34621634,4.033187026,2.177182193
119.9,0.508974059,0.087419206,0.129944159,1.178224489,1.091258188,1.139042591,0.37317482,1.112030983,8.10162425,0.416215087,0.350906726,0.169526851,0.909023909,1.093192831,0.86561406,0.38517472,4.231016193,2.266411963
120,0.476533319,0.021549856,0.105009694,1.186274492,1.059815054,1.100796829,0.365333016,1.142501845,8.043601519,0.379295504,0.349822015,0.059969543,0.919077978,1.048116942,0.909002761,0.402923542,4.336822557,2.254567542
120.1,0.514712326,0,0.07241805,1.259907596,1.057938167,1.157671635,0.387578988,1.155890296,8.23588261,0.383426982,0.330263118,0.195958506,0.830299738,0.973803968,0.798389268,0.319212008,4.089641705,2.170350593
