ID,depth,mean_age,kcps,MSE,S,K,Ca,Ti,Mn,Fe,Co,Cu,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
PAT1A_2mm_338,84.8,1992.04,19892.6,1.29,0.0253834,0.0359598,0.205182,0.0719196,0.279217,7.31888,0.0423057,0,0,0.0867266,0.268641,0.0423057,0.554204,1.53993,74.6293,14.6208,5.10431,0.195912814,1.12045,6A,Unit 6
PAT1A_2mm_339,85,1994.87,21515.6,1.35,0.0875827,0.0155703,0.20436,0.0486571,0.225769,8.57727,0.103153,0,0,0.0291942,0.681199,0,0.587777,2.39977,71.6757,14.4473,4.9612,0.20156407,1.16113,6A,Unit 6
PAT1A_2mm_340,85.25,1998.41,22249.7,1.32,0.0235811,0.107022,0.353716,0.172323,0.5079,15.5036,0.264833,0,0.0235811,0.0689292,0.344646,0.0961381,0.596782,2.10234,66.4115,12.9279,5.13708,0.194662952,1.26041,6A,Unit 6
PAT1A_2mm_341,85.5,2001.95,20944,1.39,0.0425359,0.0966725,0.348021,0.16821,0.5433,15.2511,0.195279,0,0,0.0908722,0.485296,0.0657373,0.697976,1.89478,66.3541,13.3447,4.97233,0.201113086,1.25472,6A,Unit 6
PAT1A_2mm_342,85.7,2004.78,21077.9,1.35,0.0765243,0.0784374,0.346272,0.153049,0.562453,16.5732,0.089916,0.0286966,0,0.118613,0.411318,0,0.508886,1.50179,65.6023,13.145,4.99069,0.200373276,1.26988,6A,Unit 6
PAT1A_2mm_343,85.9,2007.61,22154.4,1.55,0.0583484,0.0875226,0.373794,0.178692,0.578014,15.8179,0.309976,0.040114509,0,0.2261,0.590777,0.164105,0.364677,1.70122,65.3319,13.2177,4.94275,0.202316495,1.27308,6A,Unit 6
PAT1A_2mm_344,86.15,2011.15,22365.5,1.35,0.0758342,0.117362,0.399032,0.157085,0.492922,16.9435,0.0668063,0,0,0,0.601257,0.0902788,0.35931,1.75321,65.6255,12.6354,5.19377,0.192538381,1.27778,6A,Unit 6
PAT1A_2mm_345,86.4,2014.69,22200.9,1.17,0.0458119,0.102619,0.309688,0.139268,0.485606,12.7595,0.196075,0,0,0,0.498433,0.285866,0.615712,1.94426,68.2835,13.7271,4.97437,0.201030513,1.21935,6A,Unit 6
PAT1A_2mm_346,86.6,2017.52,23056.7,1.36,0.103149,0.0850525,0.327543,0.0814332,0.439739,12.3525,0.235252,0,0,0.135722,0.613464,0.164676,0.747376,1.82772,69.0282,13.3297,5.17852,0.193105256,1.21421,6A,Unit 6
PAT1A_2mm_347,86.85,2021.06,24231.5,1.3,0.0780309,0.0899052,0.288375,0.117046,0.554698,13.4468,0.0458007,0,0,0,0.649692,0,0.31382,1.83033,68.1193,13.6181,5.00212,0.199915332,1.22343,6A,Unit 6
PAT1A_2mm_348,87.1,2024.6,24265.6,1.44,0.0616369,0.0749638,0.343167,0.189908,0.561395,15.4858,0.118276,0,0,0.199903,0.498093,0.188242,0.706325,1.61922,66.4112,12.9221,5.13936,0.194576832,1.2605,6A,Unit 6
PAT1A_2mm_349,87.3,2027.43,22418.9,1.51,0.0628408,0.0887164,0.340079,0.17004,0.450975,14.3369,0.21255,0.014786064,0,0.0221791,0.635801,0.341928,0.49903,1.62462,67.2969,13.0894,5.14134,0.194501662,1.24399,6A,Unit 6
PAT1A_2mm_350,87.5,2030.27,23092.4,1.31,0.0662109,0.107369,0.338213,0.150317,0.511793,14.6219,0.229054,0,0,0,0.442003,0.0393687,0.526109,1.81633,66.9625,13.167,5.08562,0.196632817,1.24798,6A,Unit 6
PAT1A_2mm_351,87.75,2033.81,22931.1,1.84,0.0448085,0.10754,0.383561,0.200742,0.53591,14.3548,0.0716936,0,0,0.14518,0.638073,0,0.399692,1.62924,67.3346,13.5967,4.95228,0.201927172,1.23562,6A,Unit 6
PAT1A_2mm_352,88,2037.35,23268,1.27,0.0642009,0.123052,0.370938,0.192603,0.549274,14.019,0.230053,0,0.0231837,0.105218,0.652709,0.0196169,0.474373,2.08831,67.3717,13.1844,5.10997,0.195695908,1.24137,6A,Unit 6
PAT1A_2mm_353,88.2,2040.18,23121,1.34,0.0851064,0.0744681,0.37766,0.180851,0.530142,12.4894,0.070922,0,0.0443262,0.166667,0.654255,0.198582,0.679078,1.79433,68.7624,13.2394,5.19379,0.192537775,1.21949,6A,Unit 6
PAT1A_2mm_354,88.45,2043.72,23195,1.38,0.10297,0.077679,0.453429,0.122841,0.632271,13.2072,0.258328,0,0,0.0180649,0.726209,0.113809,0.487752,1.41087,68.1986,13.5487,5.0336,0.198664971,1.22328,6A,Unit 6
PAT1A_2mm_355,88.7,2047.26,22852.7,1.29,0.0779692,0.11786,0.426111,0.170444,0.562103,11.5177,0.224841,0,0,0.244787,0.598368,0.226655,0.631006,1.81686,68.8794,13.6228,5.05617,0.197778187,1.21209,6A,Unit 6
PAT1A_2mm_356,88.9,2050.09,23276.3,1.39,0.0720892,0.0791223,0.374512,0.189893,0.562647,13.6635,0.195168,0,0,0.0597813,0.578472,0.298906,0.546823,1.77761,67.224,13.5246,4.97049,0.201187456,1.23841,6A,Unit 6
PAT1A_2mm_357,89.1,2052.92,23033.2,1.28,0.0714145,0.0571316,0.451697,0.171395,0.542751,12.6029,0.185678,0,0,0,0.505258,0,0.642731,1.68538,68.5098,13.6009,5.03715,0.198525005,1.21787,6A,Unit 6
PAT1A_2mm_358,89.35,2056.46,22244.4,1.48,0.10536,0.0554529,0.365989,0.125693,0.606285,13.0277,0.0702403,0,0,0.360444,0.547135,0.0887246,0.486137,2.07209,67.8983,13.3494,5.08626,0.196607955,1.2308,6A,Unit 6
PAT1A_2mm_359,89.6,2060,22268,1.32,0.040685,0.110959,0.386507,0.210822,0.693494,13.6923,0.295891,0,0,0,0.425343,0.0536302,0.528905,1.92144,67.7387,13.291,5.09656,0.196210653,1.23412,6A,Unit 6
PAT1A_2mm_360,89.8,2062.83,22850.8,1.29,0.0716754,0.0882158,0.38962,0.165405,0.532971,12.4568,0.172756,0,0.0330809,0.402485,0.75351,0,0.328972,1.78637,68.7036,13.5908,5.05517,0.19781719,1.21515,6A,Unit 6
PAT1A_2mm_361,90.05,2066.44,22882.7,1.34,0.0784471,0.0966906,0.452439,0.193381,0.738862,13.108,0.102164,0.021892217,0,0.116758,0.370343,0,0.503521,1.49414,67.8896,13.8906,4.88744,0.204605917,1.22279,6A,Unit 6
PAT1A_2mm_362,90.3,2070.32,22843.2,1.32,0.0712416,0.115768,0.49691,0.167418,0.687481,13.2616,0.162075,0,0,0.201257,0.5824,0.422106,0.940389,1.78638,67.3286,13.3435,5.04578,0.198185329,1.23958,6A,Unit 6
PAT1A_2mm_363,90.5,2073.42,21863.5,1.31,0.0358254,0.0659942,0.426134,0.150844,0.565664,11.3906,0.135759,0,0,0.0848496,0.599604,0.305459,1.06345,1.86292,69.1053,13.9606,4.95003,0.2020191,1.20386,6A,Unit 6
PAT1A_2mm_364,90.7,2076.52,22188.5,1.26,0.0861036,0.0861036,0.39121,0.153489,0.642034,12.0601,0.0954627,0,0,0.117925,0.76183,0.149745,0.694444,1.95792,68.4561,13.6418,5.01811,0.199278136,1.21806,6A,Unit 6
PAT1A_2mm_365,90.95,2080.39,21938.1,1.24,0.0229091,0.110727,0.414272,0.276818,0.64909,12.1113,0.185182,0,0,0.244363,0.521181,0.103091,0.71209,1.68954,68.8227,13.6366,5.0469,0.19814147,1.21272,6A,Unit 6
PAT1A_2mm_366,91.2,2084.27,22054.6,1.43,0.0408035,0.0945898,0.426582,0.0908804,0.524881,10.3492,0.124265,0.087171022,0,0.231838,0.526736,0.276351,0.90324,1.90292,70.2227,13.5783,5.1717,0.193360097,1.1933,6A,Unit 6
PAT1A_2mm_367,91.4,2087.37,23143.2,1.3,0.0193413,0.0545074,0.432543,0.147698,0.792995,13.1011,0.0474742,0,0.0615406,0.12484,0.847502,0.228579,1.06553,1.92886,66.8226,13.5495,4.93174,0.20276813,1.24421,6A,Unit 6
PAT1A_2mm_368,91.6,2090.47,23152.1,1.36,0.0731803,0.0928141,0.307,0.185628,0.608646,10.9646,0.16064,0,0,0,0.638989,0.374826,0.706815,1.84022,69.2571,13.8114,5.01447,0.19942271,1.20382,6A,Unit 6
PAT1A_2mm_369,91.85,2094.35,23597.5,1.37,0.0692804,0.0728332,0.422788,0.177642,0.595101,12.3959,0,0,0,0,0.591548,0.293109,0.53115,1.72313,69.2075,13.3178,5.19661,0.192433071,1.21175,6A,Unit 6
PAT1A_2mm_370,92.1,2098.22,23687.2,1.34,0.0756204,0.0879306,0.356998,0.163551,0.645411,11.7511,0.195206,0.038689482,0.0597928,0.186413,0.717514,0,0.263792,1.88523,69.0783,13.6802,5.04949,0.198039715,1.20833,6A,Unit 6
PAT1A_2mm_371,92.3,2101.33,24244.8,1.4,0.0475729,0.115534,0.504613,0.168204,0.669419,12.3163,0.188593,0,0,0.273544,0.630341,0,0.903886,1.97598,68.3623,13.4597,5.07902,0.196888359,1.22216,6A,Unit 6
PAT1A_2mm_372,92.55,2105.2,22623.6,1.22,0.0884125,0.0866082,0.405976,0.20389,0.580997,11.7102,0.209303,0,0,0,0.451084,0.126304,0.571975,1.80614,69.2397,13.7797,5.02475,0.199014958,1.20454,6A,Unit 6
PAT1A_2mm_373,92.8,2109.08,19730.7,1.33,0.0708658,0.0250115,0.147984,0.141732,0.273042,5.20864,0.0917087,0,0,0.122973,0.385593,0.133394,0.729501,2.56159,74.6717,14.7401,5.06589,0.197398537,1.11842,6A,Unit 6
PAT1A_2mm_374,93,2112.18,19812.2,1.16,0.0598432,0.0515889,0.251754,0.101114,0.379695,8.01898,0.0577796,0.107304994,0,0.330169,0.402394,0,0.910029,2.06149,72.3318,14.4263,5.01387,0.199446537,1.15263,6A,Unit 6
PAT1A_2mm_375,93.2,2115.28,18227.2,1.22,0.0974372,0.0203938,0.179012,0.0543835,0.222066,6.47617,0.0906392,0.045319617,0.0679794,0.181278,0.711518,0.106501,0.929052,2.30903,72.7267,15.0597,4.82922,0.207072753,1.13913,6A,Unit 6
PAT1A_2mm_376,93.45,2119.15,19781.3,1.2,0.0354381,0.0687916,0.337704,0.0604532,0.533656,11.3965,0.0312689,0,0.0250151,0.170937,0.500302,0,0.587855,1.89281,69.8276,13.9355,5.01077,0.199570111,1.19384,6A,Unit 6
PAT1A_2mm_377,93.7,2123.03,18047.9,1.13,0.0827035,0,0.140136,0.126353,0.209056,5.88803,0.156218,0,0.0298651,0.0597303,0.321625,0.183786,0.817846,2.30881,73.9323,15.1187,4.89014,0.204493195,1.12295,6A,Unit 6
PAT1A_2mm_378,93.9,2126.13,18933.5,1.22,0.0878407,0.0241562,0.180073,0.0505084,0.256934,5.59325,0.103213,0,0.0570964,0.256934,0.566572,0.252542,0.636845,2.28386,74.1353,14.777,5.01694,0.199324625,1.1247,6A,Unit 6
PAT1A_2mm_379,94.15,2130.01,20567.5,1.56,0.0637806,0.0797257,0.330862,0.105637,0.510245,9.63087,0.141513,0,0,0.352786,0.31691,0.199314,0.390656,2.05692,70.9499,14.4523,4.90925,0.203696941,1.17093,6A,Unit 6
PAT1A_2mm_380,94.4,2133.88,20939.6,1.23,0.056155,0.0360996,0.248686,0.116321,0.46729,8.58369,0.0481328,0,0,0.0481328,0.557539,0,0.721993,1.98548,71.6899,14.7006,4.87667,0.205057909,1.15754,6A,Unit 6
PAT1A_2mm_381,94.6,2136.98,21760.8,1.33,0.0660901,0.0698667,0.330451,0.122739,0.462631,9.19785,0.111409,0,0.122739,0.124627,0.490955,0.215265,0.957362,2.04879,71.3603,13.6561,5.22553,0.191368315,1.17624,6A,Unit 6
PAT1A_2mm_382,94.8,2140.08,21834.2,1.35,0.0684814,0.0913086,0.270121,0.125549,0.39567,8.90639,0.175008,0,0.0304362,0,0.517415,0.3367,0.342407,2.06395,71.3139,14.2403,5.00788,0.199685241,1.16885,6A,Unit 6
PAT1A_2mm_383,95.05,2143.96,21279.1,1.28,0.0623065,0.0700948,0.311533,0.132401,0.477034,10.5863,0.0817773,0,0,0.177184,0.730154,0,0.755466,2.03859,70.161,13.7951,5.08596,0.196619859,1.1911,6A,Unit 6
PAT1A_2mm_384,95.3,2147.84,21453.4,1.29,0.0662884,0.091634,0.354838,0.130627,0.471818,11.6219,0.0565401,0,0,0.0233959,0.635589,0,0.520559,1.91457,69.8368,13.8172,5.05432,0.197850363,1.1954,6A,Unit 6
PAT1A_2mm_385,95.5,2150.94,20489.8,1.46,0.066816,0.0805723,0.312463,0.16311,0.422513,12.6695,0.102189,0,0,0.0923633,0.599379,0.33408,0.469677,2.21279,68.2703,13.9429,4.89641,0.204231434,1.21635,6A,Unit 6
PAT1A_2mm_386,95.75,2154.81,20340,1.33,0.0203393,0.0427124,0.233901,0.134239,0.360005,9.47809,0.0406785,0,0,0.0650856,0.384412,0.17085,0.412887,1.7085,71.7101,14.5222,4.93796,0.202512976,1.15966,6A,Unit 6
PAT1A_2mm_387,96,2158.69,22011.5,1.43,0.0130924,0.0804249,0.327311,0.0673325,0.546141,11.9553,0.0972581,0,0,0.21696,0.478809,0.342274,0.499383,2.0181,68.8699,13.8724,4.96454,0.201428494,1.20857,6A,Unit 6
PAT1A_2mm_388,96.2,2161.79,22325.2,1.91,0.0839787,0.0989083,0.397499,0.149296,0.48521,11.3297,0.0634506,0,0,0,0.516936,0.181021,0.582252,2.02109,69.7677,13.5691,5.14166,0.194489769,1.19995,6A,Unit 6
PAT1A_2mm_389,96.4,2164.89,22713.1,1.43,0.0910865,0.0948043,0.32345,0.0966633,0.509341,10.0325,0.159866,0,0,0.228646,0.719398,0.180314,0.587415,1.72693,70.5233,14.0087,5.03424,0.198639886,1.18298,6A,Unit 6
PAT1A_2mm_390,96.65,2168.77,22930.5,1.36,0.0413238,0.0898343,0.371914,0.168889,0.571346,12.2139,0.201229,0,0.0323404,0,0.598297,0.253333,0.781559,1.80208,68.6263,13.5524,5.06377,0.197481412,1.21686,6A,Unit 6
PAT1A_2mm_391,96.9,2172.64,23717,1.58,0.0513583,0.0549003,0.39847,0.0920908,0.626926,12.2233,0.118655,0,0,0.224914,0.575568,0.131052,0.393157,1.87015,69.0309,13.8048,5.00051,0.199979476,1.20721,6A,Unit 6
PAT1A_2mm_392,97.1,2175.74,22540.7,1.25,0.0822233,0.0840505,0.498821,0.12973,0.628552,13.5193,0.195509,0,0,0.0529884,0.844159,0.0639515,0.750973,1.75775,67.4761,13.1466,5.13259,0.194833329,1.24035,6A,Unit 6
PAT1A_2mm_393,97.35,2179.62,22706.1,1.47,0.0551238,0.110248,0.398728,0.135972,0.608199,12.7556,0.0349117,0.108410047,0.0183746,0.395054,0.446502,0.343605,0.54205,1.6482,67.9951,13.5678,5.01151,0.199540603,1.22605,6A,Unit 6
PAT1A_2mm_394,97.6,2183.5,23329,1.32,0.0887233,0.108242,0.340697,0.0922722,0.590897,12.4301,0.0248425,0,0,0,0.518144,0,0.633484,2.13113,68.3418,13.7699,4.96314,0.201485174,1.21785,6A,Unit 6
PAT1A_2mm_395,97.8,2186.6,23475.2,1.31,0.0702614,0.0900787,0.425172,0.178356,0.612535,12.7407,0.208983,0,0.0234205,0,0.807105,0.0396346,0.459402,1.55296,68.3409,13.8937,4.91883,0.203300469,1.21603,6A,Unit 6
PAT1A_2mm_396,98,2189.7,23089.4,1.53,0.0654129,0.101753,0.452439,0.290724,0.615972,13.2552,0.185337,0.036340511,0,0,0.557827,0.0127192,0.368856,1.64259,68.262,13.3261,5.12244,0.195219336,1.22567,6A,Unit 6
PAT1A_2mm_397,98.25,2193.57,23140.7,1.45,0.0738885,0.10813,0.356827,0.20004,0.544252,11.9429,0.261313,0,0,0.124349,0.628953,0.311774,0.477572,2.12835,68.9776,13.3306,5.1744,0.193259308,1.21495,6A,Unit 6
PAT1A_2mm_398,98.5,2197.45,23557.2,1.38,0.0633446,0.0756616,0.364231,0.195313,0.552506,12.0689,0.267455,0,0,0.154842,0.547227,0.239302,0.49268,1.84403,68.6867,13.744,4.99757,0.200097346,1.21314,6A,Unit 6
PAT1A_2mm_399,98.7,2200.55,23259.9,1.28,0.050244,0.0789549,0.358886,0.14176,0.592162,12.8661,0.0807494,0,0,0.105871,0.72495,0,0.479113,1.6096,68.8666,13.3524,5.15764,0.193887123,1.21626,6A,Unit 6
PAT1A_2mm_400,98.9,2203.65,22818.2,1.47,0.0504714,0.0829172,0.313643,0.156822,0.483083,11.6841,0.173045,0,0,0.328064,0.621879,0,0.634497,1.66556,69.4378,13.7859,5.03687,0.198535902,1.20158,6A,Unit 6
PAT1A_2mm_401,99.15,2207.53,22785.6,1.22,0.0954181,0.0715636,0.394517,0.0935831,0.489935,11.019,0.190836,0,0,0,0.427546,0,0.5248,2.03314,69.8314,14.1843,4.92316,0.203121715,1.19025,6A,Unit 6
PAT1A_2mm_402,99.4,2211.4,22598.9,1.22,0.0783314,0.085618,0.43902,0.122051,0.551963,13.4821,0.205848,0,0.0710447,0,0.597504,0.331542,0.542855,1.76883,67.4069,13.2526,5.08632,0.196605681,1.23978,6A,Unit 6
PAT1A_2mm_403,99.6,2214.5,22079,1.25,0.0805772,0.0749555,0.356039,0.151785,0.522815,12.2459,0.151785,0,0.0112433,0.0412255,0.594022,0.03373,0.490958,1.74834,69.1952,13.9155,4.97253,0.201104913,1.20322,6A,Unit 6
PAT1A_2mm_404,99.85,2218.38,22782.4,1.33,0.0503154,0.102428,0.352208,0.13657,0.504951,12.4513,0.210246,0,0,0.305486,0.305486,0.29111,0.918255,1.48969,68.1827,13.8259,4.93151,0.202777851,1.21938,6A,Unit 6
PAT1A_2mm_405,100.1,2222.01,23283.6,1.28,0.0598908,0.0810287,0.350537,0.156773,0.537256,13.2887,0.399859,0,0,0,0.685221,0.193764,0.539017,1.79849,67.5304,13.3874,5.04434,0.198241907,1.23582,6A,Unit 6
PAT1A_2mm_406,100.3,2224.61,23528.4,1.34,0.0838487,0.090836,0.414003,0.138001,0.773853,14.0342,0.0471649,0,0,0.312686,0.572966,0.202634,0.68127,1.92852,66.8501,12.9965,5.14368,0.194413233,1.2524,6A,Unit 6
PAT1A_2mm_407,100.5,2227.22,23643.5,1.68,0.111441,0.116748,0.359089,0.130899,0.581971,13.7427,0.229958,0,0,0.120286,0.787165,0.0796009,0.803085,1.48412,67.1602,13.6312,4.92694,0.202965733,1.23776,6A,Unit 6
PAT1A_2mm_408,100.75,2230.47,23389.9,1.38,0.0869442,0.110011,0.447141,0.180986,0.615707,14.3139,0.18276,0,0.0124206,0.367295,0.521665,0.102914,0.642322,1.76195,66.6525,13.267,5.02394,0.19904696,1.25126,6A,Unit 6
PAT1A_2mm_409,101,2233.73,22515.8,1.29,0.0697337,0.124787,0.328483,0.161489,0.552365,12.9778,0.130292,0,0,0.344998,0.359679,0.0697337,0.623933,2.00943,67.9959,13.5082,5.03369,0.198661377,1.22693,6A,Unit 6
PAT1A_2mm_410,101.2,2236.33,23050.6,1.37,0.0875625,0.0893495,0.29664,0.198356,0.505718,13.0272,0.0768406,0,0,0.309149,0.662974,0.353824,0.400286,1.88349,68.2881,13.5222,5.05009,0.198016434,1.22234,6A,Unit 6
PAT1A_2mm_411,101.45,2239.59,22522.8,1.13,0.0824342,0.042133,0.393852,0.170364,0.564216,13.1473,0.192346,0.027478063,0,0,0.446976,0.0512924,0.628332,1.85935,67.8745,13.8031,4.91732,0.203362841,1.22433,6A,Unit 6
PAT1A_2mm_412,101.7,2242.85,22407.9,1.39,0.116494,0.101701,0.37537,0.144231,0.493713,12.3724,0.245932,0,0,0.114645,0.671228,0,0.730399,1.64201,68.2101,13.9479,4.89036,0.204483843,1.21717,6A,Unit 6
PAT1A_2mm_413,101.9,2245.45,22520.8,1.27,0.0694588,0.0657043,0.296608,0.144549,0.452421,11.4832,0.099495,0,0,0.0112636,0.450543,0.13704,0.435525,1.79466,69.7066,14.0682,4.9549,0.201820532,1.19368,6A,Unit 6
PAT1A_2mm_414,102.1,2248.06,23355.2,1.4,0.0786603,0.0961404,0.328625,0.227241,0.627535,15.6097,0.103132,0,0.0419522,0,0.594322,0.0996364,0.417774,1.78472,65.9471,13.1835,5.00225,0.199909879,1.26373,6A,Unit 6
PAT1A_2mm_415,102.35,2251.31,22386.8,1.31,0.0996919,0.11963,0.382454,0.188508,0.558274,14.3103,0.193946,0,0,0.44952,0.563712,0,0.628965,1.99202,66.6884,13.3152,5.00844,0.19966297,1.24994,6A,Unit 6
PAT1A_2mm_416,102.6,2254.57,22510.4,1.27,0.0712368,0.105942,0.321479,0.122381,0.537016,13.4309,0.169872,0,0,0.0712368,0.359837,0.221017,0.389062,2.06404,67.8211,13.4364,5.04758,0.198114732,1.23066,6A,Unit 6
PAT1A_2mm_417,102.8,2257.17,21520.8,1.34,0.0437903,0.0971003,0.41696,0.15041,0.557851,14.8316,0.295109,0,0,0.177065,0.264646,0.186585,0.521676,1.86204,67.2772,13.0362,5.1608,0.193768395,1.24512,6A,Unit 6
PAT1A_2mm_418,103.05,2260.43,22105.5,1.35,0.0348196,0.0916305,0.306046,0.166767,0.478311,14.4996,0,0,0,0.214415,0.452655,0,0.626752,1.94257,67.2861,13.6071,4.94492,0.202227912,1.2362,6A,Unit 6
PAT1A_2mm_419,103.3,2263.69,21906.9,1.26,0.0687899,0.0632123,0.299329,0.169186,0.462937,11.8635,0.070649,0.02788778,0.0111551,0.260286,0.581925,0,0.765984,1.80899,69.3011,13.7821,5.02833,0.198873239,1.20361,6A,Unit 6
PAT1A_2mm_420,103.5,2266.29,21806,1.27,0.0538853,0.0966219,0.379055,0.185811,0.698651,16.5168,0.195102,0,0,0,0.607603,0.122636,0.507265,1.98818,65.0953,12.8284,5.0743,0.197071333,1.28331,6A,Unit 6
PAT1A_2mm_421,103.7,2268.9,20003,1.28,0.0692718,0.0733466,0.32191,0.132431,0.470641,13.8095,0.252638,0,0,0.17318,0.462491,0,0.499165,1.8683,67.5747,13.8829,4.86748,0.205445171,1.22763,6A,Unit 6
PAT1A_2mm_422,103.95,2272.15,20325.8,1.18,0.0842426,0.0601733,0.324936,0.0962773,0.419207,11.7839,0.154445,0,0,0.0120347,0.509467,0,0.355022,2.03185,69.4641,13.9863,4.96659,0.201345576,1.19832,6A,Unit 6
PAT1A_2mm_423,104.2,2275.41,20494.7,1.2,0.0633601,0.0693001,0.23166,0.13068,0.39204,9.65647,0.19008,0.023760024,0.0198,0,0.710821,0.00990001,0.49302,1.9701,70.7831,14.3847,4.92072,0.203222468,1.17415,6A,Unit 6
PAT1A_2mm_424,104.4,2278.01,21082.2,1.31,0.0542152,0.0561515,0.23816,0.067769,0.398869,9.27855,0.0716416,0,0,0.398869,0.511172,0.228478,0.592495,1.95368,70.6967,14.7175,4.80358,0.208178133,1.17077,6A,Unit 6
PAT1A_2mm_425,104.65,2281.27,22619.3,1.55,0.0463946,0.130262,0.355097,0.130262,0.537107,14.0915,0.048179,0,0,0.157028,0.415767,0.169519,0.776217,1.98783,67.7254,13.0173,5.20274,0.192206355,1.2385,6A,Unit 6
PAT1A_2mm_426,104.9,2284.52,23077.6,1.41,0.0806819,0.122777,0.335005,0.128039,0.449013,13.4335,0.133301,0.033325148,0,0.0420949,0.689304,0.259585,0.517417,1.81359,67.5536,13.6458,4.95051,0.201999221,1.23154,6A,Unit 6
PAT1A_2mm_427,105.1,2287.13,20836.3,1.36,0.0741507,0.0839074,0.306359,0.197085,0.476125,13.0213,0.193182,0,0.08781,0.35124,0.696626,0.316116,0.560033,1.53375,68.0215,13.4876,5.04326,0.198284518,1.22686,6A,Unit 6
PAT1A_2mm_428,105.3,2289.73,20801.1,1.3,0.0549796,0.0844329,0.235627,0.151194,0.459472,10.8958,0.109959,0,0,0.304351,0.437873,0.0746151,0.624411,1.93803,70.4328,13.7881,5.10823,0.195762476,1.18735,6A,Unit 6
PAT1A_2mm_429,105.55,2292.99,24311.2,1.29,0.0449191,0.0998203,0.366008,0.221268,0.519066,15.4572,0.178013,0,0,0.0565648,0.896719,0.247887,0.63885,1.53058,65.9446,13.0665,5.04686,0.198143196,1.26564,6A,Unit 6
PAT1A_2mm_430,105.8,2296.25,22835.3,1.36,0.0879353,0.138938,0.460781,0.24446,0.670067,16.9363,0.218079,0,0,0.145973,0.495955,0.0967288,0.335913,1.67605,64.8962,12.9054,5.02862,0.198861789,1.28532,6A,Unit 6
PAT1A_2mm_431,106,2298.85,22382.9,1.25,0.0217159,0.0705767,0.322119,0.144773,0.484989,14.1606,0.26602,0.0090483,0,0.0144773,0.687671,0.0398125,0.705767,1.76442,66.952,13.7082,4.88409,0.204746331,1.23977,6A,Unit 6
PAT1A_2mm_432,106.2,2301.46,22875.3,1.33,0.0638343,0.125895,0.331584,0.198596,0.567416,12.5825,0.232286,0,0.0248245,0.191503,0.540818,0.356408,0.553231,1.94163,68.0403,13.7439,4.95059,0.201996247,1.22273,6A,Unit 6
PAT1A_2mm_433,106.45,2304.71,23273,1.26,0.0650733,0.0703495,0.318331,0.144216,0.480135,11.576,0.193461,0,0,0.386922,0.601488,0,0.870575,1.95044,69.0744,13.7867,5.01021,0.199592616,1.20684,6A,Unit 6
PAT1A_2mm_434,106.7,2307.97,24326.7,1.13,0.0370857,0.0775429,0.3894,0.187114,0.546172,11.8354,0.0826,0,0,0.0539429,0.598429,0.0337143,0.482115,1.73292,69.1818,14.0875,4.91085,0.203630604,1.20092,6A,Unit 6
PAT1A_2mm_435,106.9,2310.57,24554.1,1.28,0.0469114,0.0854457,0.393721,0.14576,0.55456,12.3645,0.286495,0,0,0.0586392,0.614874,0.159164,0.55791,2.08588,68.7754,13.4937,5.09685,0.196199756,1.21552,6A,Unit 6
PAT1A_2mm_436,107.15,2313.83,21159.3,1.37,0.0439292,0.116508,0.490861,0.213916,0.622648,15.8393,0.0974082,0,0,0.145157,0.689497,0.0229196,0.611189,1.74189,65.6799,13.1463,4.99608,0.200157032,1.26861,6A,Unit 6
PAT1A_2mm_437,107.4,2317.09,18265.3,1.5,0.0626861,0.0783576,0.329102,0.116417,0.317908,10.1932,0.0649249,0,0.0179103,0.409698,0.597757,0.214924,0.694025,2.03506,69.7808,14.2275,4.90464,0.203888479,1.19036,6A,Unit 6
PAT1A_2mm_438,107.6,2319.69,21674.7,1.24,0.0245844,0.104011,0.330944,0.1702,0.521946,12.7896,0.0888822,0,0.0321489,0,0.658106,0.145615,0.573006,2.09913,67.679,14.0472,4.81799,0.207555605,1.2236,6A,Unit 6
PAT1A_2mm_439,107.8,2322.3,21589.5,1.43,0.0698179,0.116992,0.400038,0.164166,0.581187,13.1239,0.0754788,0,0,0,0.615152,0.0905746,0.866119,2.16813,67.5837,13.5409,4.99108,0.200357382,1.23267,6A,Unit 6
PAT1A_2mm_440,108.05,2325.55,21121.5,1.37,0.102181,0.0746709,0.186677,0.190607,0.448025,10.4303,0.133622,0,0,0.216152,0.436235,0.0668108,0.216152,2.1969,70.3969,14.2602,4.93661,0.202568039,1.18124,6A,Unit 6
PAT1A_2mm_441,108.3,2328.81,22861.6,1.55,0.0880725,0.145589,0.327126,0.21389,0.553598,13.6351,0.111439,0.008986987,0,0,0.605723,0.0826803,0.452944,1.76684,67.7619,13.5182,5.01263,0.199496021,1.23031,6A,Unit 6
PAT1A_2mm_442,108.5,2331.41,21502.6,1.4,0.0520021,0.10593,0.429499,0.146376,0.548911,13.8884,0.100152,0,0,0.24075,0.716473,0.023112,0.390979,1.99341,67.7568,12.9427,5.23512,0.191017624,1.23916,6A,Unit 6
PAT1A_2mm_443,108.75,2334.67,22036,1.29,0.0480778,0.0869099,0.362433,0.144233,0.530705,13.5616,0.0795133,0,0,0.0943065,0.573235,0.273674,0.427153,2.12282,67.2794,13.815,4.87003,0.205337511,1.23313,6A,Unit 6
