Code,depth,mean,kcps,MSE,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Br,Rb,Sr,Zr,Ba,inc,coh,coh_inc,inc_coh,TSN_ sum,Subunit ,Group
LP-1C-357,24.5,2038.88,19923.8,1.28,0.0476171,0.0128184,0.0532574,0.170689,3.61906,0.459291,0.0127935,0.424416,26.2776,0.288436,0.220993,0.0046681,0.038303959,0.454767,0.199552,3.4659,1.32509,0.0284987,51.2277,9.6645,0.18873,5.30202,1.64329,6A-C,Unit 6
LP-1C-361,24.7,2083.02,19708.2,1.2625,0.0648987,0.0137931,0.0395617,0.112996,3.75304,0.366131,0.0490294,0.344827,29.1104,0.234627,0.212491,0,0.045278576,0.488764,0.127622,3.03679,1.25663,0.00796812,49.5502,9.52918,0.192461,5.19705,1.6975,6A-C,Unit 6
LP-1C-365,24.9,2127.16,19190.2,1.3075,0.105821,0.00238855,0.0541211,0.1775,3.24659,0.433701,0.0305533,0.279004,28.9113,0.263405,0.189499,0,0,0.490929,0.0539647,3.16054,1.30814,0.0192567,50.1293,9.32464,0.186069,5.37637,1.68337,6A-C,Unit 6
LP-1C-369,25.1,2171.3,18664.5,1.2275,0.0615561,0.0112866,0.0558813,0.138242,3.84962,0.422969,0.0323853,0.387699,28.098,0.259511,0.196766,0.01875,0.059661421,0.313454,0.109388,3.35217,1.51997,0.0233448,49.874,9.51937,0.190931,5.2399,1.68469,6A-C,Unit 6
LP-1C-373,25.3,2215.44,18027.2,1.295,0.104809,0.0172967,0.0685264,0.183215,3.9419,0.65035,0.051937,0.463931,26.4682,0.229896,0.19528,0,0.036389724,0.401335,0.101483,3.83972,1.63494,0.013043,49.917,9.60218,0.192406,5.20319,1.68053,6A-C,Unit 6
LP-1C-377,25.5,2259.58,17282,1.2575,0.185158,0.00886292,0.0459978,0.330714,3.43597,0.95687,0.0432575,0.581873,28.7879,0.275389,0.141408,0.00687394,0,0.329329,0.169203,3.44858,1.71032,0.0120329,47.9855,9.44594,0.196831,5.08229,1.74201,6A-C,Unit 6
LP-1C-381,25.7,2303.72,16771.3,1.215,0.139106,0.00422958,0.0538487,0.361581,3.58177,0.883154,0.0514766,0.595233,29.1231,0.238447,0.0870331,0.0419613,0,0.435151,0.229556,3.64969,1.56763,0.0549795,47.0789,9.86465,0.209955,4.77452,1.75878,6A-C,Unit 6
LP-1C-385,25.9,2347.85,16715,1.2625,0.160814,0.00212346,0.0606023,0.363257,3.62655,0.960585,0.0882403,0.548387,31.3362,0.274741,0.251107,0.034775,0,0.378252,0.300465,4.06422,1.67548,0.061178,44.164,9.41248,0.213221,4.69188,1.86755,6A-C,Unit 6
LP-1C-389,26.1,2391.99,17154.8,1.3425,0.160977,0.00208425,0.0469353,0.300157,3.39789,0.926931,0.0782418,0.558035,36.5075,0.249618,0.139519,0.0313511,0,0.278687,0.383958,3.78985,1.73798,0.0636597,40.4752,8.93238,0.220711,4.53086,2.02837,6A-C,Unit 6
LP-1C-393,26.3,2436.13,16849.2,1.2625,0.154725,0.0145491,0.0550328,0.25988,3.48747,0.859439,0.0363829,0.523541,37.4137,0.273335,0.194063,0.00862181,0.019980634,0.374108,0.262874,3.88941,1.66684,0.0266046,39.6568,8.85756,0.223303,4.47951,2.06231,6A-C,Unit 6
LP-1C-397,26.5,2480.27,16102.4,1.22,0.170976,0.028655,0.056369,0.336485,2.84896,1.0499,0.0595578,0.57608,33.924,0.243672,0.161955,0.0307971,0.016279398,0.252084,0.344806,4.27271,1.78434,0.0821172,42.3555,9.47421,0.223812,4.47167,1.93078,6A-C,Unit 6
LP-1C-401,26.7,2524.41,15905.2,1.2325,0.184886,0.00486192,0.0458016,0.293501,2.89094,1.0179,0.0572713,0.590929,31.4026,0.275929,0.19808,0.0104546,0,0.370215,0.283832,4.34056,1.92555,0.0511118,44.2049,9.89824,0.223948,4.46764,1.84895,6A-C,Unit 6
LP-1C-405,26.9,2568.55,15760.1,1.1925,0.18773,0.00394357,0.0589058,0.387703,3.11787,1.10493,0.0461925,0.582665,30.5199,0.22935,0.161149,0.0407916,0.041878097,0.33057,0.382447,4.21654,1.77995,0.0724152,44.7788,9.91135,0.221436,4.52016,1.82933,6A-C,Unit 6
LP-1C-409,27.1,2612.69,15934.9,1.195,0.208256,0.0226827,0.0450934,0.365613,2.89928,1.0209,0.058288,0.641378,33.3022,0.243761,0.130238,0.0419817,0.016529102,0.225904,0.326495,4.39929,1.71337,0.0492167,42.5479,9.7407,0.229012,4.36886,1.91358,6A-C,Unit 6
LP-1C-413,27.3,2656.83,16680.1,1.2125,0.135814,0.0224329,0.0443209,0.28583,3.01559,0.854035,0.0323973,0.584694,30.5935,0.297452,0.176442,0.0138048,0.009180158,0.345893,0.292524,3.87755,1.70043,0.0524631,45.9333,9.82215,0.21384,4.67819,1.79376,6A-C,Unit 6
LP-1C-417,27.5,2700.97,16042,1.17,0.147568,0.021617,0.0509976,0.269699,3.32153,0.810539,0.0456819,0.573575,31.2557,0.296512,0.179409,0.0243511,0.05046132,0.304296,0.269838,3.70927,1.75668,0.0582852,45.0914,9.59071,0.212698,4.70199,1.82927,6A-C,Unit 6
LP-1C-421,27.7,2745.1,14747.6,1.2925,0.178311,0.0112204,0.0643423,0.360495,3.45782,1.13272,0.0644246,0.674836,32.7065,0.30111,0.0786209,0.024931,0,0.226153,0.378798,4.29651,1.81622,0.0724623,42.3506,9.4104,0.222348,4.50411,1.9327,6A-C,Unit 6
LP-1C-425,27.9,2789.24,14682.3,1.2475,0.201409,0.0201206,0.062444,0.43563,3.17335,1.36392,0.0831713,0.892389,34.9022,0.253644,0.0590697,0,0,0.290747,0.298056,4.26973,1.792,0.0979875,40.0357,9.86535,0.246385,4.05987,2.00433,6A-C,Unit 6
LP-1C-429,28.1,2833.38,15845,1.2675,0.209565,0.00250105,0.0508938,0.478173,3.15925,1.39943,0.0557556,0.831955,34.5189,0.303257,0.101216,0.0625321,0.065942271,0.253747,0.178594,4.45519,1.9827,0.0682178,40.3533,9.53245,0.23637,4.2353,2.00501,6A-C,Unit 6
LP-1C-433,28.3,2877.52,18071.5,1.2875,0.192138,0.0119344,0.0439126,0.471781,3.22089,1.32097,0.0565566,0.831035,36.3835,0.270552,0.0970984,0.052398,0.012713346,0.0862182,0.233612,3.7759,1.96087,0.0924251,40.4424,8.84012,0.218687,4.57438,2.03017,6A-C,Unit 6
LP-1C-437,28.5,2921.66,18664.1,1.255,0.165692,0.0105913,0.0484985,0.412799,2.95231,1.2528,0.0611835,0.713201,33.5505,0.26141,0.0959077,0.0709986,0.038858845,0.223412,0.226125,3.51137,1.78248,0.0806022,43.8631,9.0054,0.205362,4.87115,1.89215,6A-C,Unit 6
LP-1C-441,28.7,2965.8,19164.6,1.205,0.115136,0.0139306,0.0572948,0.3015,3.23753,0.870161,0.0544402,0.527702,28.5653,0.286519,0.269406,0.020244,0,0.288336,0.225765,3.63986,1.67583,0.0769142,48.248,9.55906,0.198212,5.04701,1.73161,6A-C,Unit 6
LP-1C-445,28.9,3009.94,19456.5,1.215,0.130244,0.0233519,0.079091,0.220918,3.14039,0.811569,0.0484796,0.456491,25.6488,0.26192,0.224357,0,0.080538345,0.32829,0.249204,3.50577,1.67878,0.0649948,51.2076,9.88012,0.192932,5.1856,1.63729,6A-C,Unit 6
LP-1C-449,29.1,3054.08,19725.8,1.225,0.0906967,0.0111386,0.0770433,0.195291,3.40671,0.672404,0.0484511,0.37821,22.6126,0.312957,0.2156,0.0171237,0,0.384891,0.152987,3.81785,1.56274,0.0250754,53.7835,10.3263,0.192092,5.20809,1.56063,6A-C,Unit 6
LP-1C-453,29.3,3098.22,19694.2,1.205,0.0919956,0.0226239,0.0767558,0.158499,3.04868,0.581859,0.015298,0.305226,22.2036,0.337807,0.27363,0.00887206,0.088678099,0.389253,0.100251,3.59943,1.5397,0.0410413,54.7725,10.2172,0.186542,5.36127,1.53883,6A-C,Unit 6
LP-1C-457,29.5,3142.36,19865.4,1.2375,0.0742023,0.0224573,0.0781534,0.257589,3.27092,0.688631,0.0512831,0.424678,21.5256,0.240791,0.197749,0.00596125,0.01936743,0.432392,0.280314,3.55836,1.52734,0.0715305,55.0343,10.2776,0.186765,5.35564,1.53113,6A-C,Unit 6
LP-1C-461,29.7,3186.49,19698.2,1.23,0.0908723,0.00906381,0.0964389,0.195845,2.95436,0.64771,0.0571933,0.453296,22.7918,0.317989,0.225244,0.035587,0.043550737,0.304844,0.127354,3.77323,1.70488,0.0390885,54.0017,10.09,0.186825,5.35347,1.56124,6A-C,Unit 6
LP-1C-465,29.9,3230.63,19191.5,1.18,0.0734711,0.0166412,0.0971263,0.154841,2.99579,0.684771,0.0449675,0.302025,20.9525,0.297151,0.200083,0.00260449,0.174589482,0.41682,0.202416,3.7092,1.67521,0.0277729,55.6969,10.4284,0.187218,5.343,1.51244,6A-C,Unit 6
LP-1C-469,30.1,3274.77,19106.2,1.2025,0.0656269,0.0207228,0.1032,0.14434,2.8901,0.556754,0.0421284,0.315475,20.9878,0.30876,0.214962,0,0.095585905,0.446832,0.143483,3.43512,1.89277,0.0208004,55.838,10.4475,0.187086,5.34555,1.50893,6A-C,Unit 6
LP-1C-473,30.3,3318.91,19361.8,1.2375,0.0915754,0.047211,0.0727819,0.15385,3.07691,0.560266,0.0553947,0.474216,21.6438,0.327841,0.195301,0,0.083895102,0.379078,0.157817,3.38509,1.51567,0.034703,55.4143,10.1053,0.182376,5.48393,1.52647,6A-C,Unit 6
LP-1C-477,30.5,3363.05,20230.8,1.2175,0.0732054,0.0235286,0.0723049,0.23884,2.96188,0.602158,0.0276744,0.420573,23.4852,0.311056,0.187422,0.0141643,0.020394731,0.345254,0.129811,3.55886,1.60029,0.0209582,54.2507,10.0133,0.184638,5.42314,1.55636,6A-C,Unit 6
LP-1C-481,30.7,3407.19,20962.2,1.2325,0.0398622,0.00870281,0.108048,0.179522,2.97609,0.500476,0.0454879,0.323219,20.1691,0.345186,0.195118,0,0.034728084,0.443733,0.296578,3.14036,1.58481,0.033201,57.1915,10.3464,0.181065,5.52561,1.48294,6A-C,Unit 6
LP-1C-485,30.9,3451.33,20614.5,1.275,0.0414753,0.0188899,0.114033,0.0957621,3.07415,0.412214,0.0540869,0.30087,20.0011,0.264703,0.133073,0,0.079460904,0.532838,0.19793,2.72981,1.6247,0.003829,57.9377,10.1558,0.175244,5.70788,1.46912,6A-C,Unit 6
LP-1C-489,31.1,3530.17,18651.6,1.2725,0.0950357,0.0128433,0.12855,0.218448,3.62723,0.597386,0.0479011,0.416327,21.3525,0.307621,0.294654,0,0,0.444231,0.216127,3.69839,1.57386,0.0102786,54.4125,10.089,0.185601,5.39278,1.55197,6A-C,Unit 6
LP-1C-493,31.3,3643.73,17117.8,1.2875,0.150909,0.0087024,0.0726944,0.58658,4.35527,0.717237,0.0456764,0.516792,25.6836,0.333405,0.17917,0.0167444,0.036591994,0.355092,0.208634,5.13079,1.58861,0.074093,47.5624,10.2937,0.216612,4.61968,1.73183,6A-C,Unit 6
LP-1C-497,31.5,3757.28,16190.3,1.265,0.234394,0,0.049429,0.689864,4.59387,0.891488,0.0592988,0.64431,29.4043,0.212831,0.187932,0.0170696,0.028116899,0.257428,0.147539,5.36482,1.41477,0.063759,43.9886,9.77629,0.222319,4.50027,1.86106,6A-C,Unit 6
LP-1C-501,31.7,3870.83,15015.8,1.3525,0.359339,0.00772427,0.0301455,0.779076,4.94652,0.978257,0.042323,0.867809,35.3012,0.217057,0.115985,0.0485215,0.017241464,0.177308,0.288731,5.94893,1.32358,0.0392229,37.3062,9.31544,0.250202,4.00272,2.15001,6A-C,Unit 6
LP-1C-505,31.9,3984.39,16087.4,1.335,0.418702,0.00277177,0.0284137,0.935873,5.69699,1.02953,0.0412407,0.903149,40.0377,0.110404,0.0177406,0.0977667,0,0.121672,0.27458,6.98304,1.46919,0.0971479,31.4164,8.54537,0.272136,3.67806,2.50673,6A-C,Unit 6
LP-1C-509,32.1,4097.94,15365.4,1.34,0.430877,0.0219615,0.0175129,0.9237,5.8328,1.04259,0.0604114,0.86213,38.2503,0.131844,0.0683877,0.148901,0.041072135,0.210871,0.246364,7.3162,1.40233,0.102175,32.152,8.89635,0.276784,3.61397,2.43813,6A-C,Unit 6
LP-1C-513,32.3,4211.49,14802,1.325,0.448225,0.0112104,0.0271838,1.05861,5.3797,1.12181,0.0955494,0.938162,38.646,0.179492,0.103914,0.136938,0.079289812,0.159329,0.373681,7.3733,1.36356,0.12496,31.3524,9.21099,0.293769,3.4054,2.46648,6A-C,Unit 6
LP-1C-517,32.5,4325.04,14604.1,1.3475,0.398429,0,0.0121668,0.983258,5.53072,1.13395,0.0240832,0.828008,37.5975,0.120049,0.077069,0.086571,0.048673374,0.136515,0.363613,7.82046,1.57584,0.0546894,32.2813,9.25283,0.286691,3.48861,2.40827,6A-C,Unit 6
LP-1C-521,32.7,4438.6,14099.9,1.34,0.430986,0.0145775,0.0216666,1.04113,5.77176,1.24717,0.0538498,0.804563,36.3889,0.16523,0.0385204,0.1341,0.008185718,0.0617294,0.295381,7.99349,1.42646,0.029101,32.7418,9.50088,0.290386,3.44765,2.37023,6A-C,Unit 6
LP-1C-525,32.9,4552.15,16188.9,1.3075,0.348941,0,0.0268078,0.853792,5.07058,0.934041,0.0397702,0.707424,31.4521,0.230468,0.123813,0.116207,0.041069428,0.134961,0.415291,7.52524,1.60234,0.0824614,38.3914,10.019,0.262612,3.83332,2.0745,6A-C,Unit 6
LP-1C-529,33.1,4665.7,18752.4,1.2475,0.171165,0.00508198,0.0789402,0.431079,3.41387,0.654436,0.0388988,0.463301,23.6241,0.199507,0.110535,0.048874,0.00386257,0.296028,0.0876026,4.85291,1.84463,0.0369712,51.2477,10.4747,0.204493,4.89319,1.62106,6A-C,Unit 6
LP-1C-533,33.3,4779.26,20510.4,1.1875,0.105267,0.0113409,0.0822299,0.328046,3.00264,0.540666,0.0421118,0.404092,20.2494,0.308341,0.159016,0.0378613,0.026561168,0.300023,0.127758,4.00003,1.55722,0.0185345,56.304,10.431,0.185292,5.40616,1.49899,6A-C,Unit 6
LP-1C-537,33.5,4892.81,21030.3,1.32,0.115116,0.0241489,0.0748704,0.315999,3.05325,0.499536,0.0358716,0.459921,20.728,0.295659,0.102581,0.0287032,0.039408686,0.368142,0.218613,3.81806,1.47474,0.0278193,56.4247,10.1522,0.179908,5.55914,1.50246,6A-C,Unit 6
LP-1C-541,33.7,5006.36,21069.7,1.22,0.102675,0.0146537,0.0726054,0.364111,3.15204,0.46963,0.0389962,0.437394,21.6459,0.258627,0.116317,0.036809,0.016384847,0.373279,0.0480776,3.55912,1.43724,0.0268639,56.2007,10.0117,0.178238,5.61617,1.51077,6A-C,Unit 6
LP-1C-545,33.9,5119.91,20321,1.205,0.0985088,0.0154091,0.107386,0.18512,3.01476,0.391149,0.0277402,0.395819,20.6364,0.318735,0.127655,0,0.066955983,0.465579,0.156855,3.48488,1.52189,0.0131728,56.9555,10.0696,0.176782,5.65888,1.49228,6A-C,Unit 6
LP-1C-549,34.1,5233.47,19816.9,1.2525,0.0460115,0.0295308,0.0939007,0.160907,3.05579,0.32773,0.0379407,0.322378,18.857,0.302931,0.170792,0.0390918,0,0.5614,0.0119085,3.8911,1.62816,0.0340941,58.4407,10.1412,0.173572,5.76569,1.45822,6A-C,Unit 6
LP-1C-553,34.3,5347.02,21113.3,1.205,0.0358611,0.015987,0.0972824,0.0808037,2.68441,0.26804,0.00752069,0.297358,16.0271,0.314538,0.243417,0,0.006759497,0.480435,0.0765193,3.00314,1.51236,0.00393089,62.4255,10.5107,0.168447,5.94357,1.37117,6A-C,Unit 6
LP-1C-557,34.5,5460.57,21567.8,1.25,0.0355189,0.0332192,0.124347,0.0965967,2.49426,0.279555,0.0374496,0.373268,15.3434,0.389205,0.333326,0,0.087701608,0.465411,0.00877809,1.98614,1.55307,0.0148279,64.1555,10.3504,0.161378,6.19957,1.34231,6A-C,Unit 6
LP-1C-561,34.7,5574.13,22475.9,1.22,0.0245356,0.0303122,0.116522,0.0570661,2.38852,0.222902,0.0530631,0.273292,16.2021,0.308065,0.184398,0.00369501,0,0.440858,0.0172932,1.89697,1.60781,0.00984806,63.8759,10.2902,0.161152,6.20803,1.34864,6A-C,Unit 6
LP-1C-565,34.9,5687.68,22810.7,1.23,0.0293229,0.0115854,0.108064,0.0414182,2.49864,0.159194,0.0321783,0.303578,14.2285,0.325405,0.266058,0.00186254,0.016425601,0.647926,0.106759,2.00713,1.63314,0.005117,65.0903,10.402,0.159804,6.25983,1.32477,6A-C,Unit 6
LP-1C-569,35.1,5801.23,23068.5,1.3075,0.0391379,0.0351045,0.136962,0.036506,2.74529,0.206614,0.0360543,0.208173,13.5335,0.302428,0.206797,0.0160848,0.145187503,0.577564,0.0365079,1.99327,1.48246,0,65.856,10.5691,0.160507,6.23172,1.30861,5B-C,Unit 5B-5C
LP-1C-573,35.3,5914.78,22627,1.165,0.0284089,0.0109325,0.138439,0.0280165,2.89017,0.16686,0.0251926,0.204312,13.3282,0.313828,0.258405,0,0.102451241,0.49841,0.0457875,2.04554,1.3899,0.00522665,65.9246,10.6587,0.161687,6.18556,1.30583,5B-C,Unit 5B-5C
LP-1C-577,35.5,6028.34,23222.4,1.265,0.00527376,0.00671205,0.134491,0.0309141,2.91725,0.164317,0.0210659,0.145981,13.8584,0.381185,0.176582,0,0.128774939,0.467078,0.0600638,2.17557,1.61059,0.00668009,65.5117,10.4876,0.160083,6.24794,1.31617,5B-C,Unit 5B-5C
LP-1C-581,35.7,6141.89,24115.7,1.2625,0.0145454,0.0375357,0.113853,0.0380999,2.7947,0.152322,0.0433014,0.233601,14.8711,0.288549,0.195698,0,0.094418387,0.571867,0.0641826,2.05021,1.49559,0.0181181,64.6523,10.2914,0.159193,6.28487,1.33436,5B-C,Unit 5B-5C
LP-1C-585,35.9,6255.44,24206.7,1.2575,0.00908331,0.0182824,0.131547,0.0424605,2.83664,0.156505,0.0303541,0.970591,16.1192,0.376299,0.212799,0,0.063175047,0.455322,0.0621531,1.96895,1.28497,0.015533,63.4996,10.0372,0.158075,6.32892,1.35987,5B-C,Unit 5B-5C
LP-1C-589,36.1,6369,24287.3,1.3325,0.016607,0.0113991,0.10872,0.0367521,2.41554,0.125025,0.034503,0.243741,15.4813,0.345804,0.190025,0.0052591,0.063447583,0.577804,0.0967313,2.19394,1.39978,0.00652427,64.6846,10.0772,0.155803,6.41999,1.33762,5B-C,Unit 5B-5C
LP-1C-593,36.3,6482.55,23622.9,1.265,0.0242657,0.0134743,0.111374,0.0277621,2.77135,0.126204,0.0460237,0.426522,14.6096,0.350647,0.160598,0,0.071689759,0.301135,0.114796,1.80763,1.50529,0.0271599,65.3661,10.3329,0.158082,6.32778,1.32105,5B-C,Unit 5B-5C
LP-1C-597,36.5,6596.1,23623.5,1.34,0.0156784,0.031125,0.101137,0.107996,2.92169,0.176347,0.0386899,0.272406,15.493,0.310166,0.185863,0,0.071395629,0.375789,0,1.8402,1.49964,0.00631951,64.9735,10.0754,0.155086,6.44995,1.3326,5B-C,Unit 5B-5C
LP-1C-601,36.7,6709.66,23500.9,1.24,0.0409346,0.0135906,0.112102,0.106837,2.74093,0.192145,0.0218113,0.237828,14.4957,0.333571,0.229308,0.0191163,0.04704371,0.497016,0.0733443,1.76502,1.42168,0.00310951,65.6541,10.2829,0.156642,6.38586,1.31692,5B-C,Unit 5B-5C
LP-1C-605,36.9,6823.21,23540,1.2875,0.0462765,0.0135423,0.0941339,0.0504099,2.67211,0.141122,0.0289322,0.18357,13.7637,0.294931,0.132571,0,0.002746662,0.431651,0.0340461,1.86919,1.49682,0.0129706,66.2797,10.3522,0.156217,6.40596,1.30504,5B-C,Unit 5B-5C
LP-1C-609,37.1,6936.76,23421.5,1.2725,0.0245718,0.00739889,0.108083,0.0181382,2.8749,0.086945,0.0144585,0.0895064,13.6735,0.29353,0.237808,0,0.00788962,0.423544,0.0162585,1.66356,1.27471,0,66.9387,10.3451,0.154552,6.47257,1.29396,5B-C,Unit 5B-5C
LP-1C-613,37.3,7050.31,23369.7,1.205,0.0240117,0.0304907,0.122859,0.0197223,2.79328,0.0620825,0.0214875,0.156198,13.4481,0.340044,0.171843,0.00230517,0.085783535,0.381605,0.125757,1.71922,1.43354,0,67.0373,10.3497,0.154383,6.47753,1.29231,5B-C,Unit 5B-5C
LP-1C-617,37.5,7163.87,23430.7,1.355,0.00680717,0.0354993,0.121923,0.019295,2.88328,0.121109,0.0347656,0.115607,14.5181,0.302493,0.186497,0,0.052426086,0.372358,0.0460108,1.65179,1.37731,0,66.2157,10.234,0.154547,6.4719,1.30814,5B-C,Unit 5B-5C
LP-1C-621,37.7,7277.42,22841.8,1.265,0.017211,0.00960835,0.124763,0.0225701,2.98816,0.0767414,0.0151487,0.0560295,12.2716,0.333077,0.2131,0.011848,0.113392909,0.460584,0,1.8748,1.46791,0.00636033,67.7013,10.5538,0.155914,6.41579,1.27844,5B-C,Unit 5B-5C
LP-1C-625,37.9,7390.97,22504.8,1.2525,0.0403089,0.0156495,0.0980581,0.0142546,2.72674,0.0259847,0.0214267,0.0689288,13.8371,0.323566,0.140792,0,0.174038008,0.314932,0.0215344,1.87451,1.41343,0.0128622,66.9395,10.4222,0.155711,6.42605,1.29293,5B-C,Unit 5B-5C
LP-1C-629,38.1,7504.53,22707.3,1.2075,0.0298236,0.0293862,0.109155,0.0224493,2.82921,0.0792511,0.0224772,0.0923157,15.1365,0.322946,0.202245,0,0.125631597,0.287772,0.0485852,1.81499,1.40162,0.00236442,65.3249,10.2938,0.157591,6.34859,1.32246,5B-C,Unit 5B-5C
LP-1C-633,38.3,7618.08,23291.2,1.2725,0.00267566,0.0140151,0.139469,0,3.066,0.0501587,0.0216281,0.104127,16.8978,0.315761,0.170988,0,0.094305048,0.363957,0.0102097,1.92262,1.35601,0.00636931,63.7049,9.91825,0.155723,6.42471,1.35843,5B-C,Unit 5B-5C
LP-1C-637,38.5,7731.63,23695,1.3075,0.0288434,0.00562186,0.122621,0.00617545,2.9951,0.0671962,0.0168522,0.106052,17.0932,0.322339,0.208907,0.00605432,0.109347443,0.378904,0,1.92325,1.55622,0,63.3973,10.0429,0.158406,6.31821,1.36169,5B-C,Unit 5B-5C
LP-1C-641,38.7,7845.18,23786.7,1.2725,0.0120533,0.00448777,0.095214,0.0459947,2.86777,0.100642,0.0177468,0.109282,16.3305,0.27941,0.193608,0,0.096653484,0.379983,0.111505,1.68255,1.42069,0.00539351,64.6875,10.0835,0.1559,6.41603,1.3375,5B-C,Unit 5B-5C
LP-1C-645,38.9,7958.74,23954,1.235,0.0102504,0.00937129,0.109333,0.0216509,3.11092,0.0869973,0.0194214,0.128745,14.4726,0.371617,0.229888,0.00266326,0.079401899,0.414364,0.0855422,1.72599,1.39369,0.0145903,65.5924,10.31,0.157264,6.36737,1.3177,5B-C,Unit 5B-5C
LP-1C-649,39.1,8072.29,24472.4,1.2825,0.0240736,0.0196192,0.13676,0.010702,3.2797,0.0697514,0.0339797,0.109421,13.2238,0.326264,0.17495,0.00445569,0.078657109,0.487851,0.0279325,1.64237,1.38262,0,66.9046,10.2868,0.153759,6.50786,1.29552,5B-C,Unit 5B-5C
LP-1C-653,39.3,8185.84,24237.1,1.285,0.0290591,0.0223665,0.148577,0.0229058,2.68521,0.0507384,0.0368471,0.106669,13.939,0.323134,0.227921,0,0.111655743,0.349799,0.0689222,1.65879,1.40027,0,66.5171,10.2983,0.154844,6.46197,1.30187,5B-C,Unit 5B-5C
LP1A-231,39.5,8299.4,28417.5,1.3775,0.00505744,0.0305707,0.112431,0.0446711,3.70373,0.0641507,0.0887916,0.16295,19.3997,0.261607,0.198826,0,0.068025351,0.350381,0.0335096,1.72144,1.25888,0.015667,59.3204,9.37563,0.158088,6.32779,1.45982,5B-C,Unit 5B-5C
LP1A-235,39.7,8412.95,27755.3,1.4025,0.0115044,0.00345504,0.146223,0.0185979,4.32464,0.0307441,0.118607,0.192952,22.3793,0.245835,0.193521,0,0.219047957,0.291317,0.00307499,1.79447,1.15936,0.0180226,56.5696,8.88162,0.157031,6.36915,1.52842,5B-C,Unit 5B-5C
LP1A-239,39.9,8526.5,27686,1.3275,0.00582555,0.0148607,0.128385,0.028319,3.69971,0.0579673,0.120401,0.136648,19.6149,0.217681,0.2254,0,0.026832107,0.326965,0.031136,1.75677,1.16853,0.00291278,59.1539,9.36753,0.158366,6.31847,1.45963,5B-C,Unit 5B-5C
LP1A-243,40.1,8640.05,27298.8,1.3825,0.0258156,0.010141,0.184319,0.0269694,3.79179,0.0988615,0.145778,0.18066,19.9129,0.275671,0.206137,0.00989286,0.290898153,0.34095,0.0648823,1.65462,1.10073,0.00904557,58.885,9.15281,0.155413,6.43636,1.46995,5B-C,Unit 5B-5C
LP1A-247,40.3,8753.61,27176.8,1.385,0.00308747,0.0109498,0.140858,0.0276971,3.88741,0.0632697,0.113467,0.114168,18.1878,0.264782,0.169533,0,0,0.295009,0.0185248,1.49738,1.28789,0.00679228,60.5415,9.52521,0.157297,6.36012,1.42795,5B-C,Unit 5B-5C
LP1A-251,40.5,8867.16,26589.5,1.3575,0.0105726,0.0122053,0.177056,0.0456472,4.78886,0.0824475,0.12077,0.175395,17.7057,0.279101,0.170376,0,0.167438616,0.302445,0.0734285,1.7096,1.20319,0.00303568,59.844,9.48795,0.158543,6.3102,1.44264,5B-C,Unit 5B-5C
LP1A-255,40.7,8980.71,25332.5,1.4425,0.0216012,0.00711226,0.416054,0.0210629,8.16883,0.0800854,0.110173,0.124461,18.03,0.294664,0.22594,0,0.044506446,0.379086,0.0395126,1.76107,1.05446,0.00227946,56.3538,9.20597,0.163452,6.12053,1.52631,5B-C,Unit 5B-5C
LP1A-259,40.9,9094.27,23829.3,1.5325,0.0275611,0,0.884591,0.0200417,15.1829,0.0697161,0.0694652,0.128104,17.8911,0.174044,0.136794,0,0.043224809,0.255205,0.0482154,1.76457,0.95292,0,50.5104,8.47442,0.167815,5.96307,1.69619,5B-C,Unit 5B-5C
LP1A-263,41.1,9166.77,20944.3,1.55,0.0317828,0.00962122,1.00242,0.0305017,17.8552,0.0460082,0.106197,0.123428,15.1162,0.217464,0.126581,0.0757677,0.074896858,0.20068,0.123583,2.30233,0.893634,0.00321125,49.3344,9.12887,0.184904,5.41084,1.71383,5B-C,Unit 5B-5C
LP1A-267,41.3,9198.23,21099,1.495,0.00950736,0.00261525,1.2306,0.0373859,20.1568,0.0447744,0.112459,0.0650628,12.277,0.23068,0.119575,0.0866823,0.036279554,0.147794,0.136541,2.45899,1.02201,0.00261525,49.4548,9.45619,0.191313,5.22996,1.70193,5B-C,Unit 5B-5C
LP1A-271,41.5,9229.68,22212.3,1.35,0.0252371,0.00692821,0.352063,0.0525757,7.6207,0.0644669,0.142885,0.110646,18.4814,0.250523,0.150357,0,0.083187541,0.330439,0.0380752,1.82763,1.26386,0.00288061,55.8333,9.85423,0.176522,5.6675,1.52396,5B-C,Unit 5B-5C
LP1A-275,41.7,9261.14,21612.3,1.4475,0.02517,0.00212012,0.632208,0.0107087,11.6894,0.0369873,0.125504,0.0750751,17.4141,0.239734,0.161248,0,0.134313645,0.240881,0.0108938,1.8132,1.12268,0,53.7874,9.52647,0.177471,5.65214,1.58079,5B-C,Unit 5B-5C
LP1A-279,41.9,9292.6,21179.8,1.51,0.0123313,0.00310936,1.33444,0.0444717,21.4488,0.0257287,0.12465,0.0975635,13.5062,0.226479,0.132593,0,0.106841484,0.210834,0.052776,2.04431,1.00469,0.00488604,47.4803,9.29174,0.195768,5.11077,1.76323,5B-C,Unit 5B-5C
