SH20M1H_mean_age,LnFe_Mn,SH20M1H_mean_age,LnMn_Ti,SH20M1H_mean_age,LnBr_Ti,SH20M1H_mean_age,LnInc_Coh,SH20M1H_mean_age,LnCa_Ti
3401.9,2.909288917,3401.9,1.296682202,3401.9,1.757857918,3401.9,1.588363262,3401.9,0.721318058
3406.7,2.95078996,3406.7,1.988927534,3406.7,1.661884388,3406.7,1.631782555,3406.7,1.624705385
3411.6,2.890371758,3411.6,1.826048543,3411.6,1.256079721,3411.6,1.574837441,3411.6,0.920931111
3416.4,2.896594553,3416.4,1.81448772,3416.4,2.245832276,3416.4,1.652324523,3416.4,1.014730805
3421.2,2.884608053,3421.2,1.287854288,3421.2,2.363209715,3421.2,1.568602665,3421.2,-0.980829253
3423.7,3.00884043,3423.7,1.098612289,3423.7,2.115250994,3423.7,1.602637177,3423.7,0.318453731
3428.5,3.099805489,3428.5,1.614757074,3428.5,1.478569637,3428.5,1.62041984,3428.5,1.150572028
3433.3,3.057224407,3433.3,1.536355056,3433.3,0.859468396,3433.3,1.62808897,3433.3,0.940751029
3438.2,3.044362629,3438.2,1.366360146,3438.2,1.094216677,3438.2,1.619885748,3438.2,0.862223511
3443,2.922763254,3443,2.736221078,3443,3.563478188,3443,1.615963267,3443,2.316769728
3447.8,2.962218094,3447.8,2.642809679,3447.8,2.675961887,3447.8,1.599991848,3447.8,1.78294884
3450.3,2.991878704,3450.3,1.375365291,3450.3,1.279322242,3450.3,1.603065362,3450.3,0.721720553
3455.1,3.066489756,3455.1,1.328307103,3455.1,1.010319682,3455.1,1.581147915,3455.1,0.75459996
3459.9,2.966027119,3459.9,1.530333731,3459.9,1.496221897,3459.9,1.642324353,3459.9,0.8848146
3464.5,3.013323549,3464.5,1.546637011,3464.5,1.356880476,3464.5,1.629849638,3464.5,1.12247977
3469.1,2.871014036,3469.1,2.052110648,3469.1,1.552971301,3469.1,1.652614532,3469.1,1.470851749
3471.4,3.061067671,3471.4,1.27686052,3471.4,1.165434785,3471.4,1.601515456,3471.4,0.945138886
3476,3.01489531,3476,2.799021979,3476,2.553899521,3476,1.593847547,3476,2.33075597
3480.5,2.736786596,3480.5,1.732459727,3480.5,0.955511445,3480.5,1.627723705,3480.5,1.07407118
3485.1,2.988010227,3485.1,1.923095471,3485.1,2.011388078,3485.1,1.629115994,3485.1,1.48637782
3489.7,3.115191053,3489.7,1.22945189,3489.7,1.293400614,3489.7,1.602146554,3489.7,0.785520501
3494.3,2.882187349,3494.3,3.158932789,3494.3,2.714092516,3494.3,1.577330679,3494.3,2.48490665
3496.6,2.959317746,3496.6,1.661397651,3496.6,1.698669046,3496.6,1.646331549,3496.6,1.193922468
3501.1,3.386050566,3501.1,NaN,3501.1,NaN,3501.1,1.597686076,3501.1,NaN
3505.7,2.763220379,3505.7,2.740840024,3505.7,2.453157951,3505.7,1.619130022,3505.7,2.014903021
3510.3,2.822713109,3510.3,2.107879477,3510.3,2.960503582,3510.3,1.577995688,3510.3,1.263692039
3514.9,2.783967401,3514.9,1.521839853,3514.9,1.528857426,3514.9,1.564237826,3514.9,0.755667538
3517.2,2.804968098,3517.2,1.837016061,3517.2,1.897119985,3517.2,1.612277617,3517.2,1.32175584
3521.7,2.799632014,3521.7,1.720663548,3521.7,1.221465962,3521.7,1.625289803,3521.7,1.031018998
3526.3,2.764906226,3526.3,1.763588592,3526.3,1.315386392,3526.3,1.612593319,3526.3,1.098612289
3530.9,2.811461916,3530.9,1.482194686,3530.9,0.964462276,3530.9,1.636412304,3530.9,0.979204557
3535.5,2.994908889,3535.5,1.288368824,3535.5,1.103575078,3535.5,1.613174899,3535.5,0.591097926
3540,2.85382796,3540,1.597832366,3540,0.379489622,3540,1.608910764,3540,0.983230215
3542.3,2.820956143,3542.3,1.664162812,3542.3,1.370546004,3542.3,1.6626566,3542.3,0.871554838
3546.9,2.804050591,3546.9,1.648152425,3546.9,1.376376924,3546.9,1.627746094,3546.9,1.124587775
3551.5,2.834620364,3551.5,1.666909266,3551.5,0.94132681,3551.5,1.607772544,3551.5,1.093906398
3556.1,2.964617348,3556.1,2.108769157,3556.1,2.091275999,3556.1,1.605077131,3556.1,1.623622547
3560.6,2.950465307,3560.6,2.240149622,3560.6,2.039167643,3560.6,1.628271813,3560.6,1.630271999
3562.9,2.910129348,3562.9,1.627691353,3562.9,1.133098465,3562.9,1.638111378,3562.9,1.05833839
3567.5,2.821793207,3567.5,1.748409028,3567.5,1.627456418,3567.5,1.601327002,3567.5,1.202152968
3572.1,2.816092831,3572.1,1.814881887,3572.1,1.458206943,3572.1,1.637908532,3572.1,1.068936521
3576.7,2.928653944,3576.7,1.212136115,3576.7,0.764323459,3576.7,1.622385981,3576.7,0.713431852
3581.2,3.003131884,3581.2,1.537796033,3581.2,1.638637067,3581.2,1.626008192,3581.2,0.820486603
3585.8,2.937777162,3585.8,1.672951318,3585.8,1.483837515,3585.8,1.633339408,3585.8,1.125568099
3588.1,2.858110896,3588.1,1.919934663,3588.1,2.10475935,3588.1,1.615851026,3588.1,1.140459399
3592.7,2.920769235,3592.7,1.299282984,3592.7,1.225951711,3592.7,1.604423909,3592.7,0.878550404
3597.3,2.965837799,3597.3,2.498699972,3597.3,3.184974273,3597.3,1.592856176,3597.3,2.140066163
3601.8,3.241244461,3601.8,2.268683541,3601.8,2.226423732,3601.8,1.622825968,3601.8,1.722766598
3606.4,3.216953979,3606.4,1.7837913,3606.4,2.512305624,3606.4,1.623119186,3606.4,1.189584067
3608.7,3.035038327,3608.7,1.546379776,3608.7,1.440361582,3608.7,1.609519531,3608.7,0.893817876
3613.3,2.992633013,3613.3,1.876700146,3613.3,0.877240217,3613.3,1.602003939,3613.3,1.391599413
3617.9,2.843529482,3617.9,2.277267285,3617.9,1.584120104,3617.9,1.620660139,3617.9,1.738270784
3622.4,2.837367599,3622.4,1.549718678,3622.4,1.555853666,3622.4,1.658791569,3622.4,0.685874421
3627,3.15124848,3627,1.327205445,3627,1.361396809,3627,1.622613885,3627,0.701310491
3631.6,2.960922869,3631.6,1.761743573,3631.6,0.92911142,3631.6,1.595696158,3631.6,1.171182982
3633.9,2.95546568,3633.9,2.343407088,3633.9,2.093234864,3633.9,1.617933369,3633.9,1.400087683
3638.5,3.055572274,3638.5,1.791759469,3638.5,1.816452082,3638.5,1.614146424,3638.5,1.126011263
3643,2.998222246,3643,1.584812865,3643,1.42603469,3643,1.64274218,3643,0.894431938
3647.6,2.946461225,3647.6,1.441019261,3647.6,0.890972924,3647.6,1.617420681,3647.6,0.717839793
3652.2,3.028853744,3652.2,1.619773922,3652.2,1.572396641,3652.2,1.665046989,3652.2,0.791993015
3654.5,3.103678729,3654.5,1.242400181,3654.5,0.934677358,3654.5,1.63973476,3654.5,0.703403681
3659.1,2.988728106,3659.1,1.69968479,3659.1,1.314320861,3659.1,1.631073608,3659.1,1.021651248
3663.6,3.072548628,3663.6,1.690783552,3663.6,1.329634328,3663.6,1.603082785,3663.6,1.064126113
3668.2,3.143698455,3668.2,1.403993938,3668.2,1.22796831,3668.2,1.612793392,3668.2,0.78845736
3672.8,3.085671949,3672.8,1.392684159,3672.8,0.79078565,3672.8,1.630709508,3672.8,0.767255153
3677.4,3.115981402,3677.4,1.658228077,3677.4,1.518783544,3677.4,1.624097317,3677.4,1.098612289
3679.7,2.91632068,3679.7,2.254794429,3679.7,1.85629799,3679.7,1.624079093,3679.7,1.435084525
3684.2,3.135379793,3684.2,1.622683139,3684.2,1.484630262,3684.2,1.648039196,3684.2,1.043804052
3688.8,3.061465661,3688.8,1.794401479,3688.8,1.586965057,3688.8,1.619730878,3688.8,1.222841289
3693.6,3.047716544,3693.6,1.383713715,3693.6,1.095169944,3693.6,1.595518481,3693.6,0.772396552
3698.4,3.336122862,3698.4,1.452252329,3698.4,0.934309237,3698.4,1.64926655,3698.4,1.171637424
3700.8,3.135960362,3700.8,1.878527152,3700.8,1.687048515,3700.8,1.685878403,3700.8,1.425008873
3705.6,3.098041492,3705.6,2.174168801,3705.6,2.126398525,3705.6,1.64548792,3705.6,1.545924507
3710.4,3.08524299,3710.4,1.588939391,3710.4,1.449473263,3710.4,1.625556963,3710.4,1.113001026
3715.2,3.286029168,3715.2,1.61282201,3715.2,1.571436794,3715.2,1.608334412,3715.2,0.952900477
3719.9,2.996972199,3719.9,2.335374916,3719.9,1.743610125,3719.9,1.647877804,3719.9,1.578185369
3724.7,3.032442675,3724.7,1.301195031,3724.7,1.318240898,3724.7,1.636018711,3724.7,0.739427933
3727.1,3.165291579,3727.1,1.804259632,3727.1,1.709880695,3727.1,1.621359416,3727.1,1.266150049
3731.9,3.065465612,3731.9,1.474224434,3731.9,1.297945191,3731.9,1.587332384,3731.9,0.86808863
3736.7,3.103362938,3736.7,1.828800741,3736.7,1.6573292,3736.7,1.62847068,3736.7,1.25545476
3741.5,3.115677472,3741.5,1.155388804,3741.5,0.781875296,3741.5,1.603789283,3741.5,0.500462837
3746.3,2.86352728,3746.3,2.458367095,3746.3,1.752919636,3746.3,1.637674246,3746.3,1.747956847
3748.7,3.206693072,3748.7,1.694595721,3748.7,1.74435723,3748.7,1.624327208,3748.7,1.192799504
3753.5,3.223599852,3753.5,2.16052321,3753.5,1.922471576,3753.5,1.650219028,3753.5,1.5070759
3758.3,3.321248832,3758.3,1.343169934,3758.3,1.336367187,3758.3,1.619448854,3758.3,0.871130336
3763.1,3.25543612,3763.1,1.37322228,3763.1,1.209154163,3763.1,1.631590072,3763.1,0.590668511
3767.9,3.189331224,3767.9,1.416326648,3767.9,1.42809149,3767.9,1.651616043,3767.9,0.819027426
3772.6,3.1091444,3772.6,2.107879477,3772.6,1.900958761,3772.6,1.613861674,3772.6,1.360318875
3775,3.381018377,3775,1.454789596,3775,1.437214452,3775,1.632930704,3775,1.05799757
3779.8,3.206698232,3779.8,1.937301775,3779.8,1.663926098,3779.8,1.640959604,3779.8,1.467874348
3784.6,3.186683985,3784.6,1.58224217,3784.6,0.791777784,3784.6,1.629703201,3784.6,1.052866267
3789.4,3.297801503,3789.4,1.549333988,3789.4,1.400087683,3789.4,1.655790429,3789.4,0.829279355
3794.2,3.214351499,3794.2,1.502511226,3794.2,1.499371506,3794.2,1.619015045,3794.2,0.774272725
3796.6,3.211501764,3796.6,1.633037828,3796.6,1.202479152,3796.6,1.604962418,3796.6,0.960093355
3801.4,3.291231457,3801.4,1.266008195,3801.4,1.06240924,3801.4,1.599625299,3801.4,0.725937003
3806.2,3.275268677,3806.2,2.343131187,3806.2,2.253105036,3806.2,1.61842631,3806.2,1.756668149
3811,3.390188096,3811,1.17047685,3811,1.008387197,3811,1.597295769,3811,0.587786665
3815.8,3.33654554,3815.8,1.755594193,3815.8,1.502254242,3815.8,1.60216617,3815.8,1.125568099
3820.5,3.312353064,3820.5,1.84343148,3820.5,1.239690887,3820.5,1.618704026,3820.5,1.22644566
3822.9,3.392410778,3822.9,1.660493083,3822.9,1.218157439,3822.9,1.571712206,3822.9,1.114360646
3827.7,3.397893318,3827.7,1.428853976,3827.7,1.454562332,3827.7,1.606451909,3827.7,0.916290732
3832.5,3.169522395,3832.5,1.558954007,3832.5,0.169418152,3832.5,1.619260389,3832.5,1.143732724
3837.3,3.179051337,3837.3,1.684006608,3837.3,1.22945189,3837.3,1.583315124,3837.3,1.076872302
3842.1,3.195387844,3842.1,1.865867441,3842.1,1.230539832,3842.1,1.639560503,3842.1,1.092181398
3844.5,3.072748428,3844.5,1.398270552,3844.5,0.486434171,3844.5,1.607242462,3844.5,0.740214691
3849.3,3.037027529,3849.3,1.345709081,3849.3,0.616413386,3849.3,1.657397011,3849.3,0.485507816
3854.1,3.013821638,3854.1,2.106252799,3854.1,1.720434688,3854.1,1.580128822,3854.1,1.541996632
3858.9,3.065699847,3858.9,1.835244581,3858.9,1.326190437,3858.9,1.626022754,3858.9,1.08180517
3863.7,2.840155138,3863.7,1.622683139,3863.7,0.732367894,3863.7,1.638925354,3863.7,0.869897692
3868.4,2.887015161,3868.4,1.47590652,3868.4,1.191394022,3868.4,1.636482383,3868.4,0.733969175
3870.8,2.957919374,3870.8,1.890850372,3870.8,1.386294361,3870.8,1.60724573,3870.8,1.270462546
3875.6,2.813042228,3875.6,1.914819562,3875.6,1.189584067,3875.6,1.586435218,3875.6,1.173145341
3880.4,2.897859991,3880.4,1.654558348,3880.4,1.555712513,3880.4,1.648487047,3880.4,0.961411167
3885.2,2.987829408,3885.2,1.455703812,3885.2,0.955511445,3885.2,1.65684421,3885.2,0.906240396
3890,3.064425215,3890,1.905226572,3890,1.609437912,3890,1.623333904,3890,1.307704087
3892.4,2.947606272,3892.4,1.481056746,3892.4,0.529919283,3892.4,1.613599908,3892.4,0.687104866
3897.2,2.829437586,3897.2,1.951496756,3897.2,1.434150382,3897.2,1.628843004,3897.2,1.266671399
3902,2.980618636,3902,1.48683559,3902,1.184554718,3902,1.643312508,3902,0.877070019
3904.4,3.005716281,3904.4,1.6405285,3904.4,1.038353097,3904.4,1.59327043,3904.4,0.793230639
3909.2,2.930078303,3909.2,1.657392306,3909.2,0.639079959,3909.2,1.650875603,3909.2,0.648296614
3914,2.919441111,3914,2.559807958,3914,2.120263536,3914,1.611678546,3914,1.609437912
3918.7,2.859094019,3918.7,1.986732144,3918.7,2.173804303,3918.7,1.641894832,3918.7,1.386294361
3923.5,2.846280681,3923.5,1.785567499,3923.5,1.516347489,3923.5,1.631980814,3923.5,0.764606145
3928.3,2.762680169,3928.3,1.813381933,3928.3,1.300772188,3928.3,1.621658753,3928.3,0.794400914
3933.3,2.741661548,3933.3,2.916179642,3933.3,2.439786215,3933.3,1.634955948,3933.3,2.049588579
3938.3,2.67514285,3938.3,NaN,3938.3,NaN,3938.3,1.635309002,3938.3,NaN
3943.2,2.634336628,3943.2,2.665032816,3943.2,1.680533834,3943.2,1.644102561,3943.2,1.619909212
3948.2,2.628965501,3948.2,2.190855129,3948.2,1.304464343,3948.2,1.5955488,3948.2,1.098612289
3953.1,2.719172331,3953.1,1.656584691,3953.1,1.328628719,3953.1,1.599513542,3953.1,0.759838555
3958.1,2.786837582,3958.1,1.939493015,3958.1,1.447796561,3958.1,1.645685947,3958.1,0.845163388
3963.1,2.774585661,3963.1,1.781154916,3963.1,0.8400383,3963.1,1.647515452,3963.1,0.772215704
3968,2.875019049,3968,2.844355521,3968,2.583098676,3968,1.618998166,3968,1.992430165
3973,2.954509558,3973,2.375707358,3973,1.750697982,3973,1.637662907,3973,1.623136757
3978,2.808994199,3978,2.611200375,3978,1.032362903,3978,1.635362793,3978,1.817077277
3982.9,2.850436915,3982.9,1.796954286,3982.9,0.940983344,3982.9,1.618103161,3982.9,0.485507816
3987.9,2.962831795,3987.9,2.226700395,3987.9,1.669157147,3987.9,1.649002549,3987.9,1.433251344
3992.9,2.816482916,3992.9,2.252574672,3992.9,0.829722716,3992.9,1.645591162,3992.9,1.42222637
3997.8,2.585958534,3997.8,1.600981202,3997.8,1.062894206,3997.8,1.624042014,3997.8,0.719122667
4002.8,2.595170853,4002.8,2.161358664,4002.8,1.32985305,4002.8,1.640354174,4002.8,1.283640207
4007.8,2.529129794,4007.8,1.952239284,4007.8,1.820958624,4007.8,1.63560439,4007.8,1.045367774
4012.7,2.733655639,4012.7,1.58240924,4012.7,1.362684495,4012.7,1.645042604,4012.7,0.510825624
4017.7,2.797387837,4017.7,1.732420029,4017.7,0.97152686,4017.7,1.646967142,4017.7,0.747214402
4022.7,2.742854123,4022.7,1.930405963,4022.7,0.3142491,4022.7,1.618091632,4022.7,1.177470864
4027.6,2.890787818,4027.6,1.655423026,4027.6,1.64412347,4027.6,1.649242745,4027.6,0.94337169
4032.6,2.8056272,4032.6,2.246896187,4032.6,1.890850372,4032.6,1.642820374,4032.6,0.88238918
4037.6,2.696584472,4037.6,1.983793467,4037.6,-1.045968555,4037.6,1.592858848,4037.6,0.795801335
4042.5,2.835865054,4042.5,1.949388413,4042.5,0.930818832,4042.5,1.552858292,4042.5,0.995958135
4047.5,2.775024777,4047.5,2.104134154,4047.5,1.617406082,4047.5,1.621984043,4047.5,1.043804052
4052.5,2.807497039,4052.5,1.693024629,4052.5,1.226787482,4052.5,1.632095658,4052.5,0.718464989
4057.4,2.886280577,4057.4,2.508812171,4057.4,2.482214858,4057.4,1.654948154,4057.4,1.634916998
4062.4,2.910914607,4062.4,1.943105098,4062.4,1.597603455,4062.4,1.627197942,4062.4,0.958523495
4067.3,2.797746143,4067.3,2.335374916,4067.3,1.546917555,4067.3,1.585949689,4067.3,1.48709906
4072.3,2.872184888,4072.3,2.290750635,4072.3,2.126128656,4072.3,1.623243277,4072.3,1.218571604
4077.3,2.684089408,4077.3,1.434150382,4077.3,0.999044693,4077.3,1.607780956,4077.3,0.25022451
4082.2,2.823361048,4082.2,2.189061267,4082.2,1.013815752,4082.2,1.610123964,4082.2,1.473813739
4087.2,2.696641565,4087.2,1.740727989,4087.2,1.415708246,4087.2,1.604036873,4087.2,1.031749343
4092.2,2.929935099,4092.2,2.117907823,4092.2,1.192138347,4092.2,1.59483626,4092.2,1.266671399
4097.1,2.929453108,4097.1,2.154664963,4097.1,1.439538876,4097.1,1.597178614,4097.1,1.077558879
4102.1,3.253130849,4102.1,1.938362943,4102.1,1.544197391,4102.1,1.599149756,4102.1,1.198695747
4107.1,3.070255188,4107.1,2.052290553,4107.1,1.305755499,4107.1,1.56215457,4107.1,0.99852883
4112,2.789100127,4112,1.89276268,4112,1.435774418,4112,1.595778423,4112,0.91918509
4117,3.008795922,4117,1.818076778,4117,1.44926916,4117,1.65747257,4117,1.235471471
4122,2.918573193,4122,1.396244692,4122,0.631271777,4122,1.610340799,4122,0.494696242
4126.9,2.950386172,4126.9,1.811962177,4126.9,1.691676011,4126.9,1.650108452,4126.9,0.960209966
4131.9,3.061471996,4131.9,1.412269848,4131.9,1.144334538,4131.9,1.620045573,4131.9,0.666478933
4136.9,2.953343148,4136.9,1.53393036,4136.9,1.423473364,4136.9,1.594226123,4136.9,0.435318071
4141.8,2.898901114,4141.8,1.869601956,4141.8,1.603707238,4141.8,1.600953554,4141.8,0.73511138
4146.8,3.087309713,4146.8,2.073991937,4146.8,1.875141078,4146.8,1.604822246,4146.8,1.295322583
4151.8,3.193589096,4151.8,2.540996116,4151.8,2.040220829,4151.8,1.564265358,4151.8,1.669157147
4156.7,2.971089002,4156.7,3.519803124,4156.7,3.245193133,4156.7,1.561574554,4156.7,2.564949357
4161.7,2.994215973,4161.7,1.858898772,4161.7,1.957744607,4161.7,1.650490851,4161.7,0.905117431
4166.7,2.891108949,4166.7,3.62877553,4166.7,3.295836866,4166.7,1.632474962,4166.7,2.367123614
4171.6,2.869318349,4171.6,1.783977329,4171.6,1.72773761,4171.6,1.623901955,4171.6,0.813510863
4176.6,2.773942819,4176.6,2.732742814,4176.6,2.036881927,4176.6,1.651438764,4176.6,1.749199855
4181.3,2.651743939,4181.3,1.898731589,4181.3,1.031920914,4181.3,1.611463068,4181.3,0.660357358
4186.1,2.643935388,4186.1,2.18507376,4186.1,0.975379648,4186.1,1.620957177,4186.1,1.01554569
4190.8,2.707663653,4190.8,2.12997235,4190.8,2.003455635,4190.8,1.575207254,4190.8,1.048601868
4195.5,2.877703739,4195.5,2.506281509,4195.5,2.046497386,4195.5,1.598931951,4195.5,1.413693335
4200.3,2.968325224,4200.3,2.102972039,4200.3,1.54553411,4200.3,1.59243509,4200.3,1.218157439
4205,2.856307154,4205,2.93385687,4205,2.433613355,4205,1.55346975,4205,1.734601055
4209.8,NaN,4209.8,NaN,4209.8,0.223143551,4209.8,1.609827384,4209.8,0.117783036
4214.5,NaN,4214.5,NaN,4214.5,0.613104473,4214.5,1.633004531,4214.5,-0.619039208
4219.2,3.228826156,4219.2,NaN,4219.2,NaN,4219.2,1.654516701,4219.2,NaN
4228.7,2.793208009,4228.7,NaN,4228.7,NaN,4228.7,1.61554722,4228.7,NaN
4233.5,2.40356101,4233.5,NaN,4233.5,NaN,4233.5,1.647165295,4233.5,NaN
4238.2,2.921624301,4238.2,1.540445041,4238.2,1.889951495,4238.2,1.628475424,4238.2,0.090971778
4242.9,2.905850682,4242.9,1.442004968,4242.9,1.338285142,4242.9,1.586378439,4242.9,0.362905494
4247.7,3.080565058,4247.7,1.342673739,4247.7,0.911400747,4247.7,1.577024146,4247.7,0.237671652
4252.4,3.189397972,4252.4,NaN,4252.4,NaN,4252.4,1.603018817,4252.4,NaN
4257.2,3.011168082,4257.2,2.101914398,4257.2,2.619384564,4257.2,1.629706367,4257.2,1.185623666
4261.9,2.928103101,4261.9,1.922176565,4261.9,1.193470082,4261.9,1.634096945,4261.9,1.07342204
4266.6,2.824999746,4266.6,2.149311222,4266.6,1.350576279,4266.6,1.659482964,4266.6,1.177304557
4271.4,2.668862545,4271.4,1.878019814,4271.4,1.298053728,4271.4,1.604727866,4271.4,0.942958979
4276.1,2.85529602,4276.1,2.334502696,4276.1,1.089562453,4276.1,1.615014661,4276.1,1.386294361
4280.8,2.893029567,4280.8,2.515304127,4280.8,2.268683541,4280.8,1.574474934,4280.8,1.687769756
4285.6,2.840135284,4285.6,1.631826907,4285.6,1.543136833,4285.6,1.60638128,4285.6,0.614675565
4290.3,2.844158915,4290.3,1.747588251,4290.3,1.609437912,4290.3,1.643107773,4290.3,1.334025933
4295.1,2.849638008,4295.1,2.941510719,4295.1,2.627081139,4295.1,1.529923602,4295.1,2.0654553
4299.8,2.831937223,4299.8,2.018976346,4299.8,1.592976635,4299.8,1.606955726,4299.8,1.278663697
4304.5,2.941437664,4304.5,2.027436757,4304.5,1.918511175,4304.5,1.653923029,4304.5,1.488948515
4309.3,2.851537444,4309.3,1.606099011,4309.3,0.780852761,4309.3,1.617005947,4309.3,0.336472237
4314,2.775358551,4314,2.564949357,4314,2.35867456,4314,1.612377494,4314,1.562185028
4318.8,2.743881221,4318.8,2.252365336,4318.8,1.421385681,4318.8,1.657635291,4318.8,1.084913444
4323.5,2.866837733,4323.5,3.036554268,4323.5,2.614959778,4323.5,1.611270599,4323.5,1.763588592
4328.2,2.82559426,4328.2,2.285364495,4328.2,1.877414914,4328.2,1.604790506,4328.2,1.361601749
4333,2.885617929,4333,2.48490665,4333,0.921156922,4333,1.630285573,4333,1.43392241
4337.7,3.059418159,4337.7,2.58021683,4337.7,1.648658626,4337.7,1.597911059,4337.7,2.274185618
4342.5,3.10538124,4342.5,1.557308847,4342.5,1.484486387,4342.5,1.552527426,4342.5,0.652655819
4347.2,3.126874082,4347.2,1.606206892,4347.2,1.410199882,4347.2,1.573756281,4347.2,0.416160397
4351.9,3.305567151,4351.9,1.752538756,4351.9,1.555712513,4351.9,1.617547653,4351.9,0.72345253
4356.7,3.124737218,4356.7,1.659907338,4356.7,1.025408885,4356.7,1.62406837,4356.7,0.587786665
4361.4,3.158196189,4361.4,1.809022537,4361.4,0.700582159,4361.4,1.591498445,4361.4,0.988264231
4366.2,3.152364344,4366.2,1.606099011,4366.2,1.271631453,4366.2,1.600605426,4366.2,0.550046337
4370.9,3.236065633,4370.9,1.38249929,4370.9,0.84729786,4370.9,1.623151368,4370.9,0.217064505
4375.6,3.396571313,4375.6,NaN,4375.6,NaN,4375.6,1.610606159,4375.6,NaN
4380.4,3.361276001,4380.4,1.712690946,4380.4,1.279958711,4380.4,1.570576946,4380.4,0.862223511
4385.1,3.231873343,4385.1,2.180888158,4385.1,1.697143493,4385.1,1.617347803,4385.1,1.011600912
4389.8,3.283132139,4389.8,1.616232956,4389.8,1.202835795,4389.8,1.602646987,4389.8,0.753771802
4394.6,3.330474905,4394.6,1.464546558,4394.6,1.140364083,4394.6,1.583456664,4394.6,0.627057069
4399.3,3.517368813,4399.3,1.238374231,4399.3,1.193922468,4399.3,1.582284498,4399.3,0.371563556
4404.1,3.519261672,4404.1,1.804498495,4404.1,1.347073648,4404.1,1.574510628,4404.1,0.931558204
4408.8,3.297926474,4408.8,2.449013727,4408.8,1.451433663,4408.8,1.568270104,4408.8,1.433251344
4413.5,3.30684203,4413.5,2.182095696,4413.5,1.5070759,4413.5,1.572783169,4413.5,1.233269174
