Section,Section_depth_min,section_depth_max,Stratigraphic_depth_(min),min_age,max_age,median_age,SH20_mean_age,LOI550_data_sed_rate_,GRD_wet_density,WMAR_wet_mass_accumulation_rate,Water_content_0C_7_days,Dry_weight,Dry_density,DMAR_dry_mass_accumulation_rate,LOI_550_(2_hrs_ramp;_4_hrs_dwell),LOI_950_(2_hrs_ramp;_2_hrs_dwell),LOI950_x1.36_carbonate_proxy,LOI_550_Wet_flux,Carb_Wet_flux,LOI_Dry_flux,Carb_Dry_flux,TOC_NIGL,N_NIGL,C/N,N/C,d13C,Age_offset_T,Age_offset_exp_1.79xT,Old_carbon_age_offset_Bertrand,TOC_NIGL_wet_flux,TOC_NIGL_dry_flux,N_NIGL_wet_flux,N_NIGL_dry_flux,TOC_BAS,N_BAS,TC_BAS,ITRAX_sample_surface,validity,Total_counts_per_second),MSE,inc+coh,inc/coh,coh/inc,TSN_ratio_sum_(TSN_=_Total_Scatter_Normalised),Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Br,Rb,Sr,Zr,Sn,Cs,Ba,Ta,W,Ir,Pt,Pb,Mo_inc,Mo_coh,SUM,Br/Ti,Sr/Ti,Mn/Ti,Ca/Ti,Fe/Mn,LnBr/Ti,LnSr/Ti,LnMn/Ti,LnCa/Ti,LnFe/Mn
LP08-1E,57,58,392.4,7331.2,7951.78,7651.79,7648.77,0.048780488,1.21405,0.06492246,57.93830567,40.95430017,0.497205681,0.026588539,20.92616354,2.857809402,3.886620786,0.012392882,0.00185536,0.005563961,0.00075985,10.393,0.902,11.52217295,0.086789185,-28.7695453,-1.270656073,0.102850956,17.41,0.006747391,0.002763347,0.000585601,0.000239829,11.5,1.312768,10.54108,7.46,1,18329.48047,1.26,31975,4.113545498,0.243099292,1.82730258,0,0,0.039364688,0.022249606,0.059902786,0,0.030807147,0.275552817,1.357225988,0,0.33887862,0.051345245,4.198329568,34.09324297,0.186554392,0,0,0.082152393,0.106113507,0.11295954,0.11295954,0.597316355,0.542548093,1.139864449,1.64647087,0,0,0.03765318,0,0,0,0.126651605,0.116382556,44.02341343,10.70206066,100,1.762626263,3.363636364,12.38888889,4.005050505,8.12066857,0.246160237,0.526809039,1.093032358,0.602607997,2.094412487
LP08-1E,61,62,396.4,7407.72,7996.65,7731.7,7723.57,0.048076923,1.401133333,0.074766987,55.74059095,43.15338312,0.604636435,0.032264484,19.29553927,2.468183571,3.356729657,0.012997896,0.001845386,0.006225606,0.000796347,11.43,0.96,11.90625,0.083989501,-30.24774746,-1.070678665,0.147118807,24.9,0.008545867,0.003687831,0.000717763,0.000309739,10.4,1.220387,9.097056,7.61,1,16314.38184,1.21,26399,3.733548503,0.267841706,1.990529944,0.034254396,0.055187638,0.137017584,0.024739286,0.098957144,0.011418132,0.058993682,0.548070336,0.991474461,0,0.591839842,0.01903022,2.220826673,39.80741417,0.108472254,0,0.032351374,0.18078709,0.049478572,0.131308518,0.211235442,0.445307148,0.601354952,1.712719799,1.455811829,0,0,0.05709066,0,0.015224176,0,0.083732968,0.078023902,39.62472406,10.61315369,100,0.752411576,2.893890675,3.752411576,1.675241158,17.92459297,-0.123544532,0.46148212,0.574310467,0.224077334,2.886173679
LP08-1E,65,66,400.4,7466.33,8072.59,7810.73,7798.53,0.047114252,1.38285,0.072324791,45.07719565,54.29718697,0.75084865,0.039270327,10.11431412,1.656726309,2.25314778,0.006589672,0.001198224,0.003971924,0.000650602,4.796,0.394,12.17258883,0.082151793,-28.29052821,-0.939413797,0.18608519,31.5,0.003468697,0.001883405,0.00028496,0.000154725,5,0.6681066,4.525377,7.61,1,16898.45117,1.29,26538,3.606491928,0.277277759,2.184716256,0,0,0.129359412,0.006899169,0.091413985,0,0.051743765,0.693366449,1.026251337,0,0.660595398,0.053468557,1.792059057,44.46859153,0.105212322,0,0,0.162130463,0,0.141432957,0,0.353582393,0.803753148,1.967987857,1.381558522,0,0,0.074166063,0.012073545,0.017247922,0.017247922,0.091413985,0.125909828,35.83600676,9.936527648,100,0.535248042,2.979112272,2.712793734,1.553524804,24.81424446,-0.271444913,0.47408687,0.433416774,0.191318192,3.211417862
LP08-1E,69,70,404.4,7608.02,8110.81,7881.4,7875.01,0.050761421,1.3031,0.068162678,49.44363441,49.683596,0.647426939,0.03386567,13.48724972,1.826126655,2.483532251,0.008921439,0.001244737,0.004567547,0.00061843,10.042,0.76,13.21315789,0.075682135,-27.87101097,-0.477295359,0.425556015,72.03,0.006844896,0.003400791,0.000518036,0.000257379,7,0.8456643,6.653189,7.56,1,18105.26367,1.29,30353,4.02283634,0.248580831,1.90765328,0.012089184,0.018997289,0.062172944,0,0.01381621,0,0.039721603,0.445572768,0.808248277,0,0.404124139,0.079443207,4.068873806,36.67167504,0.341951194,0,0,0.176156676,0,0,0.250418804,0.345405247,0.544013264,1.628585738,1.305631833,0,0,0.024178367,0,0,0.067354023,0.04144863,0.229694489,41.98400774,10.43641953,100,0.854700855,4.02991453,10.06837607,2,9.012733446,-0.068185862,0.605295835,1.002959429,0.301029996,2.198638405
LP08-1E,73,74,408.4,7698,8180.09,7958.23,7951.48,0.049079755,1.43325,0.060233242,49.53078667,37.68449192,0.54011298,0.022698591,3.884015268,2.337105739,3.178463805,0.002732155,0.001407715,0.000881617,0.00053049,9.29,0.806,11.52605459,0.086759957,-28.20114814,-1.268568353,0.103236031,17.47,0.005595668,0.002108699,0.00048548,0.000182951,7.9,0.6699336,7.230005,7.66,1,16281.88184,1.13,28806,4.00973913,0.249392783,1.684093592,0.012368074,0,0.043288259,0,0.08039248,0,0.138110158,0.414330475,0.647262533,0,0.515336412,0.053594987,1.40171504,32.34045185,0.049472296,0,0,0.084515172,0,0.084515172,0.226748021,0.327753958,0.309201847,1.574868074,2.038670844,0,0,0.037104222,0,0,0.018552111,0.037104222,0.185521108,47.52638522,11.85273747,100,0.636,3.056,2.72,1.256,23.07205882,-0.196542884,0.48515335,0.434568904,0.098989639,3.13862231
LP08-1E,77,78,412.4,7878.26,8249.56,8045.42,8046.66,0.044692737,1.31055,0.048696702,53.6187097,45.30246099,0.593711402,0.022060805,18.86945254,2.310765576,3.142641183,0.011052228,0.001125267,0.004162753,0.000509773,9.86,0.875,11.26857143,0.088742394,-27.8984842,-1.410170965,0.080121902,13.56,0.004801495,0.002175195,0.000426096,0.000193032,9.5,0.9740584,9.244194,7.68,1,18261.38477,1.4,30549,4.081337325,0.245017728,1.84965138,0,0.008848774,0.047783382,0,0.106185293,0,0.067250686,0.491991859,0.996372002,0,0.516768428,0.033625343,1.401645872,37.14184585,0.233607645,0,0,0.069020441,0.024776568,0.364569507,0.385806566,0.382267056,0.607025927,1.706043713,1.238828422,0,0,0.033625343,0.015927794,0.044243872,0.017697549,0,0,43.42447571,10.63976639,100,0.739726027,3.301369863,2.712328767,1.928082192,26.49873737,-0.1309291,0.518694182,0.43334233,0.285125543,3.277097085
LP08-1E,81,82,416.4,8010.1,8325.59,8155.27,8154.31,0.039215686,1.36305,0.049502451,52.47056234,46.40179567,0.632479676,0.022970026,18.08682152,2.269063116,3.085925837,0.009667938,0.001123242,0.004154548,0.000521204,12.686,0.975,13.01128205,0.076856377,-28.75286992,-0.561169793,0.366229926,61.99,0.006279881,0.002913978,0.000482649,0.000223958,8.7,0.8922905,8.505916,7.58,1,16343.2793,1.21,28189,4.002484472,0.249844817,1.804569158,0.009829169,0.013760837,0.043248344,0,0.051111679,0,0.060940848,0.416756767,0.839411036,0,0.465902613,0.023590006,2.732508994,34.83260925,0.155300871,0.066838349,0,0.141540034,0.033419175,0.243763392,0.072735851,0.42855177,0.528809294,1.413434508,1.60018872,0.013760837,0,0.02555584,0.080599186,0,0,0.078633352,0.212310051,44.33741571,11.07747351,100,0.919831224,3.033755274,5.864978903,1.801687764,12.74748201,-0.036291852,0.481980544,0.768266454,0.255679529,2.545333763
LP08-1E,85,86,420.4,8067.87,8513.23,8251.59,8264.45,0.030888031,1.34305,0.040554088,46.18964298,53.08003722,0.71289144,0.021526125,14.99264307,2.834352978,3.85472005,0.006219574,0.001149446,0.003227335,0.000610126,7.196,0.554,12.98916968,0.076987215,-28.82968578,-0.570515366,0.360154381,60.96,0.002918272,0.00154902,0.00022467,0.000119255,6.1,0.7308391,7.445275,7.64,1,17304.5293,1.34,28788,3.806010017,0.262742346,1.930213978,0.008998146,0.016196663,0.04858999,0.019795922,0.107977757,0,0.077384059,0.500296939,2.004787014,0,0.518293232,0.008998146,2.316122879,36.73223316,0.260946245,0,0,0.080983317,0,0.260946245,0.257346987,0.419313621,0.437309914,2.186549571,1.688052261,0,0,0.035992586,0,0.021595551,0.061187395,0.041391473,0.080983317,41.02794824,10.77977937,100,0.809027778,4.21875,4.46875,3.868055556,15.85936286,-0.092036567,0.62518379,0.650186059,0.587492703,2.763760042
LP08-1E,89,90,424.4,8243.98,8580.23,8390.59,8396.92,0.032,1.44545,0.043645638,48.5592722,50.80777862,0.734401036,0.022175379,10.1015564,1.436211766,1.953248002,0.004672414,0.000626844,0.002240058,0.000318485,5.309,0.407,13.04422604,0.076662272,-27.79500613,-0.547305115,0.375432661,63.55,0.002317147,0.001177291,0.000177638,9.03E-05,5.1,0.4274285,5.170874,7.59,1,15707.91113,1.27,25209,3.678730512,0.271832904,2.073386489,0.017218948,0,0.078441876,0.066962577,0.086094742,0.015305732,0.086094742,0.514655238,1.193847096,0,0.522308104,0.057396495,4.300910691,39.10805847,0.061222928,0.026785031,0.049743629,0.149230887,0.074615443,0.399862248,0.193234866,0.323333588,0.374990434,2.402999923,1.507614602,0.013392515,0.009566082,0.057396495,0,0.011479299,0.022958598,0.044003979,0,37.92186424,10.3084105,100,0.619047619,4.600732601,8.234432234,2.285714286,9.092971531,-0.208275942,0.662826992,0.91563366,0.359021943,2.207501756
LP08-1F,8,9,430,8374.5,8832.14,8577.03,8582.38,0.032626427,1.37925,0.058747737,47.56933116,51.36390271,0.708436628,0.030175131,16.58120947,1.885085206,2.56371588,0.007461544,0.001107445,0.005003402,0.000568827,7.898,0.568,13.90492958,0.071916941,-28.26473891,-0.208352928,0.688698467,116.57,0.004639896,0.002383232,0.000333687,0.000171395,6.9,0.5870425,7.120197,7.88,1,15967.19922,1.24,27085,3.530021743,0.283284374,1.921801735,0.034580804,0.051871206,0.119111658,0.026896181,0.055713517,0.032659648,0.0999001,0.566740951,0.747329593,0,0.595558288,0.024975025,2.948974103,36.89579651,0.157534773,0,0.021132713,0.261277184,0.142165527,0.01344809,0.172904019,0.184430954,0.931760547,2.071005917,1.615692,0,0,0,0,0,0.026896181,0.038423115,0.128717436,40.54791362,11.48659033,100,0.309677419,3.477419355,4.951612903,1.25483871,12.51140065,-0.509090461,0.541257067,0.694746686,0.098587907,2.526640281
LP08-1F,12,13,434,8474.63,8922.35,8668.2,8676.29,0.034423408,1.48155,0.063111821,40.59937228,58.77748405,0.870817815,0.037095541,6.592827004,1.980778247,2.693858415,0.003362342,0.001250105,0.002445645,0.00073478,2.487,0.253,9.830039526,0.101728991,-30.094762,-2.337785054,0.015227759,2.58,0.001569591,0.000922566,0.000159673,9.39E-05,2.4,0.4711688,2.294647,7.95,1,12551.86914,1.13,19962,3.345232912,0.298932847,2.147380022,0.032659917,0.041991322,0.104978304,0,0.121308263,0.013997107,0.139971073,0.636868381,0.681192554,0,0.482900201,0.067652685,1.61899874,44.72775626,0.123641114,0.037325619,0,0.167965287,0,0,0,0.209956609,0.653198339,1.432370643,1.488359072,0,0,0.074651239,0.086315495,0.067652685,0.125973965,0.027994215,0.265945038,35.85125741,10.71711846,100,0.434782609,2.966183575,3.352657005,1.410628019,27.62680115,-0.361727836,0.472198026,0.525389125,0.149412506,3.318786358
LP08-1F,14,15,436,8494.89,9004.63,8714.65,8723.24,0.040160643,1.60425,0.068324106,34.90727754,64.45346989,1.033994791,0.044037257,5.914011754,2.332199196,3.171790906,0.003810262,0.001593454,0.002604369,0.001027037,1.477,0.174,8.488505747,0.117806364,-29.31462513,-3.486168875,0.001949383,0.33,0.001009147,0.00065043,0.000118884,7.66E-05,1.6,0.3659451,1.50342,7.99,1,14368.2793,1.4,20855,3.136255454,0.318851578,2.653464397,0,0,0.157215657,0.009035383,0.112038744,0,0.14998735,1.064368065,0.65777585,0.012649536,0.659582927,0.090353826,1.761899599,52.30763671,0.283711012,0,0.016263689,0.249376559,0.162636886,0.209620875,0.146373197,0.209620875,0.867396726,1.55950703,1.317358777,0,0,0.106617514,0,0,0,0.124688279,0.07770429,28.57530088,9.111279772,100,0.317808219,2.364383562,2.671232877,0.997260274,29.68820513,-0.497834875,0.373717931,0.426711751,-0.001191481,3.390749833
LP08-1F,16,17,438,8510.28,9102.27,8755.47,8770.2,0.04048583,1.61755,0.068905218,34.31733177,65.06535279,1.052464614,0.044833423,5.492813142,2.207392197,3.002053388,0.003597125,0.001521008,0.002462616,0.000989649,1.274,0.146,8.726027397,0.114599686,-28.52398307,-3.257120431,0.002937356,0.5,0.000877852,0.000571178,0.000100602,6.55E-05,1.3,0.2808881,1.344815,7.98,1,15686.21289,1.26,20065,3.020236426,0.331099907,3.307400947,0.055753959,0.037671594,0.146165785,0.033151003,0.075343188,0,0.064795142,0.82877507,0.563567048,0,0.681102422,0.072329461,18.81168724,44.2219309,0,0,0.015068638,0.269728614,0.013561774,0.257673704,0,0.090411826,0.857405482,1.365218571,1.074393864,0.015068638,0,0.094932417,0,0.02410982,0.022602956,0.072329461,0,22.71446439,7.520757048,100,0.132743363,2.004424779,27.61946903,0.827433628,2.350768984,-0.876987184,0.301989763,1.441215325,-0.082266833,0.854742502
LP08-1F,18,19,440,8523.25,9230.2,8797.59,8817.15,0.03868472,1.66795,0.073477974,36.09820438,63.24995279,1.054977588,0.046474784,5.905077263,3.164091244,4.303164091,0.003810203,0.00232491,0.002744372,0.001470505,1.557,0.191,8.151832461,0.122671805,-28.85259403,-3.833700339,0.001046479,0.18,0.001144052,0.000723612,0.000140343,8.88E-05,1.6,0.4536821,1.793335,7.96,1,14269.48438,1.36,19531,3.057125052,0.327104709,3.048333419,0.050388834,0,0.115894318,0.026874045,0.085661018,0.010077767,0.100777668,0.844852781,0.938911937,0,0.656734468,0.04534995,7.685976788,52.12556897,0.100777668,0.04534995,0.072223995,0.235147891,0,0.14444799,0.107496179,0.157885013,0.76926953,1.459596553,1.066563649,0,0,0.031912928,0.013437022,0.072223995,0.124292457,0.070544367,0.036951811,24.71908225,8.085728203,100,0.240409207,2.222506394,11.70332481,1.429667519,6.781905593,-0.619048904,0.346843019,1.068309258,0.15523505,1.914258123
LP08-1F,20,21,442,8548.71,9274.07,8841.18,8862.55,0.04008016,1.5351,0.067625551,38.44049248,60.76340752,0.932779069,0.041091589,7.150263739,3.182904287,4.328749831,0.004399347,0.002152457,0.002938157,0.001307906,1.974,0.234,8.435897436,0.118541033,-28.79666965,-3.538645245,0.001774609,0.3,0.001334928,0.000811148,0.000158244,9.62E-05,2,0.2330512,2.376515,8,1,15649.0127,1.3,20873,3.044371246,0.328475051,3.135198582,0.012224752,0.013752846,0.091685641,0,0.048899008,0,0.06112376,0.947418285,1.488363564,0,0.579147629,0.051955196,9.843981602,50.30485475,0.166562247,0,0.047370914,0.395776348,0.169618435,0.201708409,0.106966581,0.158921777,0.806833636,1.376812702,1.057441054,0,0,0.056539478,0,0.01528094,0,0.009168564,0.091685641,24.00941306,7.886493177,100,0.274406332,2.377308707,16.99736148,2.569920844,5.110214219,-0.561605871,0.376085581,1.230381511,0.409919747,1.631241325
LP08-1F,24,25,446,8594.16,9397.75,8920.23,8953.35,0.041841004,1.48635,0.065470763,46.34843745,52.43473998,0.779363758,0.034329424,15.18207714,1.601354993,2.17784279,0.009441791,0.001048419,0.00521192,0.000549736,5.771,0.399,14.46365915,0.069138797,-28.07645944,-0.009914103,0.982410294,166.28,0.003778318,0.001981151,0.000261228,0.000136974,6.6,0.7513714,6.109255,8,1,16035.19434,1.32,25675,3.708417385,0.269656809,2.05526777,0,0.024635676,0.054956509,0.015160416,0.058746613,0,0.096647653,0.576095814,1.39854839,0,0.648107791,0.085277341,7.252364077,36.01735868,0.147814057,0,0.098542705,0.18761015,0,0.200875514,0.238776554,0.337319259,0.44154712,1.902632227,1.368227558,0,0,0.030320832,0,0,0.017055468,0.039796092,0.106122913,38.32174193,10.33371866,100,0.520467836,2.935672515,11.19005848,2.157894737,4.966292136,-0.283606104,0.467707607,1.048832356,0.334030256,1.602673512
LP08-1F,28,29,450,8625.9,9609.03,8997.88,9044.16,0.025015635,1.4584,0.030635437,46.81500274,52.23040841,0.761728276,0.016001014,18.78011841,3.738124742,5.083849649,0.006851513,0.001145191,0.003005009,0.000598138,9.405,0.704,13.359375,0.074853801,-29.05552695,-0.418128655,0.47309915,80.08,0.002881263,0.001504895,0.000215673,0.000112647,7.5,0.8888047,8.774871,7.89,1,18384.17773,1.49,22095,3.418116377,0.292558793,3.862910161,0.030462443,0.039835503,0.069126314,0.022261016,0.05272346,0,0.007029795,0.256587503,2.052700027,0,0.328057082,0.030462443,46.99417699,21.47836581,0.019917751,0.031634076,0,0.059753254,0,0.305796066,0.064439784,0.247214444,0.09607386,0.994715938,0.752188024,0,0,0.014059589,0.042178768,0.0433504,0.060924887,0.018746119,0,20.02788485,5.85933381,100,0.753571429,3.032142857,143.25,6.257142857,0.457043131,-0.122875576,0.481749659,2.156094631,0.79637607,-0.782977513
LP08-1F,32,33,454,8755.63,9857.5,9200.03,9234.58,0.024009604,1.40875,0.02959248,46.52351375,52.55658141,0.740390841,0.015552796,14.59900752,1.720825996,2.340323355,0.0049379,0.000509235,0.002270554,0.000267637,6.736,0.509,13.23379175,0.075564133,-27.46713325,-0.468866644,0.432025229,73.12,0.001993349,0.001047636,0.000150626,7.92E-05,5.7,0.6899596,6.467647,7.88,1,14710.76074,1.19,21848,3.435241575,0.291100343,2.532085317,0,0,0.09941975,0,0.01988395,0,0.133764755,0.312720305,1.581677844,0,0.330796623,0.028922109,25.42434157,28.04902298,0.092189223,0,0,0.093996855,0,0.392256105,0.171725023,0.213300555,0.527828492,1.813054717,1.129769888,0,0,0.036152636,0,0,0,0.056036586,0,30.58874568,8.904394353,100,0.644808743,5.480874317,76.8579235,4.781420765,1.103234981,-0.190569082,0.738849843,1.885688647,0.679556963,0.098246755
LP08-1F,36,37,458,8820.49,10256.19,9382.04,9425,0.023323615,1.37225,0.028825754,48.75933686,49.873796,0.684393166,0.014376498,15.18847007,2.48059867,3.373614191,0.004861196,0.000715051,0.00218357,0.000356623,7.205,0.545,13.22018349,0.075641915,-28.40576395,-0.474422524,0.427750021,72.4,0.002076896,0.001035827,0.0001571,7.84E-05,7.2,0.6256653,7.569888,7.91,1,16217.68457,1.26,25638,3.681884587,0.27160004,2.143107887,0.021840022,0.034580035,0.098280098,0,0.121940122,0.010920011,0.070980071,0.416780417,1.435981436,0,0.515060515,0.023660024,2.966602967,41.72718173,0.205660206,0,0,0.12012012,0.045500046,0.207480207,0.174720175,0.411320411,0.611520612,2.194922195,1.683501684,0,0,0.049140049,0,0,0,0.010920011,0.18018018,36.69487669,9.966329966,100,0.798586572,4.261484099,5.759717314,2.787985866,14.06564417,-0.097677996,0.629560872,0.760401169,0.445290568,2.64373524
LP08-1F,40,41,462,8885.96,10767.79,9542.65,9615.42,0.022459293,1.3968,0.029341456,45.14962772,53.71618261,0.750307639,0.01576111,17.80234969,3.642017968,4.953144437,0.0055848,0.001068621,0.002805848,0.000574022,8.788,0.729,12.05486968,0.082954028,-27.7577765,-0.996716301,0.167944421,28.43,0.002578527,0.001385086,0.000213899,0.000114898,7.5,0.846484,7.895553,7.86,1,11664.71387,1.24,21290,3.31758264,0.301424292,1.731141381,0,0,0.040698936,0,0.065118298,0,0.141089646,0.293032342,0.808552203,0,0.396136314,0.051551986,7.51302366,27.55046668,0.160082483,0.029845887,0,0.162795746,0.08953766,0.303885392,0.130236596,0.409702626,0.691881919,1.652376818,1.595398307,0,0,0.032559149,0.013566312,0,0,0.046125461,0.056978511,44.38626004,13.37909703,100,1.034246575,4.171232877,18.96575342,2.04109589,3.667027808,0.014624092,0.620264437,1.2779701,0.309863408,1.299381472
LP08-1F,44,45,466,8916.97,11283.6,9691.08,9805.84,0.022371365,1.50035,0.031516647,41.46699104,57.53591097,0.86324004,0.01813339,12.09319805,2.066892146,2.810973318,0.004059067,0.000651415,0.002192907,0.000374798,6.606,0.503,13.1332008,0.0761429,-27.76842922,-0.510207171,0.401209784,67.91,0.00208199,0.001197892,0.000158529,9.12E-05,4.9,0.4300809,5.420019,7.68,1,16442.37305,1.23,26341,3.432273263,0.291352093,2.149424851,0.056519128,0.028259564,0.08301247,0.035324455,0.167791162,0,0.095376029,0.574022396,0.833657141,0.012363559,0.505139708,0.075947579,1.684976509,43.59214384,0.044155569,0.026493341,0.021194673,0.160726271,0,0.309088982,0.068882687,0.363841888,0.607580628,2.207778445,1.409445759,0,0,0.044155569,0.045921792,0,0.128934261,0.058285351,0.234907627,36.02741178,10.49666184,100,0.72027972,4.370629371,3.335664336,1.65034965,25.87106919,-0.142498813,0.64054398,0.523182342,0.217575966,3.253125325
LP08-1F,46,47,468,8932.8,11550.21,9764.93,9901.05,0.022222222,1.52135,0.031957778,34.95250928,64.46622535,0.980756919,0.020601973,6.90353047,0.809534518,1.100966944,0.00233393,0.000258709,0.001422263,0.00016678,3.925,0.31,12.66129032,0.078980892,-28.39403641,-0.712920837,0.279115864,47.24,0.001254343,0.000808627,9.91E-05,6.39E-05,2.9,0.3711366,3.078928,7.42,1,11581.61719,1.19,19022,2.685719822,0.372339658,2.022920829,0.020790021,0.028586279,0.080561331,0.041580042,0.132536383,0,0.145530146,0.267671518,0.961538462,0.020790021,0.387214137,0.028586279,0.693866944,36.21101871,0.07016632,0.023388773,0,0.213097713,0.023388773,0.836798337,0.054573805,0.096153846,0.472972973,7.720893971,1.782744283,0.025987526,0,0.012993763,0.093555094,0,0.098752599,0.020790021,0,36.02130977,13.41216216,100,0.248322148,19.93959732,1.791946309,2.483221477,52.18726591,-0.604984544,1.299716383,0.253324993,0.395015456,3.954838517
LP08-1F,48,49,470,20516.2,21661.39,21235.79,21190.05,0.000670123,1.3601,0.000949009,32.57113448,66.73447238,0.907655559,0.000633316,4.005802276,1.599345384,2.175109723,3.65E-05,1.52E-05,2.54E-05,1.01E-05,0.472,0.071,6.647887324,0.150423729,-25.88556565,-5.81598063,3.01E-05,0.01,4.48E-06,2.99E-06,6.74E-07,4.50E-07,0.5,-0.001656128,0.4706125,7.55,1,14690.36328,1.2,21785,2.916756562,0.342846576,2.566215286,0.053662463,0.037563724,0.169931133,0.021464985,0.067972453,0,0.091226187,0.994544316,0.447187193,0,0.690457025,0.048296217,1.540112691,51.71988194,0.386369734,0,0,0.275467311,0.01430999,0.200339862,0.075127448,0.08764869,1.044629282,1.422055272,1.334406583,0.01430999,0,0.096592434,0,0.017887488,0.019676236,0.093014936,0.067972453,29.0188713,9.94902066,100,0.126943005,2.059585492,2.230569948,0.647668394,33.58188154,-0.896391225,0.313779824,0.348415847,-0.188647296,3.513986682
LP08-1F,56,57,478,20967.39,21920.67,21471.04,21461.69,0.020898642,1.55595,0.018605899,30.53761368,69.02653663,1.074018397,0.012843008,3.684814484,1.173020528,1.595307918,0.0011982,0.000218251,0.000473241,0.000150651,0.539,0.067,8.044776119,0.124304267,-25.11326182,-3.950304797,0.000849345,0.14,0.000100286,6.92E-05,1.25E-05,8.60E-06,0.5,0.2715794,0.4950678,7.5,1,14752.66016,1.28,21646,3.0062928,0.332635597,2.518987342,0.016505887,0.022007849,0.148552984,0.020173862,0.011003925,0,0.102703298,1.017863038,0.682243333,0,0.876646004,0.069691523,1.298463119,50.95917544,0.141217034,0.051351649,0.011003925,0.377801416,0.095367348,0,0,0.124711147,1.050874812,1.480027877,1.369988629,0,0,0.069691523,0,0.033011774,0,0.119209185,0.152220959,29.78945824,9.909034222,100,0.142259414,1.688284519,1.481171548,0.778242678,39.2457627,-0.846918984,0.227445638,0.170605361,-0.108884957,3.669843482
LP08-1H,8,9,516.2,23323.58,25752.04,24697.6,24656.23,0.020481311,1.7732,0.040378003,32.78254004,67.04320291,1.188810074,0.027070706,3.264766937,1.193621438,1.623325156,0.00118568,0.00048196,0.000883795,0.000323122,0.399,0.052,7.673076923,0.130325815,-25.33447323,-4.380415324,0.000393298,0.07,0.000161108,0.000108012,2.10E-05,1.41E-05,0.4,0.208288,0.3899045,7.61,1,15052.904,1.258,21754.7,3.037529119,0.329318741,2.551852884,0.029182444,0.021580728,0.168099667,0.01486172,0.041391148,0.005069483,0.074387014,0.924968204,0.741971457,0,1.067827287,0.054599801,1.195256957,51.14362495,0.19129972,0.015320368,0.014669409,0.280454128,0.097292603,0.053898888,0.125417806,0.073391563,0.98836009,1.823597078,1.296647462,0.001972865,0,0.070844217,0.01007406,0.045306976,0.012576551,0.087955087,0.140888246,29.47957861,9.707633412,100,0.068729807,1.707764075,1.11933547,0.694842197,42.78881177,-1.162854878,0.232427873,0.048960266,-0.158113816,3.756276661
LP08-1H,16,17,524.2,23761.07,25985.7,25052.42,25007.55,0.020449898,1.5386,0.035238477,35.08709216,64.84128644,0.997648033,0.022849082,3.280405778,1.246002867,1.694563899,0.001032154,0.000439072,0.000749543,0.0002847,0.405,0.048,8.4375,0.118518519,-25.3659014,-3.537037037,0.001779725,0.3,0.000142716,9.25E-05,1.69E-05,1.10E-05,0.4,0.2654578,0.4073406,7.58,1,15283.64209,1.328,22152.8,3.234461939,0.309352263,2.565797221,0.010597475,0.014058786,0.1324279,0.014056857,0.02923218,0.004431235,0.060353944,0.911475176,0.58195864,0.003532836,0.885851804,0.061934679,1.374273094,52.21171036,0.182899577,0.010439114,0.018585487,0.280988803,0.093130047,0.097177839,0.130319456,0.11538726,0.927650442,1.369330142,1.192954562,0.00266248,0,0.075428318,0.022388974,0.048000769,0.015414067,0.062276907,0.084829498,29.76428989,9.209951404,100,0.130255714,1.545777901,1.551357787,0.656948077,37.99223792,-0.885203215,0.189147094,0.19071197,-0.182468954,3.637381874
LP08-1H,24,25,532.2,24213.21,26211.79,25395.84,25356.85,0.021019443,1.88785,0.042408109,32.74889424,67.07053515,1.266191098,0.028443346,3.525486413,1.286380447,1.749477408,0.001398968,0.00054553,0.001002766,0.00036589,0.435,0.061,7.131147541,0.140229885,-25.49301336,-5.087848933,0.000110859,0.02,0.000184475,0.000123729,2.59E-05,1.74E-05,0.4,0.06892569,0.4228664,7.67,1,14953.86885,1.278,20882.8,3.004517707,0.333018422,2.772364275,0.029814327,0.023143158,0.153882406,0.016223562,0.03169415,0.003243814,0.043260921,0.98029621,0.624396296,0.002257126,0.928056096,0.059618886,1.266237465,54.73791863,0.227707135,0.034225413,0.021041134,0.280114382,0.103271785,0.05696679,0.091406862,0.06738127,0.980363199,1.565137876,1.281152098,0.004200155,0,0.073160129,0.016040397,0.030826594,0.026556653,0.047580791,0.122528303,27.05950922,9.010786771,100,0.072604738,1.686469043,1.364397551,0.672800167,43.22879408,-1.139035038,0.226978374,0.134940931,-0.172113909,3.766506803
