C:\Data\BAS_sjro\Oct_2017\LP1C    22/11/2017  re-evaluated data (mislabelled as 1B when run)																																																					
peakarea																																																					
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000689.spe	375	6.64	1	0.018365	-0.020997	0.007444	0.109368	22512	1.37	0	20	11	22	69	4	70	18	1592	65	28	7	87	9907	98	97	66	0	143	0	424	12	871	0	752	0	0	0	0	293	318	0	36	0	0	0	92	54	99	41	20	9.20303E+14	38946	5827
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000690.spe	375.5	6.65	1	0.018362	-0.020997	0.007402	0.109368	22477	1.27	47	54	10	14	62	0	101	10	1763	21	0	31	76	9525	20	257	193	0	48	28	266	89	990	0	930	0	0	0	0	267	318	26	81	12	62	59	11	0	120	151	15	3.50637E+15	39020	6140
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000691.spe	376	6.65	1	0.018363	-0.020997	0.007388	0.109368	22497	1.34	0	0	0	9	63	7	94	11	1621	59	0	0	59	8825	54	223	226	0	0	56	300	13	847	0	771	13	0	0	0	223	309	0	98	13	0	70	34	10	44	35	8	0	39404	6112
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000692.spe	376.5	6.65	1	0.018362	-0.020997	0.007363	0.109368	22489	1.39	0	0	5	0	84	25	136	34	1690	18	20	0	88	8250	34	172	165	0	0	40	327	131	877	0	869	0	0	0	15	229	241	0	42	24	0	0	217	0	0	49	0	1.18665E+15	38849	5992
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000693.spe	377	6.66	1	0.01836	-0.020997	0.007366	0.109368	22681	1.33	0	8	0	0	78	9	104	14	1750	53	15	12	84	8750	29	210	103	0	0	101	378	0	941	0	896	0	0	0	0	275	317	0	0	0	0	106	99	0	0	114	20	2.62529E+15	39306	6065
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000694.spe	377.5	6.66	1	0.018357	-0.020997	0.007344	0.109368	22632	1.23	0	25	0	12	73	10	96	23	1783	15	15	10	79	9086	84	175	85	0	0	42	467	30	880	0	846	0	0	0	0	327	282	0	0	52	0	157	68	62	125	26	19	0	38732	5959
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000695.spe	378	6.66	1	0.018358	-0.020997	0.007326	0.109368	22468	1.27	21	29	14	11	77	18	87	14	1604	37	0	13	111	9369	99	225	145	0	0	45	321	10	828	0	857	5	0	0	0	250	374	17	98	0	0	41	27	0	49	52	44	0	38502	5780
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000696.spe	378.5	6.67	1	0.018356	-0.020997	0.007336	0.109368	22412	1.36	0	14	0	15	78	10	89	8	1671	51	8	12	92	10069	96	208	141	0	0	62	202	30	976	0	901	0	9	0	0	239	258	17	0	0	6	101	96	0	35	22	14	0	39112	5967
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000697.spe	379	6.67	1	0.018356	-0.020997	0.007336	0.109368	22427	1.36	0	13	33	17	73	4	93	13	1781	5	14	19	86	10350	107	249	71	0	0	92	463	0	852	0	728	0	0	0	5	304	317	9	99	0	0	121	0	33	23	51	0	0	38317	5957
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000698.spe	379.5	6.66	1	0.018354	-0.020997	0.007369	0.109368	22201	1.25	26	12	19	0	86	23	88	0	1773	25	5	5	65	10174	124	226	91	0	62	0	369	0	939	0	782	0	0	0	0	237	273	14	94	52	0	53	96	0	127	54	23	0	38391	6199
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000699.spe	380	6.66	1	0.018355	-0.020997	0.007404	0.109368	22299	1.3	0	17	18	0	80	27	118	18	1876	47	7	16	65	11114	120	280	63	0	0	90	200	84	1079	0	881	8	0	0	0	290	284	0	31	0	0	56	44	0	57	64	15	0	37665	5966
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000700.spe	380.5	6.65	1	0.018354	-0.020997	0.007387	0.109368	22245	1.36	19	33	41	9	70	0	107	9	1889	55	21	29	81	11201	40	216	128	0	0	0	322	0	1137	0	834	7	13	0	0	264	300	7	83	112	0	71	0	0	65	129	36	0	38386	6139
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000701.spe	381	6.65	1	0.018355	-0.020997	0.007346	0.109368	22563	1.46	27	47	14	21	65	17	101	6	1930	51	14	0	71	11665	21	180	67	0	53	37	192	0	1016	0	793	0	0	0	0	247	347	0	115	0	0	0	0	0	28	152	9	1.50742E+15	38178	6068
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000702.spe	381.5	6.65	1	0.018359	-0.020997	0.007261	0.109368	22554	1.27	0	12	7	13	91	13	102	8	1898	84	8	35	100	13113	118	214	166	0	0	40	259	28	1079	0	883	0	0	0	0	255	342	43	0	0	16	73	10	0	0	81	5	0	37555	5722
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000703.spe	382	6.65	1	0.018357	-0.020997	0.007271	0.109368	22633	1.46	0	21	0	12	89	0	105	19	2211	62	8	24	109	13957	150	251	61	0	38	115	249	0	1076	0	810	9	0	0	0	300	320	0	10	0	0	0	0	0	75	86	18	1.46029E+15	37351	5839
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000704.spe	382.5	6.65	1	0.018355	-0.020997	0.007223	0.109368	22539	1.43	0	37	8	16	96	0	100	5	2116	58	20	22	78	14739	119	190	50	0	0	64	188	0	997	0	659	11	0	0	0	290	295	0	32	0	0	34	23	25	0	92	0	1.20903E+15	36912	5978
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000705.spe	383	6.65	1	0.018353	-0.020997	0.007271	0.109368	22328	1.39	10	29	0	5	70	16	109	26	2238	46	11	22	114	15302	185	133	121	0	0	72	318	0	1207	0	703	0	0	0	26	257	363	25	91	0	0	138	0	0	0	104	0	0	36438	6159
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000706.spe	383.5	6.66	1	0.018354	-0.020997	0.007308	0.109368	22014	1.43	0	17	9	0	49	4	94	0	2109	61	6	33	58	14775	74	157	83	0	22	0	307	0	1027	0	860	12	0	0	0	224	291	0	54	18	0	0	151	0	0	65	10	4.90226E+14	36341	5853
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000707.spe	384	6.66	1	0.018354	-0.020997	0.007371	0.109368	22109	1.42	30	25	28	9	88	7	82	0	2127	43	24	16	95	15556	158	218	65	0	0	45	223	0	1273	0	951	0	0	0	0	270	325	0	6	24	0	0	154	15	0	79	18	0	36932	5617
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000708.spe	384.5	6.66	1	0.018354	-0.020997	0.007419	0.109368	22094	1.41	7	25	0	11	85	0	102	8	1980	0	7	24	56	15735	215	152	105	0	58	47	444	0	1217	0	763	0	0	0	0	253	289	0	56	40	0	111	36	21	0	39	29	1.45061E+15	36704	5980
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000709.spe	385	6.65	1	0.018356	-0.020997	0.007196	0.109368	22542	1.32	14	21	9	7	84	22	94	8	2214	55	8	24	96	16464	133	182	124	0	24	202	307	0	1157	0	864	6	0	0	0	184	271	26	69	95	0	32	0	22	105	115	20	0	36641	5779
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000710.spe	385.5	6.65	1	0.018355	-0.020997	0.007213	0.109368	22628	1.37	0	20	0	0	66	0	90	0	2303	26	0	17	91	16727	112	225	87	0	0	0	214	0	1145	0	676	0	0	0	0	220	320	0	64	0	0	63	69	39	0	95	19	0	36308	5680
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000711.spe	386	6.65	1	0.018356	-0.020997	0.00725	0.109368	22201	1.42	0	20	0	0	56	0	113	0	2189	32	0	16	97	14807	163	181	55	0	0	143	398	0	1110	0	853	0	0	0	0	233	273	56	66	46	0	98	81	5	0	62	25	0	36527	5693
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000712.spe	386.5	6.65	1	0.01836	-0.020997	0.007297	0.109368	22346	1.32	0	30	0	19	58	15	96	12	1897	25	0	29	148	14156	71	165	39	0	0	0	378	45	994	0	873	16	0	0	0	249	296	10	14	28	0	154	82	115	162	92	22	2.21684E+14	36789	5968
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000713.spe	387	6.66	1	0.018358	-0.020997	0.007307	0.109368	22414	1.5	0	4	11	15	90	16	121	41	2141	61	0	6	90	16111	191	242	60	0	96	83	258	0	1047	0	656	0	0	0	5	304	271	0	75	69	0	0	0	0	182	89	6	0	35789	5762
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000714.spe	387.5	6.66	1	0.018358	-0.020997	0.007387	0.109368	22073	1.49	15	23	16	0	69	6	132	12	2184	26	0	25	147	16493	80	183	60	0	0	16	281	0	913	0	861	0	0	6	7	221	286	17	115	55	0	55	93	37	0	89	19	2.30441E+14	35784	5380
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000715.spe	388	6.66	1	0.018355	-0.020997	0.007387	0.109368	21515	1.35	17	21	10	24	65	28	111	4	1983	72	0	6	86	14938	85	209	136	0	0	0	440	31	1043	0	748	6	0	0	0	203	311	10	11	33	0	120	112	81	31	74	15	0	35451	5955
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000716.spe	388.5	6.66	1	0.018356	-0.020997	0.007419	0.109368	21417	1.44	30	0	0	9	51	0	62	0	1864	50	0	0	99	14819	95	203	46	0	29	83	337	47	1074	0	770	0	0	0	0	283	293	0	51	93	0	43	63	31	92	137	0	9.96878E+14	35329	5445
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000717.spe	389	6.66	1	0.018361	-0.020997	0.007419	0.109368	21239	1.23	32	27	9	5	61	13	95	28	1909	70	10	17	91	15236	28	209	156	0	110	0	275	0	968	0	776	9	0	0	0	239	268	0	15	0	0	0	46	0	55	150	20	1.21426E+15	34653	5582
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000718.spe	389.5	6.65	1	0.01836	-0.020997	0.007409	0.109368	20895	1.27	0	0	14	5	81	0	127	38	1959	61	10	56	104	15161	38	207	82	0	104	35	330	41	1204	0	619	0	0	0	16	204	244	0	131	76	0	49	0	0	0	134	0	1.54765E+15	34038	5655
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000719.spe	390	6.64	1	0.018361	-0.020997	0.007389	0.109368	21474	1.34	0	12	5	8	65	7	109	35	1874	92	22	24	113	16343	137	185	99	0	17	44	330	0	1213	0	635	0	22	0	7	244	242	0	21	88	0	44	0	6	83	46	0	4.49043E+14	34773	5823
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000720.spe	390.5	6.63	1	0.01836	-0.020997	0.007363	0.109368	21481	1.41	25	29	0	0	57	0	92	12	1742	87	18	0	130	15724	80	226	28	0	0	0	300	0	1214	0	804	0	0	0	0	253	274	0	48	50	0	48	0	0	53	126	18	2.40776E+15	34751	5889
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000721.spe	391	6.62	1	0.018357	-0.020997	0.007329	0.109368	21518	1.26	0	0	9	0	64	13	82	28	1892	97	27	4	95	14817	7	155	38	0	0	32	257	97	1401	0	839	4	0	0	0	209	276	33	46	0	0	64	127	16	133	140	19	0	35106	5849
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000722.spe	391.5	6.61	1	0.018359	-0.020997	0.007305	0.109368	21265	1.41	7	34	17	18	36	0	104	20	1268	85	0	10	53	11655	41	200	68	0	0	58	334	0	1072	0	829	0	0	0	0	239	320	0	43	0	0	91	0	69	21	85	16	0	35890	5813
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000723.spe	392	6.61	1	0.01836	-0.020997	0.00736	0.109368	21804	1.39	0	21	0	0	55	6	97	16	1407	38	0	0	84	11773	134	166	184	0	0	48	350	120	1183	0	808	0	0	0	0	235	335	0	137	0	0	114	54	8	0	38	0	0	36044	5813
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000724.spe	392.5	6.6	1	0.018363	-0.020997	0.007392	0.109368	22013	1.2	0	20	31	0	47	10	81	0	1400	59	10	0	83	11738	100	215	70	0	53	7	367	0	1017	0	817	0	0	0	0	275	307	0	0	0	0	0	0	0	85	79	0	0	37273	6024
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000725.spe	393	6.6	1	0.018365	-0.020997	0.007373	0.109368	22716	1.39	33	55	14	9	57	5	102	30	1651	44	14	33	113	13717	131	178	157	0	42	53	353	0	1182	0	609	0	0	0	0	303	371	34	58	65	0	0	85	59	0	107	7	0	37909	5892
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000726.spe	393.5	6.61	1	0.018364	-0.020997	0.007349	0.109368	22500	1.41	29	45	10	8	57	0	78	13	1881	36	8	32	119	14331	169	165	47	0	33	42	288	94	1006	0	878	0	0	0	0	259	295	0	0	0	0	0	0	0	53	54	0	4.52294E+14	37221	6080
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000727.spe	394	6.62	1	0.018363	-0.020997	0.007285	0.109368	22151	1.39	0	0	0	0	66	0	93	6	2092	33	6	42	77	14860	150	169	100	0	0	12	354	0	1265	0	726	5	0	0	8	246	277	0	90	76	0	34	22	0	116	7	13	4.61232E+14	36114	5562
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000728.spe	394.5	6.63	1	0.018361	-0.020997	0.007285	0.109368	21901	1.35	0	28	22	0	39	0	94	21	1948	72	5	12	32	14746	24	148	138	0	116	144	271	0	1098	0	479	0	0	0	0	219	280	0	0	0	52	0	170	0	0	158	9	0	36488	5540
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000729.spe	395	6.64	1	0.018359	-0.020997	0.007218	0.109368	21676	1.27	28	24	22	0	50	0	111	11	1866	24	0	11	84	14716	107	188	83	0	0	57	247	0	987	0	682	0	0	0	0	230	278	57	61	105	0	59	10	0	91	96	19	8.16788E+14	36085	5880
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000730.spe	395.5	6.65	1	0.018361	-0.020997	0.00718	0.109368	21442	1.4	54	40	13	9	64	17	115	5	2032	35	0	37	29	15680	92	196	122	0	0	0	231	0	993	0	719	0	0	0	4	191	255	0	92	0	0	108	0	0	24	81	11	3.52444E+15	35739	5808
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000731.spe	396	6.65	1	0.018363	-0.020997	0.007139	0.109368	21537	1.34	17	28	0	29	45	0	124	0	1899	33	0	25	82	16429	33	173	66	0	0	10	226	0	978	0	671	0	0	0	0	180	227	0	35	0	0	159	37	0	0	121	0	7.72195E+14	35573	5641
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000732.spe	396.5	6.64	1	0.018365	-0.020997	0.007105	0.109368	21779	1.25	4	44	18	0	73	19	110	14	2045	40	0	25	108	17585	0	217	93	0	0	96	244	29	869	0	707	0	0	0	0	224	240	0	129	93	0	136	5	0	77	212	27	0	34976	5722
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000733.spe	397	6.64	1	0.018365	-0.020997	0.007122	0.109368	21513	1.28	0	0	5	10	31	0	99	28	1892	77	0	0	54	16304	74	177	51	0	0	161	228	24	952	0	796	0	0	0	0	220	253	21	41	40	64	97	139	0	65	95	5	3.64635E+14	35278	5787
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000734.spe	397.5	6.64	1	0.018365	-0.020997	0.007106	0.109368	21458	1.33	0	32	11	7	56	17	108	31	1784	44	0	16	76	16989	0	243	121	0	87	75	239	0	936	0	534	0	0	0	0	202	242	5	28	131	0	0	59	0	65	205	8	2.53145E+15	35238	5271
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000735.spe	398	6.64	1	0.018365	-0.020997	0.007162	0.109368	21324	1.34	0	19	24	7	34	6	94	29	1853	88	6	12	113	16889	36	191	86	0	0	63	200	0	1061	0	712	0	0	0	0	207	272	0	62	18	49	184	0	0	0	166	11	0	35155	5706
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000736.spe	398.5	6.65	1	0.01836	-0.020997	0.007241	0.109368	20946	1.19	0	0	11	0	46	0	94	25	1683	79	0	8	142	16352	0	164	102	0	42	60	78	0	1046	0	743	0	0	0	0	188	284	0	155	0	54	0	0	0	39	141	0	1.01185E+15	34262	5592
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000737.spe	399	6.65	1	0.018362	-0.020997	0.007272	0.109368	21118	1.34	8	8	27	14	65	0	118	45	1667	148	9	12	56	17445	59	159	112	0	0	0	174	16	1106	0	788	0	0	0	0	183	288	0	19	0	0	37	0	87	122	114	12	2.29705E+15	35214	5571
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000738.spe	399.5	6.65	1	0.018362	-0.020997	0.007297	0.109368	21082	1.37	0	32	33	0	46	0	96	33	1525	117	7	14	105	16800	72	177	77	0	74	0	162	0	1193	0	680	0	0	0	0	172	280	8	111	0	0	0	101	0	0	158	28	9.04873E+14	35329	5656
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000739.spe	400	6.65	1	0.018359	-0.020997	0.007392	0.109368	21177	1.3	16	5	48	11	50	0	100	71	1891	241	32	0	207	16885	131	160	92	0	17	0	229	0	1173	0	888	0	0	0	0	253	357	21	39	0	0	17	80	0	63	57	17	0	35090	5798
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000740.spe	400.5	6.66	1	0.01836	-0.020997	0.007383	0.109368	21026	1.32	0	13	39	0	34	14	118	61	1590	197	10	0	132	15666	113	72	68	0	0	59	224	171	1422	0	691	0	0	0	14	164	272	0	58	50	0	101	0	58	58	33	21	0	35555	5730
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000741.spe	401	6.66	1	0.018359	-0.020997	0.007383	0.109368	20883	1.35	32	7	54	13	48	5	106	31	1424	222	0	24	135	14911	92	202	144	18	0	0	206	0	1195	0	773	0	0	0	5	219	248	7	79	28	0	44	80	0	0	61	10	0	35092	5630
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000742.spe	401.5	6.66	1	0.018357	-0.020997	0.00741	0.109368	20767	1.31	15	45	67	9	48	7	119	91	1654	231	0	7	154	14466	97	228	102	0	28	26	207	0	1324	0	724	0	0	0	40	209	243	24	35	0	0	0	16	35	0	107	0	0	35061	5844
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000743.spe	402	6.66	1	0.018358	-0.020997	0.007428	0.109368	20879	1.38	0	17	68	0	44	0	104	100	1904	237	15	18	156	15505	163	201	127	0	0	17	290	0	1124	0	842	5	9	0	34	154	237	0	28	24	0	14	0	0	0	68	7	0	34807	5615
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000744.spe	402.5	6.66	1	0.018361	-0.020997	0.007428	0.109368	20869	1.28	0	0	68	0	40	0	74	103	1783	262	0	30	200	16373	90	167	136	0	0	0	226	0	1306	68	905	0	0	0	19	171	247	0	68	40	0	87	89	20	0	130	0	0	34610	5449
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000745.spe	403	6.66	1	0.01836	-0.020997	0.007428	0.109368	20576	1.36	0	10	29	12	64	16	109	76	1590	168	7	26	108	15571	154	172	71	0	47	10	144	0	1187	0	647	0	5	0	32	200	170	0	94	51	0	0	19	0	0	18	10	0	34540	5435
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000746.spe	403.5	6.67	1	0.018358	-0.020997	0.00737	0.109368	20467	1.3	0	30	32	6	35	14	114	57	1354	148	19	12	92	14870	48	140	51	11	0	0	250	0	1161	0	795	0	0	0	9	218	313	0	80	57	0	104	67	0	0	117	48	1.64999E+15	34428	5769
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000747.spe	404	6.68	1	0.018359	-0.020997	0.007339	0.109368	20744	1.35	14	24	13	13	52	5	85	74	1501	185	0	27	132	15332	151	133	145	0	15	77	262	0	1186	0	618	0	0	0	9	187	241	11	10	73	0	42	41	0	33	28	23	2.49653E+15	35156	5625
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000748.spe	404.5	6.68	1	0.018361	-0.020997	0.007367	0.109368	20635	1.29	0	4	41	30	56	8	117	56	1584	164	0	49	72	15719	73	152	81	0	0	43	440	16	1035	0	849	10	0	0	26	134	281	0	146	37	0	57	143	55	48	119	6	0	34858	5306
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000749.spe	405	6.69	1	0.01836	-0.020997	0.007383	0.109368	20744	1.34	7	18	36	7	58	14	99	32	1416	159	0	35	157	16292	136	111	26	0	0	27	272	0	1105	0	664	0	7	0	0	203	231	0	25	0	0	101	94	0	0	31	5	1.42201E+15	34985	5713
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000750.spe	405.5	6.69	1	0.018359	-0.020997	0.007383	0.109368	21106	1.31	0	0	28	0	40	14	97	54	1563	119	0	12	104	15898	102	164	29	0	0	23	302	0	986	0	608	11	0	0	23	226	180	0	49	88	0	194	51	84	35	96	0	1.20886E+15	36032	5603
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000751.spe	406	6.69	1	0.018359	-0.020997	0.007358	0.109368	21519	1.34	0	19	11	0	82	0	132	20	1838	70	17	6	78	17307	129	156	129	0	0	75	241	0	958	0	720	0	6	0	0	222	309	0	50	0	33	75	0	0	0	67	0	0	35686	5660
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000752.spe	406.5	6.7	1	0.018358	-0.020997	0.00738	0.109368	21656	1.46	0	15	7	0	63	0	73	7	1699	20	10	19	89	16773	166	198	125	0	55	9	301	180	941	0	823	0	0	0	0	191	302	0	131	0	0	0	0	0	147	69	0	0	36215	5697
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000753.spe	407	6.7	1	0.018355	-0.020997	0.007348	0.109368	21605	1.35	0	0	24	28	85	37	116	11	1643	12	14	27	62	15399	105	121	27	0	0	111	230	0	892	0	661	0	10	0	0	217	299	18	35	32	48	38	0	19	193	124	26	1.18943E+15	36236	5819
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000754.spe	407.5	6.7	1	0.018357	-0.020997	0.007319	0.109368	21700	1.5	0	0	7	15	46	16	126	16	1797	53	0	56	59	15588	92	130	100	0	0	0	274	0	1011	0	800	0	0	8	0	233	290	0	72	5	0	188	0	19	0	93	11	0	36739	5799
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000755.spe	408	6.7	1	0.01836	-0.020997	0.007276	0.109368	21483	1.33	0	27	23	0	43	0	106	0	1711	20	0	29	45	14718	87	152	97	0	0	81	155	169	1099	0	900	0	0	0	0	204	227	0	46	98	0	201	105	0	0	88	14	0	36534	5661
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000756.spe	408.5	6.71	1	0.018363	-0.020997	0.00731	0.109368	21347	1.18	0	25	5	0	39	15	109	11	1412	21	12	23	90	13656	154	185	165	0	0	0	167	37	860	0	747	0	0	0	0	211	315	0	60	0	21	48	49	0	0	17	23	2.92397E+15	36747	5610
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000757.spe	409	6.72	1	0.018365	-0.020997	0.007323	0.109368	22087	1.45	0	0	6	0	68	0	109	14	1882	30	0	0	68	16748	157	175	138	0	70	54	351	0	817	36	669	0	0	16	0	169	317	23	44	0	0	0	0	7	88	81	25	0	36418	5748
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000758.spe	409.5	6.73	1	0.018361	-0.020997	0.007355	0.109368	21833	1.26	13	9	20	7	73	0	103	9	1873	20	0	0	88	16162	113	162	108	0	0	52	270	39	898	0	597	0	0	0	0	214	298	0	16	0	0	46	0	0	157	117	8	1.49946E+15	36052	5315
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000759.spe	410	6.74	1	0.018363	-0.020997	0.007337	0.109368	21210	1.43	8	29	14	0	56	7	97	11	1832	29	0	32	73	14257	300	167	162	0	0	61	265	0	785	0	712	0	0	0	0	191	292	8	31	36	53	53	0	10	142	0	22	0	35493	5329
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000760.spe	410.5	6.74	1	0.018366	-0.020997	0.007373	0.109368	20993	1.37	14	47	13	6	87	0	95	0	1732	38	5	12	73	13879	16	200	74	0	0	0	359	40	987	0	749	10	0	0	0	201	266	0	100	0	0	0	17	110	110	127	0	0	34851	5424
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000761.spe	411	6.75	1	0.018363	-0.020997	0.007402	0.109368	20803	1.52	0	27	0	0	61	13	115	0	1760	14	9	0	49	13297	34	137	48	0	0	101	396	0	781	0	493	0	0	0	0	255	305	0	0	0	0	58	0	0	0	86	14	3.45333E+14	34924	5486
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000762.spe	411.5	6.75	1	0.018359	-0.020997	0.00748	0.109368	20879	1.25	0	0	0	9	50	11	87	16	1591	27	0	24	51	12620	26	175	208	0	30	46	118	0	926	0	759	0	0	0	0	264	310	24	0	0	0	0	104	33	0	93	16	2.09487E+15	35448	5634
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000763.spe	412	6.75	1	0.018357	-0.020997	0.00748	0.109368	20874	1.22	8	17	19	0	51	13	123	18	1528	12	9	20	59	12173	42	184	76	37	53	49	131	96	841	0	788	7	0	0	0	284	263	14	8	26	4	0	23	0	11	170	15	1.63156E+15	35552	5495
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000764.spe	412.5	6.75	1	0.018359	-0.020997	0.007504	0.109368	20861	1.39	0	0	0	0	44	5	112	12	1576	47	8	14	58	12619	20	155	34	0	0	127	349	0	907	0	680	0	0	0	0	271	344	0	0	0	0	152	134	0	0	127	0	0	35381	5291
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000765.spe	413	6.76	1	0.018359	-0.020997	0.007582	0.109368	21025	1.38	0	0	0	0	28	12	108	4	1399	20	14	26	48	12629	38	157	101	0	0	130	61	231	925	0	741	0	0	0	0	217	274	0	10	18	0	121	0	116	37	78	7	0	36007	5674
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000766.spe	413.5	6.76	1	0.018362	-0.020997	0.007603	0.109368	21186	1.31	20	36	31	10	51	26	109	0	1505	13	17	14	38	13342	141	180	27	31	0	38	155	30	987	0	666	0	0	6	0	234	223	0	20	37	18	22	23	25	67	15	33	2.14167E+15	36336	5779
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000767.spe	414	6.77	1	0.018362	-0.020997	0.007638	0.109368	21416	1.33	11	44	8	16	49	19	105	0	1604	49	0	9	89	14193	47	199	77	0	0	46	257	0	849	0	755	0	0	0	0	233	272	0	22	54	0	98	159	0	0	128	0	0	37102	5594
C:\Data\BAS_sjro\Oct_2017\LP1C\XRF data\L000768.spe	414.5	6.77	1	0.018361	-0.020997	0.007638	0.109368	21197	1.35	0	0	0	0	79	24	129	0	1485	29	0	27	58	13654	56	245	33	0	0	59	233	0	801	0	783	19	0	0	0	315	364	0	0	0	0	56	152	0	40	120	29	0	36688	5807
